Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x73,x79,
36,0.0199388,0,0,0,0,0.0222135,0,0,0,0,0,0,0.00903212,0.0428404,0.0275008,0.0217178,0,0,0.0582815,0,0.0468492,0.03884,0.0351142,0.0468812,0.0184954,0.014019,0.0385461,0.0131024,0.00389917,0.0061038,0.00998739,0.0444261,0.018958,0.0217711,0.0221296,0.0380999,0.0255336,0.0444191,0.0256912,0.0249033,0.0254479,0.0383859,0.0218295,0.0302804,0.0184103,0,0,0.0766892,0,0.0357431,0.0386129,0.0443806,0.0290605,0.0242184,0.0103331,0.0131385,0.0474185,0.0151498,0.0299105,0.00777108,0.0199534,0.00655844,0.0271327,0.00910413,0.00939919,0.0138733,0.06431,0.0334493,0.0237243,0.0245683,0.0109426,0,0,0,0
37,0.0195378,0,0,0,0,0.0221594,0,0,0,0,0,0,0.00854827,0.042843,0.0273472,0.0216607,0,0,0.058164,0,0.0467335,0.0388604,0.0344574,0.0474136,0.0190887,0.0144766,0.0387487,0.0134307,0.00259255,0.00649796,0.00962274,0.0444099,0.0191251,0.0220616,0.0223002,0.0377762,0.0247319,0.0444008,0.0256349,0.024925,0.0250451,0.0382991,0.0219253,0.031061,0.017913,0,0,0.0768168,0,0.0357837,0.0386812,0.0445759,0.0303676,0.0244495,0.0102348,0.013257,0.0476195,0.0150026,0.030007,0.00728743,0.0197817,0.00725119,0.0262064,0.00955719,0.0101938,0.0132857,0.0645681,0.0332406,0.0236338,0.0246418,0.0108116,0,0,0,0
38,0.0191701,0,0,0,0,0.0221692,0,0,0,0,0,0,0.00867768,0.0429301,0.0273112,0.0217037,0,0,0.0581472,0,0.0466808,0.0390034,0.0336776,0.0474753,0.0193948,0.0150687,0.0389481,0.013652,0.00153829,0.00688854,0.00927089,0.045495,0.0192446,0.0223473,0.0224054,0.0375123,0.0238166,0.0443962,0.0256307,0.0250282,0.0246673,0.0382198,0.0219502,0.0318738,0.0173131,0,0,0.0769988,0,0.0358534,0.0387164,0.0448832,0.0313434,0.0247481,0.0104831,0.0133506,0.0478919,0.0149343,0.0300361,0.00696101,0.0197416,0.00809875,0.0253502,0.00993546,0.0111345,0.0127831,0.0648571,0.0330059,0.0235711,0.0247555,0.010431,0,0,0,0
39,0.0187582,0,0,0,0,0.0221086,0,0,0,0,0,0,0.0090175,0.0430049,0.0271853,0.0217423,0,0,0.0581449,0,0.0466436,0.0391866,0.0330238,0.0469445,0.0194452,0.0155246,0.0390515,0.0137927,0.00141824,0.00727981,0.0089142,0.0462313,0.0192012,0.0223269,0.0222443,0.0371811,0.0229717,0.0443964,0.0256167,0.0252193,0.0242179,0.0381394,0.0217603,0.0326091,0.016659,0,0,0.0772808,0,0.0359631,0.0388841,0.0451446,0.0320355,0.024986,0.0105343,0.013359,0.0482333,0.0148977,0.0300593,0.00670289,0.0197536,0.00900978,0.0246476,0.0103983,0.0121458,0.0121977,0.0650972,0.0328939,0.0235275,0.0248047,0.010001,0,0,0,0
40,0.0183488,0,0,0,0,0.0219315,0,0,0,0,0,0,0.00950092,0.0430188,0.0269527,0.0218005,0,0,0.0581294,0,0.0466212,0.0393515,0.0325827,0.0459816,0.0191829,0.0157939,0.0390548,0.0138524,0.00179786,0.00747422,0.00868684,0.0463762,0.018926,0.0220824,0.0218062,0.0366594,0.0223095,0.044374,0.0256075,0.0254319,0.0239459,0.0380337,0.0217628,0.0332749,0.0160192,0,0,0.0775581,0,0.0360257,0.0389642,0.045311,0.0326982,0.025134,0.0103749,0.0133505,0.0485533,0.0148234,0.0300831,0.00645408,0.0196822,0.00994373,0.0239632,0.011022,0.0132318,0.0117016,0.0653712,0.0327144,0.0233944,0.0247657,0.00957506,0,0,0,0
41,0.0179736,0,0,0,0,0.0216792,0,0,0,0,0,0,0.00961342,0.0430099,0.0264434,0.0219258,0,0,0.05811,0,0.0465987,0.0394617,0.0322586,0.0448144,0.0185778,0.0158045,0.0390215,0.0137912,0.00191517,0.00741165,0.00856359,0.045941,0.0184287,0.021723,0.0210605,0.0358673,0.0218603,0.0443168,0.0256015,0.0256442,0.0237652,0.0378941,0.0219183,0.0338267,0.0154015,0,0,0.0776709,0,0.0360229,0.0389826,0.0454449,0.0333407,0.0251378,0.00988848,0.0133038,0.0487995,0.0146088,0.0301562,0.00612332,0.0193894,0.0107776,0.0230296,0.0117573,0.0142753,0.0112475,0.065627,0.0322484,0.0231553,0.0246571,0.00909238,0,0,0,0
42,0.0176173,0,0,0,0,0.0214371,0,0,0,0,0,0,0.0097578,0.0429494,0.0257525,0.0224211,0,0,0.0580971,0,0.0465098,0.0395087,0.0319643,0.0435906,0.0179964,0.0156264,0.0391423,0.0137022,0.00172044,0.00702059,0.00833125,0.0452077,0.0178255,0.021183,0.0201975,0.0350636,0.0213276,0.0442489,0.025555,0.025849,0.023636,0.0377851,0.0220238,0.034295,0.014748,0,0,0.0777612,0,0.0360574,0.0390003,0.0456006,0.0338108,0.0250528,0.00915803,0.0132733,0.0488923,0.014299,0.0302905,0.0057696,0.018958,0.011557,0.021932,0.0125365,0.0152314,0.0106075,0.0658015,0.0318424,0.0230764,0.024545,0.00852053,0,0,0,0
43,0.0172553,0,0,0,0,0.0212196,0,0,0,0,0,0,0.0100782,0.0429425,0.0250077,0.0231934,0,0,0.058158,0,0.0464034,0.0396019,0.0317007,0.0423416,0.0174438,0.0153023,0.0394071,0.0136064,0.0015423,0.0066226,0.00790572,0.0445142,0.0172002,0.020399,0.0194199,0.0344208,0.0208968,0.0442022,0.02552,0.0260153,0.0233647,0.0376837,0.021887,0.0347335,0.0140896,0,0,0.077846,0,0.0361143,0.0389928,0.0458774,0.0339149,0.0249041,0.0085428,0.0131891,0.0487757,0.0138992,0.0304917,0.00544093,0.0183963,0.0123478,0.0207582,0.0133193,0.0161331,0.00953042,0.0657733,0.0315979,0.0230453,0.0244107,0.00798665,0,0,0,0
44,0.0169151,0,0,0,0,0.0209672,0,0,0,0,0,0,0.0103022,0.0430168,0.0242968,0.0237342,0,0,0.0583443,0,0.0463242,0.0397895,0.0315698,0.0410389,0.0168713,0.0149119,0.0396368,0.0134144,0.00186756,0.00630633,0.00729922,0.0441589,0.0165212,0.0195436,0.0187045,0.0338985,0.0202793,0.0441881,0.025532,0.0262691,0.0230327,0.0375086,0.021764,0.0351673,0.0134696,0,0,0.0776216,0,0.0361028,0.039057,0.0462961,0.0339201,0.0247633,0.00801382,0.0130239,0.0484141,0.0133395,0.0307928,0.00507958,0.0176163,0.0130819,0.0196716,0.0141319,0.016986,0.00835443,0.065645,0.0313037,0.0229277,0.0241873,0.00758905,0,0,0,0
45,0.0167578,0,0,0,0,0.0207107,0,0,0,0,0,0,0.0105584,0.0430519,0.0236992,0.0242285,0,0,0.0585841,0,0.0462514,0.0399621,0.0314839,0.0398487,0.0163626,0.0144999,0.039717,0.0131195,0.00217109,0.00592975,0.00664005,0.0441186,0.0158562,0.0187221,0.0180506,0.0334882,0.0196289,0.0441576,0.0255229,0.0265478,0.0230429,0.0374091,0.0218188,0.0355895,0.0129702,0,0,0.0773874,0,0.0361331,0.0390721,0.0467076,0.0340405,0.0246089,0.00769691,0.0128663,0.0479312,0.0125771,0.031188,0.00491981,0.016611,0.0138606,0.0186162,0.0149565,0.0178336,0.00710046,0.0654578,0.0308946,0.0227984,0.023939,0.00715377,0,0,0,0
46,0.0167332,0,0,0,0,0.0203903,0,0,0,0,0,0,0.0110536,0.0430137,0.0233408,0.0249689,0,0,0.0587721,0,0.0461715,0.0400599,0.0314705,0.0387236,0.0158375,0.014093,0.0395492,0.0128294,0.00242763,0.00525715,0.0062355,0.044326,0.0152957,0.0180407,0.0176041,0.033152,0.0189953,0.0441221,0.0254701,0.0267721,0.0234267,0.0373288,0.0220401,0.0359549,0.0125569,0,0,0.0773485,0,0.0361638,0.0390374,0.0470649,0.034292,0.0244149,0.00742457,0.0128621,0.0472488,0.0116942,0.0316294,0.0049837,0.0156259,0.0147195,0.0178073,0.0158093,0.0187363,0.00573528,0.0650846,0.0306655,0.0227561,0.0235849,0.00691368,0,0,0,0
47,0.0167709,0,0,0,0,0.0200047,0,0,0,0,0,0,0.0116333,0.0429173,0.0230857,0.0259374,0,0,0.0588929,0,0.0460501,0.0400829,0.0315826,0.0376877,0.0152602,0.0137341,0.039208,0.0125645,0.0030214,0.00445783,0.00600586,0.0447464,0.0149739,0.0175324,0.0173881,0.0329477,0.018515,0.0439676,0.0253883,0.0269966,0.0237,0.0372308,0.0222934,0.0363221,0.01218,0,0,0.0772484,0,0.0361772,0.039138,0.0473543,0.0345123,0.0241828,0.00717168,0.0129339,0.0463753,0.0106367,0.0321368,0.0052243,0.0145468,0.0154778,0.0169939,0.016726,0.0194981,0.00442958,0.0645364,0.0304897,0.0227494,0.0231544,0.00685899,0,0,0,0
48,0.0168666,0,0,0,0,0.0195872,0,0,0,0,0,0,0.0124247,0.042841,0.0229803,0.0270175,0,0,0.0590384,0,0.0459457,0.0401033,0.0317769,0.036695,0.0148612,0.013446,0.0386218,0.0122729,0.00335239,0.00360569,0.00589252,0.0451875,0.0147196,0.017168,0.0173272,0.032893,0.0181421,0.0437483,0.0253187,0.0270519,0.0240223,0.0371262,0.0224836,0.0367599,0.0118965,0,0,0.0772284,0,0.0361653,0.039125,0.047545,0.0346311,0.0238426,0.00722327,0.0126855,0.0454326,0.00972235,0.0326826,0.00570013,0.0134278,0.0161908,0.0162124,0.0175349,0.0201045,0.00334683,0.0639277,0.0302397,0.0227722,0.0226135,0.00703243,0,0,0,0
49,0.017012,0,0,0,0,0.0191814,0,0,0,0,0,0,0.0131796,0.042758,0.0228796,0.0279689,0,0,0.0592131,0,0.045873,0.0401224,0.0319533,0.0357978,0.0145547,0.013187,0.0378425,0.0120061,0.00341806,0.0027759,0.00573558,0.0455745,0.0145292,0.0168317,0.0173283,0.0329182,0.0178662,0.0434806,0.0252116,0.0270288,0.0244269,0.0369982,0.0227156,0.0373516,0.0117687,0,0,0.077318,0,0.0361119,0.0389418,0.0477299,0.0347795,0.0234079,0.00765343,0.0126674,0.0445607,0.00887681,0.033304,0.00646042,0.0123099,0.0169521,0.015527,0.018182,0.0206415,0.00294963,0.0633517,0.0298037,0.0226393,0.022052,0.00737527,0,0,0,0
50,0.0171902,0,0,0,0,0.018839,0,0,0,0,0,0,0.0140296,0.0427253,0.022848,0.0287632,0,0,0.0592884,0,0.0457971,0.0401367,0.0319904,0.0350103,0.0143765,0.013026,0.0370338,0.0118101,0.00388066,0.00194479,0.00570753,0.0457422,0.0144477,0.0167056,0.0172355,0.0329546,0.0176766,0.0432054,0.0250865,0.027436,0.024798,0.0368873,0.023121,0.0378664,0.0117706,0,0,0.0772903,0,0.0360788,0.0389269,0.0480075,0.0349064,0.0229702,0.00821998,0.0130924,0.0437975,0.00803219,0.0340669,0.00754642,0.011201,0.0175768,0.0148831,0.0187655,0.0211796,0.00330516,0.0628662,0.0295186,0.0223907,0.0215799,0.00778086,0,0,0,0
51,0.0173852,0,0,0,0,0.0186258,0,0,0,0,0,0,0.0148385,0.0427358,0.0228991,0.0293597,0,0,0.059241,0,0.0456908,0.0401194,0.031857,0.0344641,0.0143584,0.0129344,0.0362806,0.011645,0.00403411,0.00124143,0.00567459,0.0456841,0.014484,0.0166965,0.0172272,0.0329562,0.0174978,0.0428986,0.024996,0.0278396,0.0246328,0.0368064,0.0235331,0.0384769,0.0118805,0,0,0.0774646,0,0.0360314,0.0387819,0.0483602,0.0351113,0.0225634,0.00883443,0.0139522,0.043186,0.00721139,0.0350684,0.0088441,0.0102033,0.0181247,0.0142236,0.0193389,0.0217088,0.00404293,0.0625365,0.0293582,0.0221311,0.0212876,0.008157,0,0,0,0
52,0.0174654,0,0,0,0,0.0182916,0,0,0,0,0,0,0.0158332,0.042641,0.0230722,0.0298653,0,0,0.0589477,0,0.0455718,0.0399572,0.0317412,0.0341681,0.014585,0.0128498,0.0353224,0.0116187,0.00460962,0.00110114,0.00560518,0.0455304,0.0145637,0.0167736,0.017289,0.032838,0.0172514,0.0424828,0.0249445,0.0279987,0.0247185,0.0367369,0.0236638,0.0392831,0.0120249,0,0,0.0775793,0,0.0359793,0.0385024,0.0486193,0.0349945,0.0221597,0.00964055,0.0145862,0.0426386,0.00644161,0.0362613,0.0102247,0.0094118,0.0187383,0.0135429,0.01997,0.022368,0.00414083,0.0622307,0.0292581,0.0219627,0.0208823,0.00839769,0,0,0,0
53,0.017388,0,0,0,0,0.0179255,0,0,0,0,0,0,0.0169164,0.0425724,0.0233412,0.0304397,0,0,0.0586128,0,0.0454652,0.0397688,0.0316387,0.0340838,0.0150108,0.012772,0.0342579,0.0116144,0.00510957,0.00122902,0.00546561,0.0453522,0.0146935,0.0168819,0.0173577,0.0326211,0.0169354,0.0420459,0.0249805,0.0280597,0.0243169,0.0366586,0.0235645,0.0397696,0.0121136,0,0,0.0773844,0,0.0359241,0.0386223,0.0487781,0.0348795,0.0217628,0.010489,0.0150819,0.04209,0.00549685,0.0374047,0.0116823,0.00874113,0.019308,0.0129099,0.0205363,0.0229915,0.00396074,0.0618419,0.029195,0.021925,0.020452,0.00839589,0,0,0,0
54,0.0172057,0,0,0,0,0.0176031,0,0,0,0,0,0,0.0181721,0.0425796,0.0236954,0.0305108,0,0,0.0582639,0,0.0453553,0.0395823,0.0315057,0.034091,0.0154646,0.0126467,0.0332707,0.0116194,0.00524959,0.00159929,0.00538007,0.045182,0.0148357,0.0170045,0.0173894,0.0323659,0.0167211,0.0416499,0.0250665,0.0280507,0.023717,0.0365608,0.023461,0.0400089,0.012103,0,0,0.077065,0,0.0358586,0.0387589,0.0488646,0.0347337,0.0213276,0.0114914,0.0156899,0.0416557,0.00468393,0.0385316,0.0130455,0.00818622,0.0198163,0.0124005,0.021026,0.0235586,0.00374109,0.061505,0.0290778,0.0220298,0.0200788,0.00819968,0,0,0,0
55,0.0170168,0,0,0,0,0.0173538,0,0,0,0,0,0,0.0197511,0.0425817,0.024125,0.0301583,0,0,0.0578545,0,0.0452417,0.0393998,0.0313897,0.034045,0.0158344,0.0124835,0.032436,0.0116251,0.00521724,0.00233332,0.00544115,0.0450492,0.0148998,0.0171423,0.0173752,0.0321369,0.0170076,0.0412626,0.0251203,0.0280549,0.0233205,0.0364682,0.0233928,0.0401259,0.0120554,0,0,0.0768916,0,0.0357922,0.0387388,0.0489255,0.0346996,0.0208317,0.0126667,0.0164377,0.0414295,0.00415162,0.0395588,0.0142431,0.0077832,0.0202471,0.0120968,0.0214823,0.0241112,0.00415113,0.0613484,0.0289807,0.0220928,0.0198192,0.00794662,0,0,0,0
56,0.0168977,0,0,0,0,0.0172018,0,0,0,0,0,0,0.02134,0.0425761,0.0245733,0.0295837,0,0,0.0573619,0,0.0451427,0.0392499,0.0312533,0.0339893,0.0161001,0.0123022,0.0317536,0.0116771,0.00538806,0.00290128,0.0054816,0.045037,0.0148534,0.0172708,0.017346,0.0319776,0.0178567,0.0408361,0.0251589,0.0282196,0.0232346,0.0364531,0.0232983,0.0400981,0.0120314,0,0,0.0768896,0,0.0357959,0.0386217,0.0489836,0.0349069,0.0202698,0.0140195,0.0172909,0.041433,0.00358025,0.0404108,0.0152487,0.0075473,0.0205914,0.0119314,0.0218792,0.0246293,0.00536395,0.0613911,0.0287865,0.0220173,0.0197002,0.00769309,0,0,0,0
57,0.0167204,0,0,0,0,0.017485,0,0,0,0,0,0,0.0230129,0.0426052,0.0251238,0.0299582,0,0,0.0568497,0,0.0450831,0.0391468,0.0312262,0.0340126,0.0157318,0.0121313,0.0327151,0.0117389,0.00573847,0.00341741,0.00533635,0.0450788,0.0146953,0.0174331,0.0173711,0.0318833,0.0190183,0.0404178,0.025222,0.0285294,0.0228056,0.0364397,0.0231247,0,0.0116426,0,0,0.0770321,0,0.0357902,0.0384969,0.0488283,0.0355583,0.0193107,0.0159588,0.0193177,0.041857,0.00290653,0.0408096,0.0159239,0.00708566,0.0207114,0.0118851,0.0220876,0.025028,0.00772078,0.0617906,0.0284941,0.0220161,0.0203294,0.00719078,0,0,0,0
58,0.0166978,0,0,0,0,0.0171509,0,0,0,0,0,0,0.0244976,0.042667,0.0254119,0,0,0,0.0563585,0,0.0450138,0.0390997,0.0309696,0.0337069,0.0159756,0.011863,0.0311493,0.0118295,0.00585163,0.00369412,0.00528313,0.0450714,0.0145022,0.0174511,0.0173355,0.0317177,0.0201231,0.040107,0.0253004,0.0287368,0.0225745,0.0364214,0.0229361,0.0402281,0.0117754,0,0,0.0769151,0,0.0357364,0.0382577,0.0489922,0.0367107,0.0190427,0.0171436,0.0193402,0.0417955,0.00298775,0.0413747,0.0168624,0.00714439,0.0208131,0.0116711,0.0222581,0.0252048,0.0103891,0.0617285,0.02834,0.0223173,0.01992,0.00707791,0,0,0,0
59,0.0164421,0,0,0,0,0.0169792,0,0,0,0,0,0,0.0259445,0.0426196,0.02562,0,0,0,0.055745,0,0.0449539,0.0389495,0.0309243,0.0332699,0.0161019,0.0114936,0.0306396,0.0120941,0.00610117,0.00396396,0.00526163,0.0452403,0.0142592,0.0173263,0.0172577,0.0315234,0.0213805,0.0397212,0.0253029,0.028803,0.0219086,0.0363108,0.0231447,0.0391447,0.0115551,0,0,0.0767299,0,0.0356379,0.0382061,0.0490277,0.0394674,0.01853,0.01865,0.0199293,0.0418869,0.00308488,0.0415419,0.017506,0.00694696,0.0207332,0.0117648,0.0222646,0.0253424,0.0139885,0.0617196,0.0282497,0.0226201,0.0198769,0.00668489,0,0,0,0
60,0.0161744,0,0,0,0,0.0173429,0,0,0,0,0,0,0.0276451,0.0425826,0.0260284,0,0,0,0.0551579,0,0.0449163,0.0388247,0.0310336,0.0329117,0.0155017,0.0111866,0.031855,0.0123425,0.00646941,0.00432623,0.00529274,0.045487,0.0141092,0.0172556,0.0172462,0.0313714,0.0229079,0.0394012,0.0252769,0.0289411,0.0211529,0.0362156,0.0237192,0,0.0109898,0,0,0.0769008,0,0.0356291,0.0383262,0.0489188,0.0434697,0.0175585,0.0204656,0.0218109,0.0424226,0.00299134,0.041295,0.0179017,0.00645845,0.0204711,0.0120255,0.0221621,0.0255481,0.0181332,0.0621404,0.0282385,0.0222716,0.0206,0.00614648,0,0,0,0
61,0.016155,0,0,0,0,0.0170434,0,0,0,0,0,0,0.0283938,0.0426221,0.0259975,0,0,0,0.0546453,0,0.0449043,0.0388087,0.0309329,0.0323201,0.0163442,0.010816,0.030008,0.0124379,0.00670837,0.00459067,0.00547202,0.0457137,0.0137914,0.0169027,0.017051,0.0311512,0.0237364,0.0392769,0.0252345,0.02913,0.0208992,0.0361338,0.0244219,0.036858,0.0113402,0,0,0.0770339,0,0.0355765,0.0382872,0.0491091,0.047349,0.0178789,0.0215245,0.0212453,0.0423632,0.00361112,0.0414528,0.0184343,0.0068625,0.0203924,0.0119082,0.0222175,0.0258972,0.0222654,0.0621996,0.0282922,0.0220057,0.0200872,0.00618363,0,0,0,0
62,0.0160616,0,0,0,0,0.017066,0,0,0,0,0,0,0.0292966,0.0425573,0.026102,0,0,0,0.0540805,0,0.0449216,0.0387417,0.0311674,0.0319085,0.0165057,0.0105508,0.0296689,0.0127552,0.00713293,0.00519275,0.00573111,0.0459582,0.0136123,0.0166868,0.0169541,0.030933,0.02446,0.0391494,0.0251862,0.0292686,0.0210051,0.0361033,0.0252226,0.0354878,0.0113942,0,0,0.0773738,0,0.0356053,0.0381302,0.0491214,0.0507478,0.0178023,0.0228302,0.0217129,0.0425856,0.00388119,0.0412757,0.0182347,0.00707521,0.0203736,0.0120058,0.0223297,0.0265224,0.0264599,0.0625998,0.0281647,0.0218899,0.0201948,0.00616977,0,0,0,0
63,0.0159756,0,0,0,0,0.0171443,0,0,0,0,0,0,0.0301073,0.0424356,0.0261256,0,0,0,0.0536558,0,0.0449642,0.0386435,0.031362,0.0314466,0.0166003,0.0103277,0.0295768,0.0131091,0.00758331,0.0058678,0.00598142,0.0460932,0.0135049,0.0165127,0.0168242,0.0306806,0.0251859,0.0390993,0.0251747,0.029312,0.0213274,0.0360749,0.0260825,0.0340913,0.0114093,0,0,0.0777279,0,0.0356616,0.0382127,0.0491584,0.0539468,0.0177927,0.0242002,0.0218655,0.0427382,0.0041541,0.0407988,0.0180675,0.00724373,0.0204264,0.0123449,0.0224882,0.0273852,0.0300568,0.0629954,0.0279468,0.0218754,0.0204021,0.00624264,0,0,0,0
64,0.0158637,0,0,0,0,0.0171203,0,0,0,0,0,0,0.0304731,0.0423598,0.0259125,0.0241352,0,0,0.0533842,0,0.0448943,0.0385095,0.0315853,0.0308708,0.0168999,0.0101608,0.0292092,0.0133755,0.00801487,0.00632433,0.00625906,0.0460754,0.0133828,0.01634,0.0166244,0.0303742,0.0256473,0.0391147,0.025186,0.029278,0.0215835,0.0360357,0.0271133,0.0322722,0.0114646,0,0,0.0780105,0,0.0357155,0.0385213,0.0493615,0.0567998,0.0178917,0.0255353,0.0217531,0.0427366,0.00445016,0.0402253,0.0181861,0.00745805,0.0204887,0.0127689,0.0226317,0.0283368,0.0325288,0.063274,0.0278336,0.0218778,0.0204424,0.00644021,0,0,0,0
65,0.0173853,0,0,0,0,0.0151931,0,0,0,0,0,0,0.031539,0.0424722,0.0255541,0.0248706,0,0,0.0530597,0,0.0448064,0.0382458,0.0302852,0.0296861,0.0135709,0.010503,0.0232967,0.0140447,0.00782473,0.00597933,0.00615674,0.0454212,0.0138062,0.0167816,0.0165806,0.02991,0.0269307,0.039372,0.0252026,0.029137,0.0221547,0.0360085,0.0300771,0.0288653,0.0145391,0,0,0.077892,0,0.0354131,0.0386506,0.0495637,0.0612654,0,0.0266701,0.00991448,0.0399739,0.00685918,0.0421612,0.0196166,0.00916703,0.0217942,0.0119166,0.0240484,0.0303612,0.0332218,0.0614519,0.028232,0.0220545,0.0167605,0.0102409,0,0,0,0
66,0.0157791,0,0,0,0,0.0171185,0,0,0,0,0,0,0.0314223,0.0422789,0.0256702,0,0,0,0.0531281,0,0.0448295,0.0382095,0.0321517,0.02996,0.0165553,0.010131,0.0290379,0.0138721,0.00862091,0.00719279,0.00659238,0.0455471,0.0133999,0.0164122,0.0163537,0.029778,0.0267169,0.0392642,0.0252456,0.0292392,0.0223356,0.0359164,0.0287291,0.029511,0.0116558,0,0,0.0786689,0,0.0357082,0.038965,0.0490883,0.0597808,0.0179262,0.028116,0.0218804,0.0425948,0.00399904,0.0401138,0.0179358,0.0075256,0.0211462,0.0129787,0.0232651,0.0304056,0.0357521,0.0637657,0.027561,0.0216627,0.0205258,0.00729954,0,0,0,0
67,0.0156657,0,0,0,0,0.0169855,0,0,0,0,0,0,0.0314956,0.0422753,0.0253421,0.0245488,0,0,0.0533591,0,0.0448037,0.0382857,0.0324769,0.0293832,0.0169343,0.0100829,0.0284632,0.0137872,0.00861575,0.00747562,0.00673911,0.0451383,0.0132762,0.0162001,0.016081,0.0294409,0.0268993,0.0394076,0.0252655,0.0292869,0.0219474,0.0358455,0.0291678,0.028026,0.0116963,0,0,0.0789104,0,0.0357276,0.0389896,0.0488546,0.0603316,0.0179325,0.0292035,0.0218628,0.0424719,0.00383074,0.0404092,0.0176758,0.00756618,0.0215987,0.0129335,0.0236168,0.0312639,0.0362955,0.0639695,0.0274877,0.0215433,0.0202662,0.00772835,0,0,0,0
68,0.015616,0,0,0,0,0.0168722,0,0,0,0,0,0,0.0316282,0.0423354,0.0251236,0.0247199,0,0,0.0535049,0,0.0447998,0.0384707,0.0326457,0.0289623,0.0170232,0.0101219,0.028106,0.0138394,0.00866296,0.00769896,0.00684353,0.0448828,0.0131604,0.0159977,0.0158795,0.0292167,0.026995,0.0396137,0.0253319,0.0293515,0.0217285,0.0357739,0.0296031,0.0271033,0.0117855,0,0,0.0793164,0,0.0357353,0.0389635,0.0487456,0.0607415,0.0179123,0.0301477,0.0220278,0.0422821,0.00394666,0.0405199,0.0174601,0.00745218,0.0219215,0.013062,0.023831,0.0319611,0.0364648,0.0641177,0.027432,0.0215116,0.0200822,0.00812878,0,0,0,0
69,0.0156684,0,0,0,0,0.0167488,0,0,0,0,0,0,0.0316451,0.0424789,0.0249122,0.0251499,0,0,0.0537771,0,0.0447937,0.0386764,0.0325984,0.0286015,0.0170581,0.0101452,0.0277854,0.0139369,0.00869028,0.00788802,0.00703533,0.0449004,0.0129453,0.0157297,0.0156701,0.0290819,0.0271047,0.0398441,0.0254562,0.0293771,0.0215245,0.0357359,0.0301646,0.0266599,0.0119402,0,0,0.0796545,0,0.0357485,0.0389856,0.0488999,0.0613762,0.0179258,0.030805,0.0218801,0.0420267,0.00438383,0.0401199,0.0175476,0.00728452,0.0219168,0.0135385,0.0237523,0.032408,0.0366585,0.0642046,0.0274559,0.0215521,0.0198967,0.0084613,0,0,0,0
70,0.015761,0,0,0,0,0.0165991,0,0,0,0,0,0,0.0316573,0.0425895,0.0247354,0.025724,0,0,0.054191,0,0.0447518,0.038818,0.0325832,0.028289,0.0170492,0.0101168,0.0274894,0.0140173,0.00867475,0.00807395,0.00719259,0.0449221,0.0127421,0.0154491,0.0154443,0.0289356,0.0269896,0.04011,0.0255482,0.0293166,0.0214557,0.0357632,0.0307324,0.0266466,0.0121353,0,0,0.0799289,0,0.0358277,0.0392443,0.0491672,0.0621432,0.0179658,0.0311681,0.0218809,0.0417652,0.00463234,0.0393803,0.0177161,0.00715803,0.0217117,0.01422,0.0234954,0.0326263,0.0368814,0.064265,0.0274718,0.0215506,0.019683,0.00871564,0,0,0,0
71,0.0172553,0,0,0,0,0.0149571,0,0,0,0,0,0,0.0327,0.0427773,0.0246243,0.0256879,0,0,0.0547064,0,0.0447139,0.038913,0.0314829,0.0275327,0.0139623,0.0104731,0.0220033,0.0144308,0.00825586,0.00724187,0.00678804,0.0447036,0.0130417,0.0156615,0.0153866,0.0285979,0.0281452,0.0407197,0.0256592,0.0291655,0.0224489,0.0357369,0.0321892,0.0244208,0.0151684,0,0,0.0798797,0,0.0355374,0.0392205,0.0490962,0.0634317,0,0.0298755,0.0121804,0.0391449,0.00599945,0.0419584,0.0182343,0.00860503,0.0230544,0.0130038,0.0248126,0.0336926,0.0359774,0.062517,0.0278222,0.021736,0.0163799,0.0121442,0,0,0,0
72,0.0159622,0,0,0,0,0.0163313,0,0,0,0,0,0,0.0322731,0.0425958,0.0246274,0.02657,0,0,0.0548324,0,0.0447479,0.0389863,0.0328849,0.0278978,0.0169221,0.0102352,0.0269826,0.0142448,0.00902734,0.00832428,0.00752588,0.0452176,0.0125712,0.015045,0.0151451,0.0284223,0.0275113,0.0405163,0.0256242,0.0293155,0.0231878,0.0356535,0.0301766,0,0.0124481,0,0,0.0805348,0,0.0357934,0.0395968,0.0492566,0.0602343,0.0170655,0.0309894,0.022525,0.0412663,0.00342678,0.03958,0.0157304,0.00607645,0.0223367,0.0143566,0.0237513,0.0328552,0.0376217,0.0643714,0.0271813,0.0213802,0.0194416,0.00906571,0,0,0,0
