Timestep,,C7,CBL,CBR,CFL,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,IMUR_M,RASI,RWRA,CFR
1704,0,0.0158147,0,0,0,0.0247813,0,0,0,0,0,0.0113982,0.0484266,0.00534294,0.00966621,0,0,0.0271199,0,0.0567823,0.00940474,0.0275084,0.0108669,0.0297786,0.00802142,0.0189747,0.00814338,0.0081894,0.00395572,0.0061922,0.0334267,0.00591954,0.00648383,0.0057492,0.0298189,0.0178917,0.0190528,0.0296486,0.00862096,0.0178217,0.0433828,0.0102975,0.0157291,0,0,0.0177767,0,0.0405785,0.00644863,0.0529562,0.00730883,0.0324032,0.00502711,0.0252189,0.0175368,0.00374879,0.0314182,0.00693671,0.00933012,0.0125451,0.0415135,0.0117537,0.0137041,0.0143616,0.0192781,0.00922759,0.0262141,0.0143673,0,0,0,0,0.00718556,0.0148504,0
1705,0,0.0168227,0,0,0,0.0279639,0,0,0,0,0,0.0109735,0.0482568,0.00546929,0.00996271,0,0,0.0272202,0,0.0571465,0.00967155,0.0273759,0.0120085,0.029769,0.00815335,0.0188271,0.00934026,0.00825988,0.00410244,0.00585059,0.0332258,0.00624889,0.00680614,0.00607447,0.0296501,0.0180071,0.0180775,0.0295878,0.00876002,0.0168851,0.0437947,0.00907571,0.0193168,0,0,0.0190107,0,0.0399793,0.00685656,0.052686,0.00702618,0.032421,0.00583557,0.0252673,0.0207129,0.00400599,0.0313061,0.00720714,0.0093147,0.0123544,0.0410444,0.0110405,0.0135335,0.0137766,0.0192889,0.00976789,0.029567,0.0152248,0,0,0,0,0.00756363,0.0155901,0
1706,0,0.0170238,0,0,0,0.0287046,0,0,0,0,0,0.0105949,0.048175,0.00577468,0.0102484,0,0,0.0270382,0,0.0572547,0.0096069,0.0273582,0.0133951,0.029653,0.00828982,0.0191805,0.0100998,0.00821201,0.00423376,0.00543229,0.0331365,0.00665256,0.00723463,0.00651796,0.0294797,0.0177194,0.0177557,0.0295705,0.00876974,0.0159608,0.0438947,0.00807112,0.019854,0,0,0.0188426,0,0.0399255,0.00673696,0.0524749,0.00651029,0.0322759,0.00661666,0.025636,0.0210522,0.00423228,0.0312089,0.00729653,0.00931869,0.0121679,0.0403703,0.0104303,0.0135148,0.0133449,0.0190233,0.00995541,0.0304074,0.0153756,0,0,0,0,0.0082246,0.0160352,0
1707,0,0.017296,0,0,0,0.029413,0,0,0,0,0,0.010143,0.0479955,0.00622837,0.0107519,0,0,0.0269225,0,0.0573645,0.0095617,0.0273488,0.0150513,0.029558,0.00846696,0.0195202,0.0108147,0.0081198,0.00437099,0.00491629,0.0330675,0.00713269,0.00773152,0.00703373,0.0292982,0.0172361,0.0174985,0.0295426,0.00883056,0.01521,0.0440204,0.00731589,0.0203351,0,0,0.0185369,0,0.039937,0.00659157,0.0522273,0.00688484,0.0320938,0.00707826,0.0259654,0.0212775,0.00430054,0.031183,0.00720449,0.00934924,0.0121142,0.039782,0.0101354,0.0136254,0.013249,0.0186151,0.0101921,0.03117,0.0155278,0,0,0,0,0.00886476,0.0165968,0
1708,0,0.0174971,0,0,0,0.0298679,0,0,0,0,0,0.0094834,0.0478588,0.0068394,0.0114144,0,0,0.0268344,0,0.0574933,0.00958905,0.0273879,0.0168853,0.0294634,0.00866096,0.0197369,0.0113375,0.00790216,0.00456051,0.00437433,0.0330754,0.00769609,0.00830389,0.00757412,0.0290879,0.0166701,0.0171742,0.0295139,0.00890209,0.0150561,0.0441751,0.00669711,0.0206248,0,0,0.0182161,0,0.0400282,0.00640846,0.0519843,0.00832322,0.0319877,0.00729097,0.0262799,0.021356,0.00425314,0.0311995,0.00713049,0.00940521,0.0123662,0.0395042,0.010037,0.0137722,0.0137269,0.0181326,0.0105113,0.0316314,0.0156084,0,0,0,0,0.0093248,0.0170198,0
1709,0,0.0176971,0,0,0,0.0301685,0,0,0,0,0,0.00871895,0.0477386,0.00755764,0.0121482,0,0,0.0266577,0,0.0576015,0.009597,0.0276194,0.0188378,0.0293161,0.00888286,0.020044,0.0117657,0.00756277,0.00479396,0.00389976,0.0332135,0.00833451,0.00902013,0.00819072,0.028838,0.0160827,0.0170173,0.0295053,0.00890384,0.0156338,0.0442595,0.00657997,0.0206194,0,0,0.0179076,0,0.0401093,0.00617469,0.0516542,0.00999601,0.0322925,0.00772573,0.0269665,0.0212715,0.00484598,0.0311445,0.00745085,0.00951062,0.012801,0.0395127,0.00982935,0.0138147,0.0148227,0.0177092,0.0106815,0.0319127,0.015618,0,0,0,0,0.00960853,0.0170086,0
1710,0,0.0176858,0,0,0,0.0296222,0,0,0,0,0,0.00792334,0.047649,0.00857738,0.0127376,0,0,0.0263868,0,0.0576574,0.00951391,0.0279764,0.0209547,0.0291916,0.0092344,0.0203467,0.0115438,0.00719419,0.00526587,0.00348774,0.0334811,0.00910482,0.0098855,0.00885759,0.0285532,0.0152481,0.0170574,0.0295123,0.00890087,0.0167306,0.0442819,0.00673265,0.0196063,0,0,0.0173226,0,0.0403966,0.0057703,0.051252,0.011408,0.0327854,0.00850312,0.0277618,0.0200902,0.00510146,0.0308705,0.00824164,0.0097217,0.0131115,0.0395737,0.00938373,0.013681,0.01617,0.017252,0.0106572,0.0312729,0.0153983,0,0,0,0,0.00970822,0.0171491,0
1711,0,0.0201058,0,0,0,0.0272028,0,0,0,0,0,0.00755073,0.0476871,0.00960442,0.0131875,0,0,0.0259746,0,0.0571769,0.00893586,0.0283592,0.0233019,0.0292659,0.00943356,0.019897,0.0157262,0.0068483,0.00566054,0.00300673,0.0337265,0.00991931,0.0107172,0.00962226,0.0282177,0.0147241,0.0207791,0.0293029,0.00898938,0.0180999,0.0438564,0.00702458,0.0135766,0,0,0.0208386,0,0.0408002,0.00623199,0.050566,0.0121975,0.033233,0.00962963,0.0279707,0.017837,0.00518021,0.0301722,0.00957964,0.0103731,0.0130104,0.0395443,0.00877422,0.0131477,0.017782,0.0230088,0.00997631,0.0283686,0.0163076,0,0,0,0,0.00953687,0.0170366,0
1712,0,0.0196267,0,0,0,0.0266493,0,0,0,0,0,0.00753383,0.0476359,0.0109192,0.0136236,0,0,0.0255262,0,0.0571706,0.0088209,0.0287502,0.0256066,0.029351,0.00986763,0.019771,0.0151223,0.00638635,0.00635925,0.00282433,0.0341601,0.0108049,0.0116928,0.0103258,0.0278628,0.0137897,0.02011,0.0291326,0.00920241,0.0189627,0.0439155,0.0069444,0.013052,0,0,0.020536,0,0.0409432,0.00602855,0.0498151,0.0130676,0.0337291,0.0104409,0.0283121,0.0177148,0.00548583,0.0293583,0.0106972,0.0111794,0.0125729,0.0392262,0.0083031,0.0126054,0.0188004,0.0228277,0.0100543,0.0278571,0.0159445,0,0,0,0,0.00940239,0.0173524,0
1713,0,0.0190787,0,0,0,0.026024,0,0,0,0,0,0.00818164,0.0475299,0.012216,0.0141081,0,0,0.0250829,0,0.057243,0.00874347,0.0292138,0.0280844,0.0294955,0.0103268,0.0196997,0.0140632,0.00592631,0.00685466,0.00294806,0.0347084,0.0117529,0.012774,0.0110828,0.0274814,0.0132039,0.0192964,0.0289572,0.00936352,0.0186678,0.0439203,0.00662653,0.012599,0,0,0.0199614,0,0.0410508,0.00584537,0.0489511,0.0139179,0.0341693,0.0108382,0.0285256,0.0173961,0.00613085,0.0285984,0.011541,0.0120921,0.0121505,0.0389369,0.00813111,0.0122758,0.0187315,0.0223311,0.0100505,0.0272467,0.0154702,0,0,0,0,0.0092464,0.0173965,0
1714,0,0.0185423,0,0,0,0.0254758,0,0,0,0,0,0.00941537,0.0473838,0.0134923,0.0148397,0,0,0.0246429,0,0.0574099,0.00865177,0.0298052,0.0306165,0.0295793,0.010788,0.0198186,0.012813,0.00536001,0.00754331,0.00347005,0.0354492,0.0127056,0.0138486,0.0118493,0.0271247,0.0130035,0.0183591,0.0288048,0.00951123,0.0174135,0.0439886,0.00637533,0.0122165,0,0,0.0194833,0,0.041196,0.00569209,0.0480679,0.0146889,0.034773,0.0106497,0.0288752,0.017048,0.00691129,0.0279261,0.0120274,0.0130295,0.0116861,0.0386647,0.0080878,0.0119759,0.0175908,0.021873,0.010101,0.026751,0.0149769,0,0,0,0,0.00924835,0.0176915,0
1715,0,0.0181009,0,0,0,0.0250353,0,0,0,0,0,0.0110211,0.0472501,0.0146534,0.0157238,0,0,0.024221,0,0.0575627,0.00855289,0.030405,0.0330963,0.0296042,0.0112793,0.0200888,0.0113984,0.00480327,0.00821699,0.0043554,0.0363299,0.0136705,0.0149451,0.0126196,0.026801,0.0131248,0.017314,0.0286815,0.00963208,0.0156123,0.0441165,0.00587236,0.012016,0,0,0.019123,0,0.0413225,0.00549692,0.0473522,0.0150619,0.0352606,0.010181,0.0291974,0.0166357,0.00768777,0.0273223,0.0123748,0.0140239,0.01115,0.0383735,0.00785312,0.0114847,0.0159261,0.0214202,0.01028,0.0263587,0.0144711,0,0,0,0,0.00939728,0.017958,0
1716,0,0.0177825,0,0,0,0.0247319,0,0,0,0,0,0.0127045,0.0471731,0.0156034,0.0167116,0,0,0.0237907,0,0.0577069,0.00847889,0.0309849,0.0350272,0.0296851,0.0117147,0.0205302,0.00996093,0.00434181,0.00910242,0.00542906,0.0373025,0.0145693,0.0160195,0.0132943,0.0265227,0.0135548,0.0162343,0.0285724,0.00930243,0.0142024,0.0442221,0.00511378,0.0120768,0,0,0.0188224,0,0.041355,0.00526694,0.0467959,0.0147728,0.0355791,0.00988385,0.0294987,0.0161576,0.00844979,0.0268156,0.0127803,0.0150256,0.0106423,0.038028,0.0075756,0.0107199,0.014766,0.0209007,0.0104688,0.0260717,0.0139983,0,0,0,0,0.0096732,0.0179995,0
1717,0,0.0175505,0,0,0,0.0245659,0,0,0,0,0,0.0147252,0.0471701,0.0163887,0.0175274,0,0,0.0235155,0,0.0578407,0.00851619,0.0315656,0.0357691,0.029767,0.0121376,0.0211004,0.00883456,0.00401014,0.00993555,0.00672051,0.0383759,0.0153757,0.0170974,0.0137463,0.026218,0.0144151,0.0152874,0.0284533,0.00840008,0.013769,0.0442804,0.0043211,0.0122703,0,0,0.0187761,0,0.0412817,0.00519844,0.0464586,0.0138914,0.035755,0.00988787,0.0296769,0.0159049,0.00929983,0.0263551,0.0131701,0.0159069,0.0102485,0.0375409,0.00716307,0.00996093,0.0145939,0.0206413,0.0106126,0.0259275,0.013645,0,0,0,0,0.0100404,0.0181316,0
1718,0,0.0185922,0,0,0,0.0260734,0,0,0,0,0,0.0164311,0.0469818,0.0167984,0.0181021,0,0,0.0234859,0,0.0581025,0.00865522,0.0320232,0.0355351,0.0296941,0.0121147,0.0214089,0.00744701,0.00400922,0.0102805,0.00772385,0.0393424,0.0159967,0.0179761,0.0140583,0.0259193,0.0153782,0.0138454,0.028338,0.00810447,0.0134079,0.0445923,0.00351829,0.0155315,0,0,0.0196261,0,0.0407284,0.00581654,0.0462779,0.0128629,0.0358288,0.0106802,0.0295952,0.0161416,0.0101831,0.025918,0.013675,0.0167466,0.0102225,0.036906,0.00655655,0.00965041,0.0153845,0.0202426,0.0112154,0.0273698,0.0145799,0,0,0,0,0.010146,0.0186805,0
1719,0,0.0182829,0,0,0,0.0257336,0,0,0,0,0,0.0182504,0.0469123,0.0170659,0.0180847,0,0,0.0231847,0,0.058159,0.00870233,0.032454,0.0345252,0.0296266,0.0120462,0.021503,0.00736202,0.00395679,0.0108548,0.00876064,0.040354,0.0164606,0.0187227,0.014126,0.0255329,0.0168763,0.0131062,0.0282514,0.0083375,0.0132649,0.0446945,0.00307809,0.0155652,0,0,0.0197157,0,0.0408035,0.00591819,0.0461771,0.0117787,0.0357537,0.0111407,0.0293479,0.0160251,0.0107652,0.0257746,0.0137607,0.0171913,0.0103207,0.036265,0.00623331,0.00989317,0.0156064,0.0201958,0.0113312,0.027091,0.0143187,0,0,0,0,0.0096775,0.0189395,0
1720,0,0.0172584,0,0,0,0.0243331,0,0,0,0,0,0.0200392,0.0469583,0.0170696,0.0176908,0,0,0.0227219,0,0.0581432,0.00867616,0.0327919,0.0330262,0.029645,0.0117014,0.0217043,0.00727135,0.003908,0.0114731,0.00964062,0.0412164,0.0166645,0.019206,0.0139986,0.0250698,0.0183553,0.0127553,0.0282269,0.00868609,0.0129118,0.0446293,0.00255236,0.0136354,0,0,0.019164,0,0.0411524,0.00556527,0.0460092,0.0109902,0.0354863,0.0115033,0.029127,0.0154374,0.0110375,0.0257924,0.0137312,0.0174299,0.0106032,0.0356997,0.00621293,0.0103757,0.0152524,0.0201678,0.0110642,0.0257921,0.0132843,0,0,0,0,0.00920578,0.0187395,0
1721,0,0.0171772,0,0,0,0.0242699,0,0,0,0,0,0.0213932,0.0469711,0.0168902,0.0169122,0,0,0.0224327,0,0.058259,0.00867065,0.0330771,0.0313064,0.02959,0.0112147,0.0216654,0.0070442,0.00391971,0.0116126,0.0104583,0.0419319,0.016651,0.0194665,0.0137617,0.0246498,0.0197918,0.0120694,0.0281743,0.00877209,0.0123513,0.0446994,0.00236727,0.0139715,0,0,0.0192967,0,0.0410191,0.00551426,0.0457273,0.0105855,0.0352063,0.0117826,0.0286924,0.0155019,0.0111473,0.0257603,0.0138147,0.0176564,0.0108368,0.0352167,0.00604405,0.0107464,0.0152192,0.0200716,0.0111052,0.0257928,0.0131667,0,0,0,0,0.00888621,0.0187028,0
1722,0,0.0169765,0,0,0,0.0241045,0,0,0,0,0,0.0227695,0.0468814,0.0166539,0.0158596,0,0,0.0221751,0,0.0583146,0.00857055,0.0332708,0.0294782,0.0293973,0.0107255,0.0214706,0.00677874,0.00413504,0.0114684,0.0113582,0.0425862,0.0165862,0.0196687,0.0134906,0.0242672,0.0212594,0.0114349,0.0280313,0.00873033,0.0115666,0.0447782,0.00239896,0.0141561,0,0,0.0194065,0,0.0409593,0.00539024,0.045456,0.0101925,0.0347383,0.0117901,0.0281545,0.0155498,0.0110559,0.0257259,0.013914,0.0177935,0.0108436,0.0348219,0.00605521,0.0108535,0.0148798,0.0200165,0.0112179,0.0256842,0.012945,0,0,0,0,0.00859239,0.0188899,0
1723,0,0.0168348,0,0,0,0.0240641,0,0,0,0,0,0.0241713,0.0467699,0.0165204,0.0147223,0,0,0.0219692,0,0.0583516,0.00848645,0.0334739,0.0276489,0.0291152,0.0101055,0.0212477,0.00645486,0.00472777,0.0116596,0.0121062,0.0433515,0.0165725,0.0198334,0.0133622,0.0238864,0.0228236,0.0108715,0.0278744,0.0086726,0.010631,0.0448755,0.00253832,0.0143874,0,0,0.0194359,0,0.040952,0.00538302,0.0452264,0.00961936,0.0343776,0.0116849,0.0277738,0.0156053,0.0108872,0.0256534,0.0140501,0.017813,0.0107012,0.0344705,0.00628699,0.0107172,0.0141078,0.0199105,0.0113367,0.0256736,0.0126885,0,0,0,0,0.0082722,0.0189822,0
1724,0,0.0167428,0,0,0,0.0240827,0,0,0,0,0,0.0258114,0.0466739,0.0164141,0.0135309,0,0,0.0217248,0,0.0583857,0.0083677,0.0336912,0.0256906,0.0287713,0.00944759,0.0210382,0.00613497,0.00575441,0.0119097,0.0127112,0.0442172,0.0165892,0.0200234,0.013312,0.0234829,0.0247545,0.0104146,0.0277137,0.008603,0.00968027,0.044921,0.00281415,0.0146642,0,0,0.0193374,0,0.0409063,0.00553282,0.0452678,0.00888937,0.0339405,0.0115154,0.0270444,0.0156059,0.0107387,0.0255199,0.0140468,0.0177286,0.0104569,0.0341715,0.00634001,0.0105689,0.0131532,0.0196887,0.0114134,0.0257074,0.0123708,0,0,0,0,0.00807468,0.0189423,0
1725,0,0.0167072,0,0,0,0.0241007,0,0,0,0,0,0.0275399,0.046588,0.0163374,0.0124526,0,0,0.0214387,0,0.0584146,0.00826229,0.0340143,0.0237659,0.0282922,0.00876613,0.0207911,0.00584063,0.00717872,0.0124708,0.0131999,0.0452193,0.0166396,0.0202351,0.0133983,0.0230834,0.0268032,0.0100774,0.0275781,0.00851078,0.00882043,0.044901,0.00315615,0.0150217,0,0,0.0192312,0,0.0407878,0.00578059,0.0455876,0.00812393,0.033517,0.0111315,0.026012,0.0155535,0.0106226,0.0253368,0.0139551,0.0175695,0.0100683,0.0339663,0.0061363,0.0102862,0.0121825,0.0193792,0.0114945,0.0257485,0.0120275,0,0,0,0,0.00783097,0.0189463,0
1726,0,0.0164822,0,0,0,0.0238467,0,0,0,0,0,0.028895,0.0465079,0.0165404,0.0112898,0,0,0.0210161,0,0.0584189,0.00806974,0.0344509,0.0223386,0.0278077,0.00799837,0.0204983,0.0052531,0.00878295,0.0128707,0.0137149,0.0463879,0.0167144,0.0204062,0.0135603,0.022726,0.0293722,0.00989375,0.0274646,0.00840724,0.00806081,0.0449032,0.00334175,0.0150296,0,0,0.0190555,0,0.0407678,0.00593177,0.0459423,0.00746196,0.0332249,0.0104901,0.0248144,0.015346,0.0105819,0.0251633,0.0138982,0.0173609,0.00948546,0.0338613,0.00560793,0.00952878,0.011355,0.0190458,0.0115534,0.0254783,0.0115962,0,0,0,0,0.0075333,0.0190273,0
1727,0,0.0162866,0,0,0,0.0235688,0,0,0,0,0,0.0312082,0.0464096,0.0167392,0.0103669,0,0,0.0205674,0,0.0584273,0.00793051,0.0348854,0.0206075,0.0272778,0.00743605,0.0204927,0.00463651,0.0103878,0.0131645,0.0141079,0.0476621,0.0167139,0.020464,0.0135784,0.0223969,0.0319482,0.0098803,0.0273755,0.00837614,0.00773966,0.0449838,0.00351638,0.0149257,0,0,0.0189927,0,0.0408161,0.00594364,0.046358,0.00703243,0.0331356,0.00990121,0.0236815,0.0151214,0.0106102,0.0249542,0.0140495,0.0173003,0.00892296,0.033777,0.0049417,0.00874529,0.0106686,0.018834,0.0116108,0.0251778,0.0111363,0,0,0,0,0.00741123,0.0193,0
1728,0,0.0161255,0,0,0,0.0232208,0,0,0,0,0,0.033714,0.0463087,0.0171594,0.00954714,0,0,0.0200316,0,0.0584563,0.00774473,0.0353855,0.0195185,0.0267443,0.00700452,0.0204487,0.00419808,0.012079,0.0131725,0.0142662,0.0489869,0.0166297,0.0204397,0.0135569,0.022228,0.0353635,0.00996183,0.0273026,0.00836045,0.00752465,0.0450769,0.00365186,0.0147842,0,0,0.0190013,0,0.0408437,0.00579531,0.0468013,0.00674694,0.033235,0.0094131,0.022429,0.0148639,0.0105984,0.0247202,0.0142118,0.0173367,0.00835311,0.033652,0.00449869,0.00805313,0.0101729,0.0187132,0.011687,0.0247993,0.0107387,0,0,0,0,0.007196,0.0196584,0
1729,0,0.0160034,0,0,0,0.0228197,0,0,0,0,0,0.0362748,0.0462771,0.0177851,0.00891306,0,0,0.0195524,0,0.0584406,0.00745921,0.0359193,0.0196305,0.0262602,0.00658416,0.0203055,0.00401434,0.0135512,0.0132933,0.0142386,0.050845,0.0163986,0.0203103,0.0134361,0.022374,0.0394682,0.0101378,0.0272365,0.0081946,0.00751686,0.0451258,0.00377099,0.0146597,0,0,0.0190056,0,0.0408078,0.00563852,0.0472039,0.00663186,0.0334309,0.00922335,0.0210377,0.0146128,0.010672,0.0244625,0.014231,0.0174044,0.00789408,0.033502,0.00427903,0.00754606,0.0101083,0.018616,0.0117773,0.0243401,0.0104686,0,0,0,0,0.0069101,0.0198993,0
1730,0,0.0158284,0,0,0,0.0223987,0,0,0,0,0,0.0386645,0.0462685,0.0184303,0.0084853,0,0,0.0191881,0,0.0582724,0.00705486,0.0364127,0.0205382,0.0257975,0.00653694,0.0200678,0.00401669,0.0147147,0.0137429,0.0142758,0.05266,0.0160068,0.0201197,0.0131745,0.0228638,0.0437084,0.0103647,0.0271791,0.00784194,0.0079535,0.0451238,0.00402249,0.0145329,0,0,0.0189858,0,0.0407147,0.00549694,0.047437,0.00677651,0.0336637,0.00929313,0.0195305,0.0144214,0.0108381,0.0242954,0.0142863,0.0174241,0.00750811,0.0334059,0.0041302,0.00704355,0.0107475,0.0185767,0.011867,0.0238547,0.0103044,0,0,0,0,0.00665112,0.020021,0
1731,0,0.0153278,0,0,0,0.0216212,0,0,0,0,0,0.0407765,0.0462387,0.0187363,0.00820467,0,0,0.0191514,0,0.0581611,0.00690684,0.036707,0.0214259,0.0253102,0.0072239,0.0197606,0.00420283,0.0155116,0.0142289,0.014179,0.0538581,0.0154028,0.0199021,0.0128187,0.023626,0.0476313,0.010572,0.0271199,0.00777774,0.00850969,0.045149,0.00423214,0.0141602,0,0,0.0189874,0,0.040675,0.00536071,0.047672,0.00714523,0.0338829,0.00920101,0.0179817,0.0142174,0.0108351,0.0243736,0.0144043,0.0174388,0.00697111,0.033428,0.00398393,0.00652284,0.0116012,0.0187527,0.0119103,0.0230862,0.0100605,0,0,0,0,0.00645952,0.0200298,0
1732,0,0.0148419,0,0,0,0.0207583,0,0,0,0,0,0.0422165,0.0462117,0.0190884,0.00798994,0,0,0.0189801,0,0.0581269,0.00676285,0.0367758,0.0221735,0.024902,0.00869446,0.019472,0.00456503,0.0158235,0.014528,0.0139566,0.0547691,0.0147078,0.0197581,0.0124316,0.0245147,0.050314,0.0108272,0.0271174,0.00776735,0.0090234,0.0451631,0.00440974,0.0136525,0,0,0.0189119,0,0.0405982,0.00512386,0.0479431,0.00758453,0.0340043,0.00905626,0.0166276,0.014041,0.0107062,0.0245771,0.0144192,0.0174135,0.0064245,0.0334782,0.00358435,0.00605548,0.0124378,0.0189442,0.0118887,0.0222485,0.00988307,0,0,0,0,0.00643654,0.0199921,0
1733,0,0.0144164,0,0,0,0.0199409,0,0,0,0,0,0.0425808,0.0462721,0.0194054,0.00805165,0,0,0.0187159,0,0.0580924,0.00660219,0.0366541,0.0227554,0.0246709,0.0104713,0.0192352,0.00501834,0.0158263,0.0147328,0.0137497,0.0553179,0.0139942,0.0196775,0.0120875,0.025357,0.0512513,0.0110572,0.027146,0.00769071,0.00975573,0.0451609,0.00457152,0.0131081,0,0,0.0188298,0,0.0405124,0.00492185,0.0480954,0.00822185,0.0339888,0.00912866,0.0155352,0.0139398,0.0105007,0.0247963,0.0143463,0.0173225,0.00604135,0.0335385,0.00299051,0.00577632,0.0135111,0.019102,0.0118416,0.0214492,0.009834,0,0,0,0,0.0065514,0.0200378,0
1734,0,0.0140144,0,0,0,0.0193201,0,0,0,0,0,0.0417366,0.0462674,0.0196806,0.00805188,0,0,0.0184296,0,0.0580567,0.00639224,0.0363955,0.0231012,0.0246135,0.0121029,0.0191,0.00549911,0.0159422,0.0150369,0.0135815,0.0553656,0.0133639,0.0195257,0.0117764,0.0260352,0.0502935,0.0111907,0.0271371,0.00764737,0.0106705,0.045159,0.00486854,0.0127583,0,0,0.0188404,0,0.040423,0.00489434,0.0481373,0.00902553,0.0338058,0.00946358,0.0147175,0.0139506,0.0102464,0.0250933,0.0142694,0.0171645,0.00587202,0.0336171,0.00264676,0.00575872,0.0149001,0.0192727,0.0118025,0.0208573,0.00996479,0,0,0,0,0.00681117,0.0201069,0
1735,0,0.0136623,0,0,0,0.0188438,0,0,0,0,0,0.0396807,0.0462487,0.0195337,0.00793834,0,0,0.0181068,0,0.0580764,0.00612852,0.0360661,0.0231387,0.0247202,0.0133441,0.0190683,0.00607263,0.016259,0.0153878,0.013153,0.0550663,0.0129174,0.0191914,0.0115077,0.026452,0.0475133,0.0112842,0.0271651,0.00771253,0.0115129,0.0451625,0.00512559,0.0124677,0,0,0.0189285,0,0.0403708,0.00498682,0.0484589,0.00981612,0.0334991,0.00967586,0.0142375,0.0139877,0.00992625,0.0254135,0.0140785,0.0168464,0.00571695,0.0336825,0.00249755,0.00580823,0.0161966,0.0194495,0.0117436,0.0203981,0.0102232,0,0,0,0,0.00716478,0.0201393,0
1736,0,0.0133582,0,0,0,0.0184859,0,0,0,0,0,0.0367814,0.0462861,0.0186591,0.00774447,0,0,0.0177271,0,0.058156,0.00584651,0.0356407,0.0227582,0.0249788,0.0142702,0.0192056,0.00678282,0.0165037,0.0156542,0.0120058,0.0545464,0.0126657,0.0187336,0.0113015,0.0265712,0.0435204,0.011284,0.0271951,0.00778188,0.0122237,0.0451787,0.0053048,0.0122836,0,0,0.0190994,0,0.0403525,0.00508648,0.0491168,0.0105502,0.0330308,0.00961387,0.0140202,0.0141046,0.00954208,0.0257064,0.0136944,0.0164055,0.00553578,0.0337228,0.00245337,0.00580428,0.0172171,0.0196891,0.0117016,0.0200777,0.0105643,0,0,0,0,0.00743795,0.0199664,0
1737,0,0.0130706,0,0,0,0.0182639,0,0,0,0,0,0.0334516,0.0463606,0.0176237,0.0075551,0,0,0.0173274,0,0.0582343,0.00565737,0.0351181,0.0220684,0.0253151,0.0148448,0.0194997,0.00738053,0.0166665,0.0159174,0.0110911,0.0539091,0.0126067,0.0181784,0.0112365,0.0264286,0.0388686,0.0112409,0.0272497,0.00788076,0.0128485,0.0451458,0.00546411,0.0122011,0,0,0.0192881,0,0.0402695,0.00503207,0.0497175,0.0111493,0.0324979,0.00936866,0.0139974,0.0142707,0.00912903,0.0259725,0.0131767,0.0158852,0.0053548,0.0337864,0.00249607,0.00577818,0.0180902,0.0199598,0.0116925,0.019925,0.0109163,0,0,0,0,0.0075946,0.0198888,0
1738,0,0.0128464,0,0,0,0.0181625,0,0,0,0,0,0.0298569,0.0463426,0.0166141,0.00746027,0,0,0.0168986,0,0.0582704,0.00547269,0.0346774,0.0214319,0.0255972,0.0149798,0.0198471,0.00786806,0.0170167,0.0162512,0.0108953,0.0533416,0.0127974,0.017548,0.0114016,0.0260851,0.0337558,0.0111546,0.0273045,0.00798461,0.0134039,0.0451013,0.0056336,0.0121599,0,0,0.0194973,0,0.0401763,0.00495647,0.0499964,0.0116987,0.0323248,0.00921595,0.0141129,0.0144711,0.00874633,0.0262652,0.0126138,0.0152976,0.00525541,0.0338859,0.00259602,0.00580034,0.0190993,0.0202589,0.011678,0.0199351,0.0110744,0,0,0,0,0.00774123,0.0199913,0
1739,0,0.0126222,0,0,0,0.0181008,0,0,0,0,0,0.026315,0.0463888,0.0157652,0.00741944,0,0,0.016619,0,0.0583039,0.00535114,0.0342313,0.0210453,0.0258875,0.0148113,0.0201721,0.00842236,0.0174832,0.0166744,0.0109272,0.0529435,0.0131765,0.0170006,0.0117038,0.0257261,0.0286737,0.0110996,0.0273462,0.00810998,0.0139579,0.0450505,0.00580247,0.0122115,0,0,0.019746,0,0.0400851,0.00495064,0.0500922,0.0121076,0.0321655,0.00932886,0.0140826,0.014699,0.0084376,0.0265187,0.0121524,0.014819,0.00526395,0.0340386,0.00255715,0.00589953,0.0202125,0.0206199,0.0116622,0.0199321,0.0110735,0,0,0,0,0.00781677,0.0200612,0
