Coordinates
version=1
nRows=870
nColumns=38
inDegrees=no

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
67.87	0.517331	1.30053	1.10334	0.652837	0.178396	0.636374	1.38535	-0.0543967	-0.110969	1.66879	-0.0770313	0	0	1.41556	-0.23039	0.111104	1.68462	-0.00423918	0	0	-0.871156	0.15627	0.187196	1.28529	-0.775124	0.530141	1.26984	0.516076	0	0	1.30341	-0.5184	0.622832	1.06211	0.557517	0	0
67.88	0.518836	1.30083	1.10157	0.65306	0.178673	0.638808	1.37953	-0.0515884	-0.110861	1.66199	-0.0781388	0	0	1.4091	-0.229415	0.111156	1.67731	-0.00459299	0	0	-0.878781	0.144831	0.174775	1.28706	-0.769193	0.532942	1.26401	0.512248	0	0	1.31913	-0.555779	0.659229	1.09927	0.55743	0	0
67.89	0.517224	1.29977	1.10283	0.65327	0.17909	0.641233	1.37508	-0.048898	-0.110644	1.65508	-0.0788671	0	0	1.40402	-0.228588	0.110692	1.66987	-0.00504843	0	0	-0.878225	0.142643	0.17062	1.28959	-0.764407	0.540757	1.25438	0.511228	0	0	1.32264	-0.56448	0.671379	1.10182	0.556144	0	0
67.9	0.5148	1.29828	1.10493	0.653461	0.179589	0.643754	1.37067	-0.0462081	-0.110383	1.64748	-0.0797906	0	0	1.39879	-0.227781	0.110318	1.66147	-0.00569924	0	0	-0.875679	0.140411	0.167076	1.29143	-0.760812	0.550402	1.24248	0.511232	0	0	1.32588	-0.570405	0.68352	1.10084	0.554292	0	0
67.91	0.511688	1.29657	1.10784	0.653649	0.180178	0.646413	1.36613	-0.0435968	-0.11007	1.63942	-0.0808527	0	0	1.39333	-0.226898	0.109736	1.65251	-0.00649438	0	0	-0.871449	0.139061	0.164232	1.29268	-0.757844	0.561204	1.22934	0.512181	0	0	1.32785	-0.573879	0.695421	1.09593	0.554058	0	0
67.92	0.508001	1.29486	1.11143	0.653833	0.180847	0.649237	1.36129	-0.0409529	-0.109494	1.63102	-0.0821903	0	0	1.38744	-0.225838	0.109019	1.64309	-0.00739542	0	0	-0.865752	0.138723	0.161801	1.29343	-0.754947	0.573523	1.21522	0.51406	0	0	1.32835	-0.575532	0.707573	1.08716	0.55771	0	0
67.93	0.501834	1.29234	1.11744	0.654021	0.181594	0.652101	1.35716	-0.0380525	-0.108354	1.62196	-0.0866056	0	0	1.38198	-0.224522	0.108304	1.63277	-0.00950377	0	0	-0.857147	0.138909	0.1583	1.2956	-0.751122	0.593064	1.19817	0.513674	0	0	1.32748	-0.577861	0.720947	1.07478	0.574009	0	0
67.94	0.494652	1.28964	1.12448	0.654221	0.182449	0.655093	1.35298	-0.0350805	-0.107052	1.61278	-0.0874974	0	0	1.37633	-0.223419	0.106931	1.62213	-0.0102396	0	0	-0.84919	0.139049	0.15616	1.29132	-0.74904	0.601835	1.18862	0.514198	0	0	1.32491	-0.579769	0.730702	1.0655	0.584335	0	0
67.95	0.502324	1.29324	1.11724	0.654202	0.183016	0.65876	1.34061	-0.0322529	-0.106903	1.6031	-0.0883806	0	0	1.36318	-0.222531	0.106393	1.61167	-0.0111421	0	0	-0.849057	0.13978	0.155016	1.29053	-0.748519	0.613502	1.17834	0.515865	0	0	1.32573	-0.58172	0.743315	1.05497	0.591584	0	0
67.96	0.511205	1.29762	1.10895	0.65415	0.183645	0.662661	1.32691	-0.0295602	-0.106684	1.59295	-0.0891968	0	0	1.34863	-0.221512	0.105655	1.60061	-0.0123029	0	0	-0.849611	0.140606	0.153525	1.28856	-0.74884	0.624526	1.16972	0.518701	0	0	1.3249	-0.584673	0.754753	1.04615	0.59678	0	0
67.97	0.512325	1.29818	1.10848	0.654098	0.184462	0.666295	1.31781	-0.0272788	-0.106316	1.58295	-0.0887933	0	0	1.33876	-0.220009	0.104634	1.58963	-0.0128168	0	0	-0.845364	0.14169	0.152329	1.27789	-0.749455	0.623597	1.16617	0.524488	0	0	1.31809	-0.586767	0.758659	1.04077	0.600169	0	0
67.98	0.519541	1.30179	1.10233	0.653993	0.185273	0.670433	1.30414	-0.0251635	-0.106346	1.57183	-0.0896891	0	0	1.32437	-0.21867	0.103493	1.57756	-0.0140076	0	0	-0.844641	0.143394	0.150623	1.2698	-0.750199	0.6273	1.16145	0.525844	0	0	1.31113	-0.590264	0.763218	1.03554	0.602657	0	0
67.99	0.527049	1.30543	1.0962	0.65386	0.186153	0.674718	1.28994	-0.0233515	-0.106538	1.56021	-0.0908842	0	0	1.30951	-0.217299	0.102209	1.56481	-0.0153795	0	0	-0.844006	0.145485	0.148519	1.25974	-0.750873	0.62869	1.15756	0.524176	0	0	1.30179	-0.594698	0.765283	1.03251	0.601801	0	0
68	0.535866	1.30967	1.08892	0.653731	0.187093	0.679213	1.27436	-0.0217366	-0.106823	1.54752	-0.0927234	0	0	1.29319	-0.216043	0.100822	1.55088	-0.017119	0	0	-0.844067	0.147642	0.14573	1.24891	-0.751351	0.629633	1.1538	0.517705	0	0	1.29054	-0.600535	0.76577	1.03158	0.59739	0	0
68.01	0.548824	1.31547	1.07753	0.653652	0.188059	0.683937	1.25654	-0.0199769	-0.107357	1.5349	-0.0903272	0	0	1.27473	-0.215546	0.0989842	1.5369	-0.0163595	0	0	-0.846054	0.150306	0.14135	1.23935	-0.749254	0.63129	1.14831	0.510131	0	0	1.27719	-0.610419	0.765247	1.03443	0.584032	0	0
68.02	0.554208	1.31757	1.07387	0.653521	0.189177	0.688366	1.24315	-0.0187627	-0.107789	1.52229	-0.0939506	0	0	1.26088	-0.214315	0.0974261	1.52283	-0.0198835	0	0	-0.842831	0.15296	0.137926	1.2248	-0.750816	0.630232	1.14597	0.495569	0	0	1.25964	-0.617077	0.7594	1.0366	0.57753	0	0
68.03	0.561212	1.32045	1.06898	0.653293	0.190343	0.692988	1.22836	-0.0182949	-0.108538	1.50924	-0.0964046	0	0	1.24562	-0.212697	0.0958051	1.50824	-0.0225737	0	0	-0.840259	0.156252	0.133057	1.21096	-0.751045	0.630475	1.1421	0.482991	0	0	1.23999	-0.625407	0.751633	1.03994	0.571117	0	0
68.04	0.574307	1.3254	1.05831	0.652929	0.191498	0.697959	1.21026	-0.0182131	-0.110006	1.49535	-0.100856	0	0	1.22712	-0.211005	0.0943335	1.49289	-0.0268703	0	0	-0.840615	0.161741	0.123366	1.20883	-0.747089	0.648093	1.13337	0.451502	0	0	1.21483	-0.642407	0.738747	1.04968	0.557994	0	0
68.05	0.578403	1.32695	1.05638	0.652591	0.192849	0.702664	1.19629	-0.0181433	-0.11097	1.48115	-0.102685	0	0	1.21262	-0.209204	0.0926112	1.47706	-0.029335	0	0	-0.835922	0.166176	0.115223	1.19642	-0.744003	0.652216	1.12703	0.442278	0	0	1.18748	-0.654992	0.723421	1.05659	0.555196	0	0
68.06	0.582334	1.32878	1.05468	0.652249	0.194246	0.707457	1.18182	-0.0182251	-0.11181	1.46661	-0.104853	0	0	1.1976	-0.20743	0.0905079	1.46074	-0.0321545	0	0	-0.830711	0.170874	0.106381	1.18455	-0.740188	0.658293	1.11912	0.432285	0	0	1.15873	-0.667252	0.707982	1.06206	0.556911	0	0
68.07	0.586616	1.33087	1.05271	0.651951	0.195691	0.712312	1.16693	-0.0184848	-0.112961	1.45191	-0.106676	0	0	1.18205	-0.20564	0.0884686	1.44405	-0.0345303	0	0	-0.825127	0.175159	0.0984373	1.16946	-0.737494	0.660881	1.11185	0.424526	0	0	1.13073	-0.677179	0.694663	1.06533	0.560066	0	0
68.08	0.593517	1.33398	1.04815	0.651678	0.197149	0.717306	1.15059	-0.0187623	-0.114469	1.43692	-0.108737	0	0	1.16493	-0.203917	0.086565	1.42696	-0.0370917	0	0	-0.820217	0.179225	0.0902597	1.15518	-0.734877	0.665917	1.10323	0.416069	0	0	1.10251	-0.686994	0.682131	1.0682	0.562731	0	0
68.09	0.605987	1.33892	1.03797	0.651464	0.198557	0.72252	1.13175	-0.0186552	-0.116119	1.42155	-0.111007	0	0	1.1455	-0.202572	0.0848752	1.40974	-0.03996	0	0	-0.816774	0.182231	0.0834987	1.1403	-0.734199	0.671841	1.0936	0.407473	0	0	1.07783	-0.694309	0.674701	1.06795	0.565104	0	0
68.1	0.618611	1.34415	1.02774	0.651196	0.200001	0.727806	1.11255	-0.0191543	-0.117926	1.40616	-0.113732	0	0	1.12558	-0.200834	0.0828984	1.392	-0.0430838	0	0	-0.813059	0.184906	0.0767109	1.12469	-0.733873	0.677927	1.08351	0.399299	0	0	1.05315	-0.700944	0.668179	1.06722	0.567939	0	0
68.11	0.624037	1.34744	1.0247	0.65091	0.201554	0.732911	1.09639	-0.0207543	-0.119264	1.39194	-0.113419	0	0	1.10803	-0.1984	0.0806973	1.37365	-0.0440833	0	0	-0.805919	0.186338	0.0718332	1.09944	-0.734517	0.670026	1.07558	0.40989	0	0	1.02998	-0.703279	0.664065	1.06395	0.571828	0	0
68.12	0.638303	1.35376	1.01301	0.650569	0.203019	0.738347	1.07654	-0.0230702	-0.120372	1.3785	-0.11662	0	0	1.08659	-0.196325	0.0783919	1.35522	-0.0473281	0	0	-0.802278	0.187973	0.0649744	1.08262	-0.734952	0.676638	1.06478	0.402942	0	0	1.00602	-0.708694	0.65968	1.06263	0.575637	0	0
68.13	0.654993	1.36049	0.998775	0.650255	0.20447	0.743813	1.05561	-0.0238989	-0.121428	1.36321	-0.119478	0	0	1.06453	-0.194553	0.0762873	1.33693	-0.0506778	0	0	-0.798757	0.18885	0.0586692	1.06455	-0.735984	0.682619	1.05406	0.396216	0	0	0.983305	-0.71356	0.657729	1.06115	0.579273	0	0
68.14	0.67351	1.36699	0.982511	0.649988	0.205904	0.749223	1.03452	-0.0235806	-0.122873	1.3467	-0.122071	0	0	1.04262	-0.192683	0.0748604	1.3185	-0.0540473	0	0	-0.794523	0.189104	0.053486	1.04512	-0.73813	0.688469	1.04348	0.389952	0	0	0.962106	-0.716932	0.658111	1.05836	0.581811	0	0
68.15	0.688524	1.37182	0.969477	0.649843	0.207284	0.754375	1.0159	-0.0225803	-0.123884	1.33048	-0.124602	0	0	1.0231	-0.190644	0.0745462	1.30012	-0.057322	0	0	-0.787666	0.188408	0.0495305	1.02285	-0.741269	0.692297	1.03327	0.38513	0	0	0.943039	-0.718909	0.661522	1.05442	0.581758	0	0
68.16	0.710093	1.38124	0.949911	0.650529	0.207835	0.759648	0.994816	-0.0198681	-0.120487	1.31545	-0.127597	0	0	1.00006	-0.188786	0.0735378	1.28102	-0.0623766	0	0	-0.784763	0.183659	0.0456168	1.00088	-0.743983	0.695904	1.02239	0.378966	0	0	0.934274	-0.722485	0.677249	1.0481	0.579408	0	0
68.17	0.733547	1.38807	0.928074	0.650483	0.209148	0.765034	0.973573	-0.0182731	-0.120183	1.29884	-0.130805	0	0	0.977507	-0.18756	0.0721512	1.26179	-0.067098	0	0	-0.779388	0.180834	0.0442517	0.97546	-0.748952	0.697624	1.01267	0.373232	0	0	0.922213	-0.721865	0.691317	1.04091	0.579318	0	0
68.18	0.76438	1.39688	0.898903	0.650416	0.210577	0.770725	0.949337	-0.0173376	-0.119931	1.28176	-0.134022	0	0	0.951714	-0.186379	0.0694033	1.24147	-0.0714077	0	0	-0.775965	0.17714	0.0440634	0.948273	-0.754999	0.697889	1.00397	0.36772	0	0	0.912967	-0.718967	0.708516	1.03135	0.581398	0	0
68.19	0.801626	1.40666	0.863296	0.650355	0.212031	0.776514	0.923764	-0.0169571	-0.119917	1.26476	-0.137575	0	0	0.9243	-0.185157	0.0658683	1.22032	-0.0749692	0	0	-0.773546	0.172824	0.0447177	0.920009	-0.761894	0.697651	0.996616	0.361144	0	0	0.905988	-0.715326	0.728666	1.02092	0.582949	0	0
68.2	0.813412	1.41256	0.852506	0.650272	0.213403	0.781558	0.90601	-0.0174763	-0.118354	1.24972	-0.140739	0	0	0.903852	-0.182162	0.0633803	1.2003	-0.0782284	0	0	-0.76455	0.168132	0.0433292	0.890805	-0.766151	0.695414	0.989511	0.356104	0	0	0.8939	-0.713281	0.742978	1.01332	0.585571	0	0
68.21	0.841618	1.41959	0.825756	0.650137	0.215112	0.787091	0.88356	-0.0174214	-0.118286	1.23222	-0.144618	0	0	0.879514	-0.180341	0.0604737	1.17866	-0.0828386	0	0	-0.758356	0.164815	0.0417884	0.863722	-0.769222	0.695842	0.981941	0.349183	0	0	0.880708	-0.71187	0.756578	1.00579	0.589978	0	0
68.22	0.878216	1.42671	0.790378	0.649991	0.217	0.79279	0.859358	-0.0166477	-0.11835	1.21328	-0.14875	0	0	0.853904	-0.179329	0.0572556	1.15648	-0.0881338	0	0	-0.753293	0.162372	0.0396126	0.839247	-0.770892	0.699842	0.974894	0.343084	0	0	0.864433	-0.711587	0.765908	1.00002	0.596576	0	0
68.23	0.914988	1.43283	0.754659	0.649837	0.21905	0.798433	0.835799	-0.0157508	-0.11888	1.19397	-0.152521	0	0	0.828978	-0.178346	0.0546005	1.13398	-0.0929274	0	0	-0.747021	0.160623	0.0367365	0.816281	-0.771194	0.706906	0.96781	0.341582	0	0	0.845404	-0.711755	0.771931	0.994941	0.603357	0	0
68.24	0.947687	1.43809	0.722966	0.649712	0.221221	0.803964	0.813518	-0.0149875	-0.119441	1.17484	-0.155768	0	0	0.805093	-0.176912	0.0524592	1.11112	-0.097646	0	0	-0.739241	0.159135	0.0334	0.793664	-0.770543	0.71497	0.961149	0.345197	0	0	0.824097	-0.712034	0.775085	0.990506	0.607784	0	0
68.25	0.983172	1.44335	0.688534	0.649568	0.223504	0.809438	0.790859	-0.0145816	-0.120133	1.15539	-0.159331	0	0	0.780781	-0.17551	0.0498136	1.08763	-0.10376	0	0	-0.731216	0.157594	0.0294297	0.772122	-0.768876	0.724131	0.954204	0.351225	0	0	0.802137	-0.712718	0.777859	0.986548	0.611637	0	0
68.26	1.02501	1.44868	0.647613	0.64939	0.225857	0.814923	0.767466	-0.014056	-0.120144	1.13548	-0.16389	0	0	0.755583	-0.174196	0.0468579	1.06365	-0.110352	0	0	-0.723602	0.156079	0.0249285	0.752176	-0.766338	0.734576	0.947529	0.360052	0	0	0.779539	-0.713732	0.779505	0.983067	0.61611	0	0
68.27	1.0844	1.45465	0.589082	0.649192	0.228274	0.820576	0.741412	-0.0129627	-0.120292	1.11433	-0.173707	0	0	0.727754	-0.173164	0.043696	1.03882	-0.119524	0	0	-0.717823	0.154999	0.0189104	0.736836	-0.762011	0.751144	0.939557	0.378283	0	0	0.753889	-0.715538	0.775242	0.980296	0.627608	0	0
68.28	1.12274	1.45847	0.551485	0.648998	0.23082	0.825872	0.719245	-0.0117297	-0.120124	1.09352	-0.177858	0	0	0.703838	-0.171496	0.0416216	1.01451	-0.124022	0	0	-0.708032	0.153838	0.0144503	0.717921	-0.759087	0.763742	0.933847	0.39161	0	0	0.728826	-0.714475	0.771402	0.975721	0.639058	0	0
68.29	1.16258	1.46198	0.512778	0.648721	0.233401	0.831091	0.697217	-0.0109192	-0.12071	1.07265	-0.182232	0	0	0.680268	-0.169647	0.0399712	0.989884	-0.130005	0	0	-0.697877	0.153205	0.00991403	0.699289	-0.756094	0.776698	0.928958	0.402354	0	0	0.704128	-0.712434	0.767409	0.970336	0.65433	0	0
68.3	1.20639	1.46534	0.469781	0.648449	0.236043	0.83627	0.674998	-0.0099111	-0.121388	1.05156	-0.186822	0	0	0.65608	-0.168189	0.0372955	0.96401	-0.136537	0	0	-0.6876	0.152712	0.00587271	0.680559	-0.752797	0.788467	0.925244	0.409828	0	0	0.679956	-0.709052	0.763323	0.963422	0.673196	0	0
68.31	1.25539	1.46847	0.420996	0.648237	0.238756	0.841436	0.652268	-0.00807906	-0.121311	1.02964	-0.191512	0	0	0.630991	-0.167286	0.0339602	0.937167	-0.142084	0	0	-0.677269	0.152267	0.00272884	0.661902	-0.749129	0.799896	0.921844	0.416096	0	0	0.656449	-0.704029	0.75895	0.954747	0.694331	0	0
68.32	1.30909	1.47156	0.367404	0.648063	0.241497	0.846598	0.629031	-0.00591854	-0.120463	1.00718	-0.196051	0	0	0.605418	-0.166367	0.0309963	0.910165	-0.147534	0	0	-0.667244	0.151613	-0.000230943	0.643453	-0.745262	0.811072	0.919073	0.422539	0	0	0.633273	-0.698541	0.75387	0.945801	0.71556	0	0
68.33	1.36386	1.47428	0.312802	0.647894	0.244264	0.851686	0.605942	-0.00344839	-0.118933	0.984527	-0.200326	0	0	0.579846	-0.164839	0.0291704	0.882396	-0.153688	0	0	-0.657097	0.150865	-0.003155	0.625221	-0.741252	0.822023	0.916896	0.429671	0	0	0.610218	-0.692895	0.748157	0.937172	0.736128	0	0
68.34	1.41509	1.47656	0.261536	0.647732	0.247089	0.856639	0.583584	-0.00107219	-0.117286	0.961966	-0.204113	0	0	0.554747	-0.163317	0.0271791	0.854022	-0.159613	0	0	-0.646427	0.149942	-0.00576313	0.606582	-0.737038	0.831519	0.915477	0.437238	0	0	0.586904	-0.686603	0.740829	0.928658	0.757256	0	0
68.35	1.44334	1.47833	0.232588	0.647599	0.250029	0.861288	0.564071	0.00117035	-0.11506	0.940072	-0.206791	0	0	0.532028	-0.161961	0.0240558	0.82579	-0.16405	0	0	-0.633439	0.148549	-0.00832815	0.587089	-0.732159	0.838468	0.914773	0.445015	0	0	0.561771	-0.679292	0.729485	0.920479	0.780478	0	0
68.36	1.283	1.47525	0.391547	0.647409	0.25413	0.864857	0.56283	0.0024819	-0.113035	0.917203	-0.211996	0	0	0.526909	-0.158981	0.0227124	0.795147	-0.172423	0	0	-0.562185	0.174001	0.0205633	0.53474	-0.75154	0.838638	0.910682	0.444641	0	0	0.541144	-0.439399	0.432279	0.637685	1.01865	0	0
68.37	1.31726	1.47764	0.356434	0.647249	0.257081	0.869395	0.542094	0.00426898	-0.111812	0.894513	-0.215211	0	0	0.502638	-0.157601	0.0195867	0.765505	-0.177736	0	0	-0.550212	0.171921	0.0174931	0.518209	-0.745937	0.849204	0.909859	0.458273	0	0	0.520342	-0.434366	0.422736	0.631924	1.0408	0	0
68.38	1.36351	1.48041	0.30937	0.647121	0.259998	0.873961	0.519938	0.00580084	-0.110759	0.870792	-0.22003	0	0	0.477216	-0.156164	0.0162875	0.735288	-0.185539	0	0	-0.539612	0.169552	0.0146437	0.502872	-0.740219	0.860611	0.908707	0.476504	0	0	0.501032	-0.42927	0.415201	0.625763	1.06255	0	0
68.39	1.41031	1.48296	0.261597	0.647005	0.262866	0.878414	0.497819	0.00715945	-0.110112	0.846204	-0.225849	0	0	0.452356	-0.15485	0.012657	0.705413	-0.194682	0	0	-0.528671	0.166985	0.0115623	0.488537	-0.733702	0.871916	0.906845	0.496872	0	0	0.482277	-0.424118	0.408	0.619122	1.08419	0	0
68.4	1.45686	1.48524	0.214078	0.646895	0.265767	0.882723	0.476196	0.00835211	-0.109948	0.822031	-0.2321	0	0	0.427658	-0.153464	0.00906477	0.675104	-0.204501	0	0	-0.517546	0.164301	0.00871943	0.474023	-0.726983	0.881693	0.905208	0.518389	0	0	0.463971	-0.418928	0.401485	0.612797	1.10608	0	0
68.41	1.50994	1.48736	0.16015	0.646755	0.268726	0.886985	0.453905	0.00945496	-0.109795	0.797126	-0.243235	0	0	0.402099	-0.151804	0.00600311	0.643523	-0.220359	0	0	-0.507745	0.161531	0.00614264	0.454346	-0.717747	0.877497	0.903079	0.565432	0	0	0.443962	-0.410779	0.379842	0.608005	1.1527	0	0
68.42	1.00773	1.47291	0.661167	0.64697	0.274511	0.888396	0.484802	0.0079396	-0.10502	0.771813	-0.255509	0	0	0.429029	-0.143768	0.0106044	0.608466	-0.24108	0	0	-0.401615	0.122825	-0.0525136	0.434054	-0.267124	-0.0653482	0.425313	1.5708	0	0	0.369718	-0.41528	0.286102	0.600168	1.24262	0	0
68.43	1.01223	1.47493	0.65594	0.646888	0.277466	0.892021	0.466875	0.00902386	-0.104012	0.748825	-0.255361	0	0	0.408478	-0.142119	0.00798321	0.579793	-0.243372	0	0	-0.387264	0.119842	-0.0541608	0.417863	-0.26373	-0.0477203	0.421517	1.5708	0	0	0.354207	-0.411861	0.294562	0.594892	1.24196	0	0
68.44	1.03266	1.47784	0.634837	0.646769	0.280391	0.895708	0.446807	0.0102026	-0.103051	0.724855	-0.261541	0	0	0.38544	-0.140677	0.00507298	0.549367	-0.254674	0	0	-0.375628	0.116837	-0.0541897	0.399831	-0.262308	-0.0269031	0.422207	1.5708	0	0	0.340286	-0.405124	0.293398	0.588317	1.25825	0	0
68.45	1.07424	1.48148	0.592588	0.646593	0.283249	0.899441	0.424181	0.0116707	-0.102593	0.699317	-0.275508	0	0	0.35992	-0.13957	0.00187108	0.517414	-0.276956	0	0	-0.366909	0.115102	-0.0592935	0.389574	-0.261752	0.0194416	0.416532	1.5708	0	0	0.319325	-0.398832	0.273501	0.587799	1.28898	0	0
68.46	1.11012	1.48483	0.555874	0.646485	0.286085	0.902901	0.403031	0.012845	-0.101876	0.675463	-0.281389	0	0	0.335559	-0.137977	-0.000611353	0.486422	-0.289319	0	0	-0.356918	0.112629	-0.0615948	0.376959	-0.259779	0.0500313	0.41257	1.5708	0	0	0.304092	-0.394819	0.276771	0.583953	1.29352	0	0
68.47	1.13293	1.48755	0.531902	0.646414	0.288939	0.906054	0.384173	0.0138548	-0.100612	0.653342	-0.284559	0	0	0.313104	-0.13608	-0.00289177	0.456664	-0.29704	0	0	-0.345383	0.109976	-0.0640983	0.365191	-0.257761	0.0833175	0.407685	1.5708	0	0	0.288957	-0.392112	0.285629	0.580778	1.28839	0	0
68.48	1.14131	1.49006	0.522268	0.646346	0.291785	0.909041	0.366449	0.0144117	-0.0990882	0.630555	-0.288123	0	0	0.291849	-0.133493	-0.00527921	0.4265	-0.305335	0	0	-0.33438	0.106215	-0.063451	0.347847	-0.251299	0.0764228	0.410478	1.5708	0	0	0.274546	-0.383974	0.276094	0.578058	1.31182	0	0
68.49	1.16898	1.49364	0.493197	0.646256	0.294542	0.912085	0.346235	0.0148802	-0.0972491	0.605915	-0.294588	0	0	0.267734	-0.130559	-0.00804366	0.394119	-0.318829	0	0	-0.325934	0.102436	-0.063167	0.332703	-0.247063	0.0848516	0.411952	1.5708	0	0	0.260612	-0.37628	0.266719	0.575842	1.33438	0	0
68.5	1.19478	1.49737	0.465819	0.646133	0.297325	0.915001	0.326174	0.015027	-0.0950243	0.58099	-0.301234	0	0	0.243487	-0.127287	-0.0119299	0.361141	-0.33342	0	0	-0.317071	0.0988365	-0.0638212	0.31964	-0.242741	0.0976033	0.41069	1.5708	0	0	0.246615	-0.369693	0.260798	0.573102	1.35285	0	0
68.51	1.22973	1.50178	0.429359	0.645993	0.300108	0.917886	0.305107	0.0147301	-0.0925283	0.55553	-0.308189	0	0	0.217686	-0.123317	-0.0156603	0.326513	-0.34929	0	0	-0.309277	0.0947912	-0.0643345	0.307237	-0.238154	0.10896	0.408896	1.5708	0	0	0.233585	-0.363567	0.25746	0.570091	1.36841	0	0
68.52	1.28581	1.50687	0.371497	0.645894	0.302839	0.920796	0.282432	0.0143227	-0.089296	0.529268	-0.315406	0	0	0.189387	-0.118819	-0.0193031	0.28958	-0.366366	0	0	-0.303132	0.0903566	-0.0646979	0.295885	-0.233074	0.118712	0.406572	1.5708	0	0	0.221382	-0.35771	0.255359	0.566673	1.38177	0	0
68.53	1.38077	1.51253	0.274273	0.645839	0.305497	0.923807	0.257419	0.0137276	-0.0854114	0.502069	-0.324058	0	0	0.15736	-0.113729	-0.0226624	0.249025	-0.387496	0	0	-0.299697	0.085481	-0.0642171	0.285307	-0.228171	0.129131	0.404039	1.5708	0	0	0.210352	-0.351961	0.253764	0.563404	1.39399	0	0
68.54	1.49825	1.51781	0.154242	0.645758	0.30813	0.92674	0.232357	0.0126861	-0.0813078	0.475208	-0.332223	0	0	0.124183	-0.108135	-0.0265326	0.206715	-0.409106	0	0	-0.296704	0.0804061	-0.0634644	0.275006	-0.223369	0.138789	0.401579	1.5708	0	0	0.199929	-0.345975	0.252652	0.559339	1.40375	0	0
68.55	1.62624	1.52227	0.0248241	0.645496	0.310853	0.929513	0.207611	0.0108477	-0.0791523	0.447897	-0.340514	0	0	0.0911294	-0.101982	-0.029799	0.162999	-0.432376	0	0	-0.293011	0.0756645	-0.0632341	0.264227	-0.219083	0.148539	0.399592	1.5708	0	0	0.190176	-0.339429	0.251978	0.554328	1.41246	0	0
68.56	1.74636	1.52569	-0.0952717	0.644995	0.313728	0.931998	0.18394	0.00849987	-0.0801218	0.420331	-0.349212	0	0	0.0594359	-0.0956828	-0.0319938	0.118997	-0.456464	0	0	-0.287249	0.0717834	-0.0642323	0.253	-0.215141	0.15877	0.397401	1.5708	0	0	0.180229	-0.331994	0.250311	0.548248	1.42144	0	0
68.57	1.85937	1.52815	-0.209103	0.644578	0.316544	0.934194	0.161001	0.0071495	-0.0787933	0.391331	-0.358523	0	0	0.0287563	-0.0898941	-0.0351313	0.0750942	-0.480904	0	0	-0.280444	0.0682516	-0.0642058	0.241678	-0.211518	0.168874	0.395761	1.5708	0	0	0.170264	-0.324033	0.246996	0.542185	1.43123	0	0
68.58	1.92999	1.52994	-0.280584	0.64426	0.319326	0.935922	0.141548	0.00670711	-0.0760426	0.365151	-0.365663	0	0	0.00201571	-0.0852837	-0.0388831	0.0348502	-0.501708	0	0	-0.271101	0.0655235	-0.0639693	0.229973	-0.208257	0.179783	0.394826	1.5708	0	0	0.159702	-0.316293	0.24325	0.536963	1.44078	0	0
68.59	1.97995	1.53102	-0.331005	0.643924	0.321979	0.937263	0.123209	0.00688059	-0.0733664	0.339174	-0.372782	0	0	-0.0217004	-0.0820476	-0.0419525	0	-0.522606	0	0	-0.26076	0.0639354	-0.0644558	0.218767	-0.205623	0.193229	0.394909	1.5708	0	0	0.148604	-0.308965	0.238609	0.533159	1.45089	0	0
68.6	1.96663	1.53215	-0.318127	0.643548	0.324337	0.938057	0.110053	0.00715872	-0.0721233	0.318785	-0.375963	0	0	-0.0341478	-0.0806673	-0.0503184	0	-0.529399	0	0	-0.248625	0.0632979	-0.0652094	0.208296	-0.202374	0.201829	0.395264	1.5708	0	0	0.1372	-0.302442	0.235434	0.531449	1.45647	0	0
68.61	1.95993	1.5324	-0.311907	0.643171	0.326617	0.938576	0.0951512	0.00819273	-0.069746	0.294842	-0.380163	0	0	-0.0455235	-0.0805824	-0.0565008	0	-0.534903	0	0	-0.237213	0.0635123	-0.0659651	0.198194	-0.200184	0.214244	0.396634	1.5708	0	0	0.125991	-0.296052	0.231902	0.530195	1.46246	0	0
68.62	1.96448	1.53205	-0.316837	0.64286	0.328737	0.938855	0.0806681	0.0096407	-0.0682896	0.272574	-0.384137	0	0	-0.0556423	-0.0813678	-0.0589343	0	-0.538092	0	0	-0.227315	0.0641933	-0.0667597	0.188746	-0.198322	0.227144	0.398831	1.5708	0	0	0.115205	-0.290215	0.228523	0.529981	1.46712	0	0
