Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
856,0,0,0,0,0.0116661,0.00350081,0,0,0.044362,0.0165944,0.0253649,0.00452814,0,0,0.026088,0,0.0225689,0.0165662,0.036627,0.0327329,0.0132505,0.0262272,0.00460992,0.00810959,0.0112801,0.016321,0.0299747,0.0673956,0.024197,0.02279,0.0161735,0.0298174,0.0524633,0.0169472,0.0203747,0.00681392,0.027262,0.0232778,0.0120293,0.00254036,0.0142823,0,0,0.00720584,0,0.0120613,0.00428139,0.0603003,0.01421,0.0147052,0.0271311,0.002638,0.0257577,0.0176264,0.0644536,0.0201817,0.0300583,0.0203964,0.0182015,0.0080754,0.0211443,0.0309539,0.0147047,0.00613174,0.0044136,0.00469057,0.0108156,0,0,0,0,0
857,0,0,0,0,0.0114758,0.00333445,0,0,0.043797,0.0167317,0.0254616,0.00495071,0,0,0.0260245,0,0.0224172,0.0163972,0.0365859,0.0322956,0.0132583,0.0272996,0.00454944,0.00772548,0.0119911,0.0171011,0.0306552,0.0676244,0.0240104,0.0223149,0.0161238,0.0294191,0.0514802,0.0168629,0.0203701,0.00664508,0.0270889,0.0235666,0.0118578,0.00297532,0.0141387,0,0,0.00664615,0,0.0120404,0.00387125,0.0598979,0.013801,0.0147406,0.026795,0.00245123,0.0257152,0.0173557,0.0643124,0.0198994,0.0295687,0.0201265,0.0180816,0.0079584,0.020886,0.0307566,0.0143121,0.00622561,0.00482353,0.0046245,0.0106656,0,0,0,0,0
858,0,0,0,0,0.0113377,0.00334001,0,0,0.0432257,0.0168946,0.0252653,0.00521424,0,0,0.0260051,0,0.0223342,0.0162974,0.0365132,0.0316003,0.013295,0.0279842,0.00454406,0.00745474,0.0126489,0.0176382,0.031037,0.0678106,0.0237262,0.0218151,0.0160574,0.0290497,0.0506838,0.0168117,0.0203795,0.00651314,0.0269998,0.0238306,0.0117067,0.00314716,0.0139207,0,0,0.006181,0,0.0120359,0.003704,0.0597669,0.01382,0.01472,0.026551,0.00243228,0.0256209,0.0171549,0.0642714,0.0197298,0.0291091,0.0198717,0.0179364,0.00781636,0.0206193,0.0305895,0.0139842,0.00627118,0.00498487,0.00461554,0.010573,0,0,0,0,0
859,0,0,0,0,0.0112574,0.00340545,0,0,0.0426947,0.0171156,0.0251224,0.00549821,0,0,0.0260705,0,0.0222742,0.0163136,0.0364891,0.0308614,0.0133614,0.0286119,0.00458264,0.00721754,0.0131923,0.0181187,0.0313576,0.0679441,0.0233806,0.0212437,0.0158947,0.0286656,0.0499483,0.0168016,0.0203711,0.00635875,0.0269339,0.0242055,0.0117126,0.00334176,0.0136043,0,0,0.00571511,0,0.0119397,0.00364042,0.0599208,0.0142699,0.0147031,0.0264108,0.00237558,0.025576,0.017052,0.0643472,0.0196298,0.028744,0.0196732,0.0177778,0.00768769,0.0204031,0.0304659,0.0137031,0.00634465,0.00505831,0.00465823,0.0104199,0,0,0,0,0
860,0,0,0,0,0.0111801,0.00347105,0,0,0.0421587,0.0173151,0.0250286,0.00586184,0,0,0.0261023,0,0.0221837,0.016262,0.0364931,0.0301781,0.0134089,0.0291833,0.00461731,0.00697417,0.013613,0.0185768,0.0316849,0.0680835,0.0230131,0.020689,0.0156376,0.0282813,0.0491799,0.0167232,0.0203463,0.00618338,0.026865,0.0246397,0.0118016,0.00360292,0.0132315,0,0,0.00519379,0,0.011827,0.00355162,0.0602776,0.0142716,0.0147259,0.0263093,0.00230144,0.0254694,0.0170106,0.0644851,0.0196398,0.0284214,0.0195053,0.0176153,0.00754181,0.0202549,0.0303375,0.0134219,0.0064344,0.00514954,0.00474717,0.0101665,0,0,0,0,0
861,0,0,0,0,0.0110427,0.0035535,0,0,0.0416276,0.0175163,0.0249657,0.0058311,0,0,0.0260561,0,0.022111,0.0160958,0.0364909,0.0295406,0.0134568,0.0297553,0.00463799,0.00672951,0.0140668,0.0190834,0.0319535,0.068233,0.0226486,0.0201969,0.0154066,0.0279106,0.0483892,0.0166911,0.0203094,0.00601035,0.0267521,0.0253064,0.0117837,0.00385218,0.0128623,0,0,0.004682,0,0.0117357,0.00347388,0.0604367,0.0135074,0.014724,0.0261443,0.00228175,0.0254258,0.0168763,0.0645482,0.0196197,0.0280347,0.0193098,0.0174408,0.00739048,0.0200975,0.0301838,0.0131453,0.00661178,0.00532775,0.00482347,0.00989652,0,0,0,0,0
862,0,0,0,0,0.0108173,0.00360226,0,0,0.0410364,0.0177053,0.0249374,0.00602064,0,0,0.0258348,0,0.0220137,0.0158685,0.0365168,0.02895,0.0135099,0.0303032,0.00467797,0.00648353,0.0145733,0.0196421,0.0321617,0.0683829,0.0222594,0.0197069,0.0151969,0.027532,0.0475229,0.0164822,0.0202532,0.00583686,0.026656,0.0260054,0.0117367,0.00393028,0.0125416,0,0,0.00427995,0,0.0116913,0.00347102,0.060473,0.012708,0.0147013,0.0259304,0.00230345,0.025405,0.0167167,0.0645639,0.0194906,0.0276433,0.0190996,0.0172625,0.00721482,0.0199054,0.0300147,0.0129176,0.0068734,0.0054707,0.00483355,0.00967361,0,0,0,0,0
863,0,0,0,0,0.0106214,0.00365271,0,0,0.0404263,0.0178808,0.0249311,0.00638106,0,0,0.0254619,0,0.0219661,0.015558,0.0365787,0.0283317,0.013592,0.0308663,0.00478489,0.00620288,0.01508,0.0202588,0.0323801,0.0684925,0.0218526,0.0191405,0.0149991,0.0271481,0.0466264,0.0161123,0.020238,0.00558174,0.0265892,0.0265867,0.0116731,0.00399357,0.01222,0,0,0.00406982,0,0.0116574,0.0035008,0.0605521,0.0124199,0.0146523,0.0256652,0.00231391,0.0252626,0.016609,0.0646441,0.0193393,0.0273046,0.0189074,0.0170934,0.00705622,0.0196616,0.0298586,0.0127025,0.00707137,0.00551777,0.0048104,0.00944857,0,0,0,0,0
864,0,0,0,0,0.0103973,0.00374247,0,0,0.0397572,0.018091,0.0247318,0.00642476,0,0,0.0248616,0,0.0219183,0.0150361,0.0366558,0.0277037,0.0136729,0.0315079,0.00485977,0.00591814,0.0155842,0.0209107,0.0326763,0.0686336,0.0214653,0.0185467,0.0146964,0.026756,0.0456554,0.0156719,0.0202133,0.0052578,0.0265208,0.0271138,0.0117633,0.0040488,0.0118676,0,0,0.00396965,0,0.0116074,0.00359978,0.0606239,0.0123422,0.0145862,0.025303,0.00230189,0.0249741,0.0165177,0.064785,0.0191376,0.0269843,0.0187531,0.0169716,0.00697942,0.01951,0.0296165,0.0124886,0.00723429,0.00547818,0.00480475,0.00922717,0,0,0,0,0
865,0,0,0,0,0.010137,0.0038366,0,0,0.0390215,0.0182958,0.0244494,0.00648703,0,0,0.0240524,0,0.0218483,0.0143769,0.0367162,0.0270399,0.0137543,0.0320989,0.00492057,0.00568482,0.016062,0.0215708,0.0329695,0.0687551,0.0210717,0.0179628,0.0143689,0.0263336,0.0446583,0.0150419,0.0201715,0.00491316,0.0264676,0.0276707,0.011908,0.00407102,0.0115221,0,0,0.0038995,0,0.0116812,0.00371398,0.0605937,0.0121836,0.0145411,0.0250258,0.00232964,0.0245975,0.0164208,0.0648084,0.0189489,0.0266805,0.0185184,0.0167982,0.00684472,0.0192114,0.0294583,0.0122222,0.00739785,0.00544545,0.00481503,0.0089981,0,0,0,0,0
866,0,0,0,0,0.00855766,0.00107744,0,0,0.0382669,0.019368,0.0243315,0.00671161,0,0,0.013938,0,0.0218992,0.0084664,0.0367656,0.0266312,0.0140094,0.0328297,0.00507329,0.00387474,0.0166777,0.0224023,0.0333332,0.0687173,0.0208085,0.0174619,0.0141355,0.0259441,0.0434465,0.00855062,0.0199991,0.00312911,0.0265067,0.0275999,0.0120676,0.00407797,0.0105039,0,0,0.00389272,0,0.012002,0.00375507,0.0604187,0.0121469,0.0144584,0.0247613,0.0024638,0.0225062,0.0162676,0.0647236,0.0187834,0.026359,0.0181828,0.0165619,0.00670216,0.0188059,0.0292534,0.0114151,0.0073786,0.00513738,0.00289343,0.00646879,0,0,0,0,0
867,0,0,0,0,0.00818122,0.00116226,0,0,0.037481,0.0195531,0.0240891,0.00678012,0,0,0.0121466,0,0.0219339,0.00724484,0.0367725,0.0260188,0.0141179,0.0334387,0.00516526,0.0036896,0.0172271,0.0230793,0.0335518,0.0687595,0.0204348,0.0168657,0.0137608,0.0254697,0.0423354,0.00737088,0.0199493,0.00281484,0.026488,0.0280737,0.012149,0.00412615,0.0100576,0,0,0.00374078,0,0.012081,0.00379328,0.0603525,0.0121957,0.014367,0.024551,0.0025686,0.0219843,0.0161257,0.064679,0.0186974,0.0260599,0.0177889,0.0162961,0.00641897,0.0183374,0.0291936,0.0111379,0.00744736,0.00505665,0.00297959,0.00599623,0,0,0,0,0
868,0,0,0,0,0.0078443,0.00127584,0,0,0.0367699,0.0197641,0.0238563,0.006878,0,0,0.0105332,0,0.0219999,0.0060968,0.0368489,0.0254176,0.0142378,0.0338843,0.0052423,0.00363843,0.0177087,0.0236768,0.0336557,0.0688232,0.0199757,0.0162197,0.0133251,0.0250045,0.0413051,0.00622238,0.0198554,0.00268696,0.0264794,0.0284139,0.0122921,0.00416927,0.00960363,0,0,0.00358905,0,0.0121214,0.00374054,0.0607369,0.0127654,0.0143387,0.0244822,0.00261406,0.0214395,0.0160935,0.0648196,0.0187413,0.0258533,0.0172978,0.0160757,0.00604552,0.0177458,0.0291312,0.0108578,0.00740551,0.00490371,0.00308739,0.00555723,0,0,0,0,0
869,0,0,0,0,0.00751132,0.00138744,0,0,0.0359901,0.0199622,0.023524,0.00717352,0,0,0.00912051,0,0.0220475,0.0051095,0.0369368,0.024828,0.014294,0.0342686,0.00534572,0.00370218,0.0181322,0.0242622,0.0337304,0.0688596,0.0195068,0.0154783,0.0128369,0.0245873,0.040234,0.00526604,0.0197285,0.00271745,0.0263826,0.0286145,0.0123961,0.00418788,0.00913023,0,0,0.00341449,0,0.0120987,0.00359441,0.0609698,0.0126462,0.0142867,0.0242277,0.00271304,0.020887,0.0160358,0.064956,0.0186505,0.0256032,0.016799,0.0158848,0.00580217,0.0172957,0.0289196,0.0105279,0.00724524,0.00473196,0.00317505,0.00518065,0,0,0,0,0
870,0,0,0,0,0.00716612,0.00152543,0,0,0.035228,0.0201495,0.0232844,0.00745269,0,0,0.00763382,0,0.0221482,0.00408751,0.0370781,0.0244808,0.0142998,0.0347646,0.00540475,0.0037546,0.0186257,0.0249577,0.0338349,0.0688231,0.0190448,0.0146433,0.012436,0.0241792,0.0390587,0.00431547,0.0196587,0.00275893,0.0262783,0.028711,0.012311,0.0042451,0.0086564,0,0,0.00307163,0,0.0120121,0.00343886,0.0606255,0.0120003,0.014164,0.0237589,0.00294652,0.0201669,0.0158052,0.0648306,0.01836,0.0251868,0.0163633,0.0156155,0.00560556,0.0168879,0.0287063,0.0100511,0.00691804,0.00460325,0.00328483,0.0048152,0,0,0,0,0
871,0,0,0,0,0.0069189,0.00161687,0,0,0.034338,0.0202892,0.0228631,0.00728199,0,0,0.00665705,0,0.0222133,0.00331817,0.0371742,0.023943,0.0143448,0.0352107,0.00547497,0.00375858,0.0191025,0.0255977,0.0338599,0.0687795,0.0186211,0.0137562,0.0120033,0.023738,0.0378042,0.00375067,0.0195729,0.00287286,0.0261619,0.0287747,0.0123194,0.00424837,0.00821003,0,0,0.00265041,0,0.0119318,0.00316722,0.0605491,0.0114137,0.0140808,0.023363,0.00314057,0.0194186,0.0155787,0.0647651,0.0181119,0.024713,0.0159935,0.0153339,0.005402,0.0164811,0.028485,0.00951959,0.00657923,0.00455849,0.00337102,0.00453524,0,0,0,0,0
872,0,0,0,0,0.00677387,0.00173185,0,0,0.0334953,0.0204212,0.0225481,0.0071813,0,0,0.00584315,0,0.022231,0.00267353,0.0372533,0.0233717,0.0144,0.0354156,0.00553259,0.00378631,0.0193336,0.0260224,0.033681,0.0686918,0.0181093,0.013024,0.0114851,0.0233222,0.0366324,0.00326614,0.0194615,0.0029748,0.0260524,0.0287637,0.0123347,0.00430432,0.00781266,0,0,0.00216243,0,0.0118534,0.0027553,0.060755,0.0110226,0.0140624,0.0229579,0.00329573,0.0186302,0.0154097,0.0648538,0.0179352,0.0242614,0.0156312,0.015099,0.0050697,0.0159787,0.0283158,0.00895308,0.00617898,0.00457413,0.00345623,0.00429555,0,0,0,0,0
873,0,0,0,0,0.00653504,0.00187262,0,0,0.0325599,0.020533,0.022138,0.00720112,0,0,0.00521196,0,0.0222512,0.00220163,0.0374568,0.0228065,0.0144616,0.0356288,0.00557333,0.00383549,0.0196402,0.0264853,0.0335001,0.0685877,0.0176397,0.0123566,0.0109865,0.0228745,0.0353907,0.00284454,0.0193784,0.0030536,0.025841,0.0287184,0.0122155,0.00429574,0.00743637,0,0,0.00169066,0,0.0117997,0.00228897,0.0607811,0.0108165,0.0139537,0.0226329,0.00351462,0.0177817,0.0151826,0.0648986,0.017802,0.0237755,0.0153494,0.0146955,0.00463447,0.0154622,0.0281192,0.00832204,0.00573685,0.00460379,0.00351811,0.00411291,0,0,0,0,0
874,0,0,0,0,0.00628124,0.00201469,0,0,0.0314495,0.020628,0.0214976,0.00715834,0,0,0.00476305,0,0.0222675,0.00181613,0.0376925,0.02199,0.0145111,0.0358297,0.00562577,0.0037848,0.0199788,0.0269959,0.0332939,0.0684931,0.0172855,0.0116859,0.0104854,0.0223866,0.0340018,0.00252244,0.0193062,0.00311645,0.025646,0.0287971,0.0121359,0.00422631,0.00701493,0,0,0.00121613,0,0.0117819,0.00179282,0.0607728,0.0107038,0.0137879,0.0223342,0.00371103,0.0169024,0.0149493,0.0649253,0.0175986,0.0232116,0.0149621,0.0142951,0.0042834,0.015021,0.0278752,0.00765862,0.00533145,0.00461552,0.00356236,0.00393736,0,0,0,0,0
875,0,0,0,0,0.00603918,0.00213945,0,0,0.0305826,0.0207224,0.0208987,0.0071805,0,0,0.00449091,0,0.0222821,0.00153724,0.0378449,0.0210714,0.0144996,0.0356154,0.00571161,0.003627,0.0200164,0.0271546,0.0328164,0.0683377,0.016734,0.010988,0.00991562,0.0219848,0.0328479,0.00245675,0.0192591,0.0031573,0.0255076,0.0289093,0.0121869,0.00419036,0.00663782,0,0,0.00107274,0,0.0117939,0.00133836,0.0609559,0.0106614,0.0137105,0.0219472,0.00384315,0.015996,0.0146961,0.0650195,0.0174978,0.0226039,0.0146621,0.0139095,0.00396676,0.0146511,0.0276335,0.00701005,0.00510188,0.00461979,0.00360595,0.00377335,0,0,0,0,0
876,0,0,0,0,0.00585497,0.00226378,0,0,0.0300412,0.020844,0.0205792,0.00720396,0,0,0.00431602,0,0.0222629,0.00134973,0.0380558,0.020539,0.0145161,0.0351364,0.00575783,0.00346184,0.0198915,0.0270649,0.032097,0.0681953,0.0159948,0.0102479,0.00936309,0.0216218,0.0319685,0.00259625,0.0192171,0.00318192,0.0254042,0.028957,0.0121042,0.00409768,0.00630979,0,0,0.001351,0,0.0118859,0.00108465,0.0609129,0.0106063,0.0136443,0.0213722,0.00398144,0.0149167,0.0142908,0.0649877,0.0172907,0.0218964,0.0139327,0.0135883,0.00359323,0.014151,0.0274629,0.00629214,0.00514847,0.00464644,0.00368665,0.00367457,0,0,0,0,0
877,0,0,0,0,0.00560377,0.00230262,0,0,0.0295985,0.0209591,0.0203677,0.00743036,0,0,0.00429771,0,0.0222417,0.00126494,0.0384096,0.020351,0.0145468,0.0345239,0.00586237,0.00331214,0.0196494,0.0268652,0.0312403,0.0678996,0.015136,0.00944392,0.00880036,0.0212874,0.0313198,0.00262719,0.0191704,0.00317991,0.0251935,0.0289395,0.0119759,0.00393697,0.00607449,0,0,0.00192388,0,0.0120605,0.00124177,0.0606903,0.0106682,0.0135102,0.0207522,0.00413203,0.0139226,0.013856,0.0649091,0.016833,0.0211003,0.0128443,0.0132472,0.00332067,0.0135593,0.0271996,0.00553384,0.00541672,0.00466266,0.00370704,0.00365559,0,0,0,0,0
878,0,0,0,0,0.00537115,0.00234675,0,0,0.0291661,0.0210422,0.0199396,0.00745592,0,0,0.00437668,0,0.0221952,0.00127164,0.0386564,0.019733,0.0145609,0.0336396,0.0059814,0.00318821,0.0191777,0.0262922,0.0302443,0.0674619,0.0142485,0.00860958,0.00820463,0.0209459,0.030866,0.00268336,0.0191107,0.00315575,0.0249853,0.0288497,0.0118888,0.00379397,0.00588841,0,0,0.00257514,0,0.0122405,0.0016682,0.0606449,0.0110267,0.0133328,0.0201869,0.00426825,0.0129973,0.0134343,0.0649099,0.0164091,0.02027,0.0120773,0.012878,0.00320772,0.0124613,0.0268804,0.00476633,0.00585896,0.00470465,0.00372875,0.00369065,0,0,0,0,0
879,0,0,0,0,0.00525797,0.00254186,0,0,0.029019,0.0211832,0.01935,0.00725224,0,0,0.00456904,0,0.0221317,0.00136392,0.0388561,0.0186709,0.0145656,0.0322361,0.00587507,0.00327543,0.0184342,0.0252414,0.028889,0.0670813,0.0132137,0.00766481,0.00759773,0.0206336,0.0308712,0.00290055,0.019049,0.00311616,0.0247541,0.0288547,0.0118665,0.0035496,0.00571063,0,0,0.00328567,0,0.012425,0.0022352,0.060891,0.011081,0.0131938,0.019571,0.00430709,0.0122816,0.0130471,0.065002,0.015944,0.0194642,0.0116416,0.0124669,0.00303424,0.0113366,0.0265194,0.00402922,0.00657249,0.00479503,0.00396034,0.00383296,0,0,0,0,0
880,0,0,0,0,0.0051142,0.00274729,0,0,0.0290838,0.0213403,0.0187462,0.00680883,0,0,0.00476234,0,0.0220854,0.00150259,0.0390362,0.0174646,0.0145331,0.0305137,0.00574314,0.00347489,0.017408,0.0239027,0.0272912,0.066598,0.0121013,0.00673814,0.00704872,0.0203387,0.0311779,0.0032178,0.0189955,0.00305703,0.024536,0.0287399,0.0118127,0.00335679,0.00551374,0,0,0.00404399,0,0.0126736,0.00283365,0.0611624,0.0109999,0.0130974,0.018797,0.0042902,0.0116691,0.0126407,0.0650997,0.0155201,0.0186426,0.0112184,0.0120687,0.0027295,0.010436,0.0262391,0.0033373,0.00734398,0.00485573,0.00421303,0.00403106,0,0,0,0,0
881,0,0,0,0,0.00495202,0.00288119,0,0,0.0291411,0.0214254,0.0181665,0.00647024,0,0,0.00493038,0,0.0220203,0.0016109,0.0392757,0.0164483,0.0144695,0.0289765,0.00571704,0.00377403,0.0165296,0.02279,0.0258977,0.0661492,0.0110795,0.00594573,0.0065347,0.0200395,0.0312785,0.00347687,0.0189513,0.00305799,0.0242395,0.0284444,0.0117928,0.00324162,0.00539841,0,0,0.00477737,0,0.0128244,0.00333961,0.0614732,0.0110812,0.0130889,0.018043,0.00427705,0.0110936,0.0122629,0.0651608,0.0151994,0.0178292,0.010639,0.0116821,0.00246547,0.00970691,0.0259008,0.002697,0.00788888,0.00479163,0.00434877,0.0043092,0,0,0,0,0
882,0,0,0,0,0.00488438,0.00304548,0,0,0.0289409,0.0215107,0.0176589,0.00623575,0,0,0.00512485,0,0.021974,0.00173679,0.0395305,0.0157958,0.0144652,0.0278681,0.00569074,0.00425457,0.016038,0.0221306,0.0247707,0.0657113,0.0101609,0.00516102,0.00612073,0.0197871,0.0309653,0.00365136,0.0189211,0.00306816,0.0238505,0.0280414,0.011759,0.00311781,0.00541257,0,0,0.00552966,0,0.0129734,0.00381976,0.0617775,0.0110957,0.0130934,0.0173078,0.00430798,0.0106652,0.0117397,0.0652009,0.0147475,0.016941,0.00989831,0.0112339,0.0022434,0.00894702,0.0254313,0.00215624,0.00833512,0.00467801,0.00455241,0.00464085,0,0,0,0,0
883,0,0,0,0,0.00488942,0.00320291,0,0,0.0283857,0.0216338,0.0170509,0.00644741,0,0,0.00531117,0,0.0219325,0.00187736,0.0398086,0.0152833,0.0144738,0.0270257,0.00565327,0.00486557,0.0157475,0.0217724,0.0238864,0.0653979,0.00936484,0.00444066,0.00553845,0.0195934,0.0302258,0.00348814,0.0189193,0.00310951,0.0234141,0.027561,0.0116329,0.00306649,0.00557141,0,0,0.00633448,0,0.0131031,0.00430295,0.0620225,0.0108904,0.0131185,0.016529,0.00435056,0.0104321,0.0111556,0.0652097,0.0140595,0.0158957,0.00926274,0.0107407,0.00218304,0.00819935,0.0249613,0.00177357,0.00857841,0.00456773,0.00479092,0.00504784,0,0,0,0,0
884,0,0,0,0,0.00498333,0.00340891,0,0,0.0276952,0.0217691,0.0165169,0.00664837,0,0,0.00548646,0,0.0219116,0.00202279,0.0401058,0.0149046,0.01452,0.0263418,0.00559228,0.00558576,0.0155843,0.0215796,0.023151,0.0652057,0.00874155,0.0038915,0.00485866,0.0194461,0.0292595,0.00367478,0.0189402,0.003203,0.0230047,0.0269987,0.0115189,0.00303549,0.00575592,0,0,0.00708956,0,0.0131423,0.00475525,0.0621202,0.0104368,0.0131467,0.0154998,0.00440182,0.010439,0.0105134,0.0650946,0.0132963,0.0148042,0.00862277,0.0102193,0.00226355,0.00740619,0.0245077,0.00171002,0.00867308,0.00444741,0.00512023,0.00553751,0,0,0,0,0
885,0,0,0,0,0.00519812,0.00364721,0,0,0.0265489,0.0218448,0.0161824,0.00639602,0,0,0.0056319,0,0.0218979,0.00215732,0.0403994,0.0145882,0.0145245,0.0258228,0.00554316,0.00636934,0.0155515,0.0215601,0.0224897,0.0649477,0.00827767,0.00358511,0.00434383,0.0193359,0.0279977,0.004273,0.0189913,0.00336423,0.0225221,0.0263453,0.0114408,0.00297001,0.00606757,0,0,0.00785597,0,0.0132961,0.00515281,0.0620665,0.0102303,0.0130617,0.0143459,0.00447502,0.010679,0.00983578,0.0649003,0.0125791,0.0137091,0.0076779,0.00973407,0.00245186,0.00642921,0.0239606,0.00205577,0.00862211,0.0043274,0.00545249,0.0061255,0,0,0,0,0
886,0,0,0,0,0.00534682,0.00378026,0,0,0.0249702,0.021888,0.0156294,0.00629624,0,0,0.0057549,0,0.0218653,0.00232016,0.0407069,0.0142266,0.0144991,0.0252929,0.00548683,0.00719892,0.0155198,0.0215301,0.0217233,0.0645776,0.00794862,0.00361669,0.00388427,0.0192895,0.0265221,0.00462068,0.0190548,0.00347645,0.0219643,0.0256642,0.0114116,0.00290416,0.00651012,0,0,0.00872709,0,0.0136008,0.0055569,0.0622055,0.0103033,0.0129939,0.0132373,0.00445743,0.0109756,0.00917431,0.0647578,0.0116505,0.0126185,0.00664167,0.00923622,0.0027617,0.00547128,0.0233964,0.00262543,0.00860936,0.00433301,0.00570334,0.0067257,0,0,0,0,0
887,0,0,0,0,0.00557808,0.00396099,0,0,0.023507,0.0218694,0.0148716,0.00593843,0,0,0.00580826,0,0.0218638,0.00238719,0.0409613,0.0138017,0.0144814,0.0247509,0.00541203,0.00809844,0.0154758,0.0214354,0.021016,0.0642492,0.00778285,0.00396604,0.00334306,0.0192546,0.0248763,0.00452063,0.0191123,0.00367738,0.0214077,0.0248567,0.0114214,0.00287335,0.00705373,0,0,0.00956106,0,0.0140166,0.00592056,0.0624945,0.0104587,0.0130239,0.0122024,0.00441808,0.011477,0.00849217,0.0646359,0.0106863,0.0115133,0.0057082,0.00884758,0.00305223,0.00449153,0.0227767,0.00342406,0.00885893,0.00432219,0.00605032,0.00733862,0,0,0,0,0
888,0,0,0,0,0.00600581,0.00408305,0,0,0.0222854,0.0217998,0.0142496,0.00546637,0,0,0.00583765,0,0.0218748,0.00238672,0.0411775,0.0136291,0.0144674,0.0240921,0.00531664,0.00896028,0.015399,0.021171,0.0203844,0.0638389,0.00767698,0.00441842,0.00300553,0.0192122,0.0233138,0.00433806,0.0191714,0.00390161,0.0204664,0.0239995,0.0111093,0.0028105,0.00774207,0,0,0.0103808,0,0.0146177,0.0062569,0.0626423,0.0102823,0.0130457,0.0111161,0.00436855,0.0122241,0.00779788,0.0644619,0.0097184,0.0104137,0.00507688,0.0084977,0.00363213,0.00393551,0.0218411,0.004372,0.00934034,0.00434177,0.00634181,0.00800086,0,0,0,0,0
889,0,0,0,0,0.0064413,0.00398879,0,0,0.0208437,0.0218112,0.013511,0.00531014,0,0,0.00605603,0,0.0217875,0.00246682,0.0414453,0.0134447,0.0144427,0.0233395,0.00513688,0.00974511,0.0153225,0.020875,0.0197147,0.0632755,0.00766907,0.00504042,0.0029273,0.0192584,0.0218065,0.00458556,0.0192392,0.00384779,0.019166,0.022599,0.0107346,0.00278936,0.00839299,0,0,0.0109209,0,0.0161288,0.00607668,0.062657,0.00991917,0.0130131,0.00994484,0.00425465,0.0128932,0.00712067,0.064224,0.00871287,0.00926498,0.00468335,0.00777258,0.00452009,0.00410234,0.0206976,0.00532783,0.0101603,0.00483721,0.00638757,0.00866755,0,0,0,0,0
890,0,0,0,0,0.00670005,0.00375712,0,0,0.0193247,0.0218818,0.0125721,0.00518735,0,0,0.00631524,0,0.0217496,0.00270906,0.0417299,0.0131943,0.014379,0.0225942,0.00498039,0.01039,0.0151034,0.020639,0.0185525,0.0628047,0.00780783,0.00575184,0.00298327,0.0193188,0.0201982,0.00507575,0.0192642,0.00397393,0.0185388,0.0227198,0.0107961,0.00273477,0.00874412,0,0,0.0123221,0,0.0166489,0.00693853,0.0627632,0.0101482,0.0130291,0.00844629,0.00413346,0.0128238,0.00614345,0.0637527,0.00750464,0.00787416,0.00376168,0.00712654,0.00504147,0.0035979,0.0199979,0.00577396,0.00845138,0.00504165,0.00627208,0.00916877,0,0,0,0,0
891,0,0,0,0,0.00715611,0.00354434,0,0,0.0177645,0.021961,0.011894,0.0047921,0,0,0.00656573,0,0.0217495,0.00294084,0.0420067,0.0130656,0.0143371,0.0216878,0.00481019,0.0112688,0.0147288,0.0201425,0.0172755,0.0624329,0.00797142,0.00647918,0.00320574,0.019478,0.0187068,0.00551744,0.0192941,0.00411855,0.0176944,0.0227554,0.0107939,0.00271116,0.00912402,0,0,0.0128586,0,0.017024,0.00728872,0.0629425,0.0104192,0.0131086,0.0070954,0.0039802,0.0129196,0.00522952,0.063387,0.00645852,0.00655943,0.00311325,0.00655574,0.00494681,0.00313124,0.019019,0.00635211,0.00800274,0.00530464,0.00620946,0.0097115,0,0,0,0,0
892,0,0,0,0,0.00774855,0.00331972,0,0,0.016315,0.0220113,0.0114247,0.00447161,0,0,0.00674546,0,0.0217404,0.00314087,0.0422518,0.0129042,0.0143528,0.0207451,0.0045476,0.0122679,0.0143499,0.0195267,0.016179,0.0621141,0.00837485,0.00733146,0.00355206,0.0196891,0.0172173,0.00579106,0.0193259,0.00426647,0.0162848,0.0229022,0.0103479,0.00275956,0.00969404,0,0,0.0128818,0,0.0170216,0.00742937,0.0629944,0.0101675,0.0131567,0.00598453,0.00381184,0.0130444,0.00452679,0.0631542,0.00545866,0.00541415,0.00329735,0.00595727,0.00537302,0.00388366,0.0174683,0.00696819,0.00805598,0.0055008,0.0061601,0.0102946,0,0,0,0,0
