Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
1377,0,0,0,0,0.0151885,0.00555281,0,0,0.0475508,0.0187831,0.0214524,0.00375616,0,0,0.0297598,0,0.0203737,0.0126946,0.0402535,0.0331384,0.0154691,0.0192184,0.00860171,0.0341852,0.0151358,0.0247605,0.0187213,0.0616949,0.026007,0.0284845,0.0175062,0.0298455,0.0624701,0.0288131,0.0167344,0.00537562,0.0188363,0.0220636,0.0121443,0.00245967,0.0117649,0,0,0.0127532,0,0.0150999,0.00823957,0.0582007,0.0155533,0.0126739,0.0255728,0.00603487,0.0193903,0.0174855,0.0645163,0.0193212,0.030572,0.0189903,0.0178341,0.00771987,0.0191112,0.0190615,0.0141792,0.00558114,0.00863979,0.00563308,0.0131125,0,0,0,0,0
1378,0,0,0,0,0.0153389,0.00540017,0,0,0.047754,0.0188044,0.0215135,0.00384962,0,0,0.0296649,0,0.0203569,0.0126871,0.0403308,0.033092,0.0154649,0.0192263,0.00889243,0.034188,0.0150721,0.0247224,0.0186757,0.0617819,0.026132,0.0286028,0.0176256,0.029851,0.0628428,0.0288047,0.0167999,0.00533692,0.0189672,0.0224542,0.0122582,0.00242604,0.0118832,0,0,0.0123067,0,0.0145973,0.00820448,0.0581902,0.0157395,0.0126569,0.025548,0.00611656,0.0197055,0.017418,0.0645509,0.0193136,0.0305014,0.0188676,0.0177831,0.00880409,0.0189935,0.0191986,0.0141433,0.00500873,0.00832388,0.0056762,0.013145,0,0,0,0,0
1379,0,0,0,0,0.0154397,0.00524286,0,0,0.0479708,0.0188632,0.0215612,0.00406825,0,0,0.0295148,0,0.0203181,0.0126329,0.0404212,0.0330226,0.0154307,0.0192104,0.0089908,0.0341514,0.0149991,0.0246808,0.0186301,0.0618472,0.0262177,0.0287118,0.0176673,0.0298392,0.0631734,0.0286705,0.0168255,0.00531595,0.0187946,0.0227773,0.012111,0.00243923,0.0119995,0,0,0.01173,0,0.0141996,0.00818069,0.0582122,0.0155066,0.012653,0.0255103,0.00624241,0.0202205,0.0173589,0.0645571,0.0192616,0.030441,0.0187343,0.0178258,0.00779258,0.0190593,0.0190481,0.0141199,0.00461195,0.00819892,0.00568137,0.0131613,0,0,0,0,0
1380,0,0,0,0,0.0155092,0.00511447,0,0,0.0481296,0.0189003,0.0215805,0.0042294,0,0,0.0293367,0,0.0202741,0.012517,0.0404529,0.0330255,0.0154023,0.0192401,0.00887187,0.0341052,0.0149524,0.0247443,0.018584,0.0619002,0.0262385,0.028817,0.0176835,0.0298463,0.0635191,0.0285267,0.0168272,0.00533738,0.0186661,0.0229822,0.0119859,0.00248718,0.0120931,0,0,0.0111501,0,0.0139287,0.00818287,0.0582215,0.0152762,0.0126902,0.0254649,0.00640227,0.0208842,0.0173102,0.064546,0.0192171,0.0303468,0.0187808,0.0178553,0.00753518,0.019084,0.0189306,0.0141398,0.00448889,0.00816345,0.00564004,0.0132133,0,0,0,0,0
1381,0,0,0,0,0.0155764,0.00504594,0,0,0.0483357,0.0189072,0.021574,0.00426421,0,0,0.029174,0,0.0202316,0.0123968,0.0404391,0.0330921,0.0154078,0.0192919,0.00888632,0.0341067,0.0149325,0.0248786,0.0185645,0.0619147,0.0262525,0.0289026,0.0177357,0.029878,0.0638698,0.0284919,0.0168162,0.0053817,0.0186298,0.0230438,0.0119373,0.00253892,0.0121424,0,0,0.0107889,0,0.0136827,0.00825683,0.0581968,0.015313,0.0127176,0.025421,0.00655118,0.0215326,0.0172538,0.0645229,0.0191757,0.0302035,0.018914,0.0178591,0.00750485,0.0190267,0.0188874,0.0141926,0.00456831,0.0081503,0.00562118,0.013311,0,0,0,0,0
1382,0,0,0,0,0.015607,0.00501723,0,0,0.0485833,0.0188711,0.0215688,0.00419211,0,0,0.0290188,0,0.0201984,0.0122991,0.0404521,0.0331208,0.0154219,0.0193607,0.00894664,0.0341368,0.0148929,0.0250048,0.0185557,0.0619108,0.0263521,0.0290006,0.0177795,0.0299155,0.064288,0.0285013,0.0168111,0.00542415,0.0186093,0.0231452,0.0119458,0.00259576,0.012192,0,0,0.0105869,0,0.0133607,0.00839246,0.0581635,0.0155652,0.0127209,0.0253801,0.00664386,0.0221408,0.0172003,0.0645135,0.0191352,0.0300754,0.0188152,0.0178521,0.00748578,0.0189235,0.018865,0.0143244,0.00472464,0.00803014,0.00563645,0.0134269,0,0,0,0,0
1383,0,0,0,0,0.0157744,0.00500161,0,0,0.0489144,0.0189184,0.0216047,0.00400051,0,0,0.0288534,0,0.0202158,0.0121894,0.040497,0.0330589,0.0154649,0.0194356,0.00899272,0.0342176,0.0148709,0.0250709,0.0185476,0.0618453,0.0264972,0.0291702,0.0178123,0.029932,0.0647586,0.0284624,0.0167998,0.00548748,0.0185851,0.0232266,0.0119725,0.00265719,0.0123216,0,0,0.0105814,0,0.0130111,0.00864373,0.0581489,0.0156289,0.0127134,0.0253269,0.00669004,0.022626,0.017141,0.0645122,0.019111,0.0299704,0.0186938,0.017843,0.00748624,0.0188283,0.0188435,0.01458,0.00500106,0.00799754,0.00566047,0.0135353,0,0,0,0,0
1384,0,0,0,0,0.0160191,0.00493717,0,0,0.0492497,0.018942,0.0216614,0.00378319,0,0,0.0286605,0,0.0202441,0.012053,0.0405247,0.0328842,0.0155086,0.0194652,0.00905874,0.0343113,0.0148854,0.0251175,0.0185008,0.061744,0.0266725,0.0293873,0.0179013,0.0299069,0.0652201,0.0283097,0.0167998,0.00557087,0.0185695,0.0233112,0.0120456,0.00269189,0.0124843,0,0,0.010701,0,0.0126627,0.00888071,0.0581261,0.0155513,0.0127037,0.0252539,0.00671961,0.0230414,0.0170586,0.0645125,0.0190624,0.0298696,0.0185578,0.017856,0.00748318,0.0187157,0.0188325,0.0148998,0.00540099,0.00800105,0.00566462,0.0136164,0,0,0,0,0
1385,0,0,0,0,0.016227,0.00477652,0,0,0.0493994,0.0189045,0.0216862,0.0034935,0,0,0.0284167,0,0.0202739,0.0118923,0.0405251,0.0327542,0.0155115,0.0194459,0.00920651,0.0343706,0.0148225,0.0250922,0.0184503,0.0616548,0.0267114,0.029513,0.0179713,0.0298944,0.0655233,0.0281018,0.0168136,0.00565162,0.0185596,0.0233927,0.0122533,0.00269987,0.0126906,0,0,0.0107855,0,0.012326,0.0090037,0.0581326,0.0154682,0.0127023,0.0251778,0.00673818,0.0234557,0.0169825,0.0645277,0.018995,0.0298008,0.0184306,0.0178903,0.00746773,0.0185655,0.0188237,0.0152272,0.00591035,0.00790832,0.00559223,0.0136372,0,0,0,0,0
1386,0,0,0,0,0.0162822,0.00453893,0,0,0.0493718,0.0188603,0.0216481,0.0035585,0,0,0.0281436,0,0.0202851,0.0117387,0.0405392,0.0326531,0.0154865,0.0194127,0.00939611,0.034475,0.0147479,0.0250777,0.0184106,0.0616215,0.0266717,0.0295362,0.0180265,0.0298851,0.0658324,0.0279371,0.0168064,0.00569166,0.0185793,0.0234762,0.012406,0.00272225,0.0128756,0,0,0.0107776,0,0.0120626,0.00901144,0.0581435,0.0154758,0.0127121,0.0251089,0.00670868,0.0238461,0.0169393,0.0645409,0.0189326,0.02974,0.0183104,0.0179057,0.00745267,0.0184117,0.018846,0.0154782,0.00647616,0.00758525,0.00544077,0.013665,0,0,0,0,0
1387,0,0,0,0,0.0161789,0.00428176,0,0,0.0494974,0.0188341,0.0215981,0.00371402,0,0,0.0278499,0,0.020283,0.0116047,0.0405568,0.0325513,0.015412,0.0194008,0.00932172,0.0345638,0.0147007,0.0250465,0.0183506,0.0616419,0.0266153,0.0294995,0.0180869,0.0298549,0.0660635,0.0277525,0.0167918,0.00573891,0.0186213,0.0235492,0.0123554,0.00276315,0.0129095,0,0,0.0108578,0,0.0118439,0.00904038,0.0581317,0.0155203,0.0127307,0.0250509,0.00669449,0.0242223,0.0169377,0.0645326,0.0188727,0.029667,0.0182191,0.0179101,0.00743413,0.0182653,0.018887,0.015679,0.00718451,0.00721978,0.00524516,0.0137008,0,0,0,0,0
1388,0,0,0,0,0.0160969,0.00407945,0,0,0.0495518,0.0187959,0.0215345,0.00372777,0,0,0.0275765,0,0.0202718,0.0114831,0.0405451,0.0324392,0.0153505,0.0193823,0.00925289,0.0345665,0.0146229,0.0249686,0.018265,0.0616493,0.026567,0.0293857,0.0180849,0.0298211,0.0662092,0.0275206,0.0167839,0.0057841,0.0186129,0.0236709,0.0122771,0.00283902,0.0128507,0,0,0.0109709,0,0.0115136,0.00917457,0.0581101,0.0155139,0.0127339,0.0249961,0.00669635,0.0246819,0.0169269,0.0645319,0.0188194,0.0296234,0.0181204,0.0179236,0.0074327,0.0181763,0.0189055,0.0159022,0.00821833,0.00699052,0.00503523,0.0136993,0,0,0,0,0
1389,0,0,0,0,0.0159375,0.00388012,0,0,0.0495426,0.0187283,0.0214551,0.00368468,0,0,0.0273153,0,0.0202814,0.0113322,0.040514,0.032352,0.0153114,0.0193209,0.00932904,0.0345104,0.0145326,0.02486,0.0182211,0.0616759,0.0264883,0.0291949,0.0180003,0.0297845,0.0663794,0.0272165,0.0167989,0.00582024,0.0185613,0.0238387,0.0122901,0.00288379,0.012683,0,0,0.0111329,0,0.0111128,0.00931868,0.0581169,0.0154365,0.012733,0.0249331,0.0067015,0.0252153,0.0168975,0.0645437,0.0187783,0.0295685,0.0180114,0.0179327,0.00744472,0.0181005,0.0189135,0.0161213,0.00940321,0.00676535,0.00478775,0.0135967,0,0,0,0,0
1390,0,0,0,0,0.0156972,0.00367151,0,0,0.0495901,0.0187446,0.0214206,0.00362014,0,0,0.0271093,0,0.0202979,0.0111881,0.0404702,0.0321542,0.015283,0.0192806,0.0095836,0.034447,0.0144332,0.0247595,0.018182,0.0617077,0.0263345,0.0290906,0.0179114,0.0297169,0.0665859,0.0271269,0.0167809,0.00584023,0.018437,0.023917,0.0123172,0.00292706,0.0124462,0,0,0.0111751,0,0.0107702,0.0094034,0.0581445,0.0151717,0.0127435,0.0248778,0.00670691,0.0256054,0.0168443,0.0645323,0.0187381,0.0294745,0.0178997,0.0179433,0.0074554,0.0180041,0.0189065,0.0162376,0.0104433,0.00658364,0.00450046,0.0134072,0,0,0,0,0
1391,0,0,0,0,0.0154298,0.00348959,0,0,0.049651,0.0188066,0.0214597,0.00349182,0,0,0.0269418,0,0.0202743,0.0110592,0.0404686,0.0318864,0.0152647,0.0192532,0.00971983,0.0343349,0.0143138,0.0246552,0.0181396,0.0617401,0.0260161,0.0290754,0.01792,0.0296327,0.066877,0.0271713,0.0167458,0.00588003,0.0183767,0.0240655,0.0123202,0.00302373,0.0121584,0,0,0.0110311,0,0.0105449,0.00934821,0.0581843,0.014704,0.0127848,0.0248049,0.00672648,0.0258746,0.0167514,0.0645116,0.0186663,0.0293546,0.0177564,0.0179365,0.00744972,0.0178665,0.0188939,0.0162693,0.0112284,0.00640062,0.0041757,0.0131415,0,0,0,0,0
1392,0,0,0,0,0.0151641,0.00328534,0,0,0.0497958,0.0188432,0.0215538,0.00332155,0,0,0.0268538,0,0.0202215,0.0109811,0.0404922,0.0315185,0.0152389,0.0192223,0.00973044,0.0342063,0.0142243,0.0246144,0.0180483,0.0617559,0.0259274,0.0290967,0.0180118,0.0295143,0.0671565,0.027144,0.0167056,0.00588073,0.0183475,0.0244485,0.0123853,0.0031441,0.0118974,0,0,0.0107083,0,0.0105598,0.00921475,0.0582229,0.014539,0.0128152,0.0247254,0.00674147,0.0259455,0.0166509,0.0645018,0.0186139,0.0292481,0.0176159,0.0179269,0.0074262,0.0177148,0.018877,0.0161834,0.0118448,0.00633681,0.00383942,0.0128805,0,0,0,0,0
1393,0,0,0,0,0.014941,0.00308494,0,0,0.0501115,0.0189008,0.0216851,0.00349055,0,0,0.0268197,0,0.020134,0.0109352,0.0405398,0.0310504,0.01521,0.01922,0.00971306,0.0340868,0.0141423,0.0246254,0.0179311,0.061786,0.025862,0.0291727,0.0181209,0.029347,0.0675106,0.0271159,0.016668,0.00586734,0.0183044,0.0248043,0.0125458,0.00322303,0.0116504,0,0,0.0103026,0,0.0105225,0.00903175,0.0582557,0.0145334,0.0128401,0.0246512,0.00676518,0.0259304,0.0165466,0.0645027,0.0185898,0.029064,0.0174873,0.0178959,0.00740591,0.0175849,0.0188448,0.0160165,0.0123419,0.00632623,0.00354338,0.0126377,0,0,0,0,0
1394,0,0,0,0,0.0147213,0.00291575,0,0,0.0503437,0.0190193,0.0217557,0.00355279,0,0,0.026795,0,0.0200039,0.0108696,0.0405773,0.0306798,0.0151739,0.0192108,0.0096922,0.0339363,0.0140288,0.0245579,0.0178213,0.0618607,0.0258116,0.0291444,0.0181498,0.0292124,0.0678264,0.0271532,0.0166199,0.00588209,0.0182249,0.0250606,0.0125065,0.00329524,0.0113583,0,0,0.00995301,0,0.0103986,0.0087829,0.0582514,0.0142219,0.01284,0.0245288,0.00680089,0.0259665,0.016404,0.0644848,0.0185028,0.0288098,0.0173901,0.0178201,0.0073701,0.0174539,0.0187941,0.0157903,0.0127158,0.00630016,0.00334799,0.0123724,0,0,0,0,0
1395,0,0,0,0,0.0144414,0.00278197,0,0,0.0504524,0.0191248,0.0217769,0.00352494,0,0,0.0267579,0,0.0199056,0.0108061,0.0406078,0.0303512,0.0151138,0.0191915,0.00969806,0.0337627,0.0139576,0.0244474,0.0177022,0.0618886,0.0255185,0.0290473,0.0181421,0.0290749,0.0681093,0.0271879,0.0165867,0.00587657,0.0181681,0.0252585,0.0123092,0.00339245,0.0110396,0,0,0.00949478,0,0.0102264,0.00849301,0.0582594,0.0140163,0.0128308,0.0243563,0.00684237,0.0260395,0.0162658,0.0645041,0.0183858,0.0285288,0.017364,0.0177181,0.00728878,0.0172591,0.0187399,0.0155539,0.0129304,0.00630055,0.00321213,0.0121098,0,0,0,0,0
1396,0,0,0,0,0.0141177,0.00268046,0,0,0.0505215,0.0191696,0.0218157,0.00346482,0,0,0.0266968,0,0.0198534,0.0107922,0.0406318,0.0299034,0.0150578,0.0191607,0.00970919,0.0335754,0.0138746,0.0243756,0.0175396,0.0618831,0.0252807,0.0289729,0.0182015,0.0288872,0.068263,0.0271309,0.0165762,0.00584344,0.0181117,0.0253443,0.0122171,0.00353129,0.0107264,0,0,0.00887854,0,0.0100225,0.0081119,0.0583075,0.0139316,0.0128435,0.0241754,0.00686106,0.0260754,0.0161113,0.0645272,0.0182482,0.0282675,0.0171983,0.0176522,0.00720097,0.0170458,0.0186209,0.0153176,0.0129319,0.00626294,0.00308087,0.0118684,0,0,0,0,0
1397,0,0,0,0,0.0138445,0.00260173,0,0,0.0505586,0.019166,0.0217918,0.00339844,0,0,0.0266418,0,0.0198164,0.0107817,0.040674,0.0294404,0.0150252,0.0190921,0.00967957,0.0333955,0.0137786,0.0243784,0.0173641,0.0619125,0.0251076,0.0288526,0.018269,0.0286708,0.0683406,0.0270098,0.0165833,0.00579534,0.0180373,0.0253606,0.0122787,0.00365448,0.0104491,0,0,0.0082954,0,0.00991599,0.00762536,0.0583536,0.0139527,0.0128769,0.024014,0.0068471,0.0260303,0.0159668,0.0645233,0.0181523,0.0280241,0.0169591,0.0176123,0.00712135,0.0168547,0.018419,0.0150535,0.012676,0.00618601,0.00302381,0.0116566,0,0,0,0,0
1398,0,0,0,0,0.0136966,0.00255102,0,0,0.050571,0.0191709,0.0217661,0.00334157,0,0,0.0266279,0,0.0197816,0.0107645,0.0407183,0.0289414,0.0149594,0.019019,0.00961621,0.0332404,0.0136763,0.0243424,0.0172475,0.0619418,0.0249788,0.028735,0.0183367,0.0284143,0.0683999,0.0270044,0.0165986,0.00573301,0.0177907,0.0253726,0.0123651,0.00380202,0.0102367,0,0,0.00770834,0,0.0098298,0.00707981,0.0583758,0.0139856,0.0128489,0.0238367,0.00681162,0.0259533,0.0158484,0.0645216,0.0180402,0.0277678,0.0167238,0.0175684,0.00705773,0.0166354,0.0181582,0.0147477,0.0122072,0.00615812,0.0030548,0.0114753,0,0,0,0,0
1399,0,0,0,0,0.0135961,0.00253724,0,0,0.050498,0.0191944,0.021731,0.00331643,0,0,0.0266098,0,0.0197466,0.010752,0.0407481,0.0285237,0.0148617,0.0189767,0.0095501,0.0330394,0.0135362,0.0242044,0.0171213,0.0619185,0.0248079,0.0285639,0.018348,0.0281261,0.0684168,0.0270137,0.0166192,0.00566546,0.0176267,0.0253786,0.0124446,0.00394273,0.0100686,0,0,0.00718107,0,0.0097138,0.00663111,0.0584531,0.0138746,0.0128201,0.0236407,0.00675391,0.0259405,0.0157572,0.0645409,0.0179452,0.0274714,0.0165248,0.0174729,0.00696449,0.0163476,0.0179318,0.0144891,0.0117332,0.00618522,0.00306775,0.0113282,0,0,0,0,0
1400,0,0,0,0,0.0134448,0.00254506,0,0,0.0504185,0.0193002,0.0216824,0.00333651,0,0,0.0265309,0,0.0196892,0.0107251,0.0407955,0.0280328,0.0147868,0.0189895,0.00949859,0.0327722,0.0134047,0.0240912,0.0169479,0.0619408,0.0245715,0.0283605,0.0183312,0.0278481,0.0684094,0.026914,0.0166195,0.00557169,0.0175141,0.0255018,0.0124841,0.00406505,0.00984998,0,0,0.00661313,0,0.00961903,0.00631719,0.0585232,0.0139631,0.0127922,0.0234574,0.00670105,0.0259654,0.0155796,0.0645666,0.0178115,0.0271921,0.0163386,0.0173789,0.00686144,0.0160924,0.0177087,0.014261,0.0114131,0.00628365,0.0030654,0.0111692,0,0,0,0,0
1401,0,0,0,0,0.0131758,0.00257152,0,0,0.0504471,0.019411,0.0216148,0.00331806,0,0,0.0264274,0,0.0196076,0.0106704,0.0408347,0.0274988,0.0147533,0.0189563,0.00942604,0.0324759,0.0132526,0.023981,0.0168054,0.0619838,0.024287,0.0281381,0.0183201,0.0275702,0.0684093,0.026801,0.0166182,0.00541381,0.0172489,0.0256561,0.0124979,0.00415834,0.00959748,0,0,0.00612006,0,0.00956385,0.00610717,0.0585723,0.0139897,0.0127836,0.0232856,0.0066307,0.0259491,0.015382,0.0645686,0.0176643,0.0269207,0.0160844,0.0172858,0.0067644,0.0158553,0.0174519,0.0140369,0.011088,0.00635502,0.00312528,0.0109771,0,0,0,0,0
1402,0,0,0,0,0.0129268,0.00262985,0,0,0.0504564,0.0194813,0.0215557,0.00330191,0,0,0.0263376,0,0.0194934,0.0106174,0.0408908,0.026987,0.0147351,0.018906,0.00929452,0.0321121,0.0131269,0.0238453,0.0166295,0.0620371,0.0239864,0.0278848,0.0182818,0.027298,0.0683927,0.0267748,0.0166301,0.00520595,0.0170024,0.0258619,0.0125078,0.0042627,0.00933208,0,0,0.00578717,0,0.00950079,0.00597159,0.0586383,0.0139558,0.0127583,0.0231166,0.00650138,0.0259712,0.0152754,0.0645727,0.0175594,0.0266209,0.0157715,0.0171752,0.00666939,0.0155801,0.0172233,0.0138702,0.0108582,0.00640426,0.00321444,0.0107449,0,0,0,0,0
1403,0,0,0,0,0.0127666,0.00277659,0,0,0.0503193,0.019516,0.0214935,0.00323358,0,0,0.0245852,0,0.0196238,0.00973631,0.0409287,0.0265029,0.0147069,0.0188485,0.00915955,0.0311619,0.0129882,0.0236135,0.0164704,0.0620975,0.0236731,0.0275933,0.0182451,0.027053,0.0682099,0.0256103,0.0166073,0.00526725,0.01702,0.0261029,0.0125659,0.00443074,0.00911947,0,0,0.00549307,0,0.00933491,0.00587968,0.0587112,0.0139688,0.0127743,0.0229188,0.00632848,0.0260474,0.0151761,0.0645914,0.0174597,0.0263098,0.0155042,0.0170887,0.00657063,0.0152963,0.01676,0.0137573,0.0106323,0.00646607,0.00339003,0.010571,0,0,0,0,0
1404,0,0,0,0,0.0124668,0.00278168,0,0,0.050286,0.0196503,0.021308,0.00323691,0,0,0.0241395,0,0.0196021,0.00954131,0.0409465,0.0258703,0.0146728,0.018834,0.00928462,0.0304959,0.0129001,0.0234663,0.016356,0.0620967,0.02334,0.0273229,0.0181319,0.026785,0.0681853,0.0251873,0.0166261,0.00505592,0.01683,0.0261394,0.0126243,0.00430033,0.0088121,0,0,0.00536237,0,0.00927815,0.00579041,0.0589325,0.0139456,0.0128103,0.0227365,0.00661526,0.025941,0.0149762,0.0645197,0.0173506,0.0259819,0.0152159,0.0169853,0.00639636,0.0149176,0.0164535,0.0135466,0.0107692,0.00636176,0.00320615,0.0103473,0,0,0,0,0
1405,0,0,0,0,0.0121502,0.00267573,0,0,0.0502386,0.0197954,0.020952,0.00331927,0,0,0.0236786,0,0.0195296,0.00942434,0.0409436,0.0251714,0.014607,0.0187722,0.00956564,0.0296201,0.0127115,0.0232161,0.0162294,0.0621291,0.0229783,0.0270343,0.0180097,0.0265511,0.0681471,0.0246865,0.0166315,0.00478573,0.0165836,0.026119,0.0127547,0.00409866,0.00856598,0,0,0.00527092,0,0.00913142,0.00578694,0.0593471,0.0139053,0.0130868,0.0225588,0.00721844,0.0257225,0.0146875,0.064326,0.0172208,0.0255869,0.0150025,0.0169337,0.00622798,0.0146031,0.016087,0.0132946,0.0107954,0.00624799,0.00280367,0.0102035,0,0,0,0,0
1406,0,0,0,0,0.0119102,0.0026574,0,0,0.0502439,0.019975,0.0207194,0.00333208,0,0,0.0232045,0,0.0194015,0.00928111,0.0409832,0.0245236,0.0146042,0.018707,0.00954408,0.0288047,0.0125341,0.0229389,0.0160722,0.0621662,0.0226094,0.0267805,0.017929,0.0262835,0.0681018,0.024109,0.0166173,0.00445379,0.0164246,0.0261846,0.0128773,0.00408126,0.0083529,0,0,0.00505678,0,0.00896492,0.00567959,0.0594814,0.0139023,0.0131983,0.0223168,0.0074162,0.0255524,0.0144572,0.0642105,0.0170463,0.0251334,0.0146954,0.016825,0.00604187,0.0143465,0.0158285,0.0130702,0.010755,0.00623213,0.0026459,0.0100447,0,0,0,0,0
1407,0,0,0,0,0.0117128,0.0027105,0,0,0.0502601,0.0201638,0.0207958,0.00322763,0,0,0.0227653,0,0.0193071,0.00910018,0.0410519,0.0238598,0.0146214,0.0185369,0.00917046,0.028005,0.0123824,0.0226112,0.0159098,0.0621364,0.0222372,0.026523,0.0178575,0.0259562,0.0680465,0.0235151,0.016629,0.00409373,0.0162579,0.0263394,0.0129306,0.00416431,0.00812606,0,0,0.00476209,0,0.008911,0.00548816,0.0593829,0.0139111,0.0131107,0.0220368,0.00734901,0.025342,0.014171,0.0641349,0.0168244,0.0247152,0.0143827,0.0166741,0.00588028,0.0139235,0.0155962,0.0128158,0.0105905,0.00624751,0.00260958,0.00986021,0,0,0,0,0
1408,0,0,0,0,0.0114972,0.00283423,0,0,0.0502174,0.0203023,0.0207531,0.00319085,0,0,0.0223364,0,0.0192136,0.00894149,0.0411351,0.0232828,0.0146017,0.0183092,0.00868528,0.0271497,0.0122615,0.0223469,0.0157809,0.0621104,0.0218638,0.0260983,0.0177247,0.0256448,0.0679202,0.0229849,0.0166377,0.00377881,0.0160776,0.0266303,0.0129546,0.00425729,0.00785741,0,0,0.00445771,0,0.00895833,0.00529349,0.0595861,0.0140189,0.0130676,0.0218391,0.00724778,0.0250577,0.0139741,0.0641595,0.0166228,0.0243671,0.0140985,0.0165334,0.00573905,0.0133906,0.0153527,0.0125586,0.0102663,0.00626569,0.00258535,0.00969131,0,0,0,0,0
1409,0,0,0,0,0.0112233,0.00301249,0,0,0.0502364,0.0204263,0.0205998,0.00333985,0,0,0.0219228,0,0.019132,0.00880341,0.0411949,0.0226883,0.0145543,0.018111,0.00866317,0.0262675,0.0121349,0.0220815,0.0156727,0.0621103,0.0214809,0.0255759,0.0176018,0.0253414,0.0678183,0.022471,0.0166307,0.00357425,0.0159206,0.0267888,0.0129574,0.00436059,0.00755371,0,0,0.00431361,0,0.0090787,0.00521172,0.0599876,0.0142624,0.0131051,0.0217258,0.00712949,0.024614,0.0139081,0.0642284,0.0165179,0.0240091,0.0137557,0.0163707,0.00558874,0.0130501,0.0151327,0.0122274,0.00964721,0.00619431,0.00260771,0.00949804,0,0,0,0,0
1410,0,0,0,0,0.0109215,0.0031661,0,0,0.0502927,0.0204989,0.0204244,0.00334782,0,0,0.0217236,0,0.0190598,0.00875211,0.0412493,0.0220146,0.0145498,0.0180698,0.00862657,0.0254808,0.0119593,0.02184,0.0156184,0.0621201,0.0210402,0.0251554,0.0173849,0.0250295,0.0677767,0.0221029,0.0166424,0.00333241,0.0158031,0.0268343,0.0129207,0.00448586,0.00726329,0,0,0.00411077,0,0.00927271,0.005244,0.0601917,0.0142737,0.0130936,0.0214646,0.00702648,0.0241519,0.0138078,0.0642777,0.0163876,0.0235879,0.0134324,0.0161571,0.00538486,0.0127481,0.0150425,0.0117815,0.00903638,0.00617023,0.00267375,0.00926225,0,0,0,0,0
1411,0,0,0,0,0.0106445,0.00331463,0,0,0.050371,0.0205785,0.0203577,0.00344662,0,0,0.0216636,0,0.0190176,0.00874438,0.0413326,0.0212678,0.0145402,0.0180255,0.00828751,0.0247237,0.0117952,0.0216122,0.0155665,0.0620982,0.0205902,0.0248397,0.0172096,0.0246794,0.0677579,0.021836,0.0166265,0.00311038,0.0157426,0.026765,0.0128611,0.00463935,0.00695229,0,0,0.00384957,0,0.00947008,0.00520017,0.0602665,0.0141527,0.0130407,0.0211276,0.00692764,0.0237236,0.0135625,0.0643309,0.0162362,0.0231814,0.0131416,0.0159132,0.00520523,0.0124446,0.0150809,0.0112825,0.00855254,0.00613883,0.00276438,0.00896986,0,0,0,0,0
1412,0,0,0,0,0.0103516,0.00348439,0,0,0.050435,0.020673,0.0203335,0.00351287,0,0,0.0218032,0,0.0189649,0.00890103,0.0414256,0.020647,0.0145122,0.0178354,0.00775895,0.024046,0.0116651,0.0213449,0.0154258,0.0620696,0.0200638,0.0244732,0.0169915,0.0243129,0.0677002,0.0217218,0.016644,0.00282458,0.0156926,0.0266714,0.0127239,0.00473641,0.00663865,0,0,0.0036897,0,0.00970763,0.00518615,0.0605736,0.013984,0.0130499,0.0209313,0.00679386,0.0234151,0.0134906,0.0644427,0.0160854,0.0227891,0.0128327,0.0156768,0.00501019,0.012055,0.0152456,0.0107759,0.00817964,0.00611788,0.00284397,0.00866399,0,0,0,0,0
1413,0,0,0,0,0.00973849,0.00437509,0,0,0.032607,0.0210098,0.0214448,0.00794353,0,0,0.0216207,0,0.0188411,0.00900895,0.0393409,0.0210361,0.0161362,0.0334851,0.00827649,0.0222492,0.0177305,0.0243122,0.0318642,0.0681314,0.0191147,0.0141125,0.0117228,0.0240335,0.0381307,0.0213448,0.0164937,0.00258495,0.0162632,0.0270919,0.0133782,0.00788144,0.00598257,0,0,0.00307258,0,0.0095363,0.00487736,0.0618272,0.0148932,0.0142655,0.0215088,0.00560564,0.023003,0.013712,0.0636055,0.0163642,0.0225291,0.0128694,0.0160056,0.00486801,0.0117817,0.01531,0.0100596,0.00714224,0.00624345,0.00381915,0.00772844,0,0,0,0,0
