Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71,RTIBA,RTIBI
1738,0,0,0,0,0.00646298,0.00400148,0,0,0.00756586,0.0197857,0.0103711,0.00799536,0,0,0.0043267,0,0.0218011,0.00207349,0.0426645,0.0149477,0.0158267,0.0266829,0.00658022,0.00951169,0.017243,0.0251685,0.0215209,0.0622231,0.0110709,0.00894973,0.0023116,0.0189206,0.00583879,0.00455394,0.0193802,0.00494168,0.00530258,0.0227374,0.00586521,0.00347908,0.00852029,0,0,0.00291122,0,0.0141309,0.00284546,0.0616277,0.00696946,0.0115325,0.0141907,0.00597765,0.030699,0.00915798,0.0627238,0.0138223,0.0137631,0.0104189,0.00954381,0.00427708,0.0116453,0.00226384,0.00562326,0.00329752,0.00585536,0,0,0,0,0,0,0.00986918
1739,0,0,0,0,0.00710822,0.00445701,0,0,0.00797067,0.0197321,0.010881,0.00812293,0,0,0.00393012,0,0.0218715,0.00203929,0.0426012,0.0152271,0.0158482,0.0279191,0.00663093,0.0103988,0.0175735,0.0259176,0.022382,0.0625567,0.0111464,0.00867202,0.00238187,0.0190236,0.0056236,0.00445343,0.0193291,0.00479359,0.00454806,0.0220338,0.00564164,0.0037317,0.00875106,0,0,0.00333906,0,0.0147561,0.00287912,0.0616861,0.00686892,0.0114778,0.0156645,0.00605348,0.0321078,0.0100543,0.0629405,0,0.0149846,0.011664,0.0104592,0.00370531,0.0120553,0.002885,0.00602559,0.00347942,0.00646839,0,0,0,0,0,0,0.0100468
1740,0,0,0,0,0.00776307,0.00484178,0,0,0.00825987,0.0196968,0.0113847,0.00814759,0,0,0.0035396,0,0.0219636,0.00198199,0.0425192,0.0154576,0.0160435,0.0289931,0.00654422,0.011233,0.0179258,0.0266263,0.0231434,0.0629525,0.0112267,0.00836381,0.00255768,0.0192426,0.00546839,0.00403738,0.0193098,0.00414228,0.00372113,0.0213905,0.00581412,0.00381257,0.00905866,0,0,0.00379146,0,0.015291,0.00300814,0.0621287,0.0068412,0.0116573,0.0165824,0.0058185,0.0333142,0.01034,0.0628857,0.0154662,0.0156136,0.0122837,0.0109859,0.00321404,0.0123382,0.0034087,0.0065521,0.00348629,0.00707174,0,0,0,0,0,0,0.0102115
1741,0,0,0,0,0.00855592,0.00529888,0,0,0.00868353,0.0196747,0.0118565,0.00830936,0,0,0.00339534,0,0.0220462,0.00206338,0.042447,0.0157258,0.0160484,0.0301932,0.00657547,0.0122186,0.0183634,0.0274708,0.023998,0.0632332,0.0116037,0.00830749,0.00288945,0.0194221,0.00564535,0.00376792,0.0192784,0.00368227,0.00286919,0.020886,0.0055946,0.00419147,0.00949554,0,0,0.0039514,0,0.0157304,0.00302315,0.0622925,0.00674882,0.01168,0.0182836,0.00591398,0.0342134,0.0111853,0.063327,0,0.0167385,0.0135698,0.0119489,0.00352847,0.0127014,0.0039006,0.00702321,0.00358177,0.00787246,0,0,0,0,0,0,0.0106364
1742,0,0,0,0,0.00914751,0.00553909,0,0,0.00944549,0.0196552,0.0123824,0.00848285,0,0,0.0031885,0,0.0220953,0.00220621,0.0422349,0.0161037,0.0161081,0.0313237,0.00660682,0.0129778,0.0187852,0.0282409,0.0248692,0.0635356,0.0120706,0.00836205,0.00326041,0.0196073,0.00621819,0.00345604,0.019173,0.00341272,0.00265406,0.0208149,0.00595592,0.00448884,0.0098104,0,0,0.00381026,0,0.0157281,0.00297898,0.0622856,0.00679588,0.011853,0.018265,0.00584218,0.0343905,0.0109238,0.0628252,0.016767,0.0167765,0.0138894,0.0125328,0.00338479,0.0130173,0.00415006,0.00729317,0.00353934,0.0084708,0,0,0,0,0,0,0.0109142
1743,0,0,0,0,0.00936828,0.00527228,0,0,0.0105529,0.0194677,0.0129442,0.00862172,0,0,0.00290877,0,0.0221733,0.00250315,0.0418084,0.0165156,0.0164481,0.0320773,0.00652297,0.0135753,0.0191038,0.0286195,0.0255452,0.0641881,0.0123494,0.00826222,0.00353733,0.0198344,0.00733751,0.00308736,0.0190479,0.00326365,0.00934024,0.0207778,0.0118216,0.00415947,0.00977855,0,0,0.0036436,0,0.015744,0.0030324,0.0614387,0.0152437,0.0127885,0.0143875,0.004858,0.0338411,0.00881619,0.0623599,0.0129308,0.0139292,0.00826831,0.00663958,0.00843005,0.0131219,0.00454719,0.0076086,0.00308181,0.00854644,0,0,0,0,0,0.0108621,0.00697581
1744,0,0,0,0,0.0122938,0.00704821,0,0,0.0110167,0.0193708,0.0134703,0.00892428,0,0,0.00397546,0,0.0222113,0.0033737,0.0415656,0.0171937,0.0155176,0.0332563,0.00643227,0.0159146,0.0196691,0.0294199,0.0265103,0.0645345,0.0129684,0.00868654,0.00400742,0.0199262,0.0078048,0.00266495,0.0190704,0.00277366,0.00273858,0.0241055,0.00628884,0.00562367,0.0117186,0,0,0.0431201,0,0.0118389,0.0267556,0.0619067,0.00671255,0.0122598,0.0201852,0.00584745,0.0664957,0.0112674,0.0624054,0.0174385,0.0180076,0.0154912,0.0142734,0.00397062,0.0155665,0.0140811,0.0110804,0.00430987,0.0114689,0,0,0,0,0,0,0.00867648
1745,0,0,0,0,0.012393,0.00695048,0,0,0.0119219,0.0191765,0.0137434,0.0092149,0,0,0.00464275,0,0.0224439,0.00401678,0.0410801,0.0172759,0.0159081,0.0338795,0.00617935,0.0164569,0.0200496,0.0296014,0.0272581,0.0651046,0.0133365,0.00881756,0.0043154,0.020082,0.00890164,0.0025358,0.0190281,0.0027201,0.00863932,0.0239865,0.0118048,0.00518667,0.0118047,0,0,0.0426915,0,0.0121457,0.026721,0.0619057,0.0158938,0.0134416,0.0163134,0.00456783,0.065578,0.00941476,0.0623487,0.0134248,0.0151609,0.00965498,0.00743642,0.0079243,0.0157254,0.0142238,0.0113339,0.00417405,0.0116655,0,0,0,0,0,0.0116444,0.00110138
1746,0,0,0,0,0.0128918,0.00717661,0,0,0.0126047,0.0191023,0.0140114,0.00980231,0,0,0.0052544,0,0.0225449,0.00443035,0.040794,0.0174075,0.0159843,0.034714,0.0061801,0.0168561,0.0204993,0.0299593,0.0281752,0.0654712,0.0139691,0.00927021,0.0048521,0.0201589,0.00954607,0.00246424,0.0190024,0.00262108,0.00845139,0.0239327,0.011946,0.00550969,0.0122263,0,0,0.0425995,0,0.0122971,0.0266963,0.0624641,0.0163744,0.0138722,0.0171135,0.00451121,0.0646079,0.00996794,0.06249,0.0137949,0.0159182,0.0101921,0.00783459,0.00755236,0.0156689,0.0143325,0.0116392,0.00432015,0.0122514,0,0,0,0,0,0.0120064,0.000899336
1747,0,0,0,0,0.0134314,0.00731339,0,0,0.0133914,0.0189864,0.0144213,0.0100377,0,0,0.00581727,0,0.0226049,0.00483968,0.0405289,0.017727,0.0160871,0.0352843,0.00623726,0.017263,0.0207782,0.030033,0.0289359,0.0658641,0.0144232,0.00947699,0.00532459,0.0202485,0.0104486,0.0025943,0.0189728,0.00262717,0.00850731,0.0238086,0.0121981,0.00559873,0.0127579,0,0,0.0424764,0,0.0124042,0.0266245,0.0632663,0.017097,0.0141674,0.0179472,0.00433853,0.0637531,0.0105016,0.0627401,0.0144293,0.0167981,0.0106667,0.00818517,0.00736902,0.0156995,0.0143528,0.0119358,0.00434965,0.0127525,0,0,0,0,0,0.0123529,0.00089556
1748,0,0,0,0,0.0138826,0.00740674,0,0,0.0144158,0.0189065,0.0150344,0.00982567,0,0,0.00628749,0,0.0226816,0.00513668,0.0403513,0.0182933,0.016096,0.0357138,0.00631566,0.0176473,0.0209141,0.029978,0.0296455,0.0662066,0.0148043,0.00964205,0.00591751,0.0203432,0.0115705,0.0027411,0.0189782,0.00266717,0.00844166,0.023752,0.0122964,0.00563151,0.0132408,0,0,0.0425258,0,0.012515,0.0263981,0.0632695,0.0175014,0.0142182,0.0185259,0.00427745,0.0628732,0.0108767,0.0627532,0.0148507,0.017522,0.0112582,0.0087351,0.00725679,0.0156902,0.0143739,0.0121625,0.00430784,0.0131711,0,0,0,0,0,0.0126648,0.00123497
1749,0,0,0,0,0.0143268,0.00750074,0,0,0.0154992,0.0188268,0.0157756,0.00982975,0,0,0.00673649,0,0.0227634,0.00550072,0.0402062,0.0188179,0.0160467,0.0359944,0.00631856,0.0180263,0.0209819,0.029758,0.0303197,0.0665045,0.0152146,0.00992064,0.00665938,0.020473,0.0127398,0.002902,0.0189865,0.002705,0.00849505,0.0237494,0.0123239,0.0056297,0.013661,0,0,0.0426807,0,0.0126604,0.0261149,0.0629348,0.0175347,0.0142252,0.0188806,0.00427059,0.0619016,0.0112218,0.062637,0.015117,0.0182075,0.0116262,0.00937239,0.00716873,0.0157195,0.014503,0.0123681,0.00420799,0.0135518,0,0,0,0,0,0.0129546,0.0014461
1750,0,0,0,0,0.0146921,0.00750354,0,0,0.0166652,0.0187074,0.0163731,0.0101146,0,0,0.00705087,0,0.0228082,0.00579799,0.0400757,0.0192059,0.0159648,0.0360776,0.00632031,0.0183956,0.0209001,0.0293533,0.0309122,0.0667937,0.0156439,0.0102607,0.00738801,0.0206464,0.0140466,0.0030344,0.0190166,0.00279511,0.00845247,0.0236669,0.0123005,0.0056175,0.0140476,0,0,0.0426586,0,0.0127614,0.0258028,0.0625906,0.0175144,0.0142839,0.0191836,0.00428553,0.0609784,0.0116146,0.0624969,0.0153323,0.0188339,0.0117068,0.0101695,0.00704099,0.015791,0.0145671,0.0125558,0.00404759,0.013927,0,0,0,0,0,0.0132542,0.00176083
1751,0,0,0,0,0.0149877,0.00744452,0,0,0.0178856,0.0185826,0.0169972,0.0103239,0,0,0.00717871,0,0.022817,0.00603708,0.0399702,0.019382,0.0158867,0.0360145,0.00625691,0.0188469,0.0207504,0.0288268,0.0314567,0.0670833,0.0161145,0.0105716,0.00804835,0.0208457,0.0155184,0.00310026,0.0190408,0.00294874,0.00854922,0.0235808,0.0122758,0.00558183,0.0143759,0,0,0.0425103,0,0.0128946,0.0254809,0.0624074,0.0176135,0.0143816,0.0195511,0.00427812,0.0599901,0.011999,0.0623907,0.0155707,0.0194164,0.0117616,0.0103541,0.00698716,0.0157994,0.0146499,0.0127586,0.00389245,0.0143848,0,0,0,0,0,0.0135459,0.00199948
1752,0,0,0,0,0.0152591,0.00733224,0,0,0.0190517,0.0184472,0.0175258,0.010257,0,0,0.00730615,0,0.0228371,0.00628847,0.03987,0.0194853,0.0158199,0.0359255,0.00627813,0.0192148,0.0205045,0.0281881,0.0318773,0.0673608,0.0166029,0.0108751,0.0086009,0.02107,0.0170495,0.00320188,0.0190614,0.00312122,0.00847055,0.0234746,0.0122346,0.00556698,0.0146814,0,0,0.0423103,0,0.0130661,0.0251482,0.0623336,0.0174447,0.0144864,0.0199053,0.00423584,0.0589975,0.0123281,0.0623146,0.015739,0.0199991,0.0121422,0.0107258,0.00694799,0.0158098,0.0147103,0.0129386,0.00371654,0.0148337,0,0,0,0,0,0.0138085,0.00238177
1753,0,0,0,0,0.0154348,0.00721178,0,0,0.0203623,0.0183741,0.0181419,0.0103036,0,0,0.00739618,0,0.0228419,0.00649403,0.0397599,0.0198376,0.0157745,0.03568,0.00623444,0.0196182,0.0201231,0.0274237,0.0320633,0.0675738,0.0168613,0.0111052,0.00914909,0.0213791,0.0188158,0.00331951,0.019073,0.0032755,0.00852746,0.0234942,0.0122718,0.00557299,0.0149739,0,0,0.0419726,0,0.0132596,0.0248876,0.0622978,0.0173159,0.0145797,0.0201922,0.00419162,0.0579593,0.0126059,0.0622516,0.0158977,0.0205531,0.0125801,0.0111662,0.00702985,0.015824,0.014797,0.0130414,0.00354103,0.0151594,0,0,0,0,0,0.0140235,0.00270525
1754,0,0,0,0,0.0156202,0.00706617,0,0,0.0215003,0.018257,0.0185181,0.0105289,0,0,0.00749119,0,0.0228158,0.00672364,0.0396446,0.020091,0.015738,0.0354245,0.00622021,0.0196373,0.0197702,0.0268093,0.0322339,0.0677776,0.0171287,0.0114164,0.00967832,0.0216955,0.0204354,0.00343843,0.0190685,0.0033798,0.00865031,0.0234417,0.0122792,0.0056241,0.0153027,0,0,0.0415644,0,0.0133767,0.0245648,0.0622067,0.0175303,0.0146745,0.0205392,0.00413517,0.0569655,0.0129326,0.0622318,0.0160731,0.0211554,0.0130667,0.0116622,0.00718605,0.0158755,0.0148893,0.0131176,0.00335727,0.0153733,0,0,0,0,0,0.0142827,0.00294338
1755,0,0,0,0,0.0158708,0.00691183,0,0,0.0226233,0.0181743,0.0187874,0.0102138,0,0,0.0074793,0,0.0227767,0.00684887,0.0394862,0.0202937,0.0157256,0.0352725,0.00609899,0.0197141,0.0195027,0.0264371,0.0323996,0.0679527,0.0174212,0.0117608,0.0101512,0.0219943,0.0218469,0.00350784,0.0190462,0.00343954,0.00896176,0.0233133,0.012375,0.00564724,0.0157271,0,0,0.0410653,0,0.0134239,0.0242856,0.0621596,0.0178214,0.0146918,0.0208062,0.0040822,0.056178,0.0132451,0.062185,0.0162381,0.021689,0.0135531,0.0122054,0.00740965,0.0158734,0.0148778,0.0131422,0.00319663,0.015595,0,0,0,0,0,0.0144294,0.00310489
1756,0,0,0,0,0.0160859,0.00676688,0,0,0.0237535,0.0181163,0.0193368,0.0101417,0,0,0.00746528,0,0.0227284,0.00692358,0.0393184,0.0205931,0.0157384,0.0351134,0.00601685,0.019946,0.0192512,0.0261873,0.0324847,0.0680774,0.0176277,0.0120928,0.0105101,0.0222896,0.0232513,0.00356952,0.0190234,0.00348429,0.00931705,0.0232188,0.0123871,0.00554703,0.0161409,0,0,0.0404939,0,0.0134979,0.0239426,0.0621199,0.0180623,0.0147049,0.0210611,0.00403256,0.0554465,0.0135204,0.0621543,0.0163682,0.0222629,0.0139075,0.0126555,0.00759459,0.0158596,0.0147927,0.0131989,0.00305076,0.0158925,0,0,0,0,0,0.0146009,0.00323439
1757,0,0,0,0,0.0163302,0.00663088,0,0,0.0247455,0.0180749,0.0197477,0.0103719,0,0,0.00752889,0,0.0227099,0.00700302,0.0391373,0.0208264,0.0157332,0.0349541,0.00599204,0.020182,0.0191249,0.0259473,0.0325165,0.0681594,0.0178473,0.012419,0.0107522,0.0225864,0.0245929,0.0036072,0.018993,0.00354485,0.00939917,0.023168,0.0123175,0.00546788,0.0165535,0,0,0.0398938,0,0.0136015,0.0237145,0.0620863,0.0181432,0.014741,0.0213097,0.0040019,0.0545839,0.0137695,0.0621387,0.0163972,0.0227829,0.0143105,0.0131877,0.00764902,0.0158273,0.0147635,0.0132729,0.0029205,0.0162559,0,0,0,0,0,0.0147961,0.00346847
1758,0,0,0,0,0.016613,0.00648633,0,0,0.0256113,0.0180637,0.0199939,0.0103734,0,0,0.00764261,0,0.0227331,0.0070974,0.0389052,0.0209551,0.015743,0.0347699,0.00603389,0.0203874,0.0189095,0.0257336,0.0325059,0.068223,0.0180788,0.0127382,0.0109949,0.0228865,0.0258768,0.00363136,0.0189745,0.00357357,0.00971665,0.0231031,0.0123208,0.0054635,0.0169816,0,0,0.0393438,0,0.0137064,0.0233615,0.0620458,0.0183832,0.0147897,0.0215889,0.0040056,0.0537122,0.0139919,0.0621075,0.0165543,0.023109,0.0146634,0.0135191,0.0078391,0.0157715,0.0147769,0.0133546,0.00284865,0.0166835,0,0,0,0,0,0.0149257,0.00365448
1759,0,0,0,0,0.0169109,0.00633979,0,0,0.0264504,0.0180709,0.0202182,0.0101063,0,0,0.0077452,0,0.0227797,0.00713182,0.0386483,0.0210958,0.0157503,0.0345583,0.00610156,0.020622,0.0186304,0.0255385,0.0323915,0.0682684,0.0182772,0.0130385,0.0111853,0.0232024,0.0271165,0.0036537,0.018971,0.0035607,0.00999082,0.0230377,0.0123169,0.00550914,0.0174157,0,0,0.0388635,0,0.0138213,0.0229524,0.0619947,0.0186298,0.0148198,0.0218744,0.00401527,0.0528349,0.0142129,0.0620925,0.0168075,0.0234,0.0150258,0.0138486,0.00795388,0.0156472,0.0147704,0.0134253,0.00281094,0.0171863,0,0,0,0,0,0.0150619,0.0038236
1760,0,0,0,0,0.0171478,0.00619386,0,0,0.0273023,0.0180649,0.0204678,0.00996345,0,0,0.00781575,0,0.0227996,0.00718787,0.0386207,0.0213982,0.0157128,0.0345708,0.00608396,0.0205716,0.0184919,0.0255145,0.0323182,0.0683604,0.0184892,0.0133455,0.0114422,0.0235029,0.0282345,0.00367835,0.0189639,0.00353779,0.0101802,0.023111,0.0123215,0.00556661,0.0177642,0,0,0.0382569,0,0.0139458,0.0227404,0.0619,0.0188921,0.0147911,0.0220973,0.0040146,0.0517926,0.0144425,0.0621065,0.0169675,0.0237713,0.0153124,0.014192,0.00800988,0.0154698,0.0147857,0.0134645,0.00276141,0.0176245,0,0,0,0,0,0.015194,0.00396893
1761,0,0,0,0,0.0173003,0.00603922,0,0,0.0281082,0.0180416,0.0206843,0.0100757,0,0,0.00782647,0,0.0227744,0.0071775,0.0385822,0.0217428,0.0156751,0.0344845,0.00606539,0.0206154,0.0183296,0.0254167,0.032234,0.0684232,0.0186637,0.0136464,0.0116832,0.023792,0.0292989,0.00374643,0.0189508,0.00353608,0.0104156,0.0231514,0.0124605,0.00565573,0.0180112,0,0,0.0378568,0,0.0140196,0.0225931,0.0617707,0.0193473,0.014764,0.0222772,0.00403316,0.0508444,0.0147059,0.0621013,0.0170124,0.0241071,0.0155306,0.0144481,0.00810301,0.0152677,0.0147843,0.0135856,0.00271146,0.0179382,0,0,0,0,0,0.0153329,0.00477081
1762,0,0,0,0,0.0175035,0.00586764,0,0,0.0289303,0.0180246,0.0208975,0.0102668,0,0,0.00785344,0,0.0227603,0.00719805,0.0385003,0.0221255,0.0156867,0.0342382,0.00606534,0.0207571,0.0180954,0.0252045,0.0321369,0.0684545,0.0187612,0.0138723,0.0118905,0.0240939,0.0304207,0.0037791,0.0189239,0.00357058,0.0106623,0.0231019,0.0127132,0.00565527,0.0182121,0,0,0.0376579,0,0.0140713,0.022443,0.0616568,0.020034,0.0147574,0.0224328,0.00407489,0.0499301,0.014836,0.0620601,0.0170625,0.0243903,0.0157122,0.0145775,0.00819905,0.0150881,0.0147754,0.0137328,0.00262059,0.0181622,0,0,0,0,0,0.0154683,0.00688026
1763,0,0,0,0,0.017765,0.00577563,0,0,0.0297605,0.0180335,0.0210915,0.0100648,0,0,0.00786215,0,0.0227899,0.00720092,0.0384301,0.022564,0.0157369,0.0339311,0.00609665,0.0205925,0.0178735,0.0249392,0.0320146,0.0685128,0.0188557,0.0139954,0.0120346,0.0244254,0.031511,0.00381656,0.0189089,0.00361266,0.0105793,0.0231161,0.012723,0.00562833,0.0183625,0,0,0.0373851,0,0.0141441,0.0222189,0.0615778,0.0204263,0.0147505,0.0225921,0.00413058,0.0488779,0.015014,0.0620384,0.0171264,0.0246279,0.0159589,0.0148339,0.00801851,0.0149458,0.014754,0.0138033,0.00262424,0.018312,0,0,0,0,0,0.0155767,0.00632625
1764,0,0,0,0,0.0179638,0.00574223,0,0,0.0304653,0.0180128,0.0212085,0.00996783,0,0,0.00782773,0,0.0228412,0.0072019,0.0383852,0.0229414,0.015763,0.0336756,0.00613217,0.0206108,0.0176552,0.0246206,0.0318924,0.0685847,0.0190282,0.0142826,0.0121272,0.0247294,0.0324648,0.00380609,0.0189285,0.00365642,0.010657,0.0231169,0.012797,0.00574822,0.0185198,0,0,0.0372501,0,0.0142342,0.022042,0.0615181,0.0204709,0.0147194,0.0227512,0.00420393,0.0477721,0.0150892,0.0620795,0.0171735,0.0249039,0.016046,0.0149573,0.00791763,0.0149138,0.0147371,0.0138948,0.00265807,0.0184872,0,0,0,0,0,0.0156272,0.00701116
1765,0,0,0,0,0.0180548,0.00570947,0,0,0.031029,0.0179731,0.0212455,0.0100962,0,0,0.00782259,0,0.0228855,0.0071874,0.0383343,0.0232648,0.0157721,0.0334502,0.00614681,0.0208388,0.0174124,0.0242775,0.0317965,0.0686473,0.0192222,0.0146618,0.0122771,0.0250083,0.0333289,0.00381475,0.0189425,0.00368879,0.0106175,0.0230649,0.0127936,0.00580927,0.0187085,0,0,0.0370608,0,0.0143072,0.0218119,0.0614297,0.0205616,0.0146794,0.0229017,0.00418995,0.046667,0.0152306,0.0620834,0.0172023,0.0252691,0.016115,0.0151091,0.00771374,0.0149353,0.0146936,0.014006,0.00273353,0.0187264,0,0,0,0,0,0.0157623,0.00629943
1766,0,0,0,0,0.0181944,0.00568383,0,0,0.0316787,0.017916,0.0214212,0.0103012,0,0,0.00787042,0,0.0229461,0.00720276,0.0383101,0.023702,0.0157692,0.0331289,0.00616033,0.0208161,0.0171492,0.0238036,0.0314969,0.0686467,0.0192939,0.0148449,0.0124444,0.0252802,0.0343451,0.00383311,0.0189711,0.00373111,0.0107575,0.0230572,0.0130406,0.0058487,0.0189123,0,0,0.0367349,0,0.0143964,0.0214536,0.0613298,0.0210278,0.0146428,0.0230709,0.00414993,0.0455015,0.0154274,0.0620436,0.0172858,0.0256054,0.0164021,0.015132,0.00765979,0.0149683,0.0146929,0.0140739,0.00285997,0.0190362,0,0,0,0,0,0.0158474,0.00825147
1767,0,0,0,0,0.0184478,0.00562441,0,0,0.0323368,0.0178102,0.0216059,0.0104695,0,0,0.00803898,0,0.0230181,0.00733618,0.0382978,0.0240498,0.015767,0.0326541,0.00620461,0.0208033,0.016864,0.0233403,0.0313308,0.0686148,0.0193477,0.0150215,0.0126218,0.0255301,0.0354029,0.0039435,0.0190144,0.00379487,0.0108338,0.0229611,0.0132639,0.00595898,0.0190602,0,0,0.0364425,0,0.0144731,0.0211105,0.0612607,0.0214529,0.0147336,0.0232493,0.00417748,0.0444092,0.0155954,0.0619959,0.0173464,0.0259004,0.0167698,0.0151895,0.00753423,0.0150174,0.0146814,0.0142268,0.0029767,0.0193361,0,0,0,0,0,0.0159319,0.0095401
1768,0,0,0,0,0.0187574,0.00545738,0,0,0.048884,0.0174481,0.0209333,0.00590619,0,0,0.00863849,0,0.0232963,0.00793436,0.0407599,0.0248578,0.0139916,0.0189892,0.00423476,0.0212937,0.013521,0.0213927,0.0153335,0.0626157,0.0217588,0.0263679,0.0172203,0.0256069,0.0635496,0.0045242,0.0190211,0.00421279,0.0102925,0.0225985,0.0126779,0.00646346,0.0194556,0,0,0.0361927,0,0.0148363,0.0211245,0.0601783,0.0206413,0.0134743,0.0225611,0.00448808,0.0422759,0.0151721,0.0628831,0.0167633,0.0258397,0.0165242,0.015204,0.00715376,0.0159018,0.0146932,0.0144929,0.00331018,0.0200252,0,0,0,0,0,0.0155548,0.00937698
1769,0,0,0,0,0.0189162,0.00527381,0,0,0.0490063,0.0173847,0.020966,0.00589922,0,0,0.00868905,0,0.0233515,0.00791881,0.0407529,0.0252903,0.014004,0.019083,0.00428527,0.0216189,0.0136815,0.0215876,0.0154908,0.0626029,0.0219352,0.0264651,0.0172289,0.0257671,0.0637339,0.00447906,0.019042,0.00429061,0.0103236,0.0226046,0.0127324,0.0063991,0.0195794,0,0,0.0356311,0,0.0149936,0.0209472,0.0600483,0.0208196,0.0134359,0.0226408,0.00445813,0.0411476,0.0152852,0.0628355,0.0168537,0.0261045,0.0164989,0.0153118,0.00705479,0.0158713,0.0145847,0.0145457,0.00336509,0.0203257,0,0,0,0,0,0.0156466,0.00927038
1770,0,0,0,0,0.0190888,0.00512636,0,0,0.0491308,0.0172881,0.0209738,0.00592413,0,0,0.00874197,0,0.0233728,0.00796755,0.0407223,0.0256638,0.014009,0.0191757,0.00434575,0.0216195,0.0139915,0.0218131,0.0156161,0.0626215,0.0220918,0.0265909,0.017217,0.0258925,0.0639151,0.00442129,0.0190477,0.00434696,0.0103957,0.0226249,0.0128035,0.00632101,0.0196649,0,0,0.0350612,0,0.0151154,0.0206699,0.0599402,0.0210493,0.0134056,0.0228059,0.00450051,0.0397116,0.0154862,0.0628117,0.016931,0.0263426,0.0164778,0.0154104,0.00699955,0.0157939,0.0144677,0.0144068,0.00336729,0.020536,0,0,0,0,0,0.0157122,0.009425
1771,0,0,0,0,0.0191658,0.00498951,0,0,0.049245,0.0172055,0.0209442,0.00592915,0,0,0.00865501,0,0.0233917,0.00800514,0.0406785,0.0260878,0.0140235,0.0193683,0.00446019,0.0213787,0.0140703,0.0220419,0.0156988,0.0627164,0.0222421,0.0267053,0.0172019,0.0260421,0.0641484,0.0044929,0.0190441,0.00445576,0.0105111,0.0225724,0.0129285,0.00644654,0.0197468,0,0,0.0346183,0,0.0151603,0.0203999,0.0599298,0.0212555,0.0135017,0.0230176,0.00468668,0.0382556,0.0157145,0.0627977,0.0169999,0.026592,0.0165327,0.0155196,0.00699652,0.0157941,0.0143797,0.0142788,0.00338103,0.0206751,0,0,0,0,0,0.0157906,0.00967873
1772,0,0,0,0,0.0192399,0.0048634,0,0,0.0493645,0.0171706,0.0210367,0.00608458,0,0,0.00851097,0,0.0234005,0.00798711,0.0406438,0.0264292,0.0140392,0.0195075,0.00454439,0.0211509,0.0141246,0.0222679,0.0158238,0.0627779,0.0223864,0.0268282,0.0172205,0.0261653,0.0643775,0.00451141,0.0190455,0.00457564,0.0106563,0.0224684,0.0130097,0.00658918,0.0198262,0,0,0.0342358,0,0.0151751,0.0201966,0.05993,0.0213291,0.0135685,0.0231797,0.00484248,0.037029,0.0157683,0.0628501,0.0170574,0.0267661,0.0166253,0.0156532,0.0070354,0.0158399,0.0143089,0.0143549,0.00338976,0.0207914,0,0,0,0,0,0.0158854,0.00989751
1773,0,0,0,0,0.0193375,0.00470132,0,0,0.0495173,0.0171365,0.0211311,0.00630077,0,0,0.00829409,0,0.0233691,0.00801506,0.0406322,0.0265646,0.0140716,0.019599,0.00464786,0.0209309,0.0141977,0.0224759,0.0159341,0.0628108,0.0225088,0.0269651,0.0173098,0.0262448,0.0646262,0.00442548,0.0190292,0.00467611,0.0107714,0.0223315,0.013029,0.00667189,0.0199424,0,0,0.0337797,0,0.0151876,0.0198678,0.0598629,0.0213321,0.0135434,0.0232302,0.0049185,0.0358623,0.0158662,0.0629195,0.0170702,0.0269297,0.0166845,0.01582,0.00712376,0.0158421,0.0142131,0.0144409,0.00337319,0.0209303,0,0,0,0,0,0.0159854,0.0100494
1774,0,0,0,0,0.0194199,0.00448671,0,0,0.0497358,0.0171198,0.0212838,0.00622478,0,0,0.00795814,0,0.0233421,0.00788847,0.0406155,0.0265243,0.0140881,0.01966,0.00475785,0.0206663,0.0143538,0.0226484,0.0160095,0.0628383,0.022637,0.027138,0.0174387,0.026309,0.0648733,0.00430434,0.0190469,0.00477079,0.0108504,0.0222665,0.0130517,0.0066897,0.0200214,0,0,0.0332837,0,0.0152325,0.0194657,0.0597325,0.021556,0.0134441,0.0232436,0.00493875,0.0345295,0.0159106,0.0629206,0.0171414,0.0270755,0.0166936,0.015979,0.00721579,0.0157544,0.0140786,0.0143445,0.00328824,0.0210503,0,0,0,0,0,0.0160652,0.0100402
