Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LWRA
119,0.00621897,0.0169677,0.0182063,0.0216739,0.00972243,0.00631248,0,0,0.00902036,0,0.0158052,0.00571854,0.0323965,0.019572,0.0219116,0.0144449,0.0130051,0.0300781,0.0134171,0.0145604,0.0194602,0.0292237,0.00523182,0.00607785,0.00266434,0.011663,0.0316614,0.00940863,0.00482965,0.0127867,0.019015,0.0163387,0.00667731,0.0136214,0,0,0.0116093,0,0.0145625,0.00674629,0.0381041,0.027244,0.0405463,0.0207969,0.00578963,0.028364,0.00459788,0.0140492,0.00680837,0.00619611,0.0168809,0.0346245,0.015292,0.0190557,0.0246544,0.0162183,0.00241797,0.00252859,0.0260767,0.0136827,0,0,0,0,0,0.00261392
120,0.00611396,0.0170575,0.0192503,0.0220906,0.0100989,0.00585754,0,0,0.00844042,0,0.0154853,0.00534156,0.0320294,0.0234458,0.0215306,0.0148259,0.0124865,0.0305859,0.0141887,0.0152407,0.0198417,0.0299602,0.00446306,0.0052766,0.0020912,0.0122326,0.027582,0.0101829,0.0048096,0.0128583,0.0191986,0.0164823,0.00687308,0.0137515,0,0,0.0108743,0,0.0146053,0.00629954,0.037312,0.0260943,0.0406393,0.0207073,0.00592885,0.028467,0.00447366,0.014052,0.00646703,0.0065362,0.0168086,0.0349087,0.0152083,0.0190957,0.0240548,0.0154506,0.00244783,0.00253114,0.0264418,0.0136849,0,0,0,0,0,0.00254147
121,0.00603765,0.0171947,0.0192315,0.0222917,0.0112759,0.00544455,0,0,0.00797461,0,0.0155401,0.00483204,0.031847,0.0272305,0.0211254,0.0157676,0.0118362,0.0309352,0.0152765,0.0162824,0.0202127,0.0305204,0.00388911,0.00410314,0.00134134,0.0127942,0.0225304,0.0109917,0.00453817,0.0128318,0.019282,0.0165504,0.00709953,0.013865,0,0,0.010229,0,0.014588,0.00587292,0.0362774,0.0249861,0.0407173,0.0205625,0.00605738,0.0286337,0.00421624,0.0142912,0.00604887,0.00655757,0.0166848,0.0352322,0.015221,0.018798,0.0234215,0.0148145,0.0025005,0.00256444,0.0267782,0.01365,0,0,0,0,0,0.00244042
122,0.00606494,0.0174274,0.0183262,0.0225843,0.0128945,0.00494282,0,0,0.00772711,0,0.0153053,0.00452872,0.0319103,0.0314548,0.0200709,0.0190694,0.0116803,0.0311793,0.0180126,0.0195681,0.0218971,0.0308565,0.00620324,0.0036059,0.00178902,0.0129915,0.0189547,0.0117291,0.00462489,0.0123505,0.019382,0.0162635,0.00733417,0.0140458,0,0,0.00950367,0,0.0145715,0.00543919,0.0353346,0.0236845,0.0409069,0.0207693,0.00635913,0.0289217,0.0040252,0.0145996,0.00573335,0.00643266,0.016605,0.0354584,0.0153644,0.018254,0.0223292,0.0142248,0.00249548,0.00267665,0.0271217,0.0135091,0,0,0,0,0,0.0024638
123,0.00619121,0.0174871,0.0199312,0.0223477,0.0142296,0.00484074,0,0,0.00760831,0,0.0152969,0.00441553,0.0319798,0.0341841,0.0197393,0.0197823,0.0110673,0.0311028,0.0187543,0.0202164,0.0226621,0.030948,0.00701294,0.00276674,0.00170809,0.0136885,0.0190516,0.0119986,0.00465408,0.0115432,0.0193516,0.015641,0.00766478,0.0140734,0,0,0.00895051,0,0.0145422,0.00525075,0.0348301,0.0223699,0.0410712,0.0212761,0.00656213,0.0289403,0.00395238,0.0147414,0.00568464,0.00630515,0.0165427,0.0353255,0.0154564,0.0176608,0.0208632,0.0139011,0.00243264,0.00274245,0.027099,0.0134551,0,0,0,0,0,0.00241596
124,0.00641827,0.0174033,0.0234087,0.0224884,0.0157749,0.00470668,0,0,0.00756244,0,0.0150538,0.00464566,0.0319695,0.0359365,0.0194215,0.0200831,0.010552,0.0308195,0.0190734,0.0204311,0.0230564,0.0308309,0.00789356,0.00227283,0.00207595,0.0143898,0.0224006,0.0119239,0.00505945,0.010439,0.0193121,0.0146761,0.00800702,0.0142181,0,0,0.00840885,0,0.0145488,0.00502014,0.0345573,0.0211016,0.0412143,0.0220441,0.00667915,0.0289747,0.00406256,0.0148089,0.00575984,0.00621773,0.0165973,0.0350324,0.0155198,0.017234,0.0190748,0.0136725,0.00227158,0.00275945,0.0268113,0.0134308,0,0,0,0,0,0.00255966
125,0.00673416,0.01737,0.0268626,0.0226672,0.0178264,0.00459148,0,0,0.00749385,0,0.0149207,0.00468126,0.0318166,0.036286,0.0189365,0.0207865,0.0106796,0.030603,0.0196653,0.0213471,0.0235637,0.0306375,0.00907969,0.00272107,0.0025237,0.0150195,0.0262756,0.0120365,0.00527763,0.00937956,0.019213,0.0138042,0.00850559,0.0145197,0,0,0.00798785,0,0.0144793,0.00473735,0.0343848,0.019965,0.0411674,0.0229563,0.00718803,0.0291193,0.00424551,0.01489,0.00589064,0.00620147,0.0167839,0.0346817,0.0154775,0.0171546,0.017247,0.0135425,0.00217337,0.00270897,0.0265543,0.0136034,0,0,0,0,0,0.00272201
126,0.00712386,0.0173435,0.0296306,0.0227984,0.0197483,0.00459906,0,0,0.00745997,0,0.0148688,0.00457184,0.0314222,0.0356324,0.0185118,0.0214829,0.0112841,0.0305557,0.0202896,0.0222023,0.0241208,0.0304663,0.010152,0.0034639,0.00304531,0.0155702,0.0295015,0.0122424,0.00523682,0.00878891,0.0191848,0.0133104,0.00906203,0.014883,0,0,0.00773781,0,0.0144428,0.0045348,0.0340551,0.0190856,0.0408795,0.0236726,0.00822344,0.0292653,0.00453767,0.0149681,0.00602632,0.00628527,0.0169042,0.0343244,0.0153455,0.0171471,0.0159521,0.0134816,0.0021621,0.00270882,0.0262752,0.0139303,0,0,0,0,0,0.00282737
127,0.00751581,0.0172749,0.0319232,0.022916,0.0212353,0.00494087,0,0,0.00751403,0,0.014875,0.00453933,0.0310125,0.0344794,0.0182717,0.0213464,0.0121187,0.0304607,0.0204046,0.0221927,0.0241595,0.0302708,0.0105862,0.004041,0.00367219,0.0160704,0.0323552,0.0123964,0.00518405,0.00841654,0.019288,0.0129634,0.00964635,0.0153195,0,0,0.0074925,0,0.0145267,0.00444608,0.033769,0.0182511,0.0405075,0.0242874,0.0095411,0.0293914,0.00488686,0.0150492,0.00617226,0.00647199,0.0169112,0.0339565,0.0150257,0.017095,0.0150479,0.0135123,0.00227399,0.00270007,0.0259251,0.0143379,0,0,0,0,0,0.00292904
128,0.00777024,0.0171617,0.033911,0.0228904,0.0224385,0.00521133,0,0,0.00772283,0,0.0148651,0.00457435,0.0308224,0.0323484,0.0184527,0.0190113,0.0127731,0.0302562,0.0193292,0.0204879,0.0230847,0.029907,0.0099948,0.00496529,0.00460143,0.0166337,0.0354211,0.0123925,0.00526812,0.00810014,0.0193432,0.0126194,0.0102868,0.0156606,0,0,0.00733551,0,0.0145968,0.00444828,0.0337326,0.0174091,0.0401405,0.0248646,0.0107852,0.0294364,0.00519188,0.0150276,0.0064221,0.0067865,0.0168409,0.0335385,0.0146438,0.0169873,0.0143941,0.0136484,0.00221643,0.00261985,0.0254646,0.0147514,0,0,0,0,0,0.00299743
129,0.00795726,0.0169756,0.0357221,0.0229787,0.0227878,0.00530189,0,0,0.00797119,0,0.0149768,0.00466334,0.0308093,0.0296615,0.018817,0.0155573,0.013162,0.029964,0.0176608,0.0181767,0.021492,0.0293836,0.00929043,0.00683502,0.00554472,0.0171677,0.0386131,0.012294,0.00540322,0.00791066,0.0193325,0.0122456,0.0109221,0.0157918,0,0,0.00745431,0,0.0146071,0.00448788,0.0340802,0.0164921,0.0397972,0.0253821,0.0117383,0.0293182,0.00530595,0.014895,0.00665995,0.00713307,0.0167799,0.0331339,0.0142967,0.0168884,0.0139088,0.0138682,0.00178251,0.00245289,0.0250272,0.0151791,0,0,0,0,0,0.00306394
130,0.00812404,0.016774,0.0370167,0.0230956,0.0225509,0.00547679,0,0,0.00831213,0,0.0151497,0.00477168,0.0308736,0.0274944,0.0188704,0.0134698,0.0134306,0.02963,0.0166616,0.0169339,0.0206101,0.0288873,0.00923536,0.00817237,0.00620029,0.017506,0.0410135,0.0122183,0.0056296,0.00783708,0.0193712,0.0118341,0.0111954,0.0158909,0,0,0.00769699,0,0.0146581,0.00461995,0.0348612,0.0152702,0.0395664,0.0257803,0.0123697,0.0291529,0.00516452,0.014998,0.00688065,0.00741298,0.0167101,0.0328377,0.0140401,0.0166786,0.0131873,0.014079,0.00144946,0.0023881,0.024595,0.0155951,0,0,0,0,0,0.00306693
131,0.00815844,0.0165333,0.0373078,0.0230964,0.0224399,0.00584645,0,0,0.00874958,0,0.0151614,0.00496127,0.0308509,0.0257617,0.0188955,0.012674,0.0135744,0.0292142,0.0161636,0.0164425,0.0201754,0.0283683,0.00945255,0.00869255,0.00650029,0.0176612,0.0422957,0.0122087,0.00587263,0.00768887,0.0193366,0.0114867,0.011278,0.0158804,0,0,0.00814559,0,0.0146223,0.00482806,0.0352077,0.0141193,0.0393072,0.0261156,0.0128607,0.028957,0.00507275,0.0152239,0.00698973,0.00765938,0.0166605,0.0326448,0.0138956,0.0164253,0.0122667,0.0143286,0.00136867,0.00236996,0.0241026,0.0157972,0,0,0,0,0,0.00309243
132,0.00801364,0.0162165,0.037039,0.0230757,0.0226225,0.00630926,0,0,0.00928352,0,0.0152227,0.00520601,0.0307719,0.0244786,0.0190147,0.0126514,0.0135701,0.0286964,0.0158797,0.0163433,0.0199649,0.0277406,0.00968779,0.00868868,0.00657372,0.0177257,0.0427243,0.0121925,0.00611394,0.00746318,0.019363,0.0109944,0.011418,0.0156837,0,0,0.008465,0,0.0146315,0.00502687,0.0352053,0.0131164,0.0389659,0.0264785,0.0131688,0.0285609,0.0050125,0.0153286,0.0071996,0.00786721,0.0167113,0.0324887,0.0138084,0.0162556,0.0112438,0.0144761,0.00126805,0.00245166,0.0235805,0.0157824,0,0,0,0,0,0.00313406
133,0.0077347,0.0158511,0.0366688,0.0229787,0.0224745,0.00661928,0,0,0.0098134,0,0.015187,0.00541819,0.0308223,0.0233609,0.0191949,0.0128819,0.0133889,0.0281933,0.0156269,0.0162508,0.0196882,0.027089,0.00983844,0.00846735,0.00647117,0.0176759,0.0424621,0.0122718,0.00632615,0.00728861,0.019377,0.0104764,0.0116465,0.0153843,0,0,0.00865001,0,0.0146177,0.00516313,0.0351575,0.0121841,0.038643,0.0268224,0.013261,0.0280034,0.0050253,0.0153999,0.00748967,0.00807919,0.0167727,0.0323013,0.0137322,0.0161213,0.0102958,0.0145244,0.0011518,0.00252524,0.0230638,0.0157318,0,0,0,0,0,0.00314206
134,0.00765977,0.0154994,0.0359865,0.0228987,0.021951,0.00661182,0,0,0.0102607,0,0.0152552,0.00564251,0.0310795,0.0222523,0.0192197,0.0130537,0.0131586,0.0280166,0.0153567,0.0161868,0.0192972,0.0264161,0.00990067,0.0080977,0.00629872,0.0174863,0.0412516,0.0123934,0.00660359,0.00739959,0.0194602,0.0100415,0.0120133,0.0150801,0,0,0.00882954,0,0.0146463,0.00533997,0.035331,0.0111926,0.0385144,0.0270364,0.0133965,0.0272145,0.00511811,0.0154503,0.00768468,0.00834698,0.0167179,0.032054,0.0136438,0.0159108,0.00963839,0.0144238,0.00109279,0.0026735,0.0227063,0.015966,0,0,0,0,0,0.00302984
135,0.00715256,0.015153,0.0349845,0.0228288,0.0218519,0.00725849,0,0,0.01102,0,0.015507,0.00577121,0.031376,0.021539,0.0193774,0.0134504,0.0129861,0.0274342,0.0151768,0.016383,0.0190188,0.0257572,0.010099,0.00767989,0.00607258,0.01722,0.039851,0.012724,0.0067814,0.00729382,0.0194646,0.00969983,0.0123657,0.0145666,0,0,0.0085918,0,0.0146191,0.0052837,0.0355582,0.0103297,0.0381841,0.027393,0.0135742,0.0263079,0.00523055,0.0155957,0.00789639,0.00860322,0.0167553,0.031839,0.0135607,0.0158119,0.00905029,0.014151,0.00115405,0.00269808,0.0221182,0.0159277,0,0,0,0,0,0.00289361
136,0.00695401,0.0148932,0.0339723,0.0226367,0.0213462,0.00792751,0,0,0.0115687,0,0.0156917,0.00585589,0.0316654,0.0207379,0.0193832,0.0138397,0.01285,0.0269652,0.0150493,0.0165933,0.0186897,0.025038,0.0103649,0.00732449,0.00567145,0.0169096,0.0385733,0.0130849,0.00685297,0.00745239,0.0194811,0.0094404,0.0129007,0.0142652,0,0,0.0085497,0,0.0146019,0.00525644,0.035793,0.00944764,0.0378806,0.0276819,0.0137569,0.0254654,0.00537647,0.0155491,0.00810596,0.00881021,0.0167244,0.0316083,0.0134616,0.0157111,0.00873109,0.0138474,0.00120516,0.00280919,0.0217136,0.0160506,0,0,0,0,0,0.00270347
137,0.00674987,0.0146044,0.0328068,0.0227584,0.0208754,0.00864942,0,0,0.0120073,0,0.0157299,0.0060678,0.0319279,0.0198841,0.0193919,0.0144875,0.0127064,0.0263896,0.0150751,0.0170243,0.0184731,0.0243208,0.0106378,0.00699554,0.00535014,0.0165509,0.037125,0.0132646,0.00711115,0.00764457,0.0194843,0.00917861,0.0133618,0.0140414,0,0,0.0083967,0,0.0145844,0.00518186,0.0360456,0.00868483,0.0375256,0.027985,0.0140241,0.024758,0.00558026,0.0154744,0.0082893,0.00903329,0.0167136,0.0313959,0.0133307,0.015674,0.00844913,0.0135482,0.00119928,0.00291012,0.0212417,0.0160326,0,0,0,0,0,0.00273079
138,0.00657051,0.0143547,0.0314179,0.0225599,0.0200791,0.0094148,0,0,0.0125074,0,0.0159657,0.00616335,0.0322249,0.0190372,0.0193924,0.0151017,0.0126725,0.025887,0.0152069,0.0175531,0.018366,0.0235895,0.010938,0.00667731,0.00506112,0.0161234,0.0354232,0.0135658,0.00727275,0.00774042,0.0195168,0.00890978,0.013802,0.0137376,0,0,0.00806439,0,0.014609,0.00507186,0.0364059,0.00795589,0.0371216,0.0282579,0.0143883,0.024134,0.00585781,0.0154849,0.008452,0.00928422,0.0166932,0.0311816,0.0131806,0.0155679,0.00824137,0.0131825,0.00112327,0.0030128,0.0208121,0.0159646,0,0,0,0,0,0.00256285
139,0.00633129,0.0142332,0.0301654,0.0223923,0.0191558,0.0102179,0,0,0.0130039,0,0.0160245,0.0062649,0.0325361,0.0183573,0.0194402,0.0157085,0.0128406,0.0253648,0.0155199,0.0181922,0.0183475,0.0228716,0.0111776,0.00636232,0.00473134,0.0156687,0.0339799,0.0139129,0.00742308,0.00773346,0.019454,0.00858191,0.0143054,0.0133495,0,0,0.0076472,0,0.014526,0.00486525,0.0368626,0.00733312,0.0366883,0.028527,0.0149085,0.0236335,0.00613964,0.0155038,0.00870614,0.0095909,0.0166866,0.030955,0.0130532,0.0154873,0.008118,0.0127275,0.00111348,0.00303289,0.0204874,0.0158117,0,0,0,0,0,0.00251993
140,0.00622163,0.0142033,0.0291866,0.0223975,0.0181361,0.0109923,0,0,0.0133404,0,0.0161254,0.00640219,0.0329212,0.0175013,0.019609,0.0162627,0.0130157,0.0249576,0.0159776,0.0189524,0.0183518,0.0221041,0.0113276,0.00609409,0.00435942,0.0151464,0.0328959,0.0140854,0.00743655,0.00785902,0.0193121,0.00824978,0.0147563,0.0132035,0,0,0.00747953,0,0.0143633,0.00471161,0.0369507,0.00674445,0.0363042,0.0287177,0.015439,0.0232865,0.00639082,0.0154685,0.00894874,0.00990405,0.016655,0.0307469,0.0129706,0.0154132,0.00806734,0.0123517,0.0012158,0.00304912,0.0202755,0.015624,0,0,0,0,0,0.00251248
141,0.00620378,0.0141788,0.0282848,0.0224606,0.0168866,0.0117517,0,0,0.0135789,0,0.0161668,0.00657196,0.0334256,0.0162385,0.0199063,0.016693,0.013158,0.0245575,0.0165834,0.0199491,0.0183758,0.0213291,0.0114037,0.00593464,0.00405008,0.0145472,0.0320976,0.0141539,0.00747341,0.00806435,0.0192254,0.00802223,0.0150826,0.0130958,0,0,0.00721183,0,0.0142684,0.00457051,0.036879,0.00617648,0.0359632,0.0288988,0.0159272,0.022937,0.00655486,0.0154882,0.00918192,0.0102082,0.0165768,0.0305533,0.0128521,0.0152969,0.0080055,0.0119916,0.00124025,0.00311211,0.0200462,0.0153825,0,0,0,0,0,0.00257235
142,0.00620266,0.0141732,0.0274769,0.0226113,0.0153915,0.0121819,0,0,0.0137771,0,0.0161113,0.00671787,0.0340403,0.0141874,0.0200535,0.0166955,0.0131234,0.0242414,0.0172344,0.0209932,0.0182654,0.0205619,0.0112355,0.00577341,0.00387422,0.0138591,0.0314983,0.0140954,0.00762775,0.0082791,0.0192722,0.00793085,0.0153192,0.0128912,0,0,0.00685453,0,0.0143142,0.00447259,0.036822,0.0055756,0.0356874,0.0289875,0.0162713,0.022575,0.00669296,0.0156191,0.0094278,0.0104563,0.0163952,0.0303899,0.0127143,0.0150582,0.00814829,0.0116821,0.00118056,0.00321568,0.0199084,0.0151273,0,0,0,0,0,0.00274693
143,0.00616988,0.0142686,0.0268732,0.0227704,0.0137346,0.0124133,0,0,0.0139372,0,0.0159788,0.00691804,0.0344921,0.0116164,0.0201477,0.0165598,0.0130253,0.0240411,0.0178369,0.0220549,0.0181609,0.0198806,0.0109206,0.00563626,0.00393929,0.0131823,0.0311727,0.0140469,0.00776047,0.00852355,0.019282,0.00794909,0.0155328,0.0126207,0,0,0.00657707,0,0.0143155,0.00435076,0.0370257,0.00489354,0.0353825,0.0290292,0.0166673,0.0222732,0.00677601,0.0157884,0.00969957,0.010672,0.0161651,0.0302027,0.0125603,0.0147506,0.00853727,0.0113622,0.00117583,0.00330724,0.0199642,0.0147529,0,0,0,0,0,0.00296169
144,0.00613409,0.0145029,0.0263362,0.0224146,0.0121183,0.0125042,0,0,0.0141664,0,0.0161209,0.00701294,0.0349148,0.00901162,0.0202983,0.0163913,0.0128373,0.024082,0.0182818,0.0227451,0.0178955,0.0193496,0.0105822,0.00556522,0.00423576,0.0125781,0.0308621,0.0141488,0.00770807,0.00873452,0.0192541,0.00803617,0.0156915,0.0123844,0,0,0.00635382,0,0.0142879,0.00425401,0.0371479,0.0042141,0.0351322,0.0290584,0.0168787,0.02205,0.00673897,0.0160453,0.00993718,0.0108628,0.0159219,0.030042,0.0123864,0.014505,0.00895624,0.0110975,0.00118579,0.00338089,0.0202117,0.0143314,0,0,0,0,0,0.00279222
145,0.00604345,0.0147407,0.0257508,0.022011,0.0108485,0.0125211,0,0,0.0143078,0,0.0160984,0.00711341,0.0352235,0.00692404,0.0204973,0.016076,0.0126346,0.0241211,0.0185675,0.0230552,0.0172877,0.0190231,0.0103106,0.00545091,0.00461141,0.0120735,0.0303507,0.0142048,0.00769393,0.0090053,0.0192228,0.00819158,0.015865,0.0121213,0,0,0.00607099,0,0.0142754,0.00411782,0.037172,0.00353479,0.0349339,0.0290865,0.0170331,0.0218405,0.00668573,0.0163234,0.0101307,0.0110073,0.0156905,0.0299199,0.0122464,0.0142156,0.0092939,0.0109112,0.00116736,0.00341544,0.0205017,0.0137723,0,0,0,0,0,0.00273369
146,0.00591429,0.014922,0.0249486,0.0219367,0.00975631,0.0125822,0,0,0.0143669,0,0.0161498,0.00723165,0.0354264,0.00550006,0.0207517,0.0155511,0.0125198,0.0240919,0.018578,0.0230008,0.0164026,0.0189447,0.0101923,0.00537167,0.00499169,0.011717,0.0293383,0.0141729,0.0077635,0.00940437,0.0192215,0.00837897,0.0161036,0.0119028,0,0,0.00568753,0,0.014304,0.00394986,0.0372502,0.00291711,0.0347615,0.029152,0.0172712,0.0216153,0.00663356,0.0166042,0.0103218,0.0111556,0.0154485,0.0298013,0.0121152,0.0140167,0.00989808,0.0107649,0.00112241,0.00346342,0.0207322,0.0133166,0,0,0,0,0,0.00275596
147,0.00571952,0.015062,0.023473,0.0220585,0.00879102,0.0125662,0,0,0.0144635,0,0.0163865,0.00739542,0.0356538,0.0046289,0.0210325,0.0148749,0.0123354,0.0239754,0.0183689,0.0228041,0.0154678,0.0190565,0.0101842,0.00539788,0.00534841,0.0114397,0.0275869,0.0140961,0.00790877,0.00988159,0.0192629,0.00865201,0.0163543,0.0117229,0,0,0.00524727,0,0.0143854,0.00373824,0.0373912,0.00242496,0.0346359,0.0291842,0.0174193,0.0214246,0.0065527,0.0168682,0.0104793,0.0112624,0.0152261,0.0297295,0.0120035,0.0139245,0.0105042,0.0106341,0.00100315,0.00350873,0.0209008,0.0128741,0,0,0,0,0,0.00270944
148,0.00554613,0.0151743,0.0211799,0.0221099,0.00775454,0.0124518,0,0,0.0145622,0,0.0165137,0.00751968,0.0359318,0.00398769,0.0213342,0.0139811,0.0121009,0.0238467,0.0178835,0.0223951,0.0144449,0.0193366,0.0101579,0.00546419,0.00546692,0.0112362,0.0251659,0.0140147,0.00801527,0.0103965,0.0191937,0.00899945,0.0165492,0.0116214,0,0,0.00498232,0,0.0143675,0.00353564,0.0375531,0.00208094,0.0345587,0.0291966,0.0175532,0.0213497,0.00647091,0.0170766,0.0105823,0.0112594,0.0150486,0.0296893,0.011928,0.0137605,0.011162,0.0106168,0.0009787,0.00348124,0.0210426,0.0124553,0,0,0,0,0,0.00268731
149,0.0053476,0.0151807,0.017961,0.0222698,0.00617036,0.0122696,0,0,0.0146551,0,0.0164002,0.0076906,0.0362354,0.00336333,0.0216903,0.0128699,0.0117938,0.0235542,0.0172094,0.0216943,0.0130017,0.0197489,0.00992432,0.00555159,0.00515664,0.011068,0.0216374,0.0137471,0.00814555,0.0109165,0.0191336,0.00951466,0.0167293,0.0115077,0,0,0.00466497,0,0.014374,0.00335913,0.0376922,0.0019684,0.0345035,0.02918,0.0175521,0.0212964,0.00640627,0.0172243,0.0106261,0.0111571,0.0148704,0.0296818,0.0118656,0.0134791,0.0117561,0.0106662,0.000977295,0.00346829,0.0210411,0.0119719,0,0,0,0,0,0.00286177
150,0.00516944,0.0151077,0.0136667,0.0225663,0.00393484,0.0118668,0,0,0.0148269,0,0.0160983,0.00804113,0.0365562,0.00296282,0.0220951,0.0115729,0.0112525,0.0231052,0.016274,0.0206954,0.011377,0.0202456,0.00934596,0.00557716,0.00497285,0.0108906,0.01664,0.0134163,0.00830502,0.01142,0.0190301,0.0101134,0.0168649,0.0114329,0,0,0.00443623,0,0.0143447,0.00321589,0.0378232,0.00221061,0.0345208,0.0291222,0.0171115,0.0212781,0.00630588,0.0173262,0.0105857,0.0110281,0.0146773,0.029742,0.0118329,0.0132705,0.0122776,0.0108139,0.00103841,0.00343643,0.0208955,0.0114969,0,0,0,0,0,0.00326271
151,0.00518849,0.0151755,0.00830995,0.0225174,0.001378,0.0110151,0,0,0.0151254,0,0.0160958,0.00830207,0.0368061,0.00354101,0.0224064,0.0100602,0.0105162,0.0229459,0.0151189,0.0192236,0.0096854,0.0207784,0.00843291,0.00554858,0.00490028,0.0107906,0.0104669,0.0133533,0.00836444,0.0119462,0.0189479,0.0108615,0.0170033,0.0114677,0,0,0.00428109,0,0.0143318,0.00311656,0.0380471,0.00295524,0.0345691,0.0289265,0.0165949,0.0212866,0.00615394,0.0174032,0.0105109,0.010826,0.0144355,0.0298593,0.0118374,0.0131489,0.0128677,0.0110144,0.00111669,0.00344393,0.0209376,0.0111811,0,0,0,0,0,0.00336569
152,0.00526104,0.0153131,0.00240732,0.0221126,0.00223938,0.0100736,0,0,0.0152778,0,0.0163718,0.00838437,0.0369923,0.00535652,0.0227215,0.00846875,0.0097625,0.0230613,0.0134521,0.0171556,0.00785803,0.0215442,0.00737775,0.00574359,0.00494362,0.0109277,0.00470277,0.0134361,0.00831505,0.012499,0.0188708,0.0116892,0.0170705,0.0116107,0,0,0.00411802,0,0.0143335,0.00304653,0.0383069,0.00401684,0.0346474,0.0286817,0.0160555,0.0214537,0.00602026,0.0174919,0.0104248,0.0106521,0.0141722,0.0300235,0.0118568,0.0130857,0.0134558,0.0112392,0.00114515,0.00342385,0.0210215,0.0109416,0,0,0,0,0,0.0030821
153,0.00525855,0.0153904,0.00497109,0.0219307,0.00563837,0.00916577,0,0,0.0154057,0,0.0165859,0.00852968,0.0371452,0.0080671,0.0230851,0.00696711,0.00898089,0.0230578,0.0114858,0.0146979,0.00605204,0.0226519,0.00641925,0.00623159,0.00514195,0.0113231,0.00649049,0.0134533,0.00836004,0.0130576,0.0187973,0.0126025,0.0170381,0.0117098,0,0,0.00398677,0,0.0143404,0.00305449,0.0386049,0.00527424,0.0347498,0.0283556,0.0154056,0.0216213,0.00595568,0.017592,0.0103142,0.0104485,0.0138651,0.0302131,0.0118985,0.0130499,0.0140136,0.0114596,0.00118308,0.00336001,0.0210058,0.010677,0,0,0,0,0,0.00290985
154,0.00521701,0.0154173,0.0102102,0.021847,0.00861409,0.00799232,0,0,0.0155605,0,0.0165534,0.0087242,0.0372981,0.0106927,0.0234573,0.00572368,0.00814344,0.0229079,0.00961614,0.0123772,0.00473467,0.0240904,0.00574989,0.00683095,0.00545806,0.0119189,0.0122668,0.0134544,0.00841906,0.0136071,0.0187334,0.0135685,0.0169421,0.0117248,0,0,0.00394301,0,0.0143395,0.00308052,0.0389413,0.00669108,0.0348399,0.0279053,0.0146764,0.0217308,0.00587987,0.0177231,0.0102113,0.0102248,0.013534,0.0303903,0.0119825,0.0129105,0.014618,0.0116057,0.0012029,0.00334569,0.0209319,0.0103361,0,0,0,0,0,0.00290909
155,0.00510921,0.0154773,0.0145799,0.0218436,0.0106548,0.00660035,0,0,0.0157336,0,0.0165262,0.00898922,0.0374647,0.0124043,0.0238248,0.00499789,0.0072253,0.0227088,0.00809961,0.010639,0.00452525,0.0257418,0.00551961,0.00743743,0.00586735,0.0127041,0.0176735,0.013469,0.0085292,0.0140212,0.0186939,0.0144519,0.0167581,0.011678,0,0,0.00392604,0,0.0143427,0.00310739,0.0392588,0.00800825,0.0349201,0.0273296,0.0140183,0.0218195,0.0057772,0.0178922,0.0101263,0.00998035,0.0131898,0.0305306,0.0120684,0.01284,0.0151096,0.0117378,0.00117724,0.00334928,0.0209035,0.00992173,0,0,0,0,0,0.00296589
156,0.00497077,0.0155454,0.0181191,0.0219256,0.0117383,0.00578025,0,0,0.0159429,0,0.016453,0.00927882,0.0376322,0.0126577,0.0241398,0.00487268,0.00629526,0.0224997,0.00735058,0.00971632,0.00540512,0.0274001,0.0058105,0.00818661,0.0063448,0.0137006,0.0221395,0.0134401,0.00863402,0.0143061,0.0186645,0.015224,0.0165289,0.0115991,0,0,0.00398313,0,0.0143498,0.00320386,0.0395374,0.00913628,0.0349963,0.0267482,0.0134462,0.0218786,0.00566387,0.018025,0.0100141,0.00972465,0.012926,0.0306212,0.0122016,0.0127127,0.0154453,0.0118748,0.00114399,0.00333555,0.0209155,0.00948433,0,0,0,0,0,0.00308788
