Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LWRA
57,0.0133228,0.01686,0.0265796,0.0232228,0.0107735,0.00737082,0,0,0.011514,0,0.0152628,0.00573997,0.0331319,0.0154229,0.0260701,0.0164589,0.0086101,0.0251697,0.0105147,0.0183422,0.0108269,0.0248833,0.0120573,0.0190911,0.00717438,0.0123098,0.0340736,0.0115504,0.00700943,0.0109597,0.018374,0.00855786,0.00764887,0.0106056,0,0,0.0142003,0,0.0144533,0.0082829,0.0371236,0.0150865,0.0299514,0.00898908,0.0111379,0.0168492,0.00160153,0.0202383,0.0117875,0.00506707,0.0213803,0.0131243,0.0185379,0.0221773,0.0182305,0.0132848,0.00276842,0.00278113,0.0191825,0.0173081,0,0,0,0,0,0.00233687
58,0.0135759,0.0171352,0.028019,0.0231288,0.0120984,0.00754214,0,0,0.0113227,0,0.0153046,0.00572416,0.03299,0.015178,0.0261538,0.0160213,0.00853164,0.0252962,0.0102079,0.017782,0.0106848,0.0253004,0.0120528,0.0195409,0.00728612,0.0120398,0.0357999,0.0111938,0.00701976,0.0118838,0.0183346,0.00803,0.00715154,0.0104707,0,0,0.0144339,0,0.0144663,0.00842624,0.0373795,0.01553,0.030321,0.00744957,0.00995744,0.0169625,0.00172769,0.0199752,0.0115499,0.0045991,0.0213356,0.0134212,0.0182128,0.0219252,0.01974,0.0135511,0.00280066,0.00289071,0.0196214,0.0172733,0,0,0,0,0,0.00233434
59,0.0137637,0.0174258,0.0295321,0.0230154,0.013503,0.00777375,0,0,0.011056,0,0.0153577,0.0057333,0.0329083,0.0149849,0.026294,0.0155739,0.00863765,0.025338,0.00981522,0.0171746,0.0105043,0.0258506,0.0120887,0.0199793,0.00750899,0.0117143,0.0375256,0.0107136,0.00700477,0.0124922,0.018253,0.00781093,0.00654175,0.0102453,0,0,0.0146655,0,0.0144615,0.00859028,0.0374593,0.0154761,0.0306504,0.00590391,0.00889915,0.0171089,0.00195923,0.0198262,0.0112881,0.00404654,0.0215097,0.0137158,0.0180621,0.0220081,0.020699,0.0139579,0.0027738,0.00301804,0.0200863,0.0170364,0,0,0,0,0,0.00230829
60,0.0140047,0.0177874,0.0308462,0.0228868,0.0145737,0.00774397,0,0,0.0107737,0,0.0154645,0.00581138,0.0328672,0.0147441,0.0263985,0.0152104,0.00850653,0.0254497,0.0095607,0.0167092,0.0102893,0.0262611,0.0120984,0.0202468,0.00770823,0.0113756,0.038998,0.0102312,0.00698476,0.0126916,0.0181542,0.00782735,0.00589651,0.0100563,0,0,0.0149135,0,0.0144503,0.00878911,0.0374128,0.0153723,0.0308542,0.00449319,0.0078593,0.0173369,0.00227055,0.0197035,0.0110262,0.00351487,0.0218491,0.0139531,0.0181114,0.0224476,0.0211539,0.0144157,0.00279576,0.00314884,0.0206805,0.0168931,0,0,0,0,0,0.00224239
61,0.0142329,0.0182206,0.0313242,0.0226362,0.015024,0.00761195,0,0,0.0105833,0,0.0154277,0.00587337,0.0328275,0.0143185,0.0262435,0.0147375,0.00835093,0.0257633,0.00944228,0.016287,0.0100753,0.0264919,0.0119141,0.020094,0.0077387,0.0109585,0.0394535,0.00998984,0.00690468,0.0125513,0.0181293,0.00776152,0.00566278,0.00978891,0,0,0.0148346,0,0.0144446,0.00874388,0.0373119,0.0151143,0.0309691,0.0035603,0.00730587,0.0174841,0.00244442,0.0195357,0.0108114,0.00308565,0.0221362,0.014128,0.0182205,0.0229658,0.0209582,0.0145444,0.00282274,0.00323957,0.0214752,0.0169785,0,0,0,0,0,0.00216073
62,0.0143718,0.0185881,0.0316021,0.022559,0.0151979,0.00751239,0,0,0.0105319,0,0.0155018,0.00592402,0.0328171,0.0137255,0.0261071,0.0144122,0.00838247,0.0259453,0.00941548,0.0159708,0.00988363,0.0266365,0.0117491,0.0199036,0.00776433,0.010417,0.0397622,0.00976243,0.00686848,0.0124605,0.0181296,0.00762757,0.00554003,0.00948786,0,0,0.0146965,0,0.0144547,0.00863071,0.0372799,0.0147093,0.0311295,0.00314479,0.00701109,0.017595,0.00257524,0.019422,0.010622,0.00280238,0.0222194,0.0142773,0.0181818,0.0232655,0.0206007,0.0146141,0.00288451,0.00331998,0.0221647,0.0169425,0,0,0,0,0,0.0020432
63,0.0145501,0.0189179,0.0320237,0.0225532,0.0152493,0.00739412,0,0,0.0104796,0,0.0155803,0.00597575,0.0328506,0.013078,0.0260649,0.0141127,0.00848283,0.0260523,0.00947846,0.0157529,0.00968577,0.0267501,0.0115751,0.0195031,0.00780528,0.00991181,0.0402285,0.00940216,0.00683188,0.0122891,0.0181171,0.00775008,0.00474922,0.00934387,0,0,0.0145684,0,0.0144681,0.0087664,0.0373711,0.0144924,0.0312797,0.00331887,0.00678767,0.0176979,0.00274866,0.0193707,0.0104672,0.00267812,0.0222925,0.0143717,0.0181522,0.0235035,0.0200941,0.0146901,0.00295818,0.00343104,0.0227272,0.0168668,0,0,0,0,0,0.00199869
64,0.014645,0.0191706,0.0329126,0.0224145,0.015491,0.00732929,0,0,0.010398,0,0.0155485,0.0060154,0.0328271,0.0126094,0.0261207,0.0139253,0.00857719,0.0260934,0.00961559,0.0157818,0.0095151,0.0269911,0.011496,0.019379,0.00792031,0.00952935,0.0414213,0.00905342,0.00674747,0.0119149,0.0180869,0.00817272,0.00467329,0.00932848,0,0,0.0145073,0,0.0144852,0.00907461,0.037486,0.0144236,0.0314027,0.00391032,0.00654578,0.0178182,0.00295497,0.0194003,0.0102615,0.0026881,0.0224013,0.0143489,0.0182293,0.0236765,0.0194616,0.0148562,0.00306881,0.00357681,0.0231339,0.0165986,0,0,0,0,0,0.00195734
65,0.0147425,0.0194404,0.0338185,0.0222728,0.0158452,0.00725975,0,0,0.0103517,0,0.0155089,0.00603571,0.0327843,0.0123208,0.026079,0.0137968,0.00854636,0.0262088,0.00961563,0.0158043,0.00948053,0.0271937,0.0114761,0.0194765,0.00798427,0.00920814,0.0425975,0.00878307,0.00669706,0.0112962,0.0180487,0.00865977,0.00451216,0.00939709,0,0,0.0144311,0,0.0144865,0.00906531,0.0376372,0.0143095,0.0314781,0.00440415,0.00629578,0.0179413,0.00318519,0.019499,0.0100339,0.00285777,0.0224992,0.0141366,0.0184051,0.0237129,0.0184413,0.0149058,0.00319724,0.00369549,0.0235489,0.0164487,0,0,0,0,0,0.00195171
66,0.014918,0.0197772,0.0345471,0.022171,0.016253,0.00720602,0,0,0.0103553,0,0.0154147,0.00614831,0.0327441,0.0121511,0.0260032,0.0136,0.00848026,0.0265306,0.00960151,0.0157563,0.00950042,0.0272868,0.0114434,0.0196351,0.00800762,0.00890969,0.0434897,0.00848618,0.00673402,0.0104638,0.018012,0.00909059,0.00520545,0.00948043,0,0,0.014218,0,0.0144809,0.00903885,0.0377727,0.0143452,0.0315832,0.00465524,0.00603912,0.018056,0.00341167,0.019699,0.00984241,0.00308599,0.0225738,0.0137666,0.018672,0.0236747,0.0170524,0.0147945,0.0033934,0.00378872,0.0240141,0.0165077,0,0,0,0,0,0.00202537
67,0.0152709,0.0202072,0.0353429,0.0222984,0.0168564,0.00715377,0,0,0.0103606,0,0.0153259,0.00633667,0.0326974,0.0121137,0.0260013,0.013381,0.0082658,0.0272448,0.00961827,0.0156003,0.00950777,0.0274724,0.0115099,0.0196983,0.00823974,0.00869016,0.0443919,0.00805251,0.00675729,0.00958701,0.0180287,0.00956892,0.00511701,0.00981394,0,0,0.0139558,0,0.0145313,0.00909756,0.0378131,0.0146539,0.0316927,0.00481068,0.00562601,0.0183816,0.00372946,0.0199515,0.00979225,0.00340207,0.0225883,0.0133609,0.0190581,0.0235499,0.0156218,0.0147756,0.00352809,0.00387403,0.0245599,0.0167928,0,0,0,0,0,0.00224051
68,0.0153627,0.0204763,0.0363534,0.022263,0.0175691,0.00719128,0,0,0.0105043,0,0.0153585,0.00644618,0.0326596,0.0121349,0.0260565,0.0133301,0.00811893,0.0276877,0.00965691,0.0154353,0.00943229,0.0276916,0.0116286,0.0199205,0.0085414,0.00849868,0.0454645,0.00798334,0.00658614,0.008868,0.0181211,0.0100775,0.00502312,0.00991843,0,0,0.0138289,0,0.014641,0.00911244,0.0378986,0.0152178,0.0317981,0.00495478,0.00522473,0.0186564,0.00416015,0.0202212,0.00981946,0.00380189,0.0225342,0.0130136,0.0194282,0.0232581,0.0143696,0.0148608,0.003623,0.00398475,0.0248955,0.0168737,0,0,0,0,0,0.00215917
69,0.0153737,0.0207187,0.0372524,0.0220029,0.0180972,0.00722353,0,0,0.0107753,0,0.0154803,0.00659003,0.032664,0.012183,0.025992,0.013287,0.00793798,0.0280734,0.00957942,0.0152026,0.00931332,0.0278612,0.0116119,0.0201216,0.00874242,0.00826687,0.0463686,0.00811428,0.00654371,0.00847206,0.0180759,0.0107445,0.0051014,0.00996537,0,0,0.013742,0,0.0146618,0.00910369,0.0382182,0.0160373,0.0319356,0.00518013,0.00479543,0.0188438,0.0046153,0.0205236,0.00984754,0.00428902,0.02246,0.0127443,0.019747,0.0229375,0.0135061,0.0148973,0.00380859,0.00408631,0.0252095,0.0169231,0,0,0,0,0,0.00181232
70,0.0155961,0.0210285,0.0379777,0.0219058,0.0183922,0.00743099,0,0,0.0110299,0,0.0155035,0.00680163,0.0326847,0.0122953,0.0259445,0.01293,0.00777292,0.0286639,0.00941854,0.0149639,0.00908957,0.0280191,0.0115479,0.0202757,0.00893581,0.00797164,0.0472521,0.00800552,0.00664134,0.00848965,0.0179822,0.0115811,0.00527143,0.010056,0,0,0.0136514,0,0.0146315,0.00915596,0.0385132,0.0171033,0.0320672,0.00554307,0.0044038,0.0189272,0.00512045,0.0208074,0.00983061,0.0048652,0.0222951,0.012618,0.0199635,0.0226935,0.0133024,0.0148815,0.00398118,0.00420716,0.0255313,0.0171039,0,0,0,0,0,0.00186683
71,0.0159899,0.0213722,0.0385992,0.0220652,0.0186361,0.00771146,0,0,0.0111723,0,0.0154711,0.0070392,0.0326605,0.0123927,0.0259421,0.0125672,0.00762655,0.0294836,0.00923508,0.0146716,0.00883019,0.0281636,0.0115052,0.0202448,0.00907249,0.00764985,0.0481364,0.00767327,0.00681455,0.00895462,0.0179237,0.0126071,0.00545779,0.0102613,0,0,0.0135688,0,0.0146204,0.00924905,0.0386946,0.0184829,0.0321859,0.00595332,0.00404964,0.0189835,0.0056747,0.0211223,0.00982365,0.00552721,0.0221896,0.0125695,0.0202074,0.0226868,0.0137004,0.0148722,0.00410294,0.00435898,0.0259582,0.0174173,0,0,0,0,0,0.00223008
72,0.016279,0.0216687,0.0392899,0.0221439,0.0190047,0.00800426,0,0,0.0112776,0,0.0154454,0.00728252,0.0326458,0.0124453,0.0259609,0.0123044,0.00742379,0.0303665,0.00899773,0.0144188,0.00859184,0.0283,0.011435,0.0200773,0.00922284,0.00735179,0.0488625,0.00734704,0.00709423,0.00977367,0.0178812,0.0137784,0.00551614,0.0104612,0,0,0.0135608,0,0.0146325,0.0093535,0.0389477,0.0202853,0.0323017,0.00643693,0.00380314,0.0191209,0.00627348,0.0214922,0.00980594,0.00628677,0.0222621,0.0125779,0.0205957,0.0229797,0.0147016,0.0149829,0.00412847,0.00446804,0.0263659,0.0176944,0,0,0,0,0,0.0024574
73,0.0164101,0.0219162,0.0399447,0.0220161,0.0194273,0.0082834,0,0,0.0113782,0,0.0155478,0.00740609,0.0326731,0.0125089,0.0259823,0.012108,0.00717759,0.0311284,0.00882503,0.0142027,0.00852299,0.0284257,0.0114383,0.0200108,0.00943888,0.00712923,0.0495046,0.00723979,0.00728374,0.0108648,0.0178342,0.0150653,0.00550032,0.010577,0,0,0.0136606,0,0.0146528,0.00945295,0.0393207,0.022358,0.0324077,0.00698679,0.00372719,0.0193597,0.00684418,0.0218626,0.00982828,0.00706326,0.0223958,0.0126792,0.0210429,0.0234647,0.0160703,0.015171,0.00412228,0.0046226,0.0266914,0.0179108,0,0,0,0,0,0.0023912
74,0.0165545,0.0221381,0.0405659,0.0218617,0.0198381,0.00833966,0,0,0.0114472,0,0.0156253,0.0074986,0.0326879,0.0126228,0.0259917,0.0119527,0.00697392,0.0318211,0.00872055,0.0139306,0.00869,0.028557,0.0114689,0.0200802,0.00952609,0.00695838,0.0501599,0.00715563,0.00719043,0.012332,0.0177875,0.0164525,0.00550719,0.0106901,0,0,0.0138195,0,0.0146668,0.00956285,0.0397263,0.0246225,0.0324815,0.00755708,0.00376959,0.0195712,0.00740541,0.0222047,0.00974102,0.00777867,0.0225504,0.0128584,0.0214534,0.0240565,0.017888,0.0153351,0.00415659,0.00471771,0.0269536,0.0181312,0,0,0,0,0,0.00233433
75,0.0167766,0.02229,0.0411948,0.0217518,0.0202591,0.00841183,0,0,0.0115299,0,0.0155963,0.00763648,0.032642,0.012804,0.0260114,0.0118435,0.00690182,0.0324971,0.0086474,0.0136912,0.00869614,0.0286635,0.0114563,0.0202015,0.00956988,0.00681591,0.0508589,0.00697312,0.00715788,0.013969,0.0177597,0.0180507,0.0055199,0.0107864,0,0,0.014017,0,0.0146877,0.00968803,0.0400168,0.026754,0.0324856,0.00793149,0.00387627,0.0196299,0.00793117,0.022462,0.00960695,0.00842978,0.022678,0.013075,0.0217493,0.0245701,0.0200711,0.0155777,0.00414719,0.00472489,0.0271703,0.0183662,0,0,0,0,0,0.00244502
