Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,
1695,0,0,0,0,0,0,0.017163,0.0409969,0,0,0,0.0528798,0,0.0346661,0.0244407,0,0,0.00699299,0,0,0.0536522,0.036794,0.0420077,0.0240723,0.0215638,0.0295731,0.0420296,0.0306372,0.0389591,0.0384017,0.0322576,0.0422697,0.0388084,0.0307395,0.0417025,0.0236716,0.0554978,0.0138375,0.0118285,0.052534,0,0.0280236,0.0433897,0.0369218,0,0,0.0117671,0,0,0.029847,0.0478772,0.0424761,0.0193417,0.0242511,0.0253062,0.0448204,0.0411131,0.0662028,0.0579643,0.0353115,0.0770271,0.0544147,0.0450294,0.0698885,0.0352876,0.0490728,0.01679,0.0121504,0.0551106,0.0669022,0,0,0,0,0,0
1696,0,0,0,0,0,0,0.0171542,0.0410912,0,0,0,0.0530236,0,0.0347606,0.0244482,0,0,0.00687491,0,0,0.0536875,0.0367606,0.0419564,0.0243254,0.0215324,0.0296414,0.0419492,0.0307193,0.0390543,0.0383556,0.0321234,0.0422145,0.0387467,0.0306767,0.0416641,0.0236351,0.0554174,0.0139283,0.0117053,0.0525506,0,0.0280312,0.0433623,0.0369178,0,0,0.0117153,0,0,0.0298785,0.047876,0.0425262,0.0193242,0.0241391,0.0252561,0.0448339,0.0412777,0.0663279,0.0580077,0.0353909,0.0771298,0.0543273,0.0449439,0.0697943,0.0353602,0.0490757,0.0167388,0.012171,0.0551995,0.0668124,0,0,0,0,0,0
1697,0,0,0,0,0,0,0.0172939,0.0410014,0,0,0,0.0528741,0,0.0349882,0.0243241,0,0,0.00696006,0,0,0.0535693,0.0367192,0.0417218,0.0243204,0.0216083,0.0297757,0.0419889,0.030718,0.0389298,0.0384655,0.0321071,0.0423944,0.0388221,0.0308777,0.0418874,0.02356,0.05539,0.013986,0.0118147,0.0523374,0,0.0279838,0.0432781,0.0369316,0,0,0.0117307,0,0,0.029724,0.0478551,0.0423729,0.019084,0.0241663,0.0254137,0.0449429,0.0411712,0.0662844,0.0579734,0.0354021,0.0772681,0.0544206,0.0450612,0.0701165,0.0352011,0.049028,0.0166945,0.0123816,0.0550666,0.0669817,0,0,0,0,0,0
1698,0,0,0,0,0,0,0.0172061,0.0411093,0,0,0,0.0530105,0,0.0351337,0.0243495,0,0,0.0068335,0,0,0.0535495,0.0366796,0.0417934,0.0245036,0.0215534,0.0297443,0.0418019,0.0308859,0.0389095,0.0384856,0.0317121,0.0423924,0.0388384,0.0308178,0.041808,0.0235191,0.0553024,0.0138264,0.0119283,0.0524478,0,0.0280237,0.0432616,0.0369628,0,0,0.0116931,0,0,0.0297886,0.0478768,0.0424132,0.0190604,0.0241089,0.0254573,0.044953,0.0413226,0.066376,0.0579932,0.0353884,0.0771523,0.0543478,0.0449574,0.070375,0.0353258,0.0490624,0.0166405,0.0123266,0.0551454,0.0669724,0,0,0,0,0,0
1699,0,0,0,0,0,0,0.0172164,0.0411451,0,0,0,0.0530873,0,0.0350371,0.0242824,0,0,0.0067706,0,0,0.05341,0.0367353,0.0417643,0.0246434,0.0215444,0.0297977,0.04171,0.0309365,0.0388687,0.0385197,0.0316393,0.0424023,0.038844,0.0308416,0.0418511,0.0235345,0.0552595,0.0134214,0.0121113,0.0524002,0,0.0280654,0.043237,0.0369477,0,0,0.0116657,0,0,0.0297152,0.0478085,0.0424069,0.0189659,0.0240473,0.0254716,0.0449834,0.0413347,0.0664395,0.0579965,0.0352897,0.0771295,0.0543098,0.0449472,0.0702735,0.0352674,0.0490153,0.016599,0.01237,0.05518,0.0670189,0,0,0,0,0,0
1700,0,0,0,0,0,0,0.0172342,0.0411427,0,0,0,0.0531256,0,0.0349614,0.0242597,0,0,0.00679096,0,0,0.0532468,0.0367371,0.0417402,0.024705,0.0215087,0.0298061,0.0416127,0.0305184,0.0389199,0.0385729,0.0316524,0.0423955,0.03885,0.0309173,0.04193,0.0234718,0.0552751,0.0131632,0.0123023,0.0522808,0,0.0280415,0.0431632,0.0369959,0,0,0.0117045,0,0,0.0296527,0.0477778,0.0423537,0.0188649,0.0240299,0.0254885,0.0450109,0.04139,0.066454,0.058009,0.0352697,0.0772411,0.0543006,0.0449634,0.0701212,0.0352458,0.0490059,0.0165481,0.0123775,0.0551249,0.0670967,0,0,0,0,0,0
1701,0,0,0,0,0,0,0.0172317,0.0411758,0,0,0,0.0532011,0,0.0349437,0.0243023,0,0,0.00677022,0,0,0.0531748,0.0367324,0.0417314,0.0247625,0.0214849,0.0297309,0.0415257,0.0298168,0.0390766,0.038598,0.0316264,0.0423681,0.0388183,0.0309456,0.0419242,0.0234209,0.0552642,0.0131824,0.0123106,0.0522231,0,0.0280198,0.0430767,0.0370606,0,0,0.0117006,0,0,0.0296245,0.0477445,0.042337,0.0188281,0.0239923,0.0254742,0.0450202,0.041486,0.0665091,0.0580127,0.0352833,0.0772004,0.0542813,0.044953,0.0700637,0.0353155,0.0489928,0.016504,0.0122781,0.0551028,0.0671033,0,0,0,0,0,0
1702,0,0,0,0,0,0,0.0172463,0.041238,0,0,0,0.0533614,0,0.0349354,0.0244115,0,0,0.0068712,0,0,0.0530783,0.0367618,0.041712,0.0249407,0.0215077,0.0296122,0.0414197,0.0291062,0.0391745,0.038582,0.0315771,0.0423462,0.0387928,0.0309199,0.041872,0.0233558,0.0551847,0.0129,0.0123704,0.0522115,0,0.0280391,0.0430207,0.0370792,0,0,0.0116579,0,0,0.0296067,0.0477037,0.0423704,0.0188064,0.0239292,0.0254376,0.044984,0.0416284,0.0665986,0.05802,0.0352756,0.0770013,0.0542424,0.0449072,0.0700754,0.0353978,0.0490004,0.0163815,0.0124076,0.0551572,0.0670841,0,0,0,0,0,0
1703,0,0,0,0,0,0,0.0173344,0.0412194,0,0,0,0.0533555,0,0.0348831,0.0245567,0,0,0.00671653,0,0,0.0530797,0.0368178,0.0416694,0.0249653,0.021588,0.0295775,0.0414131,0.029467,0.0390866,0.0386809,0.0316735,0.042428,0.0388693,0.0310383,0.0419651,0.0234053,0.0551255,0.0129989,0.0124931,0.0521312,0,0.0280516,0.0430064,0.0371099,0,0,0.0115901,0,0,0.0294375,0.0476464,0.0423269,0.0186641,0.0238725,0.0254804,0.0450024,0.0416307,0.0666517,0.0580226,0.0352118,0.0769648,0.0542518,0.0449302,0.0701351,0.0353478,0.048921,0.0163746,0.0121637,0.0550788,0.0671679,0,0,0,0,0,0
1704,0,0,0,0,0,0,0.0173238,0.0412939,0,0,0,0.0534468,0,0.0348734,0.0246554,0,0,0.00659743,0,0,0.0529476,0.0368349,0.0417532,0.024986,0.0215539,0.0294983,0.041279,0.0301141,0.0390195,0.0387648,0.0316744,0.0424136,0.0388976,0.0310353,0.0419371,0.0234465,0.0550304,0.012753,0.0126991,0.0521628,0,0.0280754,0.0430068,0.0371711,0,0,0.0114931,0,0,0.029361,0.0476134,0.0423589,0.0186367,0.0237906,0.0254885,0.0449661,0.0417483,0.0667227,0.0580554,0.0352518,0.0768932,0.0542159,0.0448824,0.0700717,0.0354235,0.048928,0.0162601,0.0122008,0.0549986,0.0671654,0,0,0,0,0,0
1705,0,0,0,0,0,0,0.0177282,0.0410406,0,0,0,0.0531867,0,0.0346969,0.0244484,0,0,0.0067847,0,0,0.0526386,0.0370455,0.041351,0.0248974,0.0216735,0.0296732,0.0414535,0.0299904,0.0387573,0.0389225,0.0319058,0.0426367,0.0390517,0.0313747,0.0423093,0.0233901,0.0551275,0.0126965,0.0130435,0.0518362,0,0.0279247,0.0430402,0.037161,0,0,0.011586,0,0,0.0289235,0.0474401,0.0419501,0.0185067,0.0237803,0.0254935,0.0450814,0.041694,0.0667476,0.05803,0.0351697,0.0771682,0.0543728,0.0451266,0.0703307,0.0349153,0.0487503,0.0163858,0.012604,0.054574,0.0673319,0,0,0,0,0,0
1706,0,0,0,0,0,0,0.0174127,0.0413698,0,0,0,0.053619,0,0.0348322,0.0244881,0,0,0.00644669,0,0,0.0527495,0.0369757,0.0417902,0.0250522,0.0215189,0.0295012,0.0411301,0.0294257,0.0388445,0.0388891,0.031708,0.0424277,0.0389367,0.0310841,0.0420081,0.0234993,0.0549458,0.0121916,0.0130521,0.0521186,0,0.0280507,0.0429684,0.0372381,0,0,0.0115445,0,0,0.0295061,0.047562,0.0424244,0.0185332,0.0237135,0.0254922,0.0450175,0.0418928,0.0667875,0.0581141,0.0352656,0.0769634,0.0542024,0.0448743,0.0700049,0.0355025,0.048843,0.0164323,0.012142,0.0548809,0.067228,0,0,0,0,0,0
1707,0,0,0,0,0,0,0.0174122,0.0414108,0,0,0,0.0537322,0,0.0348849,0.0243073,0,0,0.00640495,0,0,0.0526636,0.0369256,0.0418992,0.0251411,0.0214841,0.0294442,0.0409889,0.0294406,0.0388666,0.0388978,0.031847,0.0424064,0.0389199,0.0310983,0.0420169,0.0235183,0.0548034,0.0120734,0.0132099,0.0521284,0,0.0280444,0.0429146,0.0373024,0,0,0.0115213,0,0,0.0295987,0.0476204,0.0424394,0.0184882,0.023733,0.0255063,0.0449991,0.041961,0.0668394,0.0581491,0.0353061,0.0770188,0.0541764,0.0448473,0.0699411,0.035613,0.0488591,0.0163229,0.0121334,0.0549622,0.0672259,0,0,0,0,0,0
1708,0,0,0,0,0,0,0.0175839,0.0413111,0,0,0,0.0536673,0,0.0348634,0.024376,0,0,0.00644782,0,0,0.0525218,0.0368576,0.0418354,0.0250634,0.0215445,0.0295307,0.0409513,0.0295153,0.0386783,0.0390539,0.0323923,0.0425289,0.0390314,0.0312715,0.0421952,0.0235227,0.0547448,0.0120523,0.0133578,0.0519566,0,0.0279865,0.0428506,0.0373395,0,0,0.0115194,0,0,0.0293933,0.0476132,0.0423086,0.018345,0.0237962,0.0256139,0.0450116,0.0418631,0.066814,0.0581276,0.0352721,0.07705,0.0542604,0.0449749,0.0701121,0.0355304,0.0488002,0.0162392,0.0122146,0.0548351,0.0673601,0,0,0,0,0,0
1709,0,0,0,0,0,0,0.0179092,0.0410398,0,0,0,0.0534384,0,0.0348718,0.0245362,0,0,0.00673941,0,0,0.0522358,0.0367821,0.0415467,0.0251505,0.0216262,0.0296152,0.0410025,0.0294738,0.0385892,0.0392178,0.0325389,0.0427409,0.0392003,0.0315623,0.0425408,0.0232816,0.0546986,0.0121929,0.0137323,0.0516245,0,0.0277156,0.0428144,0.0374656,0,0,0.0116978,0,0,0.0290189,0.0475923,0.0418646,0.0183215,0.023911,0.0256752,0.0450953,0.0418921,0.066822,0.0580776,0.0352729,0.0771974,0.0544569,0.0452385,0.0703143,0.0352298,0.0487629,0.0162196,0.0123938,0.0544777,0.067499,0,0,0,0,0,0
1710,0,0,0,0,0,0,0.0177123,0.0412439,0,0,0,0.0537637,0,0.0350471,0.0247743,0,0,0.0066633,0,0,0.0522031,0.0365721,0.0418754,0.0255494,0.0214596,0.0294886,0.0406832,0.0294321,0.0389041,0.0392715,0.0320136,0.0425853,0.039114,0.0313435,0.042366,0.0232089,0.0544978,0.0120085,0.0139415,0.0518209,0,0.0277006,0.0428102,0.0376163,0,0,0.0116952,0,0,0.0292546,0.0476929,0.042073,0.0185353,0.0238592,0.0256259,0.044994,0.0421907,0.0669429,0.0581536,0.0354341,0.0769584,0.0543383,0.0450661,0.0699301,0.0356286,0.0489178,0.0161641,0.0120239,0.0544337,0.0673143,0,0,0,0,0,0
1711,0,0,0,0,0,0,0.0181428,0.0410134,0,0,0,0.05347,0,0.034661,0.0244032,0,0,0.00673881,0,0,0.0521229,0.0366885,0.0415067,0.0252396,0.0217373,0.0298946,0.0409834,0.0292917,0.0388056,0.0395019,0.0322891,0.04289,0.0393196,0.031776,0.0428468,0.0234282,0.0546521,0.0120001,0.0139703,0.0514918,0,0.0277319,0.042923,0.0374544,0,0,0.0116249,0,0,0.0287664,0.0474003,0.0418823,0.0182206,0.0237828,0.0256898,0.0450646,0.0413383,0.0668859,0.0581243,0.03515,0.0773002,0.05447,0.0452968,0.0702338,0.0350815,0.0486151,0.0161731,0.0124828,0.0541519,0.0675274,0,0,0,0,0,0
1712,0,0,0,0,0,0,0.0178267,0.0414903,0,0,0,0.0540148,0,0.03463,0.0245972,0,0,0.00626506,0,0,0.0523459,0.0366931,0.0420073,0.0248259,0.0215948,0.0296946,0.0406288,0.029498,0.0390033,0.0393213,0.0319878,0.0425888,0.0391876,0.0313453,0.0423505,0.0238622,0.05458,0.0114566,0.0136419,0.0520526,0,0.0280936,0.0430226,0.0373573,0,0,0.0113355,0,0,0.0291295,0.0473438,0.0424987,0.0184823,0.0234455,0.0253584,0.0448738,0.0405561,0.0671812,0.0582452,0.035161,0.0768337,0.054051,0.0448256,0.0697619,0.03559,0.0486249,0.0161714,0.0121084,0.0547657,0.0672583,0,0,0,0,0,0
1713,0,0,0,0,0,0,0.0179436,0.0413943,0,0,0,0.0539349,0,0.0346755,0.024656,0,0,0.00637997,0,0,0.0522086,0.0365136,0.0419738,0.0243768,0.0216394,0.0296898,0.0406096,0.0293348,0.0389304,0.039456,0.0320748,0.0426726,0.0392799,0.0314846,0.0424938,0.023785,0.0545153,0.0114376,0.0137886,0.051884,0,0.0279757,0.0429844,0.0374905,0,0,0.0114497,0,0,0.02904,0.047433,0.0423728,0.0183668,0.0235351,0.0254589,0.0449128,0.0402131,0.0671626,0.0582667,0.0352275,0.0769012,0.0541347,0.0449169,0.0697995,0.0355891,0.0486358,0.0160785,0.0121248,0.054734,0.0673373,0,0,0,0,0,0
1714,0,0,0,0,0,0,0.017981,0.0414172,0,0,0,0.0540052,0,0.0346526,0.024671,0,0,0.00636442,0,0,0.0521881,0.0364928,0.0420294,0.0243965,0.0216331,0.0296922,0.0405549,0.0293373,0.0389052,0.0394985,0.0320932,0.0426738,0.0392628,0.0314768,0.0425108,0.0238596,0.0544642,0.0113028,0.0139138,0.0518661,0,0.0280061,0.0430088,0.0374873,0,0,0.0113597,0,0,0.0290281,0.0474352,0.0424321,0.0183227,0.0234702,0.025466,0.0449095,0.0405083,0.0672304,0.0583104,0.0352043,0.0768652,0.0541096,0.0448906,0.0698304,0.0356696,0.048595,0.0160452,0.0120673,0.0547199,0.0673564,0,0,0,0,0,0
1715,0,0,0,0,0,0,0.0180184,0.0414628,0,0,0,0.054077,0,0.0346042,0.0247824,0,0,0.00639874,0,0,0.0521306,0.0365721,0.0420561,0.0245971,0.0216108,0.0296869,0.0404394,0.0294185,0.0389254,0.0394673,0.0320394,0.0426664,0.0392458,0.0314708,0.0424793,0.0238995,0.0544178,0.0110681,0.0140728,0.0518811,0,0.0280391,0.0429681,0.0374631,0,0,0.0112528,0,0,0.0291244,0.0474218,0.0425165,0.0183042,0.0233826,0.0254217,0.0448492,0.0407937,0.067316,0.0583293,0.0352067,0.0768376,0.0540978,0.044857,0.0698208,0.0357563,0.0486076,0.0159604,0.0123041,0.0547241,0.0673471,0,0,0,0,0,0
1716,0,0,0,0,0,0,0.0180663,0.0414539,0,0,0,0.0540266,0,0.0346066,0.024932,0,0,0.00643453,0,0,0.0520029,0.036659,0.0419804,0.0246341,0.0216428,0.0296813,0.0404944,0.0293456,0.0389463,0.0394893,0.0320374,0.0427127,0.0393293,0.031542,0.0425469,0.0238038,0.054347,0.0111613,0.0140533,0.0517831,0,0.0279693,0.0428241,0.0375524,0,0,0.0113553,0,0,0.0290485,0.0474931,0.0424549,0.0182164,0.0234176,0.0255198,0.0449066,0.0408491,0.06728,0.0583125,0.0352507,0.0769174,0.0541815,0.0449334,0.0698122,0.0357674,0.0485762,0.0160709,0.0119459,0.0545619,0.0673607,0,0,0,0,0,0
1717,0,0,0,0,0,0,0.0180739,0.041518,0,0,0,0.0540767,0,0.0346125,0.0249802,0,0,0.00646386,0,0,0.0519042,0.0367128,0.0419639,0.0246591,0.0216059,0.0296725,0.0404487,0.0293437,0.0389969,0.0394484,0.0319867,0.0426828,0.0393292,0.0314779,0.0425051,0.0238044,0.0542836,0.0110986,0.0139125,0.0518107,0,0.027992,0.0427786,0.0375868,0,0,0.011412,0,0,0.0292295,0.0475188,0.0424939,0.0182186,0.0233667,0.0255396,0.0448883,0.0409071,0.0673594,0.0583226,0.0352597,0.0768266,0.054148,0.0449045,0.0698137,0.0358475,0.0485864,0.0161895,0.0119956,0.0544424,0.0673629,0,0,0,0,0,0
1718,0,0,0,0,0,0,0.018487,0.0411711,0,0,0,0.0536977,0,0.0345747,0.024894,0,0,0.00682407,0,0,0.0516354,0.0367144,0.0415275,0.0244815,0.0217334,0.0298438,0.0406657,0.0292499,0.0387963,0.0395312,0.0321516,0.0428868,0.0394648,0.0317886,0.0428637,0.0235667,0.0543162,0.0114291,0.0140581,0.0514113,0,0.0277507,0.0427697,0.0377037,0,0,0.0115458,0,0,0.0287443,0.0474971,0.0420194,0.018067,0.0235153,0.025669,0.0449828,0.0407816,0.067328,0.0582783,0.0352394,0.0769808,0.0543716,0.0451908,0.0701791,0.0354154,0.0485071,0.0161334,0.0122639,0.0542321,0.0675654,0,0,0,0,0,0
1719,0,0,0,0,0,0,0.018179,0.0415004,0,0,0,0.0541786,0,0.034722,0.0251999,0,0,0.00668805,0,0,0.051687,0.0366821,0.0419106,0.0247811,0.0214843,0.0295975,0.0402925,0.0294414,0.0387973,0.0392875,0.0317431,0.0425386,0.0392424,0.0313199,0.0423628,0.0235982,0.0541532,0.011268,0.0140022,0.0518452,0,0.0278933,0.0427952,0.0378047,0,0,0.0113512,0,0,0.0290531,0.0475958,0.0423921,0.0184311,0.0233532,0.0254669,0.044836,0.0412151,0.0675603,0.0583806,0.0354241,0.0765263,0.0540811,0.0448417,0.0697264,0.0359168,0.0486521,0.0159728,0.0117569,0.0546093,0.067319,0,0,0,0,0,0
1720,0,0,0,0,0,0,0.0182493,0.0415282,0,0,0,0.0541257,0,0.03453,0.0250284,0,0,0.00658842,0,0,0.0517792,0.0367248,0.0419017,0.0245961,0.0215211,0.0298642,0.0403984,0.029358,0.0385067,0.0393719,0.0319558,0.0426239,0.0392705,0.0314215,0.0424995,0.0238211,0.0541752,0.0111017,0.0136481,0.0517221,0,0.0280556,0.0428148,0.0377057,0,0,0.0110746,0,0,0.0289678,0.0474049,0.0425826,0.0180945,0.0232509,0.0256332,0.0448457,0.040911,0.0674714,0.0583602,0.0352596,0.0767288,0.054085,0.044864,0.0697945,0.0358681,0.0484478,0.0157229,0.011844,0.0544847,0.0674942,0,0,0,0,0,0
1721,0,0,0,0,0,0,0.0183463,0.0414799,0,0,0,0.0540423,0,0.0345746,0.0249864,0,0,0.00671179,0,0,0.0516836,0.0366718,0.0418943,0.0245399,0.0215043,0.0299363,0.0403906,0.0293159,0.0384923,0.0394158,0.0319582,0.0426472,0.0393035,0.0314953,0.0425405,0.0237493,0.0540979,0.011179,0.0135447,0.051607,0,0.027984,0.0427048,0.0377714,0,0,0.0110779,0,0,0.0289214,0.047385,0.0425109,0.0179662,0.0232506,0.0257337,0.0448217,0.0408779,0.0674624,0.0583715,0.0352838,0.0767774,0.0541179,0.0449036,0.0697396,0.0358491,0.0484248,0.0156273,0.0119698,0.0543571,0.0675366,0,0,0,0,0,0
1722,0,0,0,0,0,0,0.0184331,0.0415438,0,0,0,0.0541553,0,0.0344549,0.024934,0,0,0.00674479,0,0,0.0516751,0.0368869,0.0418249,0.0247001,0.021493,0.0298691,0.0403439,0.0296412,0.0386047,0.0392094,0.0318032,0.0425422,0.0392342,0.0313475,0.0423553,0.0238421,0.0541108,0.0112319,0.013434,0.0517274,0,0.0280684,0.0427679,0.0376951,0,0,0.0110108,0,0,0.0288022,0.0472204,0.0424405,0.0182078,0.0230514,0.0254498,0.04475,0.0411491,0.0677331,0.0583946,0.0352213,0.0765158,0.0539389,0.0447812,0.06956,0.0357356,0.048327,0.015854,0.0119918,0.0544604,0.0674503,0,0,0,0,0,0
1723,0,0,0,0,0,0,0.0183298,0.0415597,0,0,0,0.0540957,0,0.0345514,0.0250331,0,0,0.00681231,0,0,0.0516617,0.0367263,0.0419516,0.0244249,0.0215081,0.0299732,0.0402623,0.0294527,0.0385367,0.0393329,0.0318543,0.0425603,0.0392582,0.0313652,0.0423672,0.0238339,0.0539991,0.0111912,0.0132868,0.0516395,0,0.0280547,0.0426879,0.0378072,0,0,0.011062,0,0,0.0287927,0.0472651,0.0426133,0.0179454,0.0231424,0.0256719,0.0447469,0.0410119,0.0676181,0.0584477,0.0353239,0.0764618,0.0539697,0.0447859,0.0695647,0.0359302,0.0483442,0.0160017,0.0116726,0.0544247,0.0675842,0,0,0,0,0,0
1724,0,0,0,0,0,0,0.0184999,0.041335,0,0,0,0.0538074,0,0.0345657,0.0249135,0,0,0.0070478,0,0,0.0514802,0.0366473,0.0417454,0.0244251,0.0215821,0.0301735,0.0404006,0.0292707,0.0383941,0.0394946,0.0320416,0.0427256,0.0393494,0.0316089,0.0426673,0.0236787,0.0539546,0.0114012,0.0131573,0.0513096,0,0.0278762,0.0426008,0.0379243,0,0,0.0112137,0,0,0.0285087,0.0472385,0.0423996,0.0177116,0.0232853,0.0259092,0.0448756,0.0407819,0.0674746,0.058407,0.0353317,0.0766613,0.0541633,0.0450149,0.0698032,0.0357082,0.048287,0.0160208,0.0116674,0.0541211,0.0677678,0,0,0,0,0,0
1725,0,0,0,0,0,0,0.0183709,0.0415047,0,0,0,0.0540493,0,0.0345933,0.0249302,0,0,0.00708703,0,0,0.0514531,0.0366672,0.0419267,0.0248413,0.0214954,0.0301246,0.0402497,0.029381,0.0385045,0.0394254,0.0318659,0.0425465,0.0392264,0.0313785,0.0424311,0.0237233,0.0539052,0.0114433,0.0128158,0.0514733,0,0.027962,0.0425901,0.0379496,0,0,0.0111509,0,0,0.0286123,0.0471906,0.0425552,0.0179003,0.0231675,0.025835,0.0448369,0.0409744,0.0676168,0.0584158,0.0353587,0.0764636,0.0540295,0.0448567,0.0696167,0.0358861,0.0483497,0.0160318,0.0113827,0.054083,0.0676388,0,0,0,0,0,0
1726,0,0,0,0,0,0,0.0184843,0.0414019,0,0,0,0.053978,0,0.0346994,0.0250079,0,0,0.00747257,0,0,0.0512063,0.0366292,0.0418196,0.0250709,0.0214689,0.0300846,0.0402131,0.0293903,0.0385828,0.0394224,0.0317858,0.0425663,0.0392661,0.0314431,0.0424921,0.0234533,0.0537839,0.0117995,0.0126955,0.051314,0,0.0277534,0.0425201,0.038122,0,0,0.0113487,0,0,0.028469,0.0472273,0.0422185,0.0180429,0.0232558,0.0258459,0.0449191,0.0411466,0.0676666,0.0583977,0.0354531,0.0764946,0.0541153,0.0449541,0.0696331,0.0357406,0.048421,0.0159884,0.0113074,0.0537316,0.0676085,0,0,0,0,0,0
1727,0,0,0,0,0,0,0.0184701,0.0414935,0,0,0,0.0540281,0,0.0345564,0.0248941,0,0,0.00751338,0,0,0.0513107,0.036691,0.0419117,0.0250608,0.0214917,0.0302895,0.0402659,0.0293445,0.0384531,0.0395368,0.0319532,0.042589,0.0392851,0.0314461,0.0425392,0.0237471,0.0538277,0.0118166,0.0119729,0.0512924,0,0.0279542,0.0426071,0.0380014,0,0,0.011164,0,0,0.0285261,0.0470753,0.0424908,0.0177837,0.0231794,0.0259387,0.0449283,0.040966,0.0675595,0.0584007,0.0353114,0.0764977,0.0540416,0.044897,0.0697669,0.0357598,0.0482689,0.0160054,0.0111592,0.0536566,0.0676961,0,0,0,0,0,0
1728,0,0,0,0,0,0,0.0186314,0.0414136,0,0,0,0.0540227,0,0.0345467,0.0248204,0,0,0.00678026,0,0,0.0514396,0.0367318,0.0418547,0.0250968,0.0214941,0.0304193,0.0398805,0.0293894,0.0384108,0.0395401,0.0319768,0.0425957,0.0393068,0.031471,0.0425719,0.0238159,0.0539855,0.0106449,0.0140385,0.0512824,0,0.0279884,0.0426072,0.0380052,0,0,0.0109827,0,0,0.028805,0.0470234,0.0424916,0.0177266,0.0231128,0.0259805,0.044804,0.040978,0.0674635,0.0583926,0.035285,0.0764542,0.0540077,0.0448577,0.0698096,0.0356856,0.0482856,0.0157191,0.0124861,0.0536808,0.0676897,0,0,0,0,0,0
1729,0,0,0,0,0,0,0.0185919,0.0414873,0,0,0,0.0541482,0,0.0346234,0.0246511,0,0,0.00677665,0,0,0.0514263,0.0366872,0.0419748,0.0251415,0.0214304,0.0304177,0.0397812,0.0294101,0.0384583,0.0395361,0.0318973,0.0425122,0.0392386,0.0313605,0.0424791,0.023783,0.0539327,0.0106275,0.0139778,0.0513736,0,0.0279984,0.0425441,0.0380746,0,0,0.0109361,0,0,0.0288667,0.0470739,0.0425791,0.017789,0.0230864,0.0260249,0.0448066,0.0411121,0.0674485,0.058399,0.0353596,0.0763395,0.0539312,0.0447748,0.0696951,0.0357723,0.0483096,0.0157154,0.0124021,0.0539988,0.0676576,0,0,0,0,0,0
1730,0,0,0,0,0,0,0.01868,0.0414102,0,0,0,0.0540835,0,0.0345956,0.0241986,0,0,0.00684032,0,0,0.0513536,0.0366146,0.041915,0.0249895,0.0214504,0.030545,0.0398131,0.0292119,0.0384302,0.0396574,0.032009,0.0425718,0.0392352,0.0314425,0.0426167,0.0236809,0.0539081,0.010655,0.0139851,0.0512537,0,0.027923,0.0424645,0.0381434,0,0,0.0109253,0,0,0.0287664,0.0471554,0.0425205,0.0176917,0.0231514,0.0262074,0.0448733,0.0410703,0.0673624,0.0583644,0.0353828,0.0764876,0.0540007,0.0448712,0.0697007,0.0356594,0.0482884,0.0156461,0.0124626,0.0540029,0.06781,0,0,0,0,0,0
1731,0,0,0,0,0,0,0.0186489,0.0414899,0,0,0,0.0541701,0,0.034591,0.0242287,0,0,0.00682443,0,0,0.0513464,0.0366138,0.0419749,0.0251197,0.0213921,0.0305625,0.0397367,0.0291432,0.0384966,0.0396247,0.0319218,0.0424829,0.0391781,0.0313491,0.0425338,0.0236686,0.0538636,0.0106419,0.0139318,0.0512939,0,0.0279772,0.0424423,0.038164,0,0,0.0108219,0,0,0.0288093,0.0472153,0.0425739,0.0177416,0.0230955,0.0261753,0.044859,0.0411712,0.0673937,0.0583945,0.0354151,0.076495,0.0539142,0.0447943,0.0696039,0.035743,0.0483061,0.0155969,0.0123748,0.0539708,0.0678155,0,0,0,0,0,0
1732,0,0,0,0,0,0,0.018726,0.0414938,0,0,0,0.0540719,0,0.0345655,0.0245575,0,0,0.00684128,0,0,0.0513394,0.0366999,0.0419189,0.0252467,0.0214346,0.0306328,0.0397761,0.029146,0.03849,0.0395871,0.031945,0.0425213,0.0392083,0.0313943,0.0425667,0.0236803,0.0538492,0.010652,0.0138601,0.0512005,0,0.027984,0.0424535,0.0381229,0,0,0.0107273,0,0,0.0287416,0.0472117,0.0425216,0.0176761,0.0230495,0.0261328,0.0449014,0.0411205,0.067386,0.0584102,0.0353522,0.0764694,0.0539227,0.0448145,0.0696903,0.0356686,0.0482413,0.0156081,0.0123321,0.0536994,0.0678372,0,0,0,0,0,0
