Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75,REAR
893,0.0406452,0,0,0,0,0,0,0,0.0448452,0,0.0209386,0.0601127,0,0,0.0206835,0,0,0.0494857,0.0486482,0.0437385,0.0231374,0.0182618,0.0590752,0.0428065,0.0245816,0.0534943,0.0580973,0.0251448,0.0339275,0.037674,0.0173222,0.0133586,0.0528842,0.0310884,0.0136823,0.0130958,0.0295946,0,0.0130385,0.068462,0.0266567,0,0.0427096,0,0,0.0279202,0.0542912,0.0262363,0.0418458,0.00974702,0.0648854,0.0797272,0.0381661,0.0727485,0.0629512,0.0391364,0.0645606,0.0438671,0.0474348,0.0722381,0.0224384,0.0229606,0.0072314,0.0173247,0.0628349,0.0498862,0,0,0,0,0,0,0,0,0,0
894,0.039373,0.0708107,0,0,0,0,0,0,0.0443778,0,0.0207284,0.0598147,0,0,0.0225645,0,0,0.0510604,0.0486085,0.0444847,0.0221918,0.0188604,0.0558,0.0478671,0.0242042,0.0536474,0.058178,0.0251827,0.0347283,0.0383986,0.0180879,0.0136826,0.0545462,0.0303863,0.0145623,0.0136455,0.0298346,0,0.0130617,0.0690826,0.0267933,0,0.0476716,0,0,0.0293518,0.0541718,0.0261628,0.0396348,0.00946593,0.0614173,0.0822966,0.0377917,0.0723805,0.0626077,0.03879,0.0644968,0.0435525,0.0473591,0.072135,0.021935,0.0215032,0.00816464,0.0181671,0.0562728,0.0544816,0,0,0,0,0,0,0,0,0,0
895,0.0395365,0,0,0,0,0,0,0,0.0440071,0,0.0208245,0.0597678,0,0,0.0204359,0,0,0.0502021,0.0491437,0.0459534,0.0237632,0.019174,0.0592633,0.042962,0.0244506,0.0543998,0.058833,0.0253416,0.0351298,0.0387498,0.0184592,0.0134922,0.0571471,0.0311753,0.0139403,0.0135352,0.0298544,0,0.0131731,0.0695408,0.0260416,0,0.0428376,0,0,0.027943,0.0541663,0.026526,0.0415638,0.00884458,0.0647169,0.0783021,0.0376657,0.0723646,0.0626116,0.0390938,0.0640685,0.0430679,0.0470857,0.071816,0.0216682,0.0227149,0.00739257,0.0174297,0.0628769,0.051317,0,0,0,0,0,0,0,0,0,0
896,0.038492,0.0711226,0,0,0,0,0,0,0.0431833,0,0.0207234,0.0593322,0,0,0.0223554,0,0,0.0510816,0.0488849,0.0471828,0.0226723,0.0193022,0.0565754,0.0481416,0.0238815,0.054368,0.0586991,0.0252963,0.0358607,0.0394487,0.0190804,0.0136149,0.0602105,0.0306293,0.0142396,0.0137069,0.0300434,0,0.0132709,0.0698328,0.0263165,0,0.0476671,0,0,0.0298959,0.0538624,0.0267505,0.0393458,0.00878353,0.061553,0.0809259,0.0375291,0.0723612,0.062355,0.0391903,0.0641399,0.0430679,0.0471918,0.0718853,0.0214337,0.0210244,0.00815797,0.0182377,0.0563712,0.0554475,0,0,0,0,0,0,0,0,0,0
897,0.0381206,0.0710445,0,0,0,0,0,0,0.0433068,0,0.0209589,0.0591864,0,0,0.0223218,0,0,0.0507881,0.0489596,0.0486878,0.022852,0.0195146,0.0569781,0.0484647,0.0237879,0.0546841,0.0588306,0.0252343,0.0361814,0.0397205,0.0193562,0.0136971,0.0639271,0.0306062,0.0142144,0.0138329,0.0302181,0,0.0134723,0.0702594,0.026254,0,0.0477305,0,0,0.0303024,0.0539571,0.0270707,0.0392536,0.00860621,0.0616258,0.0805462,0.037523,0.0723856,0.0623707,0.0395751,0.0639977,0.0429202,0.0471282,0.0717793,0.0211782,0.020681,0.00837919,0.0182183,0.0560602,0.0554136,0,0,0,0,0,0,0,0,0,0
898,0.0379268,0.0711241,0,0,0,0,0,0,0.044274,0,0.0214069,0.0590891,0,0,0.0222422,0,0,0.0506432,0.0490202,0.0505661,0.0230881,0.0198299,0.0574159,0.0485407,0.0237851,0.0549901,0.0588335,0.0250511,0.036304,0.0399202,0.0195467,0.0139119,0.0678769,0.0306146,0.014124,0.0138713,0.0304393,0,0.0136961,0.0705107,0.026272,0,0.0477158,0,0,0.0306894,0.0540333,0.0272444,0.0391489,0.00849267,0.0617579,0.0800611,0.0375691,0.0724203,0.0623483,0.0397458,0.0638567,0.0428291,0.0471441,0.0716655,0.0209001,0.0203343,0.00841794,0.0184023,0.0557134,0.0549484,0,0,0,0,0,0,0,0,0,0
899,0.0385731,0,0,0,0,0,0,0,0.0454785,0,0.0221634,0.0595558,0,0,0.0201322,0,0,0.0497566,0.0493566,0.0528716,0.0250228,0.0201451,0.0613746,0.0431816,0.0242326,0.0555843,0.0590322,0.0248019,0.0361965,0.0398768,0.0196669,0.0140958,0.0716615,0.0311732,0.0132169,0.0140174,0.0304151,0,0.0137894,0.0706888,0.0254381,0,0.0427495,0,0,0.0298167,0.0543137,0.0274678,0.0414311,0.00830791,0.0653734,0.0757588,0.0377045,0.0724231,0.0625117,0.0400695,0.0634587,0.0424495,0.0469505,0.0713659,0.020736,0.021836,0.00717928,0.0184232,0.0620007,0.0517633,0,0,0,0,0,0,0,0,0,0
900,0.0375773,0.0719286,0,0,0,0,0,0,0.0462834,0,0.0226744,0.0595831,0,0,0.0220043,0,0,0.0511334,0.0488136,0.0542529,0.0238639,0.0207455,0.0585134,0.0483996,0.0240433,0.0553956,0.0583636,0.0241846,0.0362489,0.0402046,0.0204489,0.0150391,0.0742617,0.030862,0.0137553,0.0140646,0.030715,0,0.0137854,0.0705657,0.0262869,0,0.0476833,0,0,0.0316756,0.0540575,0.0275128,0.0390713,0.00846428,0.0621138,0.0788354,0.0376623,0.0723972,0.0622963,0.0398817,0.0635463,0.0424429,0.0470509,0.0714023,0.0203032,0.0200641,0.00786997,0.0193277,0.0550683,0.0548676,0,0,0,0,0,0,0,0,0,0
901,0.0379894,0,0,0,0,0,0,0,0.0415229,0,0.0307417,0.0600068,0,0,0.0192207,0,0,0.0509474,0.0503105,0.0597018,0.0265337,0.0239694,0.0629138,0.043572,0.0257379,0.0581945,0.0600633,0.0238226,0.0359604,0.0398978,0.0200331,0.0141302,0.0650895,0.0320543,0.0132067,0.0136713,0.030379,0,0.0136542,0.0710221,0.0249011,0,0.0432476,0,0,0.0293629,0.0540447,0.0277976,0.0408003,0.00838989,0.0654819,0.0744859,0.0371253,0.0722686,0.0623011,0.039498,0.0634164,0.0423965,0.0469903,0.0713186,0.0203936,0.0204895,0.00768046,0.0183751,0.0613783,0.0509169,0,0,0,0,0,0,0,0,0,0
902,0.0370522,0.0716317,0,0,0,0,0,0,0.0407374,0,0.0313473,0.0600671,0,0,0.0206505,0,0,0.0521592,0.0499023,0.0604097,0.0257806,0.0243178,0.0599508,0.0489085,0.0256421,0.0581381,0.0596522,0.0234127,0.0365805,0.0404334,0.0209338,0.0157756,0.0655948,0.0323571,0.0136098,0.0139942,0.0307238,0,0.0137647,0.0709719,0.025755,0,0.0482959,0,0,0.0308254,0.053965,0.0278112,0.0381332,0.00847569,0.0618979,0.0780861,0.0370282,0.0720981,0.0621954,0.0393315,0.0634744,0.0424226,0.0470327,0.0712855,0.0199123,0.0185783,0.0087811,0.0188302,0.0545449,0.0551091,0,0,0,0,0,0,0,0,0,0
903,0.0378479,0,0,0,0,0,0,0,0.040096,0,0.0317558,0.0608778,0,0,0.0187543,0,0,0.0512379,0.0500865,0.0605665,0.0283039,0.024461,0.0636766,0.0433306,0.0259502,0.058503,0.0598057,0.0233892,0.0369733,0.0399752,0.0216001,0.0171863,0.0655373,0.0327711,0.0133669,0.0134343,0.0305995,0,0.0138197,0.0709127,0.0246815,0,0.0429177,0,0,0.0292963,0.0543744,0.0280534,0.0400557,0.00850696,0.0653402,0.0733405,0.0369746,0.0718896,0.062405,0.0395468,0.0632157,0.0421681,0.0469357,0.0711193,0.019742,0.0201148,0.00759,0.0182795,0.0612966,0.0522149,0,0,0,0,0,0,0,0,0,0
904,0.037629,0,0,0,0,0,0,0,0.0390518,0,0.0315299,0.0614172,0,0,0.0185456,0,0,0.0512106,0.0498579,0.0598846,0.0290265,0.0249512,0.0635593,0.0434466,0.0260773,0.0585625,0.0596794,0.0231968,0.0377666,0.0398956,0.022419,0.0184531,0.0646035,0.0328752,0.0129525,0.0138969,0.0308817,0,0.0140724,0.0709232,0.0245961,0,0.042557,0,0,0.029541,0.054644,0.0283911,0.0396247,0.00868049,0.0647674,0.0730098,0.0372502,0.0716667,0.0625809,0.0398543,0.0628573,0.0418868,0.0467315,0.070898,0.019433,0.020325,0.00768044,0.0182689,0.0612711,0.0526782,0,0,0,0,0,0,0,0,0,0
905,0.0367987,0.0712498,0,0,0,0,0,0,0.0382506,0,0.0307178,0.061496,0,0,0.0198902,0,0,0.0517777,0.0493444,0.0581617,0.0281439,0.024606,0.0602524,0.0488021,0.0257479,0.058124,0.0592503,0.0229725,0.038225,0.0399334,0.0232034,0.019751,0.0628693,0.0333564,0.0133553,0.0140099,0.0313435,0,0.0141729,0.0707132,0.025367,0,0.0471963,0,0,0.0312466,0.0545029,0.0283584,0.0369693,0.00892263,0.0610626,0.076762,0.0371713,0.0712426,0.0623632,0.0395563,0.0630311,0.0420496,0.0468466,0.0710616,0.0187842,0.0184734,0.0088634,0.0187617,0.0547446,0.0566572,0,0,0,0,0,0,0,0,0,0
906,0.0376229,0,0,0,0,0,0,0,0.0379109,0,0.0299471,0.0622112,0,0,0.0180614,0,0,0.0507089,0.0492968,0.056642,0.0302199,0.0242038,0.0635627,0.0432122,0.0257974,0.0581871,0.0593858,0.0228649,0.0381549,0.0396721,0.0235917,0.0204159,0.0608848,0.0335255,0.0126255,0.0137441,0.0315417,0,0.0143638,0.0702305,0.0243051,0,0.0414149,0,0,0.0298589,0.0547895,0.0286704,0.0388619,0.00924887,0.064165,0.0721145,0.0374065,0.0707577,0.0626097,0.0397936,0.0626362,0.0418548,0.0465892,0.0707828,0.0183938,0.0204485,0.0075446,0.0181708,0.0618887,0.0528935,0,0,0,0,0,0,0,0,0,0
907,0.0375836,0,0,0,0,0,0,0,0.0378614,0,0.0291657,0.0624081,0,0,0.0178077,0,0,0.0506414,0.0491356,0.0551238,0.0305336,0.0240009,0.0634421,0.0430693,0.0256063,0.0579234,0.0592257,0.0228212,0.03816,0.0397289,0.0240864,0.0210657,0.0587486,0.0338213,0.0126742,0.0137653,0.0318813,0,0.0144854,0.0699003,0.0241546,0,0.0409151,0,0,0.0298653,0.0548515,0.0287314,0.0383591,0.00957254,0.063815,0.071732,0.0374325,0.0703471,0.0626402,0.0397323,0.0624027,0.0417857,0.0465243,0.070606,0.0178523,0.0205458,0.00749739,0.0180974,0.0619989,0.0529969,0,0,0,0,0,0,0,0,0,0
908,0.03759,0,0,0,0,0,0,0,0.0420177,0,0.0230554,0.0631823,0,0,0.0181007,0,0,0.0502158,0.0478694,0.0501278,0.030496,0.0213215,0.0625991,0.0426541,0.0245335,0.0555219,0.0575765,0.0234277,0.0386491,0.0407367,0.0255421,0.0222987,0.0665269,0.033759,0.0129641,0.014213,0.0334411,0,0.0154396,0.0692678,0.0245452,0,0.0403667,0,0,0.0304157,0.055224,0.0287136,0.0379366,0.00979515,0.0634413,0.0718229,0.0381618,0.0702768,0.0631269,0.0404139,0.061727,0.0410067,0.0459371,0.0700042,0.0160097,0.0213156,0.00691483,0.0183192,0.0619748,0.0528116,0,0,0,0,0,0,0,0,0,0
909,0.0377699,0,0,0,0,0,0,0,0.0385063,0,0.0283022,0,0,0,0.0167187,0,0,0.050728,0.0516246,0.0525642,0.0396086,0.0236472,0.0644198,0.0419639,0.0266337,0.0599671,0.0628013,0.026781,0.037296,0.0386618,0.0234214,0.0202131,0.0564084,0.0347509,0.0125515,0.0138083,0.0345777,0,0.0156284,0.0699694,0.0238619,0,0.0401097,0,0,0.029525,0.0586692,0.0288183,0.0334926,0.0114342,0.0633493,0.0707972,0.0367728,0.0679445,0.0626514,0.0414632,0.0618687,0.0413741,0.0461201,0.0696843,0.0143829,0.0204567,0.00731025,0.0177545,0.0621946,0.0523834,0,0,0,0,0,0,0,0,0,0
910,0.0372395,0,0,0,0,0,0,0,0.0402847,0,0.0228841,0.0637248,0,0,0.017662,0,0,0.0503366,0.0478918,0.0478713,0.0314436,0.0204706,0.0625735,0.0422762,0.0243274,0.0551956,0.0572077,0.0233875,0.0387032,0.0405874,0.0257655,0.0233215,0.0608294,0.0341717,0.0128292,0.0143318,0.0343784,0,0.0159492,0.0688003,0.0243575,0,0.0397086,0,0,0.0301973,0.0554348,0.028933,0.0369874,0.0105278,0.0628688,0.0711412,0.0383542,0.0694237,0.0632117,0.0403448,0.0614217,0.0406899,0.0457499,0.069687,0.0149299,0.0213619,0.0065989,0.0182014,0.0617777,0.0535184,0,0,0,0,0,0,0,0,0,0
911,0.0373676,0,0,0,0,0,0,0,0.0399732,0,0.0240996,0,0,0,0.0172056,0,0,0.0502301,0.0505963,0.0472355,0.0402958,0.0206994,0.0640063,0.0415758,0.0250185,0.0576873,0.0610459,0.0266618,0.0378051,0.0387881,0.0245732,0.0219071,0.0602862,0.0344273,0.0127086,0.0143464,0.0370691,0,0.0173755,0.0692729,0.02449,0,0.0392655,0,0,0.0302083,0.0593758,0.0289698,0.0323448,0.0121592,0.0628548,0.0706557,0.0378819,0.0676422,0.063275,0.0425628,0.0607159,0.039981,0.0451012,0.0689402,0.0125619,0.0215201,0.00633858,0.0182835,0.0618313,0.0531043,0,0,0,0,0,0,0,0,0,0
912,0.0370365,0,0,0,0,0,0,0,0.0390276,0,0.0244604,0,0,0,0.017108,0,0,0.0502482,0.0502826,0.0461691,0.0406305,0.0205616,0.0639852,0.041935,0.0250684,0.0573679,0.0608405,0.0264126,0.0376725,0.0382431,0.0247486,0.022133,0.057643,0.0343816,0.0128595,0.0145481,0.0374662,0,0.0177695,0.0692369,0.0245713,0,0.0392898,0,0,0.0302467,0.0596058,0.0291772,0.031791,0.0125285,0.06267,0.0706329,0.0378057,0.0672518,0.0632805,0.0429411,0.0604458,0.0397327,0.0448976,0.0686934,0.0122948,0.0215267,0.00646531,0.0183924,0.0613916,0.0525573,0,0,0,0,0,0,0,0,0,0
913,0.0359979,0.0714034,0,0,0,0,0,0,0.0381081,0,0.0246684,0,0,0,0.0189227,0,0,0.0513081,0.0495093,0.0454451,0.0394563,0.0203304,0.0604625,0.0477878,0.025276,0.0570385,0.0602765,0.0257143,0.0374188,0.0380676,0.0246887,0.0223021,0.0553472,0.0338555,0.0133256,0.0146084,0.0380474,0,0.0180612,0.0691344,0.0258895,0,0.0441311,0,0,0.0320769,0.0595209,0.0291078,0.0288542,0.0130041,0.0594494,0.0745609,0.0377931,0.0668845,0.0630547,0.042962,0.06049,0.0398097,0.0449113,0.068671,0.0119228,0.0196883,0.0072093,0.0194172,0.0544621,0.0562911,0,0,0,0,0,0,0,0,0,0
914,0.0359538,0.0713586,0,0,0,0,0,0,0.03725,0,0.0248963,0,0,0,0.0188056,0,0,0.0512268,0.048947,0.0448674,0.0397839,0.0201362,0.060666,0.0478699,0.0251946,0.0567739,0.0595089,0.0253867,0.0370042,0.0378013,0.0243318,0.0222184,0.0535657,0.033868,0.0133647,0.0145061,0.0384975,0,0.0183177,0.06893,0.0259107,0,0.0440112,0,0,0.0322835,0.0594887,0.0291496,0.0284232,0.0134383,0.0595138,0.0742519,0.0379006,0.0667541,0.063056,0.0430132,0.0603304,0.0397274,0.0447845,0.0684918,0.0117039,0.0196784,0.00716197,0.0195609,0.0543754,0.0564758,0,0,0,0,0,0,0,0,0,0
915,0.0354477,0.0707607,0,0,0,0,0,0,0.0360367,0,0.0246896,0.0637797,0,0,0.0189864,0,0,0.0511374,0.0460663,0.0437541,0.0317859,0.0200136,0.0596078,0.0486301,0.0244251,0.0540671,0.0549368,0.0223282,0.0375218,0.0387665,0.0255247,0.0237357,0.0506513,0.0337589,0.013321,0.0145832,0.0363824,0,0.0174628,0.0684234,0.0258041,0,0.0441221,0,0,0.0324332,0.0559391,0.0292558,0.0321023,0.0125867,0.0590314,0.0742984,0.0380886,0.0675937,0.0628779,0.0409441,0.0605525,0.0400621,0.0451517,0.068973,0.012971,0.0195709,0.00716791,0.0196075,0.053959,0.0569392,0,0,0,0,0,0,0,0,0,0
916,0.0357279,0.0708023,0,0,0,0,0,0,0.0353638,0,0.0257029,0,0,0,0.0185375,0,0,0.0509477,0.048368,0.044196,0.0404139,0.0201532,0.0610666,0.0480296,0.0249424,0.0567079,0.0589616,0.0251064,0.0363706,0.0370403,0.0240555,0.021389,0.0523245,0.0339955,0.013155,0.014498,0.0390472,0,0.0188756,0.0687078,0.0258161,0,0.0437398,0,0,0.0324898,0.0596961,0.0295256,0.0273773,0.014129,0.0595268,0.0738992,0.0380149,0.0659555,0.0631169,0.0432912,0.0599173,0.0393486,0.0444088,0.0681218,0.0114427,0.0196349,0.00704239,0.0196585,0.0540159,0.0567339,0,0,0,0,0,0,0,0,0,0
917,0.0352351,0.0701756,0,0,0,0,0,0,0.0339246,0,0.0251233,0.0638611,0,0,0.0186742,0,0,0.0510699,0.0458296,0.043534,0.0322113,0.0202859,0.0599985,0.0487074,0.0247004,0.05405,0.0547054,0.0221231,0.0373915,0.0380296,0.0251843,0.0229501,0.0500645,0.0339633,0.0132119,0.0145376,0.0369618,0,0.018026,0.068138,0.0256081,0,0.043688,0,0,0.0325339,0.0560698,0.0297067,0.0311724,0.0131924,0.0589577,0.0739402,0.0383018,0.0663573,0.0628357,0.041224,0.060188,0.0396969,0.0447098,0.0685396,0.0125191,0.0196181,0.00707784,0.0196476,0.0534924,0.0571487,0,0,0,0,0,0,0,0,0,0
918,0.0349911,0.0700141,0,0,0,0,0,0,0.0328842,0,0.0254409,0.0638571,0,0,0.0184707,0,0,0.0511475,0.0457364,0.0435537,0.0324667,0.0201497,0.0601761,0.0486135,0.0249165,0.0541064,0.0545237,0.0220902,0.0372286,0.0374616,0.0248973,0.0230877,0.0504427,0.0341466,0.0133309,0.0144657,0.0371123,0,0.0183222,0.0679162,0.0254591,0,0.0433406,0,0,0.0325228,0.056203,0.0298731,0.0306492,0.0135495,0.0587542,0.0737322,0.0383085,0.0658772,0.0627337,0.0411811,0.0598622,0.0395173,0.0444827,0.0682957,0.0124964,0.0196004,0.00707671,0.0195098,0.0532524,0.058009,0,0,0,0,0,0,0,0,0,0
919,0.0347513,0.0699808,0,0,0,0,0,0,0.0319334,0,0.0256233,0.0639171,0,0,0.0182172,0,0,0.051209,0.0456099,0.0434385,0.0326183,0.0198724,0.0602513,0.0484486,0.0251372,0.0541239,0.0542171,0.0218709,0.0367904,0.0366691,0.0244966,0.0232474,0.0513625,0.0343781,0.0133764,0.0144574,0.0370561,0,0.0184719,0.0677114,0.0253097,0,0.0428951,0,0,0.0325385,0.0563259,0.0300668,0.03019,0.0137702,0.0584544,0.0735338,0.0382938,0.0657049,0.0627562,0.0412283,0.0594939,0.0393612,0.0443439,0.0682456,0.0125591,0.0195964,0.00708671,0.0194356,0.0530995,0.0598037,0,0,0,0,0,0,0,0,0,0
920,0.0346839,0.0699606,0,0,0,0,0,0,0.0311194,0,0.0259083,0.0640429,0,0,0.0179584,0,0,0.0512011,0.0454363,0.0433725,0.0327506,0.0198338,0.0602142,0.048341,0.0253816,0.0541089,0.0539695,0.0214799,0.0363316,0.0362805,0.0243537,0.0231796,0.051727,0.034612,0.0133353,0.0144878,0.0369535,0,0.0185878,0.0676222,0.0252487,0,0.0424755,0,0,0.0325156,0.0564424,0.0303051,0.0297287,0.0138704,0.0581651,0.0733732,0.038231,0.065614,0.0627841,0.0413616,0.0594664,0.0392196,0.0441847,0.0683166,0.0126654,0.0196002,0.00707925,0.0194314,0.0528594,0.060461,0,0,0,0,0,0,0,0,0,0
921,0.0347096,0.069876,0,0,0,0,0,0,0.0308039,0,0.0262293,0.0642235,0,0,0.0177598,0,0,0.0511464,0.0450754,0.0431903,0.0328944,0.019796,0.0600056,0.0482264,0.0255769,0.0539302,0.0536962,0.0213402,0.0360076,0.036547,0.0242987,0.0229909,0.0517242,0.0347953,0.0132606,0.0145234,0.0369068,0,0.0188589,0.0675107,0.0253265,0,0.0422179,0,0,0.0324669,0.056557,0.0304473,0.0291926,0.0140692,0.0579623,0.073254,0.0381081,0.0655276,0.0626648,0.0414094,0.0593914,0.0390885,0.0440118,0.0681243,0.0127944,0.0196282,0.00707293,0.0194137,0.0525325,0.0602678,0,0,0,0,0,0,0,0,0,0
922,0.0347065,0.069788,0,0,0,0,0,0,0.0307566,0,0.0264606,0.0642421,0,0,0.0176171,0,0,0.0510675,0.0448109,0.0425509,0.0330238,0.0200435,0.0598841,0.0481129,0.0257642,0.0539316,0.0533817,0.0212159,0.0357761,0.0361636,0.0241891,0.0225195,0.0509654,0.0349262,0.0132283,0.0145288,0.0370039,0,0.0192042,0.0674282,0.0254295,0,0.0421564,0,0,0.0324083,0.0566583,0.0305577,0.02866,0.0144087,0.0577537,0.0731622,0.0380869,0.0654196,0.0624712,0.0413255,0.0592655,0.039002,0.0438587,0.0678917,0.0127695,0.0196901,0.00708623,0.0194085,0.0522473,0.0602231,0,0,0,0,0,0,0,0,0,0
923,0.0346862,0.0697316,0,0,0,0,0,0,0.0305754,0,0.0265308,0.063807,0,0,0.0174728,0,0,0.0510076,0.0448176,0.041914,0.0331719,0.020386,0.0599315,0.0479446,0.0258627,0.0540044,0.053085,0.021042,0.0355013,0.0355265,0.0238713,0.0218996,0.049168,0.0350445,0.0131509,0.0145802,0.0369833,0,0.0193165,0.0674409,0.0254561,0,0.042204,0,0,0.0324294,0.0567542,0.0306373,0.0282369,0.0147713,0.057531,0.0730087,0.0379928,0.0652217,0.062338,0.0412407,0.0591343,0.0389468,0.0437454,0.0676726,0.0122661,0.019784,0.00710758,0.0194652,0.0520644,0.0604775,0,0,0,0,0,0,0,0,0,0
924,0.0346972,0.0697143,0,0,0,0,0,0,0.0304371,0,0.0265852,0.0633678,0,0,0.0173103,0,0,0.0509013,0.0447679,0.0413612,0.0332894,0.0206956,0.0598403,0.047775,0.0257329,0.0540675,0.0527554,0.0208327,0.0351966,0.0351232,0.0230107,0.0223149,0.0467388,0.0351681,0.0130897,0.0146081,0.0369356,0,0.0193749,0.0674257,0.0254924,0,0.0422756,0,0,0.0326011,0.056991,0.0306635,0.0278854,0.0150453,0.0573158,0.0728227,0.0377929,0.0648593,0.0622585,0.0410917,0.0589515,0.0389515,0.0435458,0.0673894,0.0113046,0.0198956,0.00713806,0.0194979,0.0519541,0.0608461,0,0,0,0,0,0,0,0,0,0
925,0.0347796,0.0697231,0,0,0,0,0,0,0.0303307,0,0.0266943,0.063313,0,0,0.0171779,0,0,0.0507696,0.044576,0.0406788,0.0333043,0.0208167,0.0594914,0.0476968,0.0257224,0.054013,0.0523571,0.0207042,0.0347781,0.0349037,0.021742,0.0228938,0.0438079,0.0353122,0.0130367,0.0146281,0.0369659,0,0.0194896,0.0673648,0.0255604,0,0.0423038,0,0,0.0327857,0.0572213,0.0306351,0.0275043,0.0152005,0.0571729,0.0726768,0.0376221,0.0645462,0.0621862,0.0410144,0.0588288,0.0388819,0.0433837,0.0672173,0.0110388,0.0200048,0.00720002,0.0195292,0.0518748,0.0610515,0,0,0,0,0,0,0,0,0,0
926,0.0348235,0.069752,0,0,0,0,0,0,0.0304233,0,0.026592,0.0631868,0,0,0.0170458,0,0,0.0506397,0.0443327,0.0399968,0.0332078,0.0207702,0.059061,0.0476509,0.026182,0.053874,0.051884,0.020507,0.0341315,0.0347529,0.021492,0.0231115,0.0402987,0.0355332,0.0129943,0.0146404,0.0370215,0,0.0196114,0.06732,0.0256498,0,0.0422428,0,0,0.0328716,0.0574294,0.0305679,0.0271318,0.0154004,0.0571257,0.0725938,0.0374122,0.0643246,0.0620187,0.0409787,0.058745,0.0387835,0.0432743,0.0671204,0.0110213,0.0200942,0.0072191,0.0194892,0.0518631,0.06115,0,0,0,0,0,0,0,0,0,0
927,0.0348432,0.0697721,0,0,0,0,0,0,0.0309715,0,0.0264303,0.0628209,0,0,0.0168511,0,0,0.0505296,0.0440107,0.0395104,0.0330106,0.0205486,0.0586712,0.0475259,0.0265059,0.0536935,0.0513646,0.0203921,0.033252,0.0344599,0.0217641,0.0234742,0.0364322,0.0357786,0.0129784,0.014636,0.0371149,0,0.019738,0.0672536,0.0256993,0,0.0420742,0,0,0.0328752,0.0576325,0.0303415,0.0267915,0.0154764,0.057041,0.0725573,0.0372152,0.0641272,0.061876,0.0409509,0.0586971,0.0387046,0.0431757,0.0670585,0.0109778,0.020147,0.00728241,0.019414,0.0518791,0.0611561,0,0,0,0,0,0,0,0,0,0
928,0.0350004,0.0698576,0,0,0,0,0,0,0.032142,0,0.0263207,0.0626245,0,0,0.016633,0,0,0.0504106,0.043655,0.0393581,0.0327007,0.0204,0.0583909,0.0473423,0.0269833,0.0534181,0.050839,0.0206678,0.0329379,0.0339941,0.0214598,0.0240484,0.0323757,0.0360106,0.0130409,0.0145201,0.0371265,0,0.0198284,0.0670783,0.0257503,0,0.0418264,0,0,0.0327511,0.057744,0.0302116,0.0264682,0.0153512,0.0569088,0.0725086,0.0370334,0.0639332,0.0617656,0.0409097,0.0587223,0.0387282,0.0431457,0.0670452,0.0109061,0.0201966,0.00732592,0.0193364,0.051967,0.0612335,0,0,0,0,0,0,0,0,0,0
929,0.0349397,0.0698798,0,0,0,0,0,0,0.0334679,0,0.026187,0.0623899,0,0,0.0164422,0,0,0.0502401,0.0433788,0.038636,0.0324267,0.0204411,0.058135,0.0471591,0.0280553,0.0529807,0.0504064,0.0213595,0.0327573,0.0333501,0.0213277,0.0245563,0.0281412,0.0361511,0.0130508,0.0144795,0.0370775,0,0.019784,0.0669508,0.0257655,0,0.0416067,0,0,0.032634,0.0578047,0.0304747,0.0262128,0.0153084,0.0567407,0.0724415,0.0369085,0.0638323,0.0615836,0.0408364,0.0587952,0.0387554,0.0431525,0.0671432,0.0109516,0.0202664,0.00734962,0.019328,0.0520475,0.0614294,0,0,0,0,0,0,0,0,0,0
930,0.0347332,0.0699171,0,0,0,0,0,0,0.0351502,0,0.0261151,0.0622021,0,0,0.0162879,0,0,0.0499965,0.0430472,0.0374191,0.032135,0.020038,0.0578183,0.0468667,0.0285716,0.0528795,0.0500433,0.0220813,0.0324551,0.032747,0.0210002,0.0248652,0.0235302,0.0362466,0.0130838,0.0143914,0.0370455,0,0.019763,0.066679,0.0257691,0,0.0414373,0,0,0.0326346,0.0579259,0.0305817,0.0259692,0.0154335,0.0565075,0.0723486,0.0367266,0.0637669,0.061389,0.0408477,0.0588841,0.0388024,0.0432363,0.0670607,0.0109889,0.0203827,0.00745083,0.0193339,0.0521608,0.0615552,0,0,0,0,0,0,0,0,0,0
