Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIB,
1623,0.0681711,0.0526147,0,0,0,0,0,0,0.0471179,0,0.0255003,0.0545538,0,0,0.018289,0,0,0.0313583,0.0796365,0.0346185,0.0398807,0.0332466,0.114694,0.0555918,0.0354511,0.0522652,0.0573391,0.0286006,0.0361179,0.030505,0.0521764,0.0614008,0.0828697,0.02211,0.00978978,0.01293,0.0378454,0,0.0355588,0.0430347,0.0278475,0,0,0.0211695,0,0,0.0341822,0.0695035,0.0561976,0.0512539,0.021808,0.120501,0.0513225,0.0412408,0.0713059,0.0716424,0.0305451,0.122221,0.0345708,0,0.0741718,0.0182767,0.0106487,0.00876321,0.0462053,0.0348237,0,0,0,0,0,0,0,0,0,0.0578977,0
1624,0.0679418,0.0525733,0,0,0,0,0,0,0.0470459,0,0.02553,0.0546229,0,0,0.0183402,0,0,0.0312601,0.0794821,0.034208,0.0400672,0.0331469,0.114392,0.0555916,0.0352531,0.0520797,0.0572972,0.029031,0.0360664,0.0303678,0.0520754,0.0612527,0.0827053,0.0220268,0.00973023,0.012906,0.0380144,0,0.035562,0.0432272,0.027741,0,0,0.0210751,0,0,0.0341659,0.0696393,0.0557257,0.0511935,0.0217169,0.120191,0.0513522,0.041159,0.0713433,0.0717185,0.0305661,0.122371,0.0346747,0,0.0741384,0.0183706,0.0106673,0.00878996,0.0460567,0.0348007,0,0,0,0,0,0,0,0,0,0.0578872,0
1625,0.0678111,0.0525704,0,0,0,0,0,0,0.0469108,0,0.0255557,0.0546739,0,0,0.0184111,0,0,0.0311733,0.0792987,0.0337677,0.0402871,0.0329087,0.114103,0.0555412,0.0350851,0.0521058,0.0572709,0.0291389,0.0358858,0.0302253,0.0520648,0.0610832,0.0824449,0.0218744,0.00966225,0.0128579,0.0383568,0,0.0355198,0.0434596,0.0276518,0,0,0.0209989,0,0,0.0342151,0.0696752,0.0545909,0.0511583,0.0219312,0.119908,0.0513501,0.041431,0.0714179,0.0718274,0.0305728,0.122654,0.0348365,0,0.0744761,0.0185055,0.0106718,0.00884263,0.0458657,0.0347796,0,0,0,0,0,0,0,0,0,0.0581313,0
1626,0.0677473,0.0524889,0,0,0,0,0,0,0.046732,0,0.0256079,0.0546573,0,0,0.0184441,0,0,0.0310713,0.0791667,0.0332413,0.0404894,0.0323166,0.113816,0.055505,0.0348999,0.0520451,0.0572519,0.0286748,0.0356994,0.0301319,0.0519596,0.0608856,0.0820443,0.0217416,0.00957146,0.0128758,0.0384982,0,0.0353658,0.0437626,0.0275559,0,0,0.0208727,0,0,0.0342921,0.0697827,0.0541038,0.0510696,0.0220105,0.119571,0.0513762,0.0413159,0.0713875,0.0718349,0.030577,0.122872,0.0350509,0,0.0745116,0.0185844,0.01069,0.00896067,0.0456662,0.0347886,0,0,0,0,0,0,0,0,0,0.0583799,0
1627,0.0677636,0.0523372,0,0,0,0,0,0,0.0464777,0,0.0256556,0.0546814,0,0,0.0185526,0,0,0.0310117,0.0790592,0.0327254,0.0405331,0.0313513,0.113431,0.055494,0.0346762,0.0518916,0.0571689,0.0284246,0.0354811,0.0300285,0.0517817,0.0606657,0.0816019,0.0215552,0.00941704,0.0128636,0.0386711,0,0.0350855,0.0440285,0.0274968,0,0,0.0207993,0,0,0.034297,0.0698727,0.0537111,0.0510341,0.0218231,0.119192,0.0514628,0.0413792,0.0713925,0.0718457,0.0306086,0.123073,0.0352466,0,0.0745279,0.0186359,0.0106272,0.0089827,0.0454408,0.0348026,0,0,0,0,0,0,0,0,0,0.0586356,0
1628,0.0677398,0.0521855,0,0,0,0,0,0,0.0462041,0,0.0256978,0.0547041,0,0,0.0186703,0,0,0.0310441,0.0789089,0.0321665,0.0406102,0.0308527,0.113022,0.0554898,0.0344644,0.0517502,0.0570695,0.0284438,0.0352815,0.0298219,0.05157,0.0604011,0.0811943,0.0214098,0.00941258,0.0128285,0.0388404,0,0.0349058,0.044332,0.0274143,0,0,0.0206972,0,0,0.0342989,0.0699426,0.0533946,0.0509602,0.0218362,0.118777,0.051564,0.0413059,0.0714561,0.0718112,0.0306594,0.123236,0.035425,0,0.0745174,0.0186734,0.0105871,0.00902761,0.045177,0.0348181,0,0,0,0,0,0,0,0,0,0.0588818,0
1629,0.0676446,0.0520472,0,0,0,0,0,0,0.0459719,0,0.0257673,0.0547696,0,0,0.0185579,0,0,0.0311434,0.0787444,0.0314809,0.0408041,0.0307573,0.112618,0.0553401,0.0342309,0.0516218,0.0570126,0.0284881,0.0350789,0.0295985,0.0513836,0.0601352,0.0806993,0.0214266,0.00923865,0.0132981,0.0389452,0,0.0348694,0.0447093,0.0273848,0,0,0.0204254,0,0,0.0343162,0.0700117,0.0532677,0.0509375,0.0219878,0.118368,0.0517156,0.0415713,0.0714513,0.0717415,0.0308048,0.123375,0.0355769,0,0.0744832,0.0186564,0.010529,0.00928132,0.0449216,0.0348026,0,0,0,0,0,0,0,0,0,0.0590779,0
1630,0.067646,0.0519261,0,0,0,0,0,0,0.0460009,0,0.025778,0.0556439,0,0,0.018629,0,0,0.0310773,0.0787241,0.0308213,0.0409796,0.0310997,0.111981,0.0556352,0.0333817,0.0509646,0.0565944,0.0280886,0.0351726,0.029628,0.0512967,0.0600746,0.0803797,0.0215018,0.00914222,0.0133919,0.0388858,0,0.0338192,0.044217,0.0272539,0,0,0.020438,0,0,0.0343263,0.071075,0.0517343,0.0506468,0,0.117387,0.0518395,0.0403304,0.0700918,0.0710906,0.0306719,0.124344,0.036824,0,0.0727941,0.0185603,0.0105996,0.00924834,0.0445736,0.0351349,0,0,0,0,0,0,0,0,0,0.0606462,0
1631,0.0675492,0.0516871,0,0,0,0,0,0,0.0454711,0,0.0259735,0.0549052,0,0,0.0186333,0,0,0.0311415,0.0783802,0.030081,0.041002,0.0301423,0.111782,0.0552177,0.0339359,0.0513517,0.0570691,0.0286252,0.0345975,0.0292103,0.0510148,0.0596058,0.0795393,0.0212796,0.00923869,0.0132514,0.0389332,0,0.0344182,0.0452131,0.0273903,0,0,0.0205056,0,0,0.0343528,0.0701248,0.0529993,0.0507736,0.0217684,0.117506,0.0518428,0.0415142,0.0714138,0.0714278,0.0309379,0.12362,0.0358877,0,0.0742739,0.0185729,0.0106497,0.00919419,0.0442799,0.0349426,0,0,0,0,0,0,0,0,0,0.0595811,0
1632,0.0667709,0.0513193,0,0,0,0,0,0,0.0437452,0,0.0265153,0.0557598,0,0,0.018685,0,0,0.0313791,0.0748204,0.0261069,0.0404129,0.027573,0.113182,0.0542181,0.038937,0.057721,0,0.0342959,0.03118,0.0255972,0.0492012,0.0569924,0.0747954,0.0208513,0.00990618,0.0125105,0.0376388,0,0.0372523,0.0457869,0.0272317,0,0,0.0207586,0,0,0.0344598,0.0655737,0.0569529,0.0525701,0.0195349,0.118897,0.0510473,0.0449858,0.0768479,0,0.0349037,0.119248,0.0317841,0,0.0714854,0.0186563,0.0111659,0.00910374,0.0444964,0.0333809,0,0,0,0,0,0,0,0,0,0.0553624,0
1633,0.0671516,0.0511921,0,0,0,0,0,0,0.044529,0,0.0261867,0.0542449,0,0,0.0186219,0,0,0.0313552,0.0778489,0.0282797,0.0412698,0.0285418,0.111293,0.054011,0.0344414,0.0515074,0.0573852,0.0296121,0.0335196,0.0282473,0.0503109,0.058567,0.0775566,0.020625,0.00969019,0.0127838,0.0378297,0,0.0367848,0.0477425,0.0277449,0,0,0.0204968,0,0,0.0344328,0.0666829,0.0567277,0.0525607,0.0207325,0.117929,0.0517505,0.0434449,0.0753112,0,0.0347886,0.120147,0.0324662,0,0.0713989,0.0186117,0.0108147,0.00921105,0.0439164,0.0335726,0,0,0,0,0,0,0,0,0,0.0559937,0
1634,0.0662062,0.0507083,0,0,0,0,0,0,0.0422289,0,0.0270769,0.053445,0,0,0.018633,0,0,0.0317102,0.0736356,0.0248713,0.0406881,0.0244676,0.113509,0.0527009,0.0412422,0.0597146,0,0.036405,0.0292524,0.0242546,0.0482236,0.0554758,0.0733088,0.0201727,0.0104393,0.0122416,0.0370368,0,0.0388171,0.0491709,0.027809,0,0,0.0205305,0,0,0.0345175,0.0598491,0.0585189,0.0539391,0.0188443,0.120409,0.0509669,0.0521518,0,0,0.0380408,0.115143,0.0290379,0,0.0696431,0.0187925,0.011306,0.00928113,0.0439476,0.0320027,0,0,0,0,0,0,0,0,0,0.0525334,0
1635,0.066862,0.0507509,0,0,0,0,0,0,0.0438656,0,0.0263104,0.0544088,0,0,0.0186139,0,0,0.0313763,0.0776002,0.0267239,0.0416419,0.0276827,0.110587,0.0540638,0.034125,0.0513404,0.0576785,0.0294131,0.032907,0.0276606,0.0497793,0.0578693,0.0760807,0.0206389,0.00973796,0.0128132,0.0381321,0,0.0363878,0.0483364,0.0277812,0,0,0.0201972,0,0,0.0345008,0.0668933,0.0564851,0.0523735,0.0213575,0.117055,0.0519491,0.0435264,0.0752751,0,0.0348486,0.120466,0.0328607,0,0.0709949,0.0186271,0.0107905,0.00949879,0.043231,0.0334144,0,0,0,0,0,0,0,0,0,0.0563831,0
1636,0.066912,0.050484,0,0,0,0,0,0,0.0435035,0,0.026389,0.0543357,0,0,0.0185821,0,0,0.0313895,0.0775611,0.0259906,0.0416995,0.0271775,0.110245,0.0541439,0.0341155,0.0513086,0.0577451,0.0291164,0.0325606,0.0273064,0.0494595,0.057504,0.0752783,0.0207083,0.00973604,0.0128672,0.0375777,0,0.0367223,0.0486499,0.027792,0,0,0.0201908,0,0,0.0345571,0.067043,0.0583337,0.0522324,0.0208699,0.11661,0.0520754,0.0434369,0.0751352,0,0.0351576,0.120132,0.0329494,0,0.0694328,0.0186127,0.0107796,0.00952175,0.0428624,0.0333162,0,0,0,0,0,0,0,0,0,0.056534,0
1637,0.0668371,0.0504957,0,0,0,0,0,0,0.0431719,0,0.0265377,0.0544896,0,0,0.0186599,0,0,0.0313472,0.0773974,0.0250672,0.0418577,0.026725,0.109829,0.0543029,0.0340345,0.0513236,0.05759,0.0285182,0.0322168,0.0270182,0.0491212,0.057092,0.0744141,0.0206854,0.00985063,0.0127843,0.0368591,0,0.0373102,0.048969,0.0276528,0,0,0.0204019,0,0,0.0345092,0.0672377,0.0593812,0.0521099,0.0206706,0.116072,0.0521043,0.0433056,0.0750359,0,0.0354343,0.120117,0.0332334,0,0.0681247,0.0185258,0.01088,0.00942757,0.042749,0.0332862,0,0,0,0,0,0,0,0,0,0.0567708,0
1638,0.0669397,0.0503651,0,0,0,0,0,0,0.0430598,0,0.0265675,0.0554311,0,0,0.0186271,0,0,0.0313011,0.0773203,0.0242578,0.0420481,0.0267372,0.109272,0.0546929,0.0332505,0.0507823,0.0569266,0.0280017,0.0321408,0.0269618,0.0489383,0.056825,0.0737985,0.0208586,0.00973329,0.0129031,0.036819,0,0.0363795,0.0484382,0.0274576,0,0,0.0204127,0,0,0.0345226,0.0676116,0.0576335,0.0516511,0,0.115104,0.0521755,0.042449,0.0747181,0,0.0357976,0.120605,0.0342956,0,0.0648432,0.0184924,0.0108353,0.00950078,0.0424348,0.0337259,0,0,0,0,0,0,0,0,0,0.0582584,0
1639,0.066883,0.0502673,0,0,0,0,0,0,0.0427223,0,0.0266421,0.0555393,0,0,0.0185702,0,0,0.0313311,0.0772239,0.0236293,0.0421868,0.0262612,0.108854,0.0547456,0.0331224,0.0505025,0.0572842,0.0280897,0.031838,0.0267552,0.0487188,0.0564689,0.0730275,0.0208504,0.00973309,0.0129602,0.0369649,0,0.03612,0.0487796,0.0275209,0,0,0.0204229,0,0,0.0345464,0.0676108,0.0572986,0.051611,0,0.114677,0.0522233,0.0424973,0.0748088,0,0.0358011,0.120841,0.0344977,0,0.0644421,0.0184882,0.0107756,0.00964543,0.0422384,0.0337148,0,0,0,0,0,0,0,0,0,0.0585157,0
1640,0.0668026,0.0502454,0,0,0,0,0,0,0.0423838,0,0.0267263,0.0556916,0,0,0.0185191,0,0,0.0313588,0.0771501,0.0230481,0.0424143,0.0258246,0.10841,0.0547791,0.0329517,0.0502104,0.0578084,0.0281995,0.0315759,0.0265495,0.0484943,0.0561327,0.072243,0.0207787,0.00974717,0.0130112,0.0371665,0,0.0358986,0.0491262,0.0275577,0,0,0.0204439,0,0,0.0345942,0.06766,0.0568984,0.0515791,0,0.114244,0.0522939,0.0424851,0.0748429,0,0.0358264,0.121026,0.0347571,0,0.063989,0.0185166,0.0107488,0.00976878,0.0420857,0.0335718,0,0,0,0,0,0,0,0,0,0.05881,0
1641,0.066774,0.0502399,0,0,0,0,0,0,0.0420934,0,0.0267915,0.0558648,0,0,0.0185195,0,0,0.0313903,0.0770333,0.0222317,0.0425892,0.0253872,0.107975,0.054799,0.0327777,0.0501556,0.0577371,0.0283182,0.0312968,0.026226,0.0482007,0.055755,0.0714158,0.0206926,0.0098204,0.0129848,0.0372435,0,0.0356043,0.0494066,0.0275253,0,0,0.0204513,0,0,0.0346383,0.0676845,0.0565106,0.0515495,0,0.113807,0.0523645,0.0425215,0.0748535,0,0.0359082,0.121119,0.0349707,0,0.0635079,0.0186027,0.0108257,0.00978115,0.0419183,0.0335789,0,0,0,0,0,0,0,0,0,0.0590612,0
1642,0.0667389,0.0502472,0,0,0,0,0,0,0.0418321,0,0.026894,0.0560931,0,0,0.0185216,0,0,0.0313993,0.0768568,0.0212562,0.0427251,0.0249593,0.107545,0.0547978,0.0326137,0.0502521,0.0566851,0.0285158,0.0309427,0.0259134,0.0478433,0.0553321,0.0704561,0.0205689,0.00986757,0.0129439,0.0372872,0,0.0353285,0.0497018,0.0274309,0,0,0.0204411,0,0,0.0346775,0.0676353,0.0560909,0.0515615,0,0.113364,0.0524411,0.042587,0.0748058,0,0.036046,0.121176,0.0351509,0,0.0628985,0.0186905,0.0108305,0.00984509,0.0417786,0.0335678,0,0,0,0,0,0,0,0,0,0.0593062,0
1643,0.0667402,0.0501824,0,0,0,0,0,0,0.0415849,0,0.0270007,0.0562818,0,0,0.0185317,0,0,0.031393,0.076696,0.0205497,0.0428883,0.0244394,0.107159,0.0548056,0.0324891,0.0503411,0.0566785,0.0287115,0.0305694,0.0255866,0.0475348,0.0549215,0.0696815,0.0204288,0.0098094,0.0129172,0.037397,0,0.0350404,0.0499462,0.0273168,0,0,0.0204165,0,0,0.034758,0.0675973,0.0556603,0.0515277,0,0.112939,0.052546,0.0427002,0.0748827,0,0.0360853,0.121259,0.0353167,0,0.062314,0.0187759,0.0107727,0.00997005,0.0415666,0.033547,0,0,0,0,0,0,0,0,0,0.0595205,0
1644,0.0672292,0.0502063,0,0,0,0,0,0,0.0416344,0,0.0270497,0.0568322,0,0,0.0185612,0,0,0.0311244,0.0768086,0.0201248,0.0431934,0.0245559,0.106585,0.0562134,0.0315108,0.049867,0.0565818,0.0280183,0.0307414,0.0256282,0.0474814,0.0548976,0.0697029,0.0210843,0.00929135,0.013547,0.0382009,0,0.0316909,0.0481759,0.0269055,0,0,0.0203489,0,0,0.034843,0.0713881,0.0504772,0.0492388,0,0.111239,0.0530016,0.0407398,0.0706345,0.0743305,0.0317396,0.125381,0.0397467,0,0.0656941,0.0186681,0.0105865,0.0102055,0.0409454,0.0348583,0,0,0,0,0,0,0,0,0,0.0639066,0
1645,0.0672034,0.0501653,0,0,0,0,0,0,0.0414194,0,0.0271434,0.0569384,0,0,0.0186188,0,0,0.0310808,0.0766181,0.0194383,0.0434733,0.023893,0.106261,0.0562157,0.0313932,0.0498642,0.0571469,0.0282634,0.0304022,0.0252512,0.0471888,0.0544642,0.0690339,0.0209775,0.00933292,0.0135092,0.0382679,0,0.031475,0.048533,0.0269067,0,0,0.020416,0,0,0.0348386,0.0713063,0.0499461,0.0492419,0,0.110897,0.0532135,0.040833,0.0708481,0.0740956,0.0316986,0.125503,0.0399828,0,0.0651498,0.0187097,0.0105472,0.0102449,0.0407302,0.0347468,0,0,0,0,0,0,0,0,0,0.0642245,0
1646,0.0671793,0.050073,0,0,0,0,0,0,0.0412205,0,0.027207,0.0570774,0,0,0.0186287,0,0,0.0309621,0.0763956,0.0187382,0.0437689,0.0233103,0.10597,0.0561899,0.0314234,0.0499353,0.0573547,0.0285159,0.0300336,0.024921,0.0469083,0.0540564,0.068303,0.0209191,0.00928192,0.0135536,0.0383708,0,0.0313033,0.0489008,0.0269408,0,0,0.0204044,0,0,0.034754,0.0712091,0.0493288,0.0492323,0,0.110536,0.0534541,0.0409634,0.0710498,0.0739922,0.0317048,0.125638,0.0402309,0,0.0644515,0.0187936,0.0105011,0.0103008,0.0404916,0.0347096,0,0,0,0,0,0,0,0,0,0.06457,0
1647,0.0671862,0.0499432,0,0,0,0,0,0,0.0410488,0,0.0272898,0.0572382,0,0,0.018709,0,0,0.0309317,0.0761228,0.0181226,0.0440403,0.0228077,0.10572,0.0562006,0.031507,0.0499856,0.0569999,0.0288054,0.029608,0.0245483,0.046591,0.0535932,0.0676011,0.0207993,0.00932724,0.0134557,0.0384974,0,0.0310082,0.0492182,0.0269928,0,0,0.0201502,0,0,0.0347469,0.0711126,0.0486769,0.0491769,0,0.110141,0.0537286,0.0411517,0.0712784,0.0740162,0.0317718,0.125756,0.0405158,0,0.0636578,0.0189053,0.010396,0.0105763,0.0402486,0.0348188,0,0,0,0,0,0,0,0,0,0.0648117,0
1648,0.0672511,0.0497857,0,0,0,0,0,0,0.0408699,0,0.0273967,0.057397,0,0,0.0187204,0,0,0.030971,0.0758939,0.0177826,0.0443366,0.0222287,0.105431,0.056192,0.0313573,0.0501106,0.0575498,0.0290555,0.0292182,0.0242286,0.0462364,0.0531359,0.0670819,0.0207125,0.00931466,0.01346,0.0386252,0,0.030569,0.0495913,0.0271098,0,0,0.0201288,0,0,0.0347531,0.0710218,0.0479877,0.0491201,0,0.10974,0.0539647,0.0412956,0.0715232,0.0740664,0.0317841,0.125917,0.0408313,0,0.0628066,0.0189606,0.0103421,0.0107237,0.04002,0.0349755,0,0,0,0,0,0,0,0,0,0.065081,0
1649,0.0673476,0.0495771,0,0,0,0,0,0,0.0406703,0,0.0274845,0.0575466,0,0,0.0187207,0,0,0.0310145,0.0756563,0.01744,0.0446572,0.0216236,0.105119,0.0561745,0.0312942,0.0502165,0.0579235,0.0292602,0.0287975,0.0238779,0.0458247,0.0526519,0.0665164,0.0206433,0.00932617,0.0134874,0.0386229,0,0.0301341,0.0499456,0.0272622,0,0,0.0201178,0,0,0.0347891,0.0709337,0.0472714,0.0490441,0,0.10934,0.0541942,0.0413852,0.0717604,0.0740999,0.0317082,0.126122,0.0411561,0,0.0619182,0.0189217,0.0102363,0.0108675,0.0397724,0.0349784,0,0,0,0,0,0,0,0,0,0.0653997,0
1650,0.0673513,0.0492372,0,0,0,0,0,0,0.0403179,0,0.0275584,0.0569396,0,0,0.0187177,0,0,0.0310947,0.0752884,0.0173112,0.0447214,0.020694,0.104979,0.0557711,0.0320698,0.0505375,0.0579614,0.0299205,0.0280364,0.0232552,0.0452895,0.0519988,0.0658514,0.0203853,0.00944994,0.0133524,0.0385895,0,0.0307336,0.0509108,0.0275464,0,0,0.0200477,0,0,0.0348259,0.070322,0.0485206,0.049397,0.0223997,0.109472,0.0543714,0.0424092,0.0725419,0.0741933,0.0318605,0.125873,0.0404181,0,0.0638537,0.0189889,0.0101405,0.0109793,0.0395489,0.0347616,0,0,0,0,0,0,0,0,0,0.0643424,0
1651,0.0673665,0.0490422,0,0,0,0,0,0,0.0401058,0,0.027649,0.0570364,0,0,0.0187159,0,0,0.0310691,0.0751075,0.0169352,0.0450253,0.0203368,0.104652,0.0557883,0.0319738,0.0502978,0.0576589,0.0306401,0.0275585,0.0228411,0.0449648,0.051471,0.0651294,0.0203495,0.00948194,0.0134392,0.038669,0,0.0305168,0.0512769,0.0276677,0,0,0.0200157,0,0,0.0347668,0.0702867,0.0479735,0.0493311,0.0227453,0.109051,0.054599,0.0425196,0.0725937,0.0741676,0.0319069,0.126178,0.0407409,0,0.063009,0.0190032,0.0101324,0.0110775,0.0393703,0.0346649,0,0,0,0,0,0,0,0,0,0.0646411,0
1652,0.0674526,0.0488166,0,0,0,0,0,0,0.0398891,0,0.0276892,0.0571878,0,0,0.0187525,0,0,0.0310366,0.0749266,0.0166292,0.045251,0.019923,0.104289,0.0557873,0.0318961,0.0501524,0.0576855,0.0315483,0.0270834,0.0223624,0.0446137,0.0509403,0.0643866,0.0203218,0.00943694,0.0135118,0.0386617,0,0.0302168,0.0516028,0.0277788,0,0,0.01999,0,0,0.0347059,0.0702686,0.0473937,0.0492479,0.0228655,0.1086,0.0548081,0.042594,0.0725981,0.0741975,0.0318476,0.126399,0.0410376,0,0.0620931,0.0190502,0.0100803,0.0111824,0.0391717,0.0346468,0,0,0,0,0,0,0,0,0,0.0649109,0
1653,0.0675527,0.0486497,0,0,0,0,0,0,0.0396515,0,0.0277218,0.0573207,0,0,0.018806,0,0,0.0310291,0.074748,0.0163805,0.0454487,0.0193132,0.103913,0.0557405,0.0317956,0.0501106,0.0578784,0.0318743,0.0266439,0.0218506,0.0442212,0.0503787,0.0635985,0.0202848,0.00942126,0.0135326,0.0386412,0,0.0299009,0.0519693,0.0278858,0,0,0.0199948,0,0,0.0347246,0.070156,0.04669,0.0491813,0.0231049,0.108145,0.0549585,0.0426845,0.0727112,0.0742324,0.0317652,0.126533,0.0413884,0,0.0610842,0.0190906,0.00994318,0.0113815,0.039005,0.034687,0,0,0,0,0,0,0,0,0,0.0652405,0
1654,0.0676521,0.0485264,0,0,0,0,0,0,0.0394151,0,0.0277706,0.0574291,0,0,0.0188657,0,0,0.031028,0.0745613,0.0161878,0.0456149,0.01863,0.103517,0.0557569,0.0318063,0.0501196,0.0580783,0.0318274,0.0261895,0.0214013,0.0438273,0.0498026,0.062767,0.0202109,0.00941455,0.0135388,0.038713,0,0.0296707,0.0523657,0.0279825,0,0,0.0200279,0,0,0.0347078,0.0699738,0.0460345,0.0491615,0.0235201,0.107719,0.0550526,0.0428018,0.0729,0.0740819,0.0316817,0.126657,0.0417673,0,0.0600358,0.0191061,0.00991217,0.0114639,0.0388435,0.0347522,0,0,0,0,0,0,0,0,0,0.0655812,0
1655,0.0677632,0.0484418,0,0,0,0,0,0,0.0391873,0,0.0277845,0.0575836,0,0,0.0189262,0,0,0.0310581,0.074364,0.0159672,0.0457852,0.0180363,0.103098,0.0557537,0.0317982,0.0504555,0.0581692,0.0319665,0.0256515,0.0209447,0.0434416,0.0492739,0.0618697,0.0201372,0.0094282,0.0135524,0.0387862,0,0.0293057,0.0527397,0.0280894,0,0,0.0200781,0,0,0.0346689,0.0698365,0.0454525,0.0491362,0.0237722,0.107265,0.055196,0.0428264,0.0728509,0.0739104,0.0315769,0.126806,0.0421176,0,0.0589746,0.0191164,0.00991222,0.0114781,0.0386731,0.0348579,0,0,0,0,0,0,0,0,0,0.0659024,0
1656,0.0676518,0.0483082,0,0,0,0,0,0,0.0390477,0,0.0279281,0.0584307,0,0,0.0189573,0,0,0.0311341,0.0721872,0.0122039,0.0447915,0.0198096,0.103382,0.0558697,0.0364423,0,0.0633437,0.0348631,0.0229809,0.0175952,0.0414457,0.046638,0.0563538,0.0202384,0.00951807,0.013576,0.0386711,0,0.0293094,0.0515566,0.0277766,0,0,0.0202703,0,0,0.0345847,0.0689227,0.045334,0.0489392,0.0230382,0.106973,0.0549185,0.0440671,0.0735067,0.0740632,0.0313508,0.126392,0.0419567,0,0.0581522,0.0189524,0.0101757,0.0111782,0.0385585,0.0347615,0,0,0,0,0,0,0,0,0,0.065684,0
1657,0.0680357,0.0483399,0,0,0,0,0,0,0.0387087,0,0.0277632,0.0579286,0,0,0.0189698,0,0,0.03118,0.0740305,0.0155641,0.0459823,0.0169186,0.102102,0.0555485,0.0318306,0.0510159,0.0581389,0.0325339,0.0246162,0.0200812,0.0426935,0.0482462,0.0597783,0.0199926,0.00931698,0.013879,0.0389502,0,0.028671,0.0534245,0.0283486,0,0,0.0201639,0,0,0.0346213,0.0695556,0.044258,0.0491217,0.0240322,0.106297,0.0555286,0.0430466,0.0721567,0.0738124,0.0314098,0.127033,0.0427843,0,0.0568965,0.0191755,0.00996754,0.0114943,0.038313,0.0350234,0,0,0,0,0,0,0,0,0,0.0666129,0
1658,0.0681223,0.0483634,0,0,0,0,0,0,0.0384461,0,0.0277767,0.0580552,0,0,0.018991,0,0,0.0312062,0.0738994,0.0154226,0.0460063,0.0163986,0.101581,0.0554391,0.0318491,0.0513136,0.0579147,0.0328442,0.0241775,0.0196672,0.0423717,0.0477568,0.0585422,0.0198574,0.00932862,0.013926,0.0390331,0,0.0284073,0.0537067,0.028469,0,0,0.020164,0,0,0.0346532,0.0694267,0.0436723,0.049101,0.0242028,0.105819,0.0556555,0.0431743,0.0720128,0.0737307,0.0313352,0.127073,0.0431409,0,0.0558031,0.0192467,0.009991,0.0115873,0.0381776,0.0350858,0,0,0,0,0,0,0,0,0,0.0669484,0
1659,0.0676829,0.0482809,0,0,0,0,0,0,0.0376597,0,0.0279374,0.0568723,0,0,0.0190573,0,0,0.0315423,0.0730519,0.0162181,0.045765,0.0146208,0.10169,0.0536781,0.03375,0.0527126,0.059261,0.0343295,0.022973,0.0188666,0.0419176,0.0469457,0.0577017,0.018701,0.010184,0.0129488,0.0388513,0,0.0296092,0.0560217,0.0290675,0,0,0.019984,0,0,0.03464,0.0648581,0.0454931,0.0513644,0.0243219,0.107337,0.055465,0.0477647,0,0.076885,0.0329675,0.123861,0.0403796,0,0.0522575,0.0196063,0.0101308,0.0116838,0.0384182,0.0337197,0,0,0,0,0,0,0,0,0,0.0643108,0
1660,0.0677795,0.0482973,0,0,0,0,0,0,0.0374225,0,0.0278852,0.0571223,0,0,0.0189176,0,0,0.0316547,0.0729633,0.0160853,0.0457572,0.0141667,0.101094,0.0535186,0.0337506,0.0527327,0.0593737,0.0347402,0.022495,0.0184685,0.0415593,0.0464838,0.0563963,0.0187263,0.0100949,0.0132986,0.0389076,0,0.0292783,0.0563153,0.029268,0,0,0.0201036,0,0,0.034607,0.0647498,0.0448927,0.0514899,0.024681,0.106885,0.0556025,0.0477674,0,0.0768041,0.0329398,0.124087,0.040755,0,0.0511517,0.0196792,0.0101736,0.0117003,0.038292,0.0336583,0,0,0,0,0,0,0,0,0,0.0647221,0
1661,0.0678672,0.0483189,0,0,0,0,0,0,0.0372334,0,0.0278167,0.0573539,0,0,0.0189511,0,0,0.0316999,0.0728596,0.015985,0.0457358,0.0136641,0.100536,0.0534595,0.0337426,0.0526918,0.0593849,0.0349902,0.0219892,0.0180353,0.0411559,0.0459839,0.0551204,0.0186018,0.0101673,0.0133017,0.0390274,0,0.0290348,0.0565537,0.0294424,0,0,0.020059,0,0,0.0346066,0.0646421,0.044301,0.0515841,0.0250625,0.106446,0.0557643,0.0477623,0,0.0767838,0.0328811,0.124259,0.0411234,0,0.0500171,0.0197721,0.0101493,0.0118392,0.0381857,0.0336504,0,0,0,0,0,0,0,0,0,0.0650349,0
