Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M,LANK,RTHIP,IMUR_M,IMUR_B,
299,0.0345281,0.0321105,0,0,0,0.00807677,0.0185159,0.0243042,0,0,0.0118613,0,0.0241429,0.00680217,0.0253849,0.014253,0.0362707,0.0128251,0.0102194,0.0125596,0.0148816,0.0140148,0.0152522,0.0462551,0.017744,0.0157601,0.0166268,0.0502569,0.0140827,0.0127861,0.0189013,0.00294015,0.0468392,0.00694639,0.0414298,0.0390874,0.034093,0,0,0.0102717,0,0.00599481,0.00619135,0.112724,0.0541105,0,0.0372395,0.0547823,0.0331899,0.0331352,0,0,0.0111771,0.0408111,0.0110846,0.0227783,0.0472094,0.0142179,0.0105012,0.00834543,0.0326408,0.0339418,0,0,0,0,0,0,0,0,0,0.0118994,0.0425271,0,0,0
300,0.0346862,0.0327028,0,0,0,0.00748232,0.0184401,0.0249525,0,0,0.01167,0,0.0241864,0.00685589,0.0247874,0.0147262,0.0368663,0.014669,0.0113407,0.012531,0.0152321,0.014611,0.0153112,0.0458771,0.0168734,0.0144809,0.0161467,0.0499907,0.0121436,0.0130261,0.0188783,0.00287266,0.0459444,0.00699008,0.0402113,0.0431747,0.0344492,0,0,0.0104327,0,0.00603639,0.00630295,0.114723,0.0528656,0,0.0370689,0.0567974,0.0331416,0.0647214,0,0.0888281,0.0115232,0.0397329,0.0105144,0.0226324,0.0464886,0.0143722,0.0105683,0.00843114,0.0337397,0.0344658,0,0,0,0,0,0,0,0,0,0.0100869,0.0424615,0,0,0
301,0.0352979,0.0327748,0,0,0,0.00577358,0.018477,0.0249381,0,0,0.0115267,0,0.0241402,0.00688872,0.0255702,0.0168051,0.037199,0.014396,0.0102262,0.0126759,0.0161401,0.0157609,0.0163387,0.0470891,0.0159543,0.0139214,0.0159924,0.0497836,0.0108785,0.0131204,0.0188568,0.0028157,0.0446247,0.00669468,0.0397915,0.0410837,0.0346971,0,0,0.0102015,0,0.00541161,0.00624213,0.113064,0.0536995,0,0.0362824,0.0560686,0.0335788,0.0829539,0,0,0.011404,0.0397046,0.0110754,0.0226152,0.045287,0.014313,0.0105009,0.00817255,0.0340141,0.0353038,0,0,0,0,0,0,0,0,0,0.00968884,0.0432459,0,0,0
302,0.0343088,0.0315412,0,0,0,0.00459161,0.0182604,0.0248897,0,0,0.0114033,0,0.0244424,0.00698151,0.0253408,0.0180243,0.0369689,0.014985,0.00983533,0.0121721,0.0167178,0.0163112,0.0167445,0.048067,0.0147389,0.0124481,0.0153304,0.0492889,0.00983006,0.0133985,0.0188944,0.00264373,0.0462895,0.00615789,0.038981,0.0358396,0.0336247,0,0,0.00936315,0,0.00452354,0.00616486,0.110349,0.0612496,0,0.0323647,0.0546229,0.0334323,0,0,0.187043,0.0105801,0.0398214,0.0133136,0.0270121,0.0521504,0.0136819,0.0103391,0.00770137,0.0331487,0.0344945,0,0,0,0,0,0,0,0,0,0.00904818,0.0404345,0,0,0
303,0.0632328,0.0527217,0,0,0,0.0201821,0.0219542,0.0258714,0,0,0.0175923,0,0.0178006,0.00839732,0.0217731,0.019183,0.0444812,0.0187376,0.00798743,0.0302613,0.0184148,0.0160802,0.0159849,0.0457373,0.0149279,0.0113927,0.0154543,0.0508361,0.0209815,0.0171938,0.0201532,0.00893603,0.046389,0.0134679,0.0565699,0.0724074,0.0578863,0,0,0,0,0.0135299,0.0146152,0,0.105519,0,0.0425347,0.0807991,0.0426866,0,0,0.208368,0.0291217,0.0371415,0.032347,0.0565883,0.0684159,0.0300001,0.017391,0.0161403,0.0526374,0.0612845,0,0,0,0,0,0,0,0,0,0.0123996,0.0627351,0,0,0
304,0.0651841,0.0537402,0,0,0,0.02134,0.0219139,0.0258016,0,0,0.0180747,0,0.0181324,0.00850406,0.022574,0.0220594,0.0448165,0.0183914,0.0077822,0.028399,0.0188109,0.0168281,0.0163047,0.0462942,0.0142162,0.0108014,0.0148679,0.0506478,0.0218073,0.0171788,0.0186569,0.0078106,0.045435,0.0127203,0.0554746,0.0713537,0.0605949,0,0,0.0284834,0,0.0112546,0.0115392,0,0.105144,0,0.040827,0.0800522,0.0442582,0,0,0.206447,0.0295756,0.0369467,0.0324964,0.0567951,0.0689659,0.0278967,0.0138139,0.0132539,0.0531683,0.0624876,0,0,0,0,0,0,0,0,0,0.0134522,0.0625798,0,0,0
305,0.0321946,0.0297047,0,0,0,0.00753388,0.0189152,0.0263451,0,0,0.011559,0,0.0234701,0.00581177,0.0271627,0.0244706,0.0378468,0.0118997,0.0088537,0.0129122,0.0175039,0.0173462,0.0168873,0.0500694,0.013253,0.0112767,0.0137685,0.0487748,0.0101489,0.0126995,0.0186893,0.00341868,0.0434693,0.0066885,0.0346444,0.0331233,0.0311068,0,0,0.0099993,0,0.00400752,0.00713444,0.108745,0.0643422,0,0.0252194,0.0543596,0.0317862,0,0,0.196524,0.0115185,0.0390106,0.0150674,0.0293689,0.0551557,0.0138068,0.00971196,0.00704955,0.032559,0.033179,0,0,0,0,0,0,0,0,0,0.00986507,0.03822,0,0,0
306,0.0327181,0.0306989,0,0,0,0.00887579,0.019122,0.0275946,0,0,0.0116919,0,0.0231224,0.00539734,0.0278761,0.0261887,0.0385488,0.00888315,0.00920641,0.0131312,0.0176929,0.0175901,0.0165033,0.049914,0.0134454,0.0118161,0.0129202,0.0480599,0.00986327,0.0126669,0.0185978,0.00357939,0.0416866,0.00611539,0.0325777,0.0333318,0.0326614,0,0,0.00959142,0,0.00338887,0.00641951,0.108573,0.0641481,0,0.0228339,0.0552479,0.0342832,0,0,0.196597,0.0120134,0.0385777,0.0151905,0.0296105,0.0551529,0.0144436,0.0101048,0.00718247,0.0333483,0.033671,0,0,0,0,0,0,0,0,0,0.0102543,0.0373392,0,0,0
307,0.0295468,0.0301119,0,0,0,0.0125721,0.0187678,0.031814,0,0,0.0120097,0,0.0235746,0.00513179,0.0250936,0.0257848,0.039238,0.00953692,0.0146742,0.0119911,0.017142,0.0170624,0.0148542,0.047351,0.0109796,0.00982251,0.0107146,0.0458735,0.0104872,0.0126026,0.0187164,0.00313456,0.038775,0.00602368,0.0317655,0.0361304,0.030608,0,0,0.00959369,0,0.00337189,0.00640204,0.108041,0.0669617,0,0.0308651,0,0.0322898,0,0.046656,0.192475,0.0188561,0.0328565,0.017375,0.0312596,0.0508103,0.0140837,0.00998339,0.00711631,0.0335228,0.0314959,0,0,0,0,0,0,0,0,0,0.00999681,0.0323383,0,0,0
308,0.027577,0.0280503,0,0,0,0.0153049,0.0177736,0.0311509,0,0,0.0121444,0,0.0249606,0.00610328,0.0271561,0.0268408,0.0392647,0.00772186,0.0137984,0.0107253,0.0169786,0.0168788,0.015157,0.0478042,0.00945547,0.00952105,0.0100122,0.0452179,0.0134971,0.0136375,0.0189778,0.00213267,0.0353106,0.00510402,0.0297412,0.0367013,0.0279337,0,0,0.00742587,0,0.00284166,0.00610485,0.106393,0.0663882,0,0.0281485,0.0574525,0.0307881,0,0.0486382,0.19138,0.0192145,0.0320261,0.0178736,0.0305592,0.0484059,0.01229,0.00994318,0.00701497,0.0312706,0.0296931,0,0,0,0,0,0,0,0,0,0.0103329,0.0316552,0,0,0
309,0.0654088,0.0542742,0,0,0,0.0319288,0.0209692,0.030096,0,0,0.0169581,0,0.0179029,0.00896742,0.0264815,0.0294496,0.0481949,0.00803893,0.00820135,0.0287266,0.0213488,0.0184246,0.0180946,0.0472393,0.01118,0.0117505,0.0113481,0.0467468,0.0327034,0.0164179,0.0199374,0.00823354,0.0374561,0.0136483,0.0451212,0.0699324,0.060405,0,0,0.0285405,0,0,0.0140437,0,0.0927502,0,0.0339463,0.0833717,0.044155,0,0,0.206589,0.030251,0.0356382,0.0312313,0.0534532,0.0671299,0.0291046,0.0162833,0.0144894,0.0532852,0.0633872,0,0,0,0,0,0,0,0,0,0.0177599,0.0582275,0,0,0
310,0.0659707,0.054458,0,0,0,0.0320224,0.0210362,0.0304549,0,0,0.0173149,0,0.0178202,0.00899608,0.0267567,0.0289951,0.0482209,0.00849206,0.0078714,0.0286849,0.0219987,0.0181005,0.0181692,0.047555,0.0109512,0.0113517,0.0108469,0.045457,0.0327076,0.0167596,0.0197551,0.00818754,0.0354182,0.0102545,0.0420415,0.0685666,0.0608388,0,0,0.0302549,0,0.00721975,0.0115392,0,0.0879731,0,0.0328445,0.0825703,0.0430296,0,0,0.206607,0.0301663,0.0352573,0.0303849,0.0518422,0.06561,0.0282581,0.0129828,0.0115388,0.0530663,0.0637582,0,0,0,0,0,0,0,0,0,0.0174692,0.0569127,0,0,0
311,0.0660665,0.0542387,0,0,0,0.03229,0.0209765,0.0308677,0,0,0.0173452,0,0.017935,0.00901805,0.0265689,0.028489,0.0483986,0.01003,0.00741789,0.0282331,0.0226259,0.0182001,0.0184231,0.047885,0.0107321,0.0107141,0.0105286,0.0449531,0.0330783,0.0167408,0.0195823,0.00799998,0.0334173,0.0100939,0.0403819,0.068115,0.0609654,0,0,0.0304764,0,0.00690312,0.011558,0,0.0859726,0,0.0321545,0.0819586,0.0431057,0,0,0.206358,0.0307257,0.0344031,0.0302038,0.0513721,0.0656987,0.0283078,0.0131834,0.0116432,0.0528792,0.0639342,0,0,0,0,0,0,0,0,0,0.0167272,0.0566904,0,0,0
312,0.0361806,0.0319397,0,0,0,0.00975774,0.0182782,0.0331666,0,0,0.0113464,0,0.0241808,0.00690083,0.0289533,0.0260177,0.0417584,0.00562515,0.00961426,0.0120955,0.0207828,0.0189736,0.0180715,0.0507963,0.00962054,0.0100856,0.00820493,0.041479,0.00957084,0.0142553,0.0187052,0.00284503,0.029312,0.0056089,0.0202085,0.0348713,0.0339012,0,0,0.00827584,0,0.00215149,0.00577848,0.107346,0.0559321,0,0.0120976,0.057616,0.0322615,0,0,0.196614,0.0169844,0.034563,0.0162024,0.0295191,0.0532478,0.0141835,0.010179,0.00765441,0.0337409,0.0372822,0,0,0,0,0,0,0,0,0,0.00830231,0.0336704,0,0,0
313,0.065282,0.053297,0,0,0,0.0271003,0.0209989,0.0326198,0,0,0.0170768,0,0.0180013,0.00873628,0.0272506,0.0242614,0.048364,0.00826401,0.00673762,0.0281648,0.02371,0.0186057,0.0190875,0.0486326,0.00906557,0.00844614,0.00811648,0.0425335,0.0293179,0.0167613,0.0193034,0.00773058,0.02929,0.00968945,0.0339508,0.0681068,0.0597883,0,0,0.0303448,0,0.00566912,0.0113723,0,0.0747561,0,0.0318552,0.0810347,0.0418567,0,0,0.208678,0.0311422,0.0328631,0.0284575,0.0478169,0.0627727,0.0280946,0.0116787,0.010129,0.0523618,0.0632515,0,0,0,0,0,0,0,0,0,0.0132273,0.0548568,0,0,0
314,0.0658795,0.0537357,0,0,0,0.025615,0.0207929,0.0338048,0,0,0.0169145,0,0.0180541,0.00876221,0.0275402,0.021398,0.0484738,0.00751962,0.00675573,0.027695,0.024214,0.0188804,0.0196258,0.0495638,0.00827852,0.00756508,0.00689721,0.0414602,0.0278591,0.0166617,0.0193544,0.00758845,0.0276874,0.00934145,0.0307945,0.0682347,0.0604726,0,0,0.0308941,0,0.00568169,0.0114213,0,0.0692493,0,0.0323624,0.0812526,0.0424439,0,0,0.210267,0.0312166,0.0318769,0.0273962,0.0460655,0.0617667,0.028398,0.0123107,0.0106737,0.0524949,0.0633906,0,0,0,0,0,0,0,0,0,0.0121848,0.0541719,0,0,0
315,0.0293904,0.0270991,0,0,0,0.00779889,0.0192352,0.0354486,0,0,0.0124824,0,0.0223884,0.00463562,0.0299997,0.0170411,0.0419088,0.00960086,0.0095931,0.014341,0.0221945,0.0198255,0.0191986,0.0526569,0.00831811,0.0096604,0.00452154,0.0382108,0.0103632,0.0132206,0.0185596,0.00371752,0.0242817,0.00762675,0.0152971,0.0371673,0.0273909,0,0,0.0138989,0,0,0.00747416,0.106658,0.0462736,0,0.0164446,0.0565108,0.0234818,0,0,0.190161,0.0198937,0.0309519,0.0154561,0.0281078,0.0518856,0.0146462,0.00980143,0.00876681,0.0303484,0.0317459,0,0,0,0,0,0,0,0,0,0.00429958,0.0316603,0,0,0
316,0.0626865,0.0511858,0,0,0,0.0223,0.0214221,0.0352295,0,0,0.0169952,0,0.0168844,0.00813488,0.0285998,0.016734,0.0484764,0.00766277,0.00647452,0.0306962,0.0255542,0.0198542,0.0209063,0.0515572,0.0077882,0.00663803,0.00553085,0.0405473,0.0242002,0.0172762,0.0202501,0.00882248,0.0204466,0.0104512,0.0136566,0.067289,0.0559437,0,0,0.0281404,0,0.00617564,0.011931,0,0.0206077,0,0.0400162,0.0803889,0.0374632,0,0,0,0.0284268,0.0331073,0.0226172,0.0313939,0.0407613,0.0268013,0.0107899,0.0102347,0.0506794,0.0611197,0,0,0,0,0,0,0,0,0,0.0109296,0.0554979,0,0,0
317,0.0373484,0.0320586,0,0,0,0.00871257,0.0178489,0.0383789,0,0,0.0115161,0,0.0243901,0.00760181,0.0312671,0.0138193,0.0426876,0.00920261,0.0110395,0.0134445,0.0229954,0.0204438,0.0202234,0.0542805,0.00821449,0.00878825,0.00424873,0.0381765,0.0122645,0.0148962,0.0188677,0.00255406,0.0207716,0.00638228,0.0127436,0.0410479,0.0331636,0,0,0.00881467,0,0.00286713,0.00610043,0.108352,0.0338612,0,0.0242625,0.0592817,0.0258925,0,0,0,0.0221267,0.0295294,0.0159817,0.0265145,0.0470399,0.0134893,0.00901144,0.00760459,0.0346538,0.0391534,0,0,0,0,0,0,0,0,0,0.0035333,0.0330669,0,0,0
318,0.0628771,0.0522971,0,0,0,0.0229236,0.0218827,0.0375701,0,0,0.017843,0,0.0165137,0.00786077,0.0289979,0.0157269,0.0493468,0.00629431,0.00766405,0.0316557,0.025426,0.0200128,0.0208506,0.0509168,0.00603714,0.00560607,0.00516639,0.0403144,0.0241502,0.0181494,0.0194211,0.00864609,0.0247513,0.0109593,0.0156265,0.0727483,0.0565972,0,0,0.0302768,0,0.00671343,0.0129788,0,0.0357833,0,0.0408779,0.0826761,0.0378599,0,0,0.105352,0.0317686,0.0280697,0.0230698,0.0372576,0.0552694,0.0279811,0.0103799,0.0104977,0.0523983,0.0614251,0,0,0,0,0,0,0,0,0,0.0119328,0.0551291,0,0,0
319,0.0372492,0.0322621,0,0,0,0.0118097,0.0188945,0.0344229,0,0,0.0120222,0,0.0223941,0.00561084,0.0401728,0.0281797,0.0375055,0.00568623,0.0122412,0.0164457,0.0301474,0.0283182,0.0283501,0,0.0113366,0.0113402,0.0122763,0.038035,0.0118328,0.0142142,0.0185579,0.00382568,0.0211506,0.00652066,0.0132657,0.0438582,0.0339996,0,0,0,0,0.00330047,0.00770879,0.108574,0.0321205,0,0.0268329,0.0573992,0.0313876,0,0,0.0848723,0.0216855,0.0269835,0.0142075,0.0245919,0.0491069,0.0189626,0.00970812,0.00891291,0.0352094,0.0383539,0,0,0,0,0,0,0,0,0,0.0136313,0.034516,0,0,0
320,0.0405517,0.0339917,0,0,0,0.0129741,0.0198797,0.0330136,0,0,0.0129743,0,0.0209807,0.00564548,0.0404576,0.0283545,0.0376866,0.00432505,0.0123444,0.0191028,0.0294717,0.0279338,0.0276436,0,0.0113386,0.0115389,0.012217,0.0379463,0.0151745,0.0148927,0.0182437,0.00496816,0.0632494,0.00809187,0.0384154,0.0424108,0.0372071,0,0,0.0133112,0,0.00402225,0.00792737,0.107669,0.0457086,0,0.0517651,0.0557287,0.0301951,0,0,0.0999531,0.0438289,0,0.0358197,0.0430896,0.0895727,0.0174019,0.00902887,0.00834067,0.0361765,0.0409453,0,0,0,0,0,0,0,0,0,0.0131963,0.0418311,0,0,0
321,0.0394816,0.0333745,0,0,0,0.013863,0.0201565,0.03195,0,0,0.0137339,0,0.0205078,0.00573421,0.0399273,0.0278236,0.0370143,0.0033683,0.0125937,0.0198391,0.0279322,0.0265994,0.0262225,0,0.0110112,0.0111857,0.0119223,0.037376,0.0168848,0.0152214,0.0181534,0.00527452,0.0620345,0.0083824,0.0371034,0.0417941,0.0364893,0,0,0.0135574,0,0.00432056,0.00814782,0.107149,0.0472278,0,0.0537842,0.0537976,0.0301658,0,0,0.101954,0.0439556,0,0.035381,0.043229,0.0887764,0.0175945,0.00897298,0.00844477,0.0358796,0.0401635,0,0,0,0,0,0,0,0,0,0.0124207,0.0431383,0,0,0
322,0.0106849,0.0107034,0,0,0,0.0115887,0.015419,0.00483592,0,0,0.0200275,0,0.0269361,0.00266374,0.0484032,0.0248041,0.0234912,0.00694882,0.00563155,0.0187937,0.0272016,0.0250794,0.0276934,0,0.0116274,0.0122647,0.0117316,0.0389321,0.0120749,0.0168563,0.0206635,0.00223588,0.0486948,0.00305209,0.0312804,0.00705971,0.0116499,0,0,0.0271828,0,0.00673706,0.00926353,0.0820897,0.0497227,0.0870848,0.0616876,0.00571557,0.0181056,0,0,0.0938659,0.048968,0,0.0329536,0.047624,0.0744929,0.0147951,0.00713662,0.00607528,0.00938618,0.00707785,0,0,0,0,0,0,0,0,0,0.0129973,0.0361828,0,0,0
323,0.0393683,0.0348218,0,0,0,0.0155312,0.0201679,0.0321313,0,0,0.0139826,0,0.0205509,0.00576562,0.0373104,0.0268173,0.035961,0.00229589,0.0157115,0.0200745,0.025749,0.0249776,0.0242242,0,0.00995571,0.0106146,0.0111033,0.0352955,0.0205713,0.0153182,0.0182318,0.00534968,0.0213544,0.00849885,0.0152631,0.042674,0.0364433,0,0,0.0144328,0,0.00451846,0.00814998,0.107507,0.030555,0,0.0325276,0,0.0309391,0,0,0.0881776,0.0207235,0.0241792,0.0114589,0.0208851,0.0492984,0.0182958,0.00910773,0.00846218,0.0377302,0.0399699,0,0,0,0,0,0,0,0,0,0.0108233,0.0362902,0,0,0
324,0.0120478,0.0104532,0,0,0,0.0117437,0.0151645,0.00564055,0,0,0.0205828,0,0.027343,0.00297137,0.0465661,0.0233061,0.0231209,0.00586402,0.00513961,0.0192159,0.0263691,0.0247891,0.0271734,0,0.010566,0.0114365,0.0109454,0.0373966,0.0136286,0.0171718,0.0208753,0.00260211,0.0251871,0.00313386,0.0277562,0.00677929,0.011211,0,0,0.0275781,0,0.00703181,0.00990542,0.0826379,0.0413984,0.0847066,0.03706,0.00189328,0.0178139,0,0,0.0783837,0.0255283,0.0217184,0.0130744,0.0236659,0.046208,0.0147921,0.00729596,0.0060552,0.00903334,0.00770375,0,0,0,0,0,0,0,0,0,0.0116545,0.0252489,0,0,0
325,0.0114998,0.00989843,0,0,0,0.0119669,0.0179463,0.0128735,0,0,0.0183697,0,0.0235751,0.00590619,0.0441635,0.0232607,0.020568,0.00637418,0.00719166,0.015578,0.0284878,0.0260521,0.0283612,0,0.0118249,0.0122996,0.0120033,0.0394457,0.00865157,0.0157849,0.0193893,0.00255097,0.0329977,0.00501016,0.042828,0.0261546,0.0134341,0,0,0.0214651,0,0.00519899,0.00885526,0,0.0701493,0.10405,0.0725222,0,0.0175054,0,0,0.110852,0.0559801,0,0.0441218,0.0563632,0.0473269,0.0123476,0.00737421,0.00573057,0.0110572,0.0106308,0,0,0,0,0,0,0,0,0,0.0144376,0.0465142,0,0,0
326,0.0119696,0.0095153,0,0,0,0.0140886,0.0152489,0.0056344,0,0,0.0208116,0,0.0271539,0.00321717,0.0455778,0.0229056,0.0234914,0.00591776,0.00513829,0.0187108,0.027397,0.0258216,0.0281884,0,0.0104337,0.0114912,0.0108879,0.0369828,0.0181773,0.0174489,0.0208175,0.00253513,0.0265948,0.00317201,0.0317274,0.00543694,0.010519,0,0,0.0278223,0,0.00706778,0.0102877,0.0835848,0.0423753,0.0835268,0.0404259,0.00303181,0.017325,0,0,0.0783464,0.0260743,0.0212734,0.0126496,0.0234784,0.0399157,0.014956,0.00735672,0.00584487,0.00875098,0.00715306,0,0,0,0,0,0,0,0,0,0.0114068,0.0287994,0,0,0
327,0.0127478,0.00912004,0,0,0,0.0149738,0.015405,0.00528603,0,0,0.0209064,0,0.0268472,0.00352193,0.0451043,0.0229596,0.0240878,0.00610788,0.00687508,0.0182035,0.027956,0.0263326,0.0285438,0,0.0105729,0.0115859,0.011069,0.0370342,0.0197191,0.0175699,0.0207115,0.00246407,0.0271264,0.00322221,0.0305149,0.00532802,0.0103885,0,0,0.0283117,0,0.007099,0.0104988,0.0824934,0.0362293,0.0837731,0.0407914,0,0.0167879,0,0,0.0784832,0.0249874,0.0210815,0.0112084,0.0216099,0.0337886,0.0154625,0.00729107,0.00553343,0.00871529,0.00680513,0,0,0,0,0,0,0,0,0,0.0114109,0.0274123,0,0,0
328,0.0108656,0.00880993,0,0,0,0.0112226,0.0171709,0.0127729,0,0,0.0189845,0,0.0243015,0.00517169,0.0434715,0.0225447,0.0205694,0.00537754,0.00664684,0.015889,0.0293945,0.027047,0.028931,0,0.0114671,0.0118451,0.011957,0.0392568,0.00912313,0.0165599,0.0196345,0.00226007,0.0245448,0.00471099,0.024486,0.0242407,0.0109693,0,0,0.0236482,0,0.00591122,0.00964006,0,0.034255,0.102132,0.0456026,0,0.0161894,0,0,0.090006,0.0252075,0.022326,0.0137511,0.0206395,0.0250345,0.0134487,0.00734565,0.00512737,0.0100466,0.00860769,0,0,0,0,0,0,0,0,0,0.0135595,0.0358786,0,0,0
329,0.0117541,0.00790154,0,0,0,0.0174557,0.0156492,0.00513611,0,0,0.0204926,0,0.0263376,0.00372277,0.045331,0.0228886,0.0246933,0.00770814,0.00999914,0.0176548,0.0293159,0.0276724,0.0294196,0,0.0111126,0.0123954,0.0115003,0.0374968,0.0237141,0.0178866,0.0204514,0.00222247,0.035357,0.00338137,0.0439771,0.00782987,0.00990359,0,0,0.0278952,0,0.00707038,0.0106172,0.0821722,0.0682481,0.0854203,0.0771779,0,0.0164931,0,0,0,0.058849,0,0.0426722,0.0587102,0.03642,0.0154914,0.00723575,0.00512006,0.00807321,0.00639097,0,0,0,0,0,0,0,0,0,0.0116559,0.0499251,0,0,0
330,0.0123725,0.00789624,0,0,0,0.0165626,0.0154045,0.00654557,0,0,0.0210393,0,0.0266103,0.00370514,0.0457409,0.022077,0.0236209,0.00759995,0.00756708,0.0182414,0.0292969,0.0276172,0.029402,0,0.010794,0.0121062,0.0114114,0.0376462,0.0220746,0.0183929,0.0205991,0.00248182,0.0358561,0.00334258,0.0414937,0.00817953,0.0102165,0,0,0.029169,0,0.00742557,0.0110446,0.0824463,0.0619629,0.0863426,0,0.00697698,0.0161973,0,0,0.103081,0.0588523,0,0.0409502,0.0572366,0.0374257,0.0165803,0.00713275,0.00503076,0.00739346,0.00628697,0,0,0,0,0,0,0,0,0,0.011474,0.0588347,0,0,0
331,0.0107501,0.00768316,0,0,0,0.0110124,0.0169331,0.0126496,0,0,0.0192463,0,0.0242909,0.00501639,0.043216,0.0217065,0.0195974,0.00559888,0.00780381,0.0165016,0.0302166,0.0277211,0.0292602,0,0.0110749,0.0120064,0.0121411,0.0392084,0.0106172,0.0172508,0.0196677,0.00196325,0.0395508,0.00491468,0.0299599,0.0234469,0.0107492,0,0,0.0253644,0,0.00643994,0.0103454,0,0.0380869,0.102587,0.0453161,0.00974576,0.0150928,0,0,0.0903279,0.0214316,0.0219298,0.0112337,0.0171066,0.0368461,0.0146473,0.00716406,0.00470228,0.00829622,0.00863217,0,0,0,0,0,0,0,0,0,0.0131682,0.0397167,0,0,0
332,0.0584589,0.0504718,0,0,0,0.0146692,0.020483,0.0304819,0,0,0.0176575,0,0.0161636,0.00768421,0.0308636,0.0261975,0.0377763,0.00456324,0.0119361,0.0311179,0.0312144,0.028617,0.0259176,0,0.00972702,0.00948257,0.0117245,0.0353024,0.0196101,0.0184575,0.0202869,0.00860186,0.0265704,0.0118471,0.038854,0.0590001,0.0538542,0,0,0.024828,0,0.00665413,0.0117015,0,0.0262986,0,0.0297996,0.0671274,0.0366717,0.0537248,0.0660461,0.0790796,0.0260921,0.0178268,0.0255591,0.0223247,0.0255269,0.0248291,0.00976712,0.0100238,0.0493851,0.0593372,0,0,0,0,0,0,0,0,0,0.0114946,0.0476679,0,0,0
333,0.0344185,0.0330024,0,0,0,0.0249754,0.0179539,0.0298138,0,0,0.0119511,0,0.0232642,0.00599367,0.0342457,0.024772,0.032199,0.00371616,0.0178962,0.0171377,0.0273467,0.026847,0.025124,0,0.00841729,0.00918762,0.0105148,0.0329288,0.0358821,0.0163964,0.0187983,0.00348437,0.0267862,0.00760525,0.0362928,0.0346526,0.0327542,0,0,0.00662825,0,0.00413536,0.00727863,0.100122,0.0313745,0,0.0213956,0.0453605,0.0287614,0.0339571,0.0560736,0.0725747,0.0228538,0.0219104,0.024173,0.0194743,0.0254943,0.0125559,0.00873399,0.00689641,0.0334438,0.0381324,0,0,0,0,0,0,0,0,0,0.00841376,0.030197,0,0,0
334,0.0597159,0.0516164,0,0,0,0.0164519,0.02009,0.0316705,0,0,0.0169802,0,0.0162299,0.00735574,0.03094,0.0256765,0.0375446,0.00389607,0.0136351,0.0312273,0.0314744,0.029268,0.0262611,0,0.0102966,0.00979294,0.0118254,0.0351644,0.0232581,0.018023,0.0207398,0.0087729,0.0240627,0.0107565,0.0354433,0.0590915,0.0557738,0,0,0,0,0.008049,0.0151363,0,0.0263636,0,0.0303565,0.069084,0.0405059,0.0574688,0.0659235,0.0792481,0.0250841,0.018116,0.0255895,0.0213747,0.0231299,0.0317298,0.0114241,0.0116387,0.0492979,0.0606344,0,0,0,0,0,0,0,0,0,0.0110892,0.0493086,0,0,0
335,0.0358193,0.0335674,0,0,0,0.0261911,0.0178184,0.0295774,0,0,0.0116776,0,0.0235426,0.0063096,0.0347414,0.0240904,0.0320743,0.00436868,0.018434,0.0172774,0.027513,0.0272351,0.0253524,0,0.0088514,0.0087591,0.0105328,0.0325658,0.0376024,0.0165509,0.0188824,0.00369447,0.0227617,0.00768817,0.0328157,0.033399,0.0338674,0,0,0.00593918,0,0.00428787,0.00751562,0.100002,0.0334922,0,0.0216408,0.0470464,0.0293856,0.0343222,0.056035,0,0.0220566,0.0213682,0.0238263,0.0210743,0.0222575,0.01229,0.00879996,0.00667939,0.0328514,0.0392375,0,0,0,0,0,0,0,0,0,0.00822548,0.0306757,0,0,0
336,0.0590259,0.052213,0,0,0,0.0171164,0.0214967,0.03297,0,0,0.0200353,0,0.017743,0.00803906,0.0310925,0.0250615,0.0379979,0.00396286,0.0146939,0.030453,0.0308626,0.0290273,0.0264266,0,0.00984785,0.0088494,0.0118601,0.0343947,0.0246185,0.0195762,0.0177094,0.00756904,0.0193998,0.0121199,0.0330295,0.0592326,0.0567319,0,0,0.0266839,0,0.00745261,0.0115018,0,0.0280876,0,0.0291389,0,0.0412276,0.0549044,0.0651064,0.0782776,0.0249145,0.0179965,0.0260389,0.0211484,0.018422,0.0262447,0.00994642,0.0100167,0.0494968,0.0599126,0,0,0,0,0,0,0,0,0,0.0103239,0.0490542,0,0,0
