Timestep,C7,CLAV,IMUL_L,IMUL_M,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,LTIBI,STRN,RANK,RTIBA,RTIBI,RTHI,IMUL_R,RHEE,RILC,IMUR_T,IMUR_M,IMUR_B
272,0.00755008,0.00292314,0,0,0.0167053,0.0182621,0.0158247,0.00559224,0,0,0.00872689,0,0.0208669,0.00690445,0.0384564,0.0278509,0.0184827,0.0155964,0.00562263,0.00685188,0.0397432,0.0381638,0.0347313,0.0157878,0.0155991,0.0411781,0.0101873,0.0139974,0.019395,0.00225172,0.0264863,0.00951399,0.0102289,0.00787993,0,0,0.00654683,0,0.00872228,0.00986192,0.078942,0.0230419,0.00912739,0.00716048,0.0653316,0.084813,0.0352224,0.0246228,0.0166183,0.0214746,0.00763344,0.0140057,0.00797399,0.00679619,0,0,0,0,0,0,0,0,0.037779,0.0146137,0.00351876,0.0404469,0.0176631,0.024236,0.0288371,0,0.030002,0.0753765,0,0,0
273,0.00764851,0.00304208,0,0,0.0157173,0.0182944,0.015575,0.00612382,0,0,0.00869413,0,0.0208146,0.00691103,0.0382926,0.0273572,0.0188546,0.0159131,0.00612494,0.00693509,0.0396916,0.0381431,0.0346282,0.0157162,0.014976,0.0408236,0.00807117,0.0140635,0.0193559,0.00223582,0.026026,0.00964735,0.0105828,0.00803048,0,0,0.00657137,0,0.00883583,0.0100785,0.0793838,0.0233173,0.00970816,0.00727108,0.0661387,0,0.0359737,0.023637,0.0158207,0.0208194,0.00787041,0.0140084,0.00804533,0.00673436,0,0,0,0,0,0,0,0,0.0375348,0.0147837,0.00384092,0.0389412,0.0167037,0.0230896,0.0287834,0,0.0309525,0.0754012,0,0,0
274,0.00776689,0.00333434,0,0,0.0150201,0.0183149,0.0152113,0.00678185,0,0,0.008549,0,0.0207135,0.00687499,0.0379209,0.0266806,0.0191581,0.0162146,0.00630903,0.00688408,0.03973,0.0382342,0.034437,0.0156102,0.0150638,0.0404242,0.00659959,0.0140276,0.0193037,0.00227111,0.0254807,0.00976764,0.0108444,0.00830448,0,0,0.00649061,0,0.00893777,0.00998322,0.0794463,0.0212048,0.0100802,0.00741687,0.0651417,0.084997,0.0356265,0.0249172,0.0177074,0.0203587,0.00793327,0.0139856,0.0082047,0.00669731,0,0,0,0,0,0,0,0,0.0376181,0.0144086,0.00409987,0.0395839,0.0182076,0.0248032,0.029043,0,0.0322133,0.0753569,0,0,0
275,0.00790857,0.00352039,0,0,0.0144697,0.0183547,0.0149805,0.00718437,0,0,0.00843948,0,0.0205455,0.0068977,0.0376394,0.0261733,0.0194568,0.0166624,0.00673372,0.00690801,0.039566,0.0381183,0.0342927,0.0156178,0.0154237,0.0401845,0.00537068,0.0139961,0.0191982,0.00235348,0.0254827,0.0099122,0.0110914,0.00855173,0,0,0.0063842,0,0.00907514,0.00993005,0.0797356,0.020067,0.010144,0.00746647,0.0647057,0.0851016,0.0356722,0.0252371,0.0184432,0.0208036,0.00792855,0.0139037,0.00831337,0.00671536,0,0,0,0,0,0,0,0,0.0376437,0.0146438,0.00424075,0.039338,0.0185671,0.0251855,0.0295253,0,0.0335156,0.0752065,0,0,0
276,0.00766447,0.00413888,0,0,0.0140847,0.0184906,0.0149382,0.00734619,0,0,0.00906956,0,0.0202998,0.00731643,0.0373408,0.0259459,0.0196116,0.017414,0.00727284,0.00671187,0.0392695,0.0378952,0.034268,0.0158335,0.0150438,0.0401311,0.00495301,0.0145306,0.0192308,0.0027426,0.0260114,0.0100743,0.011348,0.00868557,0,0,0.00584264,0,0.00945232,0.0098007,0.0801019,0.0187582,0.0094924,0.00795055,0.0641997,0.0846513,0.0355909,0.0253682,0.0190343,0.0210931,0.00764412,0.0135219,0.0085958,0.00690367,0,0,0,0,0,0,0,0,0.0371939,0.0149768,0.00448178,0.038776,0.0188359,0.02539,0.0295957,0,0.0347874,0.0750456,0,0,0
277,0.0078234,0.00396601,0,0,0.0137675,0.0185478,0.014733,0.00762992,0,0,0.00899021,0,0.0203098,0.00732061,0.0372038,0.0253075,0.0198698,0.0173463,0.00789906,0.00673724,0.0390404,0.0377647,0.0340556,0.0158082,0.0146065,0.0400033,0.0046714,0.0144741,0.0192094,0.00277369,0.0261681,0.0102157,0.011439,0.00863549,0,0,0.00611325,0,0.00945903,0.0099095,0.0805911,0,0.0093023,0.00777906,0.0634079,0.0835117,0.0350089,0.0256028,0.0200283,0.0225749,0.00762808,0.0135186,0.00853255,0.00681869,0,0,0,0,0,0,0,0,0.0368414,0.0150875,0.00430145,0.0383033,0.0194728,0.0259522,0.0290104,0,0.0355261,0.0751022,0,0,0
278,0.00803068,0.00382771,0,0,0.0133998,0.018469,0.0146111,0.00738657,0,0,0.00878454,0,0.0203798,0.00715772,0.0371459,0.0249311,0.0198958,0.0175429,0.00830903,0.00664864,0.0388192,0.0376087,0.0339666,0.015907,0.0145357,0.0399587,0.00504147,0.0142555,0.0191769,0.00259325,0.0263027,0.0102386,0.0113985,0.00866011,0,0,0.00618191,0,0.00941115,0.00981147,0.080815,0.0153902,0.00941168,0.00768004,0.0627593,0.0825813,0.0345104,0.0247798,0.0199766,0.0235485,0.00762951,0.0135033,0.00840598,0.00675461,0,0,0,0,0,0,0,0,0.0364847,0.0148821,0.00411842,0.0371854,0.0195185,0.0254994,0.0282572,0,0.0365527,0.0746299,0,0,0
279,0.00851054,0.00322028,0,0,0.0130011,0.0184563,0.0146616,0.00676325,0,0,0.00837438,0,0.0204647,0.00680661,0.0369803,0.0249387,0.0198577,0.0179176,0.00888702,0.0070399,0.038433,0.0373278,0.0338152,0.0161343,0.0146471,0.0400294,0.00578255,0.0139268,0.0190384,0.00229173,0.0263292,0.0103621,0.0111078,0.00852265,0,0,0.00682238,0,0.00923517,0.0100448,0.081057,0.0135532,0.0090564,0.00709287,0.0617402,0.0812803,0.033525,0.0242739,0.0203548,0.0239862,0.00776773,0.013726,0.00825245,0.00640224,0,0,0,0,0,0,0,0,0.0361235,0.0149134,0.00360267,0.0358828,0.0196688,0.0254161,0.0281067,0,0.0373957,0.0742303,0,0,0
280,0.0086789,0.00297576,0,0,0.01274,0.0186067,0.0145827,0.00599916,0,0,0.00886167,0,0.0202745,0.00687766,0.0368259,0.024708,0.0197182,0.0173951,0.00924998,0.00735674,0.0380903,0.0371173,0.0335541,0.0162192,0.0146397,0.0400073,0.00671719,0.0143273,0.0189465,0.00227509,0.0256558,0.0105062,0.0107014,0.00867498,0,0,0.00702556,0,0.00919708,0.0100781,0.0812476,0.0116942,0.00868423,0.00700138,0.0605025,0.0795699,0.0323734,0.0237985,0.0208658,0.0249613,0.0079486,0.0136892,0.00827315,0.0063833,0,0,0,0,0,0,0,0,0.0360282,0.0149756,0.00322066,0.0344104,0.0199369,0.0252465,0.0276502,0,0.0378588,0.073706,0,0,0
281,0.00872803,0.00286788,0,0,0.0125295,0.0187431,0.014522,0.00550707,0,0,0.0092408,0,0.0200918,0.00701184,0.0368685,0.0242836,0.0196956,0.0170587,0.0093766,0.00760205,0.0377559,0.0368453,0.033229,0.0162905,0.0146746,0.0400399,0.00779372,0.0147231,0.0188728,0.00207811,0.0248278,0.0106473,0.0106326,0.00872223,0,0,0.00728277,0,0.00921173,0.0101992,0.0813028,0.00943563,0.00884273,0.00695918,0.0592238,0.0775079,0.0309252,0.0232082,0.021568,0.0257379,0.0082068,0.0137508,0.00831486,0.00631818,0,0,0,0,0,0,0,0,0.0357456,0.0150505,0.00311539,0.0323547,0.0202385,0.0248534,0.0267227,0,0.037878,0.0736486,0,0,0
282,0.00871429,0.00275084,0,0,0.0121631,0.0189011,0.0144714,0.00496504,0,0,0.00965223,0,0.0198669,0.00730104,0.0370747,0.0237223,0.019662,0.016986,0.00965036,0.00790935,0.0374511,0.0365645,0.0328742,0.016316,0.0147302,0.040082,0.00894631,0.0151645,0.0187837,0.00202404,0.0239989,0.0108745,0.0105789,0.00869689,0,0,0.00772283,0,0.00934586,0.0103153,0.0813188,0.00713732,0.00882963,0.00697196,0.0577873,0.0752016,0.0292537,0.0226261,0.0222612,0.0262382,0.00848761,0.0138771,0.00847025,0.00633984,0,0,0,0,0,0,0,0,0.0353265,0.015116,0.0030047,0.0304339,0.0205423,0.0243586,0.0255631,0,0.0375894,0.073623,0,0,0
283,0.00881787,0.00246927,0,0,0.0120354,0.0191213,0.0145105,0.00432055,0,0,0.0102412,0,0.0195545,0.00768,0.0372888,0.0232378,0.0196789,0.0169608,0.0102196,0.00844943,0.0369554,0.0362126,0.0324199,0.0163801,0.0147807,0.04012,0.0102772,0.0158366,0.0186605,0.00225842,0.023182,0.0111549,0.0105654,0.00860821,0,0,0.00826529,0,0.00949608,0.0104909,0.0814503,0.0054427,0.00860287,0.00693532,0.0565609,0,0.027501,0.0217014,0.0221563,0.0269879,0.0087818,0.0140857,0.00861114,0.00643384,0,0,0,0,0,0,0,0,0.0348745,0.0151979,0.00277256,0.0280851,0.0204523,0.0231565,0.0244947,0,0.0366908,0.0736333,0,0,0
284,0.00884954,0.00230747,0,0,0.0119973,0.0193264,0.0145279,0.00363207,0,0,0.0107748,0,0.0192903,0.00791439,0.0374186,0.0226603,0.0196147,0.0170163,0.0104762,0.00885068,0.0364738,0.0358825,0.0319347,0.0164444,0.0148152,0.0401328,0.0113925,0.0164729,0.0186073,0.00235335,0.0225061,0.0112885,0.0104078,0.00862972,0,0,0.00849497,0,0.0095031,0.0106138,0.0814218,0.0044213,0.0084604,0.00696848,0.0544688,0,0.0252352,0.0218723,0.0228921,0.0277215,0.00887413,0.0142045,0.00859012,0.00651427,0,0,0,0,0,0,0,0,0.0345766,0.0151927,0.00261989,0.0264862,0.0209664,0.022864,0.0228709,0,0.0359961,0.0734852,0,0,0
285,0.00875171,0.00230783,0,0,0.01209,0.0194667,0.014497,0.00299755,0,0,0.0111776,0,0.019121,0.00804992,0.0375266,0.0220994,0.0195185,0.0170885,0.0103712,0.00906637,0.0361255,0.035622,0.0314575,0.0164702,0.014837,0.0401187,0.0122396,0.016921,0.0185852,0.00236962,0.0222423,0.0113436,0.0100576,0.00872588,0,0,0.00842188,0,0.00948884,0.0106005,0.0812765,0.0057251,0.00846455,0.00708162,0.0517111,0.0682344,0.0226693,0.0223523,0.0237594,0.0286359,0.00879189,0.0142208,0.00857362,0.0065714,0,0,0,0,0,0,0,0,0.0344349,0.0151724,0.00264713,0.0254792,0.0219289,0.0227974,0.0207576,0,0.0352763,0.0732566,0,0,0
286,0.00851877,0.00255738,0,0,0.0123254,0.0196111,0.0144278,0.00285883,0,0,0.0117324,0,0.0189316,0.00832994,0.0377026,0.0216562,0.0196187,0.0169811,0.0103617,0.00921872,0.0358507,0.0353571,0.0310024,0.0165953,0.0148661,0.0401167,0.0133156,0.0174224,0.0185543,0.00255077,0.0227306,0.0114014,0.0100084,0.00880218,0,0,0.00832672,0,0.00955544,0.0105275,0.0811276,0.00784339,0.00897298,0.00718122,0.0492138,0.0657652,0.020094,0.0217683,0.0233275,0.0298108,0.00865861,0.0142185,0.00866738,0.006742,0,0,0,0,0,0,0,0,0.0342588,0.0152095,0.00314646,0.0237982,0.0226631,0.0216017,0.0187313,0,0.0336991,0.0737243,0,0,0
287,0.0095712,0.00179347,0,0,0.0124555,0.0196039,0.0142654,0.00271639,0,0,0.0108667,0,0.0191071,0.00784836,0.0378609,0.0208552,0.0197219,0.0164625,0.0106524,0.00992224,0.0355824,0.0351476,0.0305702,0.0167062,0.0147204,0.0399815,0.0155059,0.0167618,0.0184304,0.00226828,0.0239369,0.0114856,0.00997645,0.00889273,0,0,0.00954687,0,0.00924628,0.0109894,0.0810929,0.00989295,0.00888723,0.00641302,0.0468979,0,0.0176547,0.0204844,0.0221206,0.0312489,0.00906815,0.0147696,0.00844468,0.00687123,0,0,0,0,0,0,0,0,0.0340859,0.0151729,0.00301883,0.0218581,0.0234962,0.0197455,0.0173235,0,0.0316465,0.0744447,0,0,0
288,0.00994266,0.00158163,0,0,0.0129257,0.0197079,0.0138796,0.00236428,0,0,0.0111182,0,0.0189762,0.00800978,0.0377715,0.0199235,0.0194143,0.0163096,0.0108532,0.0100413,0.0353764,0.0350462,0.0302363,0.0165674,0.0144947,0.0397253,0.0172639,0.0169882,0.0183477,0.00228524,0.0257045,0.0115761,0.009713,0.00921766,0,0,0.00999424,0,0.00916736,0.0111434,0.0810931,0.0130247,0,0.00650685,0.0438275,0.0603512,0.0148468,0.0202668,0.0219556,0.0327977,0.00931768,0.0148254,0.008514,0.00723231,0,0,0,0,0,0,0,0,0.033918,0.0150678,0.00297348,0.0215441,0.0247115,0.0189323,0.0152314,0,0.0308202,0.0754384,0,0,0
289,0.00985118,0.00194857,0,0,0.0130231,0.0196275,0.0130551,0.00267445,0,0,0.0108984,0,0.0190951,0.00779334,0.0383736,0.0187149,0.0196519,0.015597,0.010093,0.00981485,0.0352199,0.034825,0.0298428,0.0161197,0.0143326,0.0396127,0.0183514,0.0169148,0.018371,0.00216972,0.0282109,0.011459,0.009126,0.00890831,0,0,0.0098142,0,0.0091305,0.0110763,0.0807572,0.0156912,0.00890753,0.00640518,0.0407518,0.0572959,0.0123439,0.0194094,0.0211169,0.0350971,0.00926634,0.0149141,0.00843146,0.00719903,0,0,0,0,0,0,0,0,0.0339329,0.0147756,0.00378075,0.0215534,0.0258219,0.0173853,0.0128934,0,0.0301108,0.0754051,0,0,0
290,0.00976045,0.00207986,0,0,0.0135678,0.0196266,0.0121368,0.00276694,0,0,0.0109964,0,0.0191043,0.00774973,0.0386773,0.0180162,0.0196622,0.0151817,0.00987008,0.00982225,0.0350379,0.0347111,0.0295134,0.0158347,0.0140569,0.0393711,0.0197352,0.0170973,0.0183773,0.00207641,0.0307082,0.0114396,0.00863939,0.00890746,0,0,0.0100411,0,0.00914895,0.0111038,0.0806547,0.0182746,0.00898304,0.00641992,0.0377848,0.0545533,0.00990866,0.0186294,0.0201971,0.0369062,0.00935121,0.01498,0.00839042,0.00735393,0,0,0,0,0,0,0,0,0.0338465,0.0145214,0.00399578,0.0223364,0.0270765,0.0154518,0.011319,0,0.0300774,0.0760947,0,0,0
291,0.00954116,0.00181627,0,0,0.0144467,0.0197894,0.0119828,0.00258252,0,0,0.0113855,0,0.018922,0.0079448,0.0386673,0.0174457,0.0195765,0.0149637,0.0103834,0.0102815,0.0348268,0.0346604,0.0291956,0.015601,0.0136658,0.038986,0.0216966,0.0175008,0.0183123,0.00218856,0.0333693,0.0115611,0.00842811,0.00955412,0,0,0.0107572,0,0.00913428,0.0113751,0.0807794,0.0206526,0,0.00662641,0.0353623,0,0.00796416,0.0180427,0.0193174,0.038534,0.00983119,0.0150184,0.00848251,0.00789563,0,0,0,0,0,0,0,0,0.0336711,0.0142891,0.0035576,0.0239976,0.0286111,0.0131756,0.00989124,0,0.0308364,0.0774341,0,0,0
292,0.00814539,0.00238927,0,0,0.0144142,0.0196846,0.0120587,0.00343516,0,0,0.0110806,0,0.0190487,0.00782582,0.0390208,0.0163106,0.0198421,0.014574,0.00954153,0.0102468,0.0347883,0.0345488,0.0288866,0.0152786,0.0134829,0.0387593,0.0222013,0.0173853,0.0183768,0.00219509,0.0364493,0.0114304,0.00783331,0.00932634,0,0,0.01025,0,0.00912703,0.0112612,0.0804393,0.0227018,0.00917518,0.00676676,0.0326599,0,0.00620307,0.0181098,0.0191282,0.0408965,0.00972849,0.0150059,0.00841672,0.00795533,0,0,0,0,0,0,0,0,0.0337337,0.0139747,0.00409465,0.0261926,0.0300028,0.0112673,0.00805813,0,0.0321932,0.077492,0,0,0
293,0.00825476,0.00256775,0,0,0.0146255,0.0197074,0.0120113,0.00394609,0,0,0.0110463,0,0.0190306,0.00783896,0.039039,0.0155458,0.0198903,0.014499,0.00918982,0.0102171,0.034707,0.0345254,0.0286077,0.0150149,0.013188,0.0384632,0.0230042,0.0174493,0.0183884,0.00215364,0.0395362,0.0114813,0.00720282,0.00882162,0,0,0.0103241,0,0.00921754,0.0112221,0.0802614,0.0247899,0.00926306,0.00703504,0.0305367,0,0.00552288,0.0186982,0.0194558,0.0433078,0.00977517,0.0151011,0.00844212,0.00817847,0,0,0,0,0,0,0,0,0.0336662,0.0137257,0.00408519,0.0288699,0.0315001,0.00946097,0.00591282,0,0.0342549,0.0780889,0,0,0
294,0.00875471,0.00277335,0,0,0.0145257,0.0196785,0.0114487,0.00458678,0,0,0.0108268,0,0.0190563,0.007809,0.0390319,0.0147993,0.0197453,0.014254,0.0084664,0.00985393,0.0347141,0.03458,0.028274,0.0146705,0.0128123,0.0380903,0.0235547,0.0172928,0.0184331,0.00224077,0.042363,0.011516,0.00618952,0.00881713,0,0,0.0105319,0,0.00927181,0.011199,0.0801341,0.02627,0.00952725,0.00723825,0.0286071,0.0463285,0.0055476,0.0195175,0.0201412,0.045912,0.00957375,0.0152793,0.00848518,0.00823808,0,0,0,0,0,0,0,0,0.0337461,0.0133944,0.0041662,0.0312868,0.0328574,0.00782791,0.00474779,0,0.0362834,0.0785483,0,0,0
295,0.00823888,0.00274718,0,0,0.0148186,0.0197072,0.0108787,0.00509183,0,0,0.0107897,0,0.0190432,0.00788358,0.0389289,0.0143114,0.0196308,0.0140759,0.00814037,0.00972617,0.0346484,0.0346176,0.0279631,0.0143919,0.0124758,0.0376816,0.0244334,0.0173156,0.0184438,0.00232469,0.0450227,0.011554,0.00541058,0.0092366,0,0,0.0108472,0,0.00931894,0.0112873,0.0800838,0.0273997,0.00957649,0.00746744,0.027419,0.0452653,0.00574917,0.0205358,0.0208865,0.0485576,0.00942705,0.0154357,0.00856846,0.0084482,0,0,0,0,0,0,0,0,0.0337782,0.013065,0.00400227,0.0336672,0.0342503,0.00632786,0.00509205,0,0.0387874,0.0787015,0,0,0
296,0.00823882,0.00240145,0,0,0.0150993,0.0198171,0.0104155,0.00556892,0,0,0.0110192,0,0.0189539,0.00813244,0.0388082,0.0139607,0.0195316,0.0139325,0.0079376,0.00975146,0.034502,0.03459,0.0275924,0.0141593,0.0121687,0.0373308,0.0251957,0.0175123,0.0183869,0.00241902,0.0482826,0.0116692,0.00426469,0.00963369,0,0,0.0112766,0,0.00938225,0.0114941,0.0802639,0,0.00962994,0.0077418,0.025859,0.0440826,0.00658076,0.0231599,0.0234717,0.0520163,0.00943283,0.0155416,0.0086765,0.00888623,0,0,0,0,0,0,0,0,0.0337262,0.0127939,0.00348413,0.0365745,0.0350697,0.00683126,0.00598018,0,0.0428506,0.0788208,0,0,0
297,0.00833432,0.00237864,0,0,0.0149655,0.0197963,0.00989565,0.00644198,0,0,0.0110607,0,0.0189774,0.00821867,0.0386123,0.0135972,0.0194638,0.0138898,0.00749203,0.00944052,0.0344658,0.0346031,0.0273192,0.0139465,0.0120133,0.0370275,0.0252452,0.017507,0.0183997,0.00236085,0.0505064,0.0116479,0.00379607,0.00977166,0,0,0.0111589,0,0.00940892,0.011477,0.080554,0,0.0117529,0.00797994,0.0251233,0.0435599,0.00724121,0.024106,0.0242719,0.055305,0.0092191,0.0155696,0.00866442,0.00919972,0,0,0,0,0,0,0,0,0.0337479,0.0125274,0.00331607,0.0383546,0.0361663,0.00590017,0.0129226,0,0.0457303,0.079224,0,0,0
298,0.00870878,0.00238504,0,0,0.0151862,0.0197868,0.00937634,0.00712611,0,0,0.0109512,0,0.0190476,0.00808271,0.0382101,0.0136138,0.0192861,0.0137914,0.00749366,0.00949023,0.0343848,0.0346625,0.0270411,0.0137468,0.0118414,0.036623,0.0259575,0.0173536,0.0183743,0.00225327,0.0524071,0.0117147,0.00388996,0.0100371,0,0,0.0115145,0,0.00934155,0.0115867,0.0810311,0,0.0115266,0.00802307,0.0249987,0,0.00746977,0.0253133,0.0254003,0.0581864,0.00912746,0.0157688,0.00860637,0.00952306,0,0,0,0,0,0,0,0,0.0336751,0.0123262,0.00299786,0.0401184,0.0372455,0.00557497,0,0,0.0487815,0.0796536,0,0,0
299,0.0088866,0.00255442,0,0,0.0154712,0.0197663,0.00880076,0.00800124,0,0,0.0108749,0,0.0191416,0.00797023,0.0378638,0.0138843,0.0191293,0.0136006,0.00746878,0.00949864,0.0342756,0.0347383,0.0267378,0.0134879,0.0115059,0.0362079,0.0268992,0.0172303,0.0183786,0.00223783,0.0542357,0.0117672,0.0043269,0.0102384,0,0,0.0118994,0,0.00928437,0.0116321,0.0817577,0,0.00960432,0.00804861,0.0248646,0,0.00785554,0.0257736,0.0257672,0.0616129,0.00898171,0.0159521,0.0085625,0.00974586,0,0,0,0,0,0,0,0,0.0336724,0.0120954,0.00288377,0.0411401,0.0380638,0.0047033,0.102998,0,0.0512929,0.0803914,0,0,0
300,0.00869954,0.00289307,0,0,0.0162906,0.0196427,0.00823448,0.00812971,0,0,0.0105473,0,0.0193293,0.00780715,0.0375123,0.0147699,0.0190915,0.0136412,0.0076255,0.00928318,0.0343624,0.0350209,0.0267506,0.0131843,0.0107881,0.0355667,0.0284801,0.0169543,0.0184201,0.00200095,0.0552752,0.0117598,0.00426745,0.0103901,0,0,0.0119197,0,0.00919759,0.0115391,0.0816647,0,0.00943219,0.00816197,0.0256058,0,0.00697652,0.0270227,0.0270965,0.0627692,0.00873411,0.016027,0.0085435,0.00967064,0,0,0,0,0,0,0,0,0.0337738,0.0117393,0.00298392,0.0418343,0.0385181,0.00529755,0,0,0.0537861,0.0795975,0,0,0
301,0.00827406,0.00318446,0,0,0.0174696,0.0195379,0.00768449,0.0087156,0,0,0.0102831,0,0.0194837,0.00769642,0.0377092,0.0154414,0.0195086,0.0130565,0.00762523,0.00917731,0.0344719,0.0351689,0.0266677,0.012638,0.009994,0.0348962,0.0305407,0.016777,0.0184358,0.00162994,0.0660923,0.0117405,0.00413504,0.0101126,0,0,0.0119096,0,0.00918068,0.0114161,0.0814547,0,0.0100105,0.0083337,0.0252994,0.0443088,0.00730385,0.0269439,0.028625,0,0.00839234,0.0161458,0.00846817,0.00921689,0,0,0,0,0,0,0,0,0.0339521,0.0113991,0.00321469,0.0500751,0.0356085,0.00548875,0.0136153,0,0.0618174,0.0793633,0,0,0
302,0.0081749,0.00343713,0,0,0.0186509,0.0194959,0.00719662,0.0085372,0,0,0.0100088,0,0.0195961,0.00768175,0.0373743,0.0164491,0.0196941,0.0130046,0.00793451,0.0090178,0.0345982,0.0354191,0.0266453,0.0122942,0.00926783,0.0341453,0.0324385,0.0165687,0.0184457,0.00165801,0.0570131,0.0118203,0.00416844,0.0101449,0,0,0.011964,0,0.00921726,0.011421,0.0814129,0,0.0106123,0.00863817,0.0271075,0,0.00562335,0.0286842,0.0292459,0.0655504,0.0082394,0.0161756,0.00840344,0.00919647,0,0,0,0,0,0,0,0,0.0340601,0.0111933,0.00345755,0.0420076,0.0385786,0.00625745,0.00397339,0,0.0565606,0.0784425,0,0,0
303,0.00762094,0.00407809,0,0,0.019182,0.0193254,0.00626796,0.00885877,0,0,0.00979862,0,0.019793,0.00762692,0.0371162,0.0176575,0.0196586,0.0126165,0.0074166,0.00847851,0.03491,0.0357993,0.0265627,0.0118312,0.00843301,0.0333416,0.0337549,0.0165143,0.0185586,0.00182695,0.0546973,0.0117715,0.00411687,0.00996461,0,0,0.0111116,0,0.00938151,0.0113133,0.0816778,0.034649,0.0108007,0.00939327,0.028198,0.0456072,0.00369183,0.0277129,0.0291806,0.064275,0.00762272,0.0160061,0.00838902,0.00912214,0,0,0,0,0,0,0,0,0.0344746,0.0107661,0.00406005,0.0396034,0.0388049,0.00653642,0.00385221,0,0.0552616,0.0776736,0,0,0
304,0.00807088,0.00400393,0,0,0.0201002,0.019408,0.00570448,0.00907589,0,0,0.0100296,0,0.019762,0.00778715,0.0368832,0.0190211,0.0199487,0.0123484,0.00769301,0.00834165,0.0349297,0.0359449,0.0264444,0.011507,0.00783153,0.0327489,0.0356763,0.0166525,0.0185474,0.00198956,0.0550906,0.0119027,0.00429685,0.0104428,0,0,0.0111337,0,0.00941456,0.0111618,0.0820463,0,0.0112855,0.00960415,0.0286093,0.0464799,0.00384872,0.0298233,0.0319567,0.0639575,0.00754244,0.0160979,0.0084251,0.00966222,0,0,0,0,0,0,0,0,0.0345272,0.0104709,0.00400123,0.0399464,0.0376026,0.00853952,0.00351287,0,0.0557855,0.0777862,0,0,0
305,0.00821196,0.00420325,0,0,0.020958,0.0192595,0.00505648,0.00899394,0,0,0.0098169,0,0.0199931,0.00767514,0.0364489,0.0205135,0.0200751,0.01219,0.0077289,0.00789527,0.0352126,0.0363343,0.0265997,0.0110423,0.00747779,0.0319491,0.0374334,0.0163352,0.0186352,0.00184462,0.0535483,0.0118603,0.00443692,0.0108826,0,0,0.0104836,0,0.0094072,0.00894876,0.0824983,0.0330875,0.0109863,0.00992524,0.0306766,0.0481161,0.00315385,0.0285458,0.0313286,0.0623298,0.00723051,0.0162066,0.00838945,0.0101512,0,0,0,0,0,0,0,0,0.0348678,0.010086,0.0041882,0.0382919,0.0374871,0.0084146,0.00473282,0,0.0537353,0.0769566,0,0,0
306,0.00825608,0.00474911,0,0,0.0223378,0.0192866,0.00452092,0.00855985,0,0,0.01032,0,0.019951,0.00790448,0.0359762,0.0220426,0.0201586,0.0120573,0.00843155,0.00766349,0.0353952,0.0366654,0.0267281,0.0103851,0.00701112,0.0311152,0.0397325,0.0164597,0.0186167,0.00170004,0.053128,0.0119303,0.00416954,0.010961,0,0,0.0107511,0,0.00975182,0,0.0830319,0.0319528,0,0.00991253,0.0320655,0.0494857,0.00377979,0.0286349,0.0315652,0.0612536,0.00583587,0.0169909,0.00920311,0.0103392,0,0,0,0,0,0,0,0,0.0350578,0.00987148,0.0046596,0.037841,0.0369549,0.00923877,0.00604076,0,0.0527106,0.0770458,0,0,0
307,0.00915672,0.00451508,0,0,0.022838,0.0192488,0.00380924,0.00942603,0,0,0.0107897,0,0.0199695,0.00821538,0.0359443,0.023099,0.0205911,0.0116562,0.0081137,0.00676469,0.0354535,0.036789,0.0266338,0.00952746,0.00656212,0.0305844,0.0407878,0.0163976,0.0185963,0.00167657,0.0535951,0.0121762,0.00465958,0.011892,0,0,0.00938243,0,0.00961621,0.0174193,0.0833865,0,0.0111764,0.0110092,0.0323446,0.050098,0.00446498,0.0298948,0.032575,0.0606412,0.00730101,0.015834,0.00808399,0.0114856,0,0,0,0,0,0,0,0,0.0351847,0.00962721,0.00418788,0.0385555,0.0363077,0.0111684,0.00650383,0,0.0518848,0.0765973,0,0,0
308,0.0486803,0.0357468,0,0,0.0302316,0.0219969,0.00497056,0.0239056,0,0,0.0205086,0,0.0172359,0.00719046,0.0311919,0.0285752,0.0277856,0.0132101,0.0270174,0.0473161,0.036488,0.0388977,0.0269112,0.0100514,0.00555208,0.0277449,0.0522516,0.0299966,0.0168076,0.00457982,0.0455411,0.0156347,0.0377475,0.0597576,0,0,0.0262959,0,0.0127037,0,0.106046,0.0499606,0,0.0604489,0.0356322,0,0.00955695,0.0700735,0.0787804,0.0396392,0.0150815,0.0221757,0.0119419,0.0492491,0,0,0,0,0,0,0,0,0.0359283,0.0104117,0.0453758,0.0657332,0,0.0670121,0,0,0.0908252,0,0,0,0
