Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,RTHIA,RTHI,RTHII,x75,x77,x80,x79,x76,
1350,0.035491,0,0,0,0,0.0574756,0,0,0,0,0,0,0.0446893,0,0.0290259,0.0342086,0,0,0.0246791,0,0,0.131381,0.0552313,0.042247,0,0.0134743,0.0565622,0.0453796,0,0,0,0.0315192,0.0250458,0.0273541,0,0.0278413,0.0171847,0.0535167,0.0802744,0,0,0,0.0339514,0.0448321,0.0321717,0,0,0.030502,0,0,0.0165533,0.0502987,0.056344,0.0126833,0.0146619,0.040582,0.0516759,0.0381625,0.0551835,0.034274,0.0379675,0.0626854,0.0190352,0.0388509,0,0.00955729,0.058233,0.059783,0,0,0,0,0.0483371,0.051705,0,0,0,0,0,0
1351,0.0352814,0,0,0,0,0.0572579,0,0,0,0,0,0,0.0450326,0,0.0280851,0.0323733,0,0,0.0247657,0,0,0.131717,0.0551027,0.0388822,0,0.0157134,0.0555147,0.0452261,0,0,0.0470333,0.0313761,0.0300076,0.0299177,0,0.0273179,0.0160721,0.0532738,0.0800232,0,0,0,0.0341797,0.0435473,0.0328504,0,0,0.0313109,0,0,0.0170239,0.0505885,0.0561194,0.0137717,0.0148744,0.0414405,0.0530686,0.0380956,0.0556521,0.0345352,0.0383227,0.063111,0.0187018,0.0385448,0,0.00967471,0.0575681,0.0607679,0,0,0,0,0.0482345,0.0512882,0,0,0,0,0,0
1352,0.0354687,0,0,0,0,0.057602,0,0,0,0,0,0,0.045309,0,0.0293567,0.0354047,0,0,0.0249028,0,0,0.131749,0.054504,0.0425193,0,0.013402,0.0565679,0.0451456,0,0,0,0.0310574,0.0278184,0.027417,0,0.0276179,0.0170475,0.0533692,0.0799043,0,0,0,0,0.0446542,0.0322729,0,0,0.0309004,0,0,0.0167793,0.0506715,0.0631463,0.0124833,0.0148912,0.0409252,0.0518875,0.0371065,0.0530632,0.0305086,0.0342855,0.0607422,0.0205182,0.0387082,0,0.00964047,0.0577411,0.0597024,0,0,0,0,0.0474304,0.0523462,0,0,0,0,0,0
1353,0.0356486,0,0,0,0,0.0573932,0,0,0,0,0,0,0.0448294,0,0.029176,0.0354583,0,0,0.0250497,0,0,0.131792,0.0542886,0.0424333,0,0.0134236,0.0561009,0.0455164,0,0,0,0.0310382,0.0261746,0.0276351,0,0.0278272,0.0175836,0.0534811,0.0796621,0,0,0,0,0.0447563,0.0320904,0,0,0.0317161,0,0,0.00950813,0.0507918,0.0633063,0.012369,0.0151964,0.0406113,0.0512094,0.0368157,0.053139,0.0304108,0.0342615,0.0608096,0.0206272,0.0382046,0,0,0.0579789,0.0599322,0,0,0,0,0.047203,0.0521556,0,0,0,0,0,0
1354,0.0354864,0,0,0,0,0.0575172,0,0,0,0,0,0,0.0451106,0,0.0292258,0.0341999,0,0,0.0252366,0,0,0.132215,0.0554566,0.0428017,0,0.0133921,0.0567446,0.0452356,0,0,0,0.0314678,0.027377,0.0275631,0,0.0277421,0.0173056,0.0530047,0.0791827,0,0,0,0.0343756,0.0449072,0.0321737,0,0,0.0311798,0,0,0.0168434,0.0503614,0.0552387,0.0125633,0.0145131,0.0406334,0.0519255,0.0385029,0.0553092,0.0343425,0.0384732,0.0630516,0.0184144,0.0385361,0,0.00966008,0.0575462,0.0594869,0,0,0,0,0.0485084,0.0515382,0,0,0,0,0,0
1355,0.0354842,0,0,0,0,0.0574898,0,0,0,0,0,0,0.0451321,0,0.0293216,0.0341276,0,0,0.0254847,0,0,0.132494,0.0555183,0.0429534,0,0.0133182,0.0567086,0.0451889,0,0,0,0.0314451,0.0283727,0.0275918,0,0.0277326,0.0170546,0.0529965,0.0787791,0,0,0,0.0344246,0.0448662,0.0321311,0,0,0.0313257,0,0,0.0168587,0.0503467,0.0551035,0.0126038,0.0144864,0.0406209,0.0518539,0.0385649,0.0553207,0.0344331,0.0385749,0.0631268,0.0183388,0.038469,0,0.00966351,0.0575033,0.0594734,0,0,0,0,0.0485105,0.0516302,0,0,0,0,0,0
1356,0.0353542,0,0,0,0,0.0571363,0,0,0,0,0,0,0.0448964,0,0.028062,0.031973,0,0,0.0256887,0,0,0.132666,0.0552873,0.0391859,0,0.01554,0.0555655,0.0450367,0,0,0.0471799,0.0315593,0.0309103,0.0302859,0,0.0276189,0.0164266,0.0528663,0.0784541,0,0,0,0.034553,0.0436682,0.0328418,0,0,0.0320533,0,0,0.0172745,0.0504482,0.054862,0.0137612,0.0146207,0.0415026,0.0532061,0.0383909,0.055811,0.0347133,0.0388991,0.0634873,0.0180313,0.0381669,0,0.00974618,0.0575309,0.0606327,0,0,0,0,0.0483072,0.0510815,0,0,0,0,0,0
1357,0.0355955,0,0,0,0,0.0573786,0,0,0,0,0,0,0.0452449,0,0.0293366,0.0341286,0,0,0.025953,0,0,0.132691,0.0554261,0.0427158,0,0.0133922,0.0567497,0.0450362,0,0,0,0.0314808,0.0284409,0.0277184,0,0.0278905,0.0172082,0.0530071,0.0781025,0,0,0,0.0342955,0.0447654,0.0321847,0,0,0.0315591,0,0,0.0169506,0.0502622,0.0549086,0.0125429,0.0144567,0.0405769,0.0518115,0.0388056,0.0554553,0.034499,0.0386307,0.0628998,0.0182073,0.0383386,0,0.00966478,0.0578752,0.0594859,0,0,0,0,0.0484964,0.0515431,0,0,0,0,0,0
1358,0.0359667,0,0,0,0,0.0569872,0,0,0,0,0,0,0.046879,0,0.0299909,0.034736,0,0,0.0261078,0,0,0.132971,0.057313,0.042674,0,0.013862,0.0542539,0.0455478,0,0,0,0.0346624,0.0285345,0.0274138,0,0.0286105,0.0156879,0.0526882,0.0779949,0,0,0,0.0320414,0,0.0319326,0,0,0.033018,0,0,0.00965307,0.0476956,0.0549483,0.0167939,0.0135024,0.0379216,0.051708,0.040904,0.051815,0.0325302,0.0366948,0.0591571,0.0195192,0.0374104,0,0,0.0575456,0.0592082,0,0,0,0,0.0503328,0.0557265,0,0,0,0,0,0
1359,0.0356045,0,0,0,0,0.0569949,0,0,0,0,0,0,0.0454158,0,0.0308488,0.0371257,0,0,0.0263287,0,0,0.13324,0.0540152,0.0433173,0,0.00985207,0.054146,0.0447186,0.0416418,0,0,0.0344082,0.0286985,0.0278302,0,0.0292219,0.0173836,0.0525392,0.0777563,0,0,0,0.0326624,0,0.0326517,0,0,0.0327872,0,0,0.0175895,0.0495268,0.0548085,0.0158323,0.0142585,0.0390523,0.0531502,0.0418601,0.0519004,0.0323516,0.036544,0.0592885,0.0187153,0.0377242,0,0.00982654,0.0570508,0.0597016,0,0,0,0,0.0498371,0.0552884,0,0,0,0,0,0
1360,0.0356186,0,0,0,0,0.0570698,0,0,0,0,0,0,0.0434108,0,0.0304728,0.0367031,0,0,0.0266519,0,0,0.13315,0.051753,0.0429571,0,0.00922337,0.0557579,0.0447384,0.0409749,0,0,0.0313867,0.028807,0.0283132,0,0.0289953,0.0192889,0.0532377,0.0773799,0,0,0,0.0347165,0.0447557,0.032512,0,0,0.0330572,0,0,0.00878326,0.0521189,0.0544378,0.0120154,0.0151494,0.0408805,0.0515684,0.0399998,0.0554414,0.0343782,0.0384036,0.0626758,0.0173263,0.0375866,0,0,0.0566352,0.0604491,0,0,0,0,0.0482199,0.0511981,0,0,0,0,0,0
1361,0.0357854,0,0,0,0,0.0569078,0,0,0,0,0,0,0.0435727,0,0.0302103,0.0366146,0,0,0.0270173,0,0,0.133546,0.0517181,0.0428811,0,0.00921986,0.0557357,0.0446791,0.0410637,0,0,0.0313588,0.0285828,0.0282735,0,0.0292498,0.0193707,0.0531849,0.076945,0,0,0,0.0348379,0.0447425,0.0325195,0,0,0.0332823,0,0,0.00915576,0.0521429,0.054468,0.0119721,0.0152152,0.0408417,0.0514075,0.0400865,0.0555512,0.0345315,0.0383909,0.0624671,0.0173403,0.0375664,0,0,0.0568333,0.0605026,0,0,0,0,0.0481957,0.0511667,0,0,0,0,0,0
1362,0.0359388,0,0,0,0,0.0567773,0,0,0,0,0,0,0.043843,0,0.0289405,0.0365665,0,0,0.0274465,0,0,0.133959,0.0517322,0.0429004,0,0.00917628,0.0557671,0.0446977,0.0411447,0,0,0.0314884,0.0283054,0.0283542,0,0.028752,0.0191236,0.0531675,0.0764114,0,0,0,0.0347431,0.0447269,0.0325582,0,0,0.033492,0,0,0.00903613,0.0521013,0.0543209,0.0119379,0.0151953,0.0408272,0.0513677,0.0402357,0.0555843,0.0346752,0.0384501,0.0623892,0.0173043,0.0374712,0,0,0.0571681,0.0604781,0,0,0,0,0.0482444,0.051252,0,0,0,0,0,0
1363,0.0357249,0,0,0,0,0.0569004,0,0,0,0,0,0,0.0439877,0,0.0274191,0.0364932,0,0,0.0278413,0,0,0.13441,0.0518675,0.0431032,0,0.00932593,0.0562953,0.0443107,0.0412431,0,0,0.0315133,0.0279615,0.0284747,0,0.0282649,0.0185988,0.0528037,0.0759793,0,0,0,0.0344769,0.0447557,0.0328413,0,0,0.0330217,0,0,0.0175703,0.0519447,0.054116,0.0118448,0.0152062,0.0411507,0.0519134,0.0402134,0.055569,0.0347262,0.0384859,0.0623931,0.0172909,0.0377832,0,0.00981941,0.0568989,0.060187,0,0,0,0,0.0482912,0.0513328,0,0,0,0,0,0
1364,0.0360374,0,0,0,0,0.0567377,0,0,0,0,0,0,0.0436532,0,0.0272929,0.0365494,0,0,0.0282382,0,0,0.134613,0.0518028,0.0429506,0,0.00936095,0.0558881,0.0445758,0.0412202,0,0,0.0313954,0.0280221,0.0289719,0,0.028339,0.0184309,0.0529865,0.0756975,0,0,0,0.0343022,0.0448791,0.0326055,0,0,0.0338973,0,0,0.00863261,0.0519682,0.0541972,0.0118729,0.0153678,0.0408436,0.0512029,0.0399987,0.0556013,0.034708,0.0384468,0.0624483,0.0173542,0.0371901,0,0,0.0564668,0.0603834,0,0,0,0,0.0482782,0.0513011,0,0,0,0,0,0
1365,0.0361422,0,0,0,0,0.0566861,0,0,0,0,0,0,0.0435792,0,0.0287983,0.0366136,0,0,0.0286424,0,0,0.134872,0.0518358,0.0427424,0,0.00924836,0.0558914,0.0444537,0.0412461,0,0,0.0314938,0.028168,0.0291772,0,0.0286952,0.0187692,0.0529535,0.0754494,0,0,0,0.0341033,0.0448247,0.0326329,0,0,0.0341056,0,0,0.0085148,0.0519429,0.0543634,0.0118612,0.0154815,0.0408564,0.0509965,0.0398266,0.055646,0.0346437,0.0383739,0.0625921,0.0174809,0.0370702,0,0,0.0563488,0.0603915,0,0,0,0,0.0481787,0.0512009,0,0,0,0,0,0
1366,0.0360206,0,0,0,0,0.0564694,0,0,0,0,0,0,0.0432563,0,0.0281299,0.0345202,0,0,0.0291032,0,0,0.135215,0.0517316,0.0390862,0,0.0120414,0.0549456,0.0443013,0.0423738,0,0.047804,0.0315114,0.030409,0.031363,0,0.0282402,0.0181298,0.0528315,0.0750527,0,0,0,0.0343381,0.0437099,0.0333789,0,0,0.034978,0,0,0.00879869,0.0520168,0.0539279,0.0129571,0.0155697,0.0416535,0.0520103,0.0396276,0.0561334,0.0350995,0.0387649,0.063008,0.0172974,0.0366929,0,0,0.0559481,0.0613996,0,0,0,0,0.0480343,0.0507201,0,0,0,0,0,0
1367,0.0363411,0,0,0,0,0.0566644,0,0,0,0,0,0,0.0441716,0,0.0302841,0.0386063,0,0,0.0296407,0,0,0.13552,0.0509486,0.042985,0,0,0.0560293,0.0444114,0.0425744,0,0,0.0303411,0.0272074,0.0277978,0.0183588,0.0254054,0.0182564,0.0530851,0.074731,0,0,0,0,0.0446252,0.0327112,0,0,0.0345263,0,0,0.00822411,0.0524703,0.0616959,0.0113146,0.0156242,0.0408248,0.0504593,0.0384635,0.053355,0.030818,0.0342332,0.0603228,0.0215221,0.0368836,0,0,0.0563143,0.060183,0,0,0,0,0.0469883,0.0520585,0,0,0,0,0,0
1368,0.036545,0,0,0,0,0.0565726,0,0,0,0,0,0,0.0444529,0,0,0.0371252,0,0,0.0300852,0,0,0.136008,0.0518526,0.0453732,0,0.00958879,0.0563717,0.0445886,0.0408706,0,0,0.0301716,0.0263653,0.0274847,0,0.0259161,0.0187877,0.053094,0.0745322,0,0,0,0.0337222,0.0453568,0.0325843,0,0,0.0346257,0,0,0.00793015,0.0515243,0.0540097,0.0115647,0.015501,0.0403205,0.0497364,0.0399511,0.0555713,0.0346511,0.0384683,0.0626223,0.0175105,0.036814,0,0,0.0564444,0.0599416,0,0,0,0,0.0482736,0.0514467,0,0,0,0,0,0
1369,0.0366178,0,0,0,0,0.0563426,0,0,0,0,0,0,0.0433713,0,0.0272298,0.0366396,0,0,0.0306163,0,0,0.136539,0.0518936,0.0427369,0,0.0090525,0.0559582,0.0444837,0.041052,0,0,0.0313557,0.0279144,0.0288444,0,0.0279592,0.019105,0.0530862,0.0741876,0,0,0,0.0342357,0.0452022,0.032941,0,0,0.0351243,0,0,0.00783349,0.0517805,0.0533856,0.0117836,0.0156294,0.0405575,0.0498266,0.0401439,0.0557938,0.0348572,0.0387588,0.0627997,0.0172714,0.0365825,0,0,0.0564145,0.0602716,0,0,0,0,0.0482291,0.0512602,0,0,0,0,0,0
1370,0.0367547,0,0,0,0,0.0562248,0,0,0,0,0,0,0.0433468,0,0.0271209,0.0359865,0,0,0.0311706,0,0,0.137009,0.0517927,0.0427699,0,0.00868035,0.0558539,0.044197,0.0411098,0,0,0.0314133,0.0274776,0.0290846,0,0.0280951,0.0193922,0.0530514,0.0738813,0,0,0,0.0344616,0.0452945,0.0329957,0,0,0.0354078,0,0,0.00758929,0.051793,0.0531189,0.0117657,0.0157027,0.0404187,0.0495599,0.0402487,0.055835,0.0350853,0.0388982,0.0625167,0.017175,0.036374,0,0,0.055901,0.0602814,0,0,0,0,0.0482883,0.0512572,0,0,0,0,0,0
1371,0.0367052,0,0,0,0,0.0559685,0,0,0,0,0,0,0.0430414,0,0.0260622,0,0,0,0.0315938,0,0,0.137381,0.0481487,0.0407509,0,0.0122227,0.0548289,0.043803,0.0398046,0,0.0496517,0.0307365,0.028026,0.029813,0,0.0273358,0.0187887,0.0529942,0.0737385,0,0,0,0.0356642,0.0446559,0.0337399,0,0,0.0363,0,0,0.00768633,0.0544272,0.0532772,0.0117757,0.0169565,0.0413129,0.0505696,0.0417283,0.0558206,0.0347528,0.0385901,0.0622346,0.0176162,0.0358526,0,0,0.0554947,0.0612396,0,0,0,0,0.0475567,0.050786,0,0,0,0,0,0
1372,0.0370385,0,0,0,0,0.0559234,0,0,0,0,0,0,0.0443031,0,0.026338,0,0,0,0.0319977,0,0,0.137694,0.0481306,0.042674,0,0.00916372,0.0553893,0.044137,0.0385017,0,0,0.0310338,0.0272074,0,0,0.0274364,0.0176261,0.05304,0.0736553,0,0,0,0.0352583,0.0455529,0.0335003,0,0,0.036271,0,0,0.00729996,0.0542428,0.052965,0.0110141,0.016958,0.0410169,0.0497154,0.042,0.0554656,0.0343381,0.038416,0.062202,0.0179122,0.035756,0,0,0.0560506,0.0609049,0,0,0,0,0.0475721,0.0510614,0,0,0,0,0,0
1373,0.0374613,0,0,0,0,0.0559613,0,0,0,0,0,0,0.0439093,0,0,0,0,0,0.0326179,0,0,0.138071,0.0484576,0.0477414,0,0.01085,0.0561781,0.0444995,0.0388438,0,0,0.0297375,0.0237365,0.0261143,0,0.0254672,0.0198766,0.0531168,0.0734577,0,0,0,0.0351879,0.0464311,0.032877,0,0,0.0359332,0,0,0.00665964,0.0543922,0.0532634,0.0099394,0.0171211,0.039648,0.0482598,0.0422499,0.055113,0.0340723,0.0381946,0.0620672,0.0179482,0.0357665,0,0,0.0566441,0.0596976,0,0,0,0,0.0477749,0.0514936,0,0,0,0,0,0
1374,0.037561,0,0,0,0,0.0557889,0,0,0,0,0,0,0.0451584,0,0.0323779,0,0,0,0.0331407,0,0,0.138587,0.0486928,0.0454215,0,0.0108841,0.0558525,0.0444971,0.0395803,0,0,0.0307967,0.0246148,0.0269795,0.0164322,0.0262815,0.0172355,0.0530769,0.0733438,0,0,0,0.035263,0.0459779,0.0331551,0,0,0.0363905,0,0,0.00660003,0.0547743,0.0530356,0.0102546,0.0172884,0.04003,0.0483963,0.0424216,0.0552718,0.0341162,0.0382829,0.0621302,0.0181464,0.0354215,0,0,0.0564162,0.0600149,0,0,0,0,0.0477168,0.0513458,0,0,0,0,0,0
1375,0.0382507,0,0,0,0,0.0561373,0,0,0,0,0,0,0.0410558,0,0,0.0393794,0,0,0.0338014,0,0,0.138917,0.0520602,0,0,0.0116526,0.0577894,0.0449478,0.0410683,0,0,0.0273499,0.0205261,0.0249014,0.0152095,0.0210582,0.0238007,0.0532274,0.0731743,0,0,0,0.0336791,0.0466311,0.0321423,0,0,0.0354667,0,0,0.00569306,0.0513955,0.0527641,0.0103323,0.0156604,0.0385501,0.0460212,0.0405172,0.0552966,0.0345083,0.0387536,0.0624261,0.0174597,0.0358238,0,0,0.0569672,0.0582011,0,0,0,0,0.0488706,0.0520685,0,0,0,0,0,0
1376,0.0338499,0,0,0,0,0.0619789,0,0,0,0,0,0,0.0381969,0,0,0.0396874,0,0,0.0346892,0,0,0.139258,0.0518462,0,0,0,0.0579547,0.0404769,0.0421538,0,0,0.0256164,0.0204588,0.0243152,0,0.0200397,0.0278377,0.0515601,0.0727716,0,0,0,0.0332538,0.0468824,0.0311359,0,0,0.0344786,0,0,0.00423101,0.051749,0.0527882,0.0116557,0.0155287,0.0385413,0.0433517,0.041003,0.0548827,0.0342986,0.0386048,0.0620048,0.0176595,0.0364381,0,0,0,0.0566359,0,0,0,0,0.0497192,0.0527983,0,0,0,0,0,0
1377,0.0379415,0,0,0,0,0.0556121,0,0,0,0,0,0,0.0497343,0,0.102077,0.0367656,0,0,0.0348318,0,0,0.139878,0.0539775,0,0,0,0.0556185,0.0448253,0.0426469,0,0,0.0335608,0.0289826,0.030929,0,0.0321076,0.020479,0.0529577,0.0730294,0,0,0,0.0338392,0.045207,0.0334478,0,0,0.0373629,0,0,0.00575734,0.0524243,0.0518136,0.0116858,0.0158971,0.0403325,0.0477996,0.0407039,0.0556847,0.0346227,0.0390347,0.0627119,0.0177747,0.0345472,0,0,0.0561789,0.0603854,0,0,0,0,0.0483111,0.0512744,0,0,0,0,0,0
1378,0.0381442,0,0,0,0,0.0555319,0,0,0,0,0,0,0.0537924,0,0.109014,0.0368523,0,0,0.0352368,0,0,0.140169,0.0543778,0,0,0.00204187,0.0556852,0.0450473,0.0423723,0,0,0.0330358,0.0268242,0.0296305,0.0184987,0.0304305,0.017695,0.0530102,0.073073,0,0,0,0.0337405,0.0451748,0.0334592,0,0,0.0375832,0,0,0.00556824,0.0525403,0.0515855,0.011686,0.015907,0.0402626,0.0475611,0.0407273,0.0557297,0.0346563,0.0390641,0.0624119,0.0177652,0.0343664,0,0,0.0561608,0.0602615,0,0,0,0,0.0484361,0.0512743,0,0,0,0,0,0
1379,0.037964,0,0,0,0,0.0553503,0,0,0,0,0,0,0.0534031,0,0.105292,0.0344786,0,0,0.0358355,0,0,0.14065,0.0545764,0,0,0.00483252,0.0547256,0.0450375,0.0433423,0,0.0484722,0.0334573,0.0286157,0.0321033,0.0202873,0.0301071,0.0162361,0.0529191,0.0729383,0,0,0,0.0335904,0.0444878,0.0341261,0,0,0.0385723,0,0,0.00561389,0.0524608,0.05106,0.0128028,0.0157932,0.0411888,0.0485634,0.0405336,0.056128,0.0349947,0.0393567,0.0620115,0.0177292,0.0338741,0,0,0.0555353,0.0613805,0,0,0,0,0.0483026,0.0508457,0,0,0,0,0,0
1380,0.0384952,0,0,0,0,0.0552993,0,0,0,0,0,0,0.0537233,0,0.106224,0,0,0,0.0364321,0,0,0.141079,0.0534034,0,0,0.00553335,0.0536021,0.0455395,0.0407672,0,0,0.0374419,0.0249948,0.0270881,0,0.0344024,0.0158753,0.0526514,0.0729963,0,0,0,0.0341732,0,0.0335124,0,0,0.0387742,0,0,0.00509899,0.0518458,0.0543273,0.0140654,0.017204,0.037843,0.0478899,0.0429268,0.0519351,0.0322304,0.0363936,0.0579929,0.0183175,0.0336223,0,0,0.0559008,0.0596342,0,0,0,0,0.0479469,0.0551131,0,0,0,0,0,0
1381,0.038604,0,0,0,0,0.0555069,0,0,0,0,0,0,0.0530494,0,0.107542,0,0,0,0.0370749,0,0,0.141352,0.0510171,0,0,0.00434462,0.0556783,0.0454481,0.0402977,0,0,0.0329478,0.0238051,0.0275614,0.0175991,0.0315005,0.0171062,0.0532208,0.0728346,0,0,0,0.0345137,0.0453276,0.0335226,0,0,0.0382904,0,0,0.00453875,0.0558071,0.0517063,0.0107034,0.0171244,0.0398375,0.0468106,0.0429367,0.0550472,0.0341034,0.038455,0.0606489,0.0191603,0.0338841,0,0,0.0556365,0.0600662,0,0,0,0,0.0479863,0.0515659,0,0,0,0,0,0
1382,0.0386546,0,0,0,0,0.0553665,0,0,0,0,0,0,0.0509504,0,0.104368,0.0366872,0,0,0.0377228,0,0,0.141828,0.0546138,0,0,0.00227686,0.055462,0.0455972,0.0426355,0,0,0.0338548,0.0270501,0.0304588,0,0.0336137,0.0196422,0.0530766,0.0729676,0,0,0,0.0332106,0.044819,0.0337331,0,0,0.03866,0,0,0.00436954,0.052623,0.0510842,0.0118819,0.0156351,0.0402408,0.0468505,0.0409083,0.0554531,0.0346832,0.0390009,0.0613723,0.0181471,0.0335208,0,0,0.0549891,0.060576,0,0,0,0,0.0483675,0.0514628,0,0,0,0,0,0
1383,0.0387319,0,0,0,0,0.0553035,0,0,0,0,0,0,0.0505246,0,0.104673,0.0362891,0,0,0.0384222,0,0,0.142166,0.0546866,0,0,0.00205813,0.0554007,0.0456393,0.0426917,0,0,0.0336971,0.0269739,0.030437,0,0.033537,0.0200146,0.0530924,0.0728935,0,0,0,0.0331427,0.0447659,0.0338337,0,0,0.0388603,0,0,0.00415658,0.0525737,0.0509871,0.0120657,0.0155471,0.0402674,0.0466886,0.0409238,0.0554186,0.0347324,0.0387788,0.0613484,0.0180721,0.0332855,0,0,0.054667,0.0605918,0,0,0,0,0.0482962,0.0514666,0,0,0,0,0,0
1384,0.0389995,0,0,0,0,0.0550112,0,0,0,0,0,0,0.0520803,0,0.105638,0.0367167,0,0,0.0389858,0,0,0.14265,0.056543,0,0,0.00304246,0.0533714,0.0460065,0.0429093,0,0,0.0366749,0.0269612,0.0299924,0,0.033981,0.018006,0.0527264,0.0730734,0,0,0,0.0331136,0,0.0339451,0,0,0.0396213,0,0,0.0040887,0.049147,0.0536944,0.0158557,0.0155227,0.0382599,0.0473339,0.0409399,0.0523176,0.0328357,0.0364684,0.0587372,0.0182801,0.0326134,0,0,0.0549163,0.0600727,0,0,0,0,0.0481631,0.0548865,0,0,0,0,0,0
1385,0.0387886,0,0,0,0,0.0550077,0,0,0,0,0,0,0.0496712,0,0.100991,0,0,0,0.0398242,0,0,0.142953,0.0512111,0,0,0.00570427,0.054517,0.0455651,0.04176,0,0.0496318,0.0335808,0.0286971,0.0315393,0,0.033294,0.0179499,0.0534781,0.0728171,0,0,0,0.0337567,0.0439945,0.034639,0,0,0.0397443,0,0,0.00382906,0.0556579,0.050992,0.0122312,0.0165976,0.0413357,0.0474827,0.0429324,0.05539,0.0346146,0.0381845,0.0609604,0.0194853,0.0325513,0,0,0.0546438,0.0614566,0,0,0,0,0.0478377,0.0510174,0,0,0,0,0,0
1386,0.0387506,0,0,0,0,0.0544765,0,0,0,0,0,0,0.0395558,0,0,0,0,0,0.0433292,0,0,0.0925891,0.0520046,0,0,0.0133325,0.0526756,0.0420993,0.0404585,0,0.0561848,0.0307959,0.0204963,0.0241314,0,0.0201127,0.0232467,0.0462823,0.184817,0.119515,0,0,0.0322281,0,0.0343601,0,0,0.0394273,0,0,0.0033459,0.0496892,0.0539204,0.0116553,0.0160479,0.034304,0.0470595,0.0415946,0.0518941,0.0324068,0.0360201,0.058252,0.0183536,0.0328376,0,0,0.0563289,0.0603629,0,0,0,0,0.0471446,0.0547795,0,0,0,0,0,0
1387,0.0387746,0,0,0,0,0.0543736,0,0,0,0,0,0,0.0417483,0,0,0,0,0,0.043925,0,0,0.092267,0.0498596,0.0474351,0,0.0110494,0.0546118,0.0418859,0.0403752,0,0,0.0305685,0.0216435,0.0248758,0.0141118,0.0239511,0.0194511,0.0468054,0.186481,0.119961,0,0,0.0326171,0.0474129,0.0346044,0,0,0.0388369,0,0,0.00285369,0.054174,0.0511445,0.00727585,0.016336,0.0369844,0.0459561,0.0421857,0.0548704,0.0339657,0.0381201,0.0606939,0.0192614,0.0331324,0,0,0.0557173,0.0612535,0,0,0,0,0.0468339,0.0512173,0,0,0,0,0,0
1388,0.0388735,0,0,0,0,0.054234,0,0,0,0,0,0,0.0390015,0,0,0,0,0,0.0446865,0,0,0.0920816,0.0496694,0.0467471,0,0.00959285,0.0544802,0.0418823,0.0398602,0,0,0.0308279,0.0222927,0.025547,0,0.0252522,0.0220409,0.0468959,0.187987,0.120695,0,0,0.0330683,0.0472124,0.0347949,0,0,0.0389655,0,0,0.00247775,0.0541894,0.0509336,0.00734407,0.0162773,0.0370667,0.0459228,0.0419391,0.0550489,0.0339768,0.0382871,0.0609005,0.0195889,0.0328905,0,0,0.0555492,0.0614726,0,0,0,0,0.0467791,0.0510845,0,0,0,0,0,0
1389,0.0391314,0,0,0,0,0.0542487,0,0,0,0,0,0,0.0391932,0,0,0,0,0,0.0456699,0,0,0.0917814,0.0505546,0.047063,0,0.00978081,0.0534862,0.0410686,0.0402414,0,0,0.0316393,0.0218648,0.0247311,0,0.0255114,0.0220856,0.0477355,0.189129,0.12162,0,0,0.0343874,0.0512629,0.0349888,0,0,0.0388825,0,0,0.00211295,0.0535075,0.0526971,0.00957029,0.0149958,0.0367242,0.0459456,0.0435503,0.0515507,0.0304416,0.0353287,0.0582808,0.0217357,0.0328209,0,0,0.0558758,0.0605572,0,0,0,0,0.0484992,0,0,0,0,0,0,0
1390,0.0392187,0,0,0,0,0.0540524,0,0,0,0,0,0,0.03871,0,0,0,0,0,0.0465377,0,0,0.0917898,0.050298,0.0465202,0,0.00935684,0.0544242,0.0419506,0.0401003,0,0,0.03143,0.0222813,0.0251536,0,0.025624,0.02244,0.0473241,0.190459,0.121899,0.0411502,0,0.028753,0.04845,0.0349824,0,0,0.0389153,0,0,0.00179426,0.0535296,0.0488767,0.00742967,0.0162935,0.0368061,0.0456689,0.0424366,0.0562494,0.0355343,0.0405015,0.0628758,0.0146375,0.032546,0,0,0.0550379,0.0615308,0,0,0,0,0.0469313,0.0512336,0,0,0,0,0,0
1391,0.0391826,0,0,0,0,0.0540419,0,0,0,0,0,0,0.0369326,0,0.0282855,0.037214,0,0,0.0473856,0,0,0.0917621,0.053118,0.0409076,0,0.00714072,0.054302,0.0416863,0.0419652,0,0,0.0330283,0.0265754,0.0290611,0,0.0286174,0.0230765,0.0477365,0.191732,0.122526,0,0,0.0312545,0.046425,0.0354324,0,0,0.0390541,0,0,0.00155126,0.0509803,0.050469,0.0083175,0.0147537,0.0377781,0.0460271,0.0397707,0.0557879,0.0347833,0.0390663,0.0618916,0.0187752,0.0322546,0,0,0.054292,0.0623212,0,0,0,0,0.0468962,0.0507459,0,0,0,0,0,0
