Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,
38,0.04536,0,0,0,0,0.0442723,0,0,0,0,0,0,0.0275643,0,0.0193286,0.120217,0,0,0.0127839,0,0,0.0398737,0.0433687,0.0286533,0.0183762,0.02853,0.0360245,0.0256949,0.0435116,0.0377163,0.027642,0.0397803,0.0436741,0.0502135,0.0312623,0.0317192,0.0359888,0.0570261,0,0.0224773,0.0386258,0,0.0319439,0.0433534,0.0505161,0,0,0.0102541,0,0,0.0231775,0.0583004,0.0396509,0.0293122,0.0251201,0.0445873,0.0536664,0,0.0611923,0.0475018,0.0457693,0.0607635,0.0393806,0.0444298,0.0657633,0.0127663,0.0471198,0.0128409,0.0128221,0.0506946,0.0736095,0,0,0,0
39,0.0452682,0,0,0,0,0.0442802,0,0,0,0,0,0,0.0282171,0,0.0191668,0.118521,0,0,0.0128497,0,0,0.0399038,0.0430811,0.0280945,0.0177618,0.0281971,0.0361543,0.0258762,0.0432172,0.0373919,0.0278,0.0398829,0.0436642,0.0502026,0.0310785,0.0317072,0.0348132,0.0571709,0,0.0225085,0.0387268,0,0.0318837,0.0432501,0.0504926,0,0,0.00806555,0,0,0.0237507,0.0585511,0.0391432,0.0292443,0.0250257,0.0447345,0.053768,0,0.0610157,0.0473369,0.0457441,0.060725,0.039326,0.0443935,0.0657093,0.0127312,0.047337,0.0136084,0.012424,0.0505919,0.0735933,0,0,0,0
40,0.0452579,0,0,0,0,0.0442185,0,0,0,0,0,0,0.0287759,0,0.0190454,0.117083,0,0,0.0129062,0,0,0.0399113,0.0426285,0.0278476,0.016926,0.0280075,0.0364131,0.0257648,0.0428745,0.0369985,0.0280125,0.0398972,0.0437045,0.0502119,0.0309551,0.0316962,0.0335739,0.0573045,0,0.0224374,0.0388011,0,0.0316963,0.0431709,0.0504253,0,0,0.00804896,0,0,0.0237977,0.0585548,0.0391854,0.0290587,0.0249451,0.0448827,0.0537003,0,0.0609223,0.0471907,0.0457425,0.0608068,0.0393473,0.0443941,0.0658168,0.0128266,0.0477569,0.0137169,0.0124294,0.0503828,0.0736109,0,0,0,0
41,0.0452719,0,0,0,0,0.0441456,0,0,0,0,0,0,0.0295622,0,0.0190252,0.115814,0,0,0.0128765,0,0,0.0398704,0.0418798,0.0277046,0.0160976,0.0280305,0.0367448,0.0256296,0.042062,0.0367467,0.0281828,0.0398267,0.0437847,0.0503455,0.0309212,0.0317566,0.0321923,0.0574464,0,0.0223486,0.038839,0,0.0315023,0.0431411,0.0503876,0,0,0.00818766,0,0,0.0238178,0.0583405,0.0396177,0.0287779,0.0249288,0.045045,0.0535693,0,0.0608743,0.0470871,0.0457008,0.0608123,0.0394089,0.0444867,0.0659408,0.0128354,0.047643,0.0137313,0.012304,0.0503494,0.0736877,0,0,0,0
42,0.0453074,0,0,0,0,0.0440534,0,0,0,0,0,0,0.0305854,0,0.0189447,0.113174,0,0,0.0129171,0,0,0.0398278,0.0434562,0.0250421,0.0178489,0.0287311,0.0363481,0.0257404,0,0.037977,0.0252515,0.0399045,0.0453496,0.0519035,0.0324963,0.0325784,0.0285779,0.057539,0,0.0223273,0.0380534,0,0.0310964,0.0427367,0.0502729,0,0,0.00952538,0,0,0.0234808,0.0570516,0.0393746,0.028849,0.024331,0.0444914,0.0531946,0,0.0614672,0.046795,0.0449896,0.060807,0.0396929,0.0448215,0.0662917,0.0123677,0.0477141,0.013301,0.0124116,0.0503291,0.0735506,0,0,0,0
43,0.0452638,0,0,0,0,0.0440449,0,0,0,0,0,0,0.0310863,0,0.0190541,0.112298,0,0,0.0130307,0,0,0.0397542,0.0428596,0.0247555,0.0174373,0.0286514,0.0365636,0.0257822,0,0.0375681,0.0254218,0.0399634,0.0455271,0.0520526,0.0327124,0.0328207,0.0274276,0.0576118,0,0.0224288,0.0383314,0,0.0310173,0.0426729,0.0502603,0,0,0.00851644,0,0,0.0236798,0.056986,0.0388932,0.0287228,0.0241878,0.044637,0.0531387,0,0.0615387,0.0466819,0.0450148,0.0604005,0.0396442,0.0447937,0.0662426,0.012223,0.0476522,0.0138428,0.012167,0.0501653,0.073487,0,0,0,0
44,0.0453157,0,0,0,0,0.0439793,0,0,0,0,0,0,0.0311348,0,0.0193389,0.113164,0,0,0.0131008,0,0,0.0396744,0.0403586,0.0266381,0.0147301,0.027388,0.0374086,0.0255777,0.0366814,0.0360988,0.028375,0.0395813,0.044135,0.0508255,0.0314965,0.0321903,0.0281568,0.0575338,0,0.0225843,0.0391581,0,0.0311587,0.0430645,0.0502849,0,0,0.0092086,0,0,0.0235394,0.0580062,0.0389901,0.028264,0.0245463,0.045288,0.0529449,0,0.0610423,0.0468628,0.0457169,0.0600739,0.0392942,0.0444785,0.0658848,0.0125744,0.0477918,0.0136649,0.0122392,0.0497969,0.073506,0,0,0,0
45,0.0454385,0,0,0,0,0.0438482,0,0,0,0,0,0,0.0315836,0,0.0194866,0.110814,0,0,0.0131716,0,0,0.0395832,0.0422443,0.0234535,0.0164042,0.0280561,0.0368467,0.025254,0,0.0368866,0.0259037,0.0397493,0.0455727,0.0523219,0.0328902,0.0329755,0.0256788,0.0574339,0,0.0226353,0.0382828,0,0.0306501,0.0424837,0.0502411,0,0,0.00881346,0,0,0.02369,0.0572339,0.0389411,0.0284543,0.0240453,0.0446634,0.0528258,0,0.0614991,0.0467356,0.0452873,0.0606148,0.0395035,0.0447998,0.0662711,0.0124904,0.0476299,0.0138729,0.0121518,0.0497328,0.0733801,0,0,0,0
46,0.0455462,0,0,0,0,0.0436917,0,0,0,0,0,0,0.0317423,0,0.0197712,0.110235,0,0,0.0132649,0,0,0.0394648,0.0418779,0.022816,0.0158697,0.0280278,0.0369455,0.0251013,0,0.0365328,0.0259519,0.0398722,0.0457226,0.0523342,0.0330516,0.0330798,0.0251825,0.05751,0,0.022616,0.0382295,0,0.0305098,0.0423891,0.0501728,0,0,0.00903257,0,0,0.0237474,0.0573313,0.0387343,0.0283785,0.0239539,0.0447255,0.0526124,0,0.0615719,0.0467205,0.045325,0.0606952,0.0395017,0.0447947,0.0663058,0.0124767,0.0476732,0.0139447,0.0122224,0.0498249,0.0733393,0,0,0,0
47,0.0456346,0,0,0,0,0.0436413,0,0,0,0,0,0,0.032056,0,0.020074,0.109798,0,0,0.0133205,0,0,0.0394142,0.0413876,0.0221524,0.0145549,0.0279585,0.0369911,0.0252087,0,0.035934,0.0260936,0.0400823,0.0459209,0.0522705,0.033172,0.0331672,0.0245245,0.0576136,0,0.0225877,0.0382788,0,0.0304017,0.0423638,0.0500962,0,0,0.00922731,0,0,0.0237896,0.0574052,0.0386179,0.0283152,0.0238516,0.044743,0.0524001,0,0.0616099,0.0468651,0.0453064,0.0605456,0.0394714,0.0447172,0.0662642,0.0122843,0.0478175,0.0139485,0.0123623,0.0497352,0.0732984,0,0,0,0
48,0.045866,0,0,0,0,0.0434138,0,0,0,0,0,0,0.0353512,0,0.0260456,0.109215,0,0,0.0138789,0,0,0.0392567,0.0391298,0.0278293,0.0117743,0.0280189,0.0370141,0.0246628,0,0.0337799,0.027047,0.0388421,0.0456849,0.0531989,0.031641,0.0286745,0.0258744,0.0578616,0,0.0224441,0.0428674,0,0.0399921,0.0405145,0.0499929,0,0,0.0120321,0,0,0.0236076,0.0584962,0.0475471,0.0279802,0.0210211,0.0449641,0.0517507,0,0.0600913,0.0467483,0.0430652,0.0582397,0.0362065,0.0415952,0.0658073,0.0147898,0.049012,0.0127992,0.0133604,0.0492764,0.07338,0,0,0,0
49,0.0459874,0,0,0,0,0.0433516,0,0,0,0,0,0,0.0331223,0,0.0208022,0.109677,0,0,0.013216,0,0,0.0394231,0.0416713,0.0207892,0.0111675,0.0278817,0.0365557,0.0251245,0,0.0346144,0.0261244,0.0405741,0.0464342,0.0530022,0.0336048,0.033458,0.0226488,0.0576984,0,0.0225712,0.0409004,0,0.0279169,0.0420678,0.0497451,0,0,0.00955641,0,0,0.0240156,0.0563085,0.0383074,0.0281665,0.0246337,0.0439008,0.0517626,0,0.0636452,0.047081,0.0452479,0.0616645,0.0407415,0.0455563,0.0657146,0.0132075,0.0484332,0.0138665,0.0131791,0.0495662,0.0730938,0,0,0,0
50,0.0453267,0,0,0,0,0.0433403,0,0,0,0,0,0,0.0326149,0,0.0208893,0.109747,0,0,0.0133942,0,0,0.0393252,0.0403399,0.0207506,0.00980381,0.027208,0.037967,0.0242568,0,0.0346568,0.0263544,0.0396229,0.0460881,0.0524108,0.0333645,0.0331372,0.0231892,0.0568057,0,0.0222645,0.0398957,0,0.0333915,0.040806,0.0503194,0,0,0.0273443,0,0,0.0328011,0.0579966,0.0413481,0.0276162,0.0222841,0.0453029,0.0464942,0,0.0612622,0.0473325,0.04456,0.0595022,0.0380408,0.0435057,0.0660966,0.0118768,0.0577743,0.0101199,0.0191198,0.0492948,0.0726758,0,0,0,0
51,0.0464894,0,0,0,0,0.0428572,0,0,0,0,0,0,0.0336258,0,0.0212611,0.109815,0,0,0.0136666,0,0,0.0391402,0.0409045,0.0197564,0.0110248,0.0278957,0.0364425,0.0249412,0,0.0339168,0.0261338,0.0405466,0.0468205,0.0532574,0.0339215,0.0336777,0.0215947,0.0575112,0,0.0224836,0.043463,0,0.0285209,0.0414005,0.0494495,0,0,0.00926491,0,0,0.0251191,0.0569964,0.0382909,0.0277943,0.0242593,0.044207,0.0505978,0,0.0643404,0.0465986,0.0451657,0.061818,0.0403751,0.0455256,0.0657973,0.0148225,0.049584,0.0123888,0.0198394,0.0493116,0.0731734,0,0,0,0
52,0.0464702,0,0,0,0,0.0427604,0,0,0,0,0,0,0.0339343,0,0.0215846,0.109988,0,0,0.0137421,0,0,0.0390676,0.040619,0.019211,0.01116,0.0280472,0.0363316,0.024933,0,0.0334845,0.0261579,0.040655,0.0471147,0.053562,0.0339998,0.0338531,0.0211127,0.0576881,0,0.0226134,0.0445011,0,0.0287273,0.0412675,0.0494987,0,0,0.00944613,0,0,0.0245246,0.0573254,0.0382872,0.0278152,0.0242227,0.0444152,0.0507794,0,0.064721,0.0462258,0.0451499,0.0620605,0.0403495,0.0455924,0.0658644,0.0160587,0.0492013,0.0133172,0.0174041,0.0491928,0.0732204,0,0,0,0
53,0.0465974,0,0,0,0,0.0424882,0,0,0,0,0,0,0.0363769,0,0.0259679,0.110469,0,0,0.0143719,0,0,0.0389324,0.0382749,0.0224965,0.0108583,0.0279322,0.0368342,0.0241405,0,0.0319274,0.026892,0.0394792,0.0468704,0.0540015,0.0329179,0.0304675,0.0216637,0.0578342,0,0.0225031,0.0431137,0,0.0395241,0.0403652,0.0496675,0,0,0.0123174,0,0,0.0240175,0.0594863,0.0478383,0.027874,0.0204816,0.04549,0.0508286,0,0.060261,0.0464595,0.0434079,0.0583888,0.0361959,0.0417144,0.0657844,0.0149696,0.0492487,0.0133312,0.0148612,0.0488437,0.0736298,0,0,0,0
54,0.0458101,0,0,0,0,0.0427462,0,0,0,0,0,0,0.0339999,0,0.0217288,0.112868,0,0,0.0135414,0,0,0.0391326,0.0373789,0.0213981,0.00854034,0.0258791,0.0382321,0.0238249,0.0373293,0.0325046,0.0294209,0.0398181,0.045348,0.0517719,0.0323474,0.0325042,0.0221663,0.0566344,0,0.0222986,0.0406662,0,0.0343415,0.0411233,0.0504371,0,0,0.0305745,0,0,0.0355054,0.0599417,0.0424109,0.0276634,0.0216666,0.0464581,0.0456064,0,0.0609583,0.0473801,0.0451595,0.0591735,0.0371392,0.0432136,0.0662881,0.0122916,0.0589563,0.010488,0.0199518,0.0489365,0.0728733,0,0,0,0
55,0.0468649,0,0,0,0,0.0422238,0,0,0,0,0,0,0.0377864,0,0.0283571,0.112786,0,0,0.014347,0,0,0.0388732,0.0362134,0.026812,0.0095867,0.0267463,0.0370665,0.0238955,0.0336656,0.0307112,0.0296552,0.0394527,0.0455197,0.0532306,0.0313735,0.0282835,0.0226509,0.0576759,0,0.0223673,0.043613,0,0.0395732,0.0406119,0.0497085,0,0,0.0127472,0,0,0.0240377,0.0605361,0.0481516,0.0278022,0.0204115,0.0460108,0.0509551,0,0.0600038,0.0471273,0.0437419,0.0582015,0.0358858,0.0415394,0.0656541,0.0149146,0.0482376,0.0130933,0.0148515,0.0486172,0.0737577,0,0,0,0
56,0.0469485,0,0,0,0,0.0421294,0,0,0,0,0,0,0.038013,0,0.0286475,0.113095,0,0,0.0144574,0,0,0.0388439,0.0362472,0.0267353,0.00982621,0.0270022,0.036796,0.023875,0.0325365,0.0301947,0.0295281,0.0395209,0.0455897,0.0533352,0.0315075,0.0282849,0.0223718,0.0575896,0,0.0223269,0.0435934,0,0.0394962,0.040503,0.0497282,0,0,0.0128959,0,0,0.0240579,0.0607264,0.0481906,0.0277643,0.020307,0.0459132,0.0510433,0,0.0600419,0.0470196,0.0436174,0.0582418,0.0359072,0.041643,0.0656127,0.0148381,0.0478327,0.0131911,0.0148954,0.0485519,0.073741,0,0,0,0
57,0.047027,0,0,0,0,0.042067,0,0,0,0,0,0,0.0378889,0,0.0287664,0.113656,0,0,0.0144626,0,0,0.0389189,0.036272,0.0262127,0.0100553,0.0271725,0.0365176,0.02381,0.03262,0.0301418,0.0293677,0.0395208,0.0457422,0.0533757,0.0317174,0.0285134,0.0221419,0.0575511,0,0.0222709,0.0437019,0,0.039375,0.0403121,0.0497527,0,0,0.012715,0,0,0.0240566,0.0609188,0.0481754,0.0277082,0.0203025,0.0457935,0.0511231,0,0.0600154,0.0468617,0.0437016,0.0583085,0.035969,0.0416502,0.065548,0.0148536,0.0476337,0.0133674,0.0149381,0.0484432,0.0735807,0,0,0,0
58,0.0469437,0,0,0,0,0.0421022,0,0,0,0,0,0,0.0340472,0,0.0222345,0.11597,0,0,0.0134416,0,0,0.0391557,0.0371138,0.0197436,0.0101539,0.0269195,0.036569,0.0240169,0.0340937,0.0321512,0.0287468,0.0403598,0.0461882,0.0525143,0.03326,0.0332137,0.0213966,0.057138,0,0.0223377,0.04122,0,0.0347187,0.0411719,0.0499914,0,0,0.0185785,0,0,0.0263544,0.0609857,0.0430257,0.028064,0.0210843,0.0460344,0.0496074,0,0.061055,0.0477161,0.0451124,0.0591838,0.0367763,0.0433417,0.0665005,0.0124062,0.0505131,0.0119378,0.0178385,0.0482741,0.0731511,0,0,0,0
59,0.0471744,0,0,0,0,0.0421356,0,0,0,0,0,0,0.0350784,0,0.0229687,0.116958,0,0,0.0132362,0,0,0.0391823,0.0404845,0.0169312,0.0122349,0.0285351,0.0349456,0.0241846,0,0.0325815,0.0258197,0.0415412,0.0480458,0.0543634,0.0347014,0.0344545,0.0189898,0.0574742,0,0.0224222,0.0409798,0,0.0278602,0.0410668,0.0496659,0,0,0.0108382,0,0,0.0250212,0.0582238,0.0386481,0.0279943,0.0228903,0.0440994,0.0510879,0,0.0641414,0.0470284,0.0451225,0.0616504,0.0401966,0.0456776,0.0661686,0.0132166,0.0478292,0.0136666,0.0175133,0.0484073,0.0729513,0,0,0,0
60,0.047203,0,0,0,0,0.0421257,0,0,0,0,0,0,0.039486,0,0.0217826,0.107322,0,0,0.0124342,0,0,0.0395975,0,0.0169978,0.0154744,0.0293589,0.0346136,0.024942,0,0.03374,0.0248127,0.0436485,0.0485823,0.0556807,0.0350247,0.0354336,0.0128473,0.0572126,0,0.022226,0.036459,0,0.0284054,0.0417825,0.0491134,0,0,0.011468,0,0,0.0239842,0.0551991,0.0396626,0.0268607,0.0204918,0.0419998,0.0509604,0,0.0642102,0.0474128,0.0426352,0.0607368,0.0395718,0.045233,0.0668007,0.0112767,0.0474787,0.0148491,0.0147879,0.0484057,0.0727463,0,0,0,0
61,0.047438,0,0,0,0,0.0449682,0,0,0,0,0,0,0.0335536,0,0.022286,0,0,0,0.0480633,0,0,0.0617224,0.0363187,0.0261202,0.0150904,0.0200026,0.0342597,0.0396371,0,0.0345702,0.0333312,0.0346246,0.0386811,0.0435234,0.026064,0.0288692,0.0225552,0.055208,0.107797,0.0208557,0.0447595,0,0.0385062,0.0448723,0.0518911,0,0,0.0122239,0,0,0.0239963,0.0595658,0.0470544,0.018995,0.0201045,0.0385073,0.0526149,0,0.0593283,0.0453647,0.0423146,0.0590835,0.0371953,0.0422541,0.0658183,0.0157174,0.0490141,0.0148146,0.0150125,0.0532827,0.0743926,0,0,0,0
62,0.0481025,0,0,0,0,0.0428369,0,0,0,0,0,0,0.0329916,0,0.0223224,0,0,0,0.00923594,0,0,0.0417924,0.0365207,0.0259303,0.0144503,0.0200009,0.0342495,0.0292523,0,0.0347351,0.033452,0.0346293,0.0385026,0.0433658,0.0262381,0.0291668,0.0228556,0.054098,0,0.0216478,0.0394105,0,0.029548,0.0458056,0.0474534,0,0,0.0122938,0,0,0.0237214,0.0581696,0.0399596,0.0206634,0.0217786,0.0385436,0.0509647,0,0.0621594,0.0472521,0.0444776,0.0602888,0.0391103,0.0447198,0.0662676,0.0116471,0.0464802,0.014282,0.0146109,0.05099,0.0717899,0,0,0,0
63,0.0480716,0,0,0,0,0.0425826,0,0,0,0,0,0,0.0343322,0,0.0227104,0.0308521,0,0,0.00977228,0,0,0.0414821,0.0397672,0.0237297,0.0139965,0.0211076,0.0347769,0.0288616,0,0.0335942,0.0322889,0.0369453,0.0401184,0.0453648,0.027715,0.0303445,0.0206371,0.0542858,0,0.0216446,0.0379092,0,0.0285703,0.0458185,0.0473669,0,0,0.012993,0,0,0.0238385,0.0556337,0.039212,0.0201911,0.0205281,0.0377206,0.050481,0,0.0633413,0.0467301,0.0426871,0.0609685,0.0398077,0.045528,0.0671877,0.0113245,0.0467701,0.0145481,0.0150072,0.0505496,0.0718012,0,0,0,0
64,0.0475847,0,0,0,0,0.0433097,0,0,0,0,0,0,0.0338422,0,0.0229026,0.0339221,0,0,0.0158741,0,0,0.0491155,0.0391496,0.0261314,0.0138359,0.0192657,0.0350199,0.0327696,0.0303045,0.033149,0.0346199,0.0365341,0.0384742,0.0438403,0.0261943,0.0294861,0.0221411,0.0530886,0.0161656,0.0153778,0.0403217,0,0.0324913,0.0453518,0.047731,0,0,0.0133534,0,0,0.0240159,0.0573032,0.0416654,0.0202208,0.0198546,0.0388065,0.050819,0,0.0622385,0.0466068,0.0424693,0.0602083,0.0384423,0.0443045,0.0670406,0.0120111,0.0473862,0.0146021,0.01561,0.051201,0.0721388,0,0,0,0
65,0.0476752,0,0,0,0,0.0432387,0,0,0,0,0,0,0.0343515,0,0.0229479,0.0320924,0,0,0.0148159,0,0,0.0477955,0.0411407,0.0239689,0.0147016,0.0210796,0.0344215,0.0327342,0,0.0331702,0.0327455,0.0368932,0.0397852,0.0448098,0.0272686,0.0303657,0.0205534,0.0534213,0.0108128,0.0179115,0.0380614,0,0.0285823,0.0458908,0.0473297,0,0,0.0138101,0,0,0.0241194,0.0559651,0.039079,0.019931,0.020439,0.0375885,0.0505242,0,0.0634068,0.0467989,0.0426014,0.061022,0.0399118,0.0456387,0.0671948,0.0110389,0.0474288,0.0151533,0.0159052,0.0512146,0.0716859,0,0,0,0
66,0.0476207,0,0,0,0,0.0432326,0,0,0,0,0,0,0.0342944,0,0.0231032,0.0318496,0,0,0.0151387,0,0,0.0480188,0.0405766,0.0237965,0.0149966,0.021162,0.0343623,0.0327311,0,0.0329972,0.032719,0.0370688,0.0398678,0.0448608,0.0273324,0.0304964,0.0205743,0.0535261,0.0125447,0.0173949,0.0391648,0,0.0296686,0.0453189,0.0474833,0,0,0.0160488,0,0,0.0245312,0.0562522,0.0398244,0.019754,0.0200526,0.0377335,0.050283,0,0.0633428,0.0466494,0.0422864,0.0608436,0.0396029,0.0452907,0.0670501,0.0112678,0.0483579,0.0149565,0.0164388,0.0510917,0.0716962,0,0,0,0
67,0.0478617,0,0,0,0,0.0430452,0,0,0,0,0,0,0.0351556,0,0.0236395,0.0298428,0,0,0.0121424,0,0,0.0440094,0.042506,0.0236008,0.0150349,0.0213435,0.0327949,0.0305812,0,0.0327723,0.0328142,0.0384956,0.0399465,0.0449764,0.0274038,0.0307947,0.0195993,0.0545193,0,0.0242363,0.0516927,0,0.0305463,0.0488819,0.0469993,0,0,0.0142834,0,0,0.0244146,0.0526211,0.0386156,0.0223126,0.0150932,0.0352203,0.0503921,0,0,0.0505519,0.0426826,0.0583726,0.0354025,0.0427019,0.0644986,0.0247325,0.0480766,0.0154589,0.0167813,0.0513485,0.0703425,0,0,0,0
68,0.0479601,0,0,0,0,0.0426719,0,0,0,0,0,0,0.0344723,0,0.0234763,0.0325475,0,0,0.0103719,0,0,0.0412035,0.0397845,0.0236218,0.0149538,0.0214388,0.0342333,0.0287956,0,0.0326148,0.0327944,0.0375027,0.0398881,0.0446686,0.0273492,0.0307172,0.0202954,0.0545399,0,0.0219111,0.0388792,0,0.0282981,0.0452682,0.0473873,0,0,0.014279,0,0,0.0242157,0.0563374,0.0392415,0.0197699,0.0200253,0.0378497,0.050773,0,0.0634411,0.0467823,0.0424493,0.0611196,0.0400421,0.0457803,0.0673686,0.0113274,0.0473881,0.0148999,0.0166317,0.0506496,0.0716786,0,0,0,0
69,0.0473471,0,0,0,0,0.0433846,0,0,0,0,0,0,0.0345086,0,0.0236476,0.0329683,0,0,0.0155207,0,0,0.0481001,0.039703,0.0234743,0.0151608,0.0215989,0.0339767,0.0326284,0,0.0324456,0.0327346,0.0376283,0.0399966,0.0446947,0.0273807,0.0308166,0.0201908,0.0539301,0.0130833,0.0172939,0.0392257,0,0.0282332,0.0451456,0.0475554,0,0,0.0144389,0,0,0.0244943,0.056555,0.0392773,0.0197184,0.0198528,0.0379288,0.050864,0,0.0634681,0.0468793,0.0423398,0.0611631,0.0401406,0.045969,0.0675021,0.0112778,0.0479481,0.0149206,0.0171976,0.0514738,0.0716731,0,0,0,0
70,0.0472053,0,0,0,0,0.0434927,0,0,0,0,0,0,0.0346339,0,0.0237876,0.0331159,0,0,0.0154816,0,0,0.0480829,0.0396089,0.0233475,0.0153763,0.021821,0.0337997,0.032621,0,0.0323387,0.0328296,0.0377122,0.0400255,0.0446408,0.0273481,0.0309184,0.019999,0.0541784,0.0130574,0.0174638,0.0392232,0,0.0280241,0.0448308,0.047579,0,0,0.0144156,0,0,0.0245155,0.056686,0.0393248,0.0197469,0.0195632,0.0380249,0.0509653,0,0.063553,0.0469711,0.0421305,0.0611974,0.0402864,0.0461512,0.067553,0.0111699,0.0480444,0.0149177,0.0174101,0.0515765,0.0716645,0,0,0,0
71,0.0470697,0,0,0,0,0.0436293,0,0,0,0,0,0,0.0345062,0,0.023908,0.0331936,0,0,0.0155146,0,0,0.0481206,0.039246,0.0232699,0.0156223,0.0219548,0.0336428,0.0326322,0,0.0321633,0.0329608,0.0377684,0.0399191,0.0445022,0.0274125,0.0310371,0.0201078,0.0543263,0.0131284,0.0175316,0.0391953,0,0.0277739,0.0445782,0.0476404,0,0,0.0144058,0,0,0.0243981,0.0568616,0.0394137,0.0197961,0.0192169,0.0381816,0.0511459,0,0.0635999,0.0470595,0.0419327,0.0612869,0.0403749,0.0462772,0.0675729,0.0111676,0.0479548,0.0147383,0.017771,0.0516809,0.0717377,0,0,0,0
72,0.0469956,0,0,0,0,0.0437251,0,0,0,0,0,0,0.0350435,0,0.0240992,0.0334217,0,0,0.0152168,0,0,0.0483754,0.0389971,0.0230493,0.0157429,0.0221202,0.0349326,0.0332181,0,0.0315437,0.0332799,0.0383419,0.0399213,0.0444077,0.0274527,0.0313192,0.0193047,0.0540819,0.0128688,0.0175416,0.0387891,0,0.0281544,0.0452799,0.0475844,0,0,0.0145348,0,0,0.0243781,0.0574694,0.0418624,0.0181107,0.0205743,0.0393161,0.0511344,0.0393582,0.0617586,0.0465038,0.0403199,0.0619266,0.0408628,0.0462588,0.0675784,0.0112639,0.0477788,0.0149405,0.0179049,0.0515323,0.0724209,0,0,0,0
73,0.0467037,0,0,0,0,0.0437823,0,0,0,0,0,0,0.0353996,0,0.0246418,0.0310817,0,0,0.0155335,0,0,0.0481705,0.0407566,0.0226204,0.0162712,0.0223719,0.0337341,0.0326225,0,0.0313076,0.033148,0.0393421,0.0402742,0.0447285,0.0277319,0.0316614,0.0187637,0.0543932,0.0130437,0.0176089,0.0547792,0,0.0316092,0.0499436,0.0475008,0,0,0.0251297,0,0,0.0290495,0.0536054,0.0428621,0.0190166,0.0159636,0.0371051,0.0492433,0.0429945,0,0.0508704,0.0392376,0.0589373,0.0352848,0.0424269,0.0645156,0.0266815,0.0517644,0.0148303,0.0159008,0.0519396,0.0711321,0,0,0,0
74,0.0471102,0,0,0,0,0.0443275,0,0,0,0,0,0,0.0374651,0,0.0250118,0.032199,0,0,0.0149636,0,0,0.0486446,0.0420641,0.0236089,0.015436,0.0220601,0.0339981,0.033493,0,0.0305542,0.0353263,0.0407479,0.0392108,0.0435261,0.0266436,0.0317676,0.0164071,0.0538444,0.0124105,0.0176168,0.0363927,0,0.0258155,0,0.0474861,0,0,0.0154832,0,0,0.0247673,0.0530697,0.0459012,0.0199889,0.0188821,0.0372839,0.052412,0.0396295,0.0663702,0.050906,0.0388524,0.0589665,0.0390829,0.0442929,0.0646219,0.0126622,0.0475565,0.0168106,0.018267,0.0528474,0.0716876,0,0,0,0
75,0.0463583,0,0,0,0,0.0441654,0,0,0,0,0,0,0.0339337,0,0.0249365,0.0338972,0,0,0.015206,0,0,0.0485198,0.0388541,0.0230954,0.0158837,0.022839,0.0346698,0.0330767,0,0.0310024,0.0336486,0.0383699,0.0398621,0.0441008,0.0273518,0.031398,0.0203225,0.0541327,0.012561,0.017674,0.0399641,0,0.0278065,0.0445243,0.0475892,0,0,0.0117182,0,0,0.0243194,0.0570078,0.0432522,0.0179338,0.0187699,0.0399816,0.0517592,0.0392263,0.0632752,0.0474519,0.0387993,0.0617389,0.0403814,0.0459916,0.067714,0.0119639,0.0476478,0.0113718,0.0196476,0.0518832,0.0722021,0,0,0,0
76,0.0469814,0,0,0,0,0.0442697,0,0,0,0,0,0,0.0357421,0,0.0254196,0.033905,0,0,0.0148783,0,0,0.0491509,0.0408484,0.0237133,0.0148188,0.0225839,0.0340556,0.0324671,0,0.0307681,0.0352449,0.0401076,0.0390743,0.0431676,0.0266304,0.0316155,0.0182249,0.0521126,0.0118542,0.0172763,0.0375806,0,0.0304534,0,0.0485677,0,0,0.0165319,0,0,0.0195906,0.0551298,0.0483774,0.0194192,0.0158796,0.0392283,0.0481696,0.0390007,0.0652323,0.0514613,0.0371092,0.0580261,0.0365816,0.0428849,0.0661022,0.0119644,0.0522265,0,0.0145111,0.05312,0.0718755,0,0,0,0
