Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,RTHII,,x75,L5FT,LTHIP,LTHII
256,0.00671837,0.00559206,0,0,0,0,0,0,0.0269712,0.011455,0.00288403,0,0,0.00669359,0,0.0155367,0.00320236,0.0477262,0.0107503,0.00953568,0.0116195,0.00501025,0.00677846,0.0186235,0.0194483,0.0162286,0.0229442,0.0301822,0.00973585,0.010564,0.00222891,0.0195222,0.0226156,0.0176052,0.00372546,0.00504649,0,0,0.00187015,0,0.0165178,0.00126978,0.0367706,0.0275901,0.0304949,0.0185478,0.00253851,0.00708009,0.00817313,0.0106174,0.00983214,0.0152223,0.0361526,0.010599,0.0168401,0.0156305,0.00582919,0.00275196,0.00163766,0.00885381,0.00767026,0,0,0,0,0,0,0,0,0.0124626,0.00954147,0,0,0.0244913,0.0411771,0.0097249
257,0.0067069,0.0060822,0,0,0,0,0,0,0.0277076,0.0204652,0.00503807,0,0,0.00414011,0,0.0154366,0.00192219,0.0529748,0.0229987,0.00666605,0.0216244,0.00868481,0.00700422,0.0226326,0.0221445,0.0195582,0.0176124,0.0298346,0.00827598,0.0107789,0.00167542,0.0131777,0.0230055,0.0137614,0.00389539,0.00554494,0,0,0.00436091,0,0.0165919,0.00138715,0.0347632,0.0223587,0.0302009,0.0127067,0.00570246,0.00792153,0.0100453,0.0108622,0.00996188,0.0122777,0.0365379,0.00983804,0.0132498,0.00986634,0.00525912,0.00249119,0.0013844,0.00886223,0.00745788,0,0,0,0,0,0,0,0,0.0215556,0.00652547,0,0,0.0279423,0.0417668,0.017648
258,0.00580783,0.00552769,0,0,0,0,0,0,0.0273949,0.012649,0.0028238,0,0,0.00567671,0,0.0154684,0.00268191,0.0467319,0.0144324,0.00889451,0.0101619,0.00543058,0.00604394,0.018679,0.019198,0.016586,0.0216489,0.0347658,0.00875547,0.0106533,0.00201072,0.00979801,0.0227467,0.0112555,0.00354061,0.00387329,0,0,0.00126211,0,0.0165823,0.00117943,0.0353802,0.0184972,0.0292133,0.00967439,0.00448737,0.0071585,0.00963988,0.0124191,0.0092329,0.00973614,0.0357426,0.00847118,0.0102466,0.00706597,0.00574218,0.00300333,0.00128216,0.00837594,0.00649685,0,0,0,0,0,0,0,0,0.0116249,0.00503178,0,0,0.0281316,0.0397371,0.00780329
259,0.00615887,0.00591483,0,0,0,0,0,0,0.0279926,0.0203447,0.00601582,0,0,0.00361213,0,0.0153217,0.00171397,0.0507862,0.0239633,0.00649927,0.0202959,0.00894455,0.00640292,0.0223154,0.0216395,0.0195393,0.0174683,0.0343258,0.00760544,0.0107817,0.00150799,0.00814861,0.0230321,0.00916347,0.0041156,0.00483824,0,0,0.00386231,0,0.0164712,0.00123803,0.0338023,0.0149882,0.029082,0.00708997,0.00728813,0.00731786,0.0109305,0.0137431,0.0102652,0.00826439,0.0357182,0.00783848,0.00815577,0.00574898,0.00494165,0.00278761,0.00123607,0.00838904,0.00679977,0,0,0,0,0,0,0,0,0.0193107,0.00637,0,0,0.0312551,0.0404349,0.0177599
260,0.00624028,0.00576102,0,0,0,0,0,0,0.028039,0.0202032,0.00697137,0,0,0.00331807,0,0.015408,0.00153008,0.0498172,0.0246984,0.00636872,0.0197665,0.00924169,0.00648648,0.0221977,0.021509,0.0196277,0.0177186,0.0367644,0.00733306,0.0108585,0.00133496,0.0064744,0.0229781,0.00669676,0.00391197,0.00489213,0,0,0.0044028,0,0.01651,0.00112484,0.0333501,0.0104534,0.0282926,0.00466724,0.00801816,0.00702687,0.0117279,0.0161712,0.0114666,0.00578092,0.035225,0.0063429,0.00479782,0.00715396,0.0046693,0.00256233,0.00131627,0.00811649,0.00687905,0,0,0,0,0,0,0,0,0.0190757,0.00889315,0,0,0.0329658,0.0397656,0.0176358
261,0.00613334,0.00577826,0,0,0,0,0,0,0.0281202,0.0199909,0.00780595,0,0,0.00318689,0,0.0153828,0.00149333,0.0491149,0.024787,0.00645478,0.0187707,0.00955323,0.00633831,0.0219028,0.0211352,0.0195706,0.0180135,0.0387134,0.00705906,0.0108706,0.00120068,0.00859401,0.0229878,0.00621624,0.00374309,0.00487457,0,0,0.00479315,0,0.0164824,0.0010156,0.0330539,0.00760624,0.0275454,0.00604893,0.00874576,0.00670397,0.0124802,0.0185647,0.0127052,0.00451337,0.0347637,0.00500696,0.00331105,0.00985434,0.00441274,0.00246524,0.00142944,0.00802955,0.00678449,0,0,0,0,0,0,0,0,0.0185533,0.0117252,0,0,0.034369,0.0392141,0.0171309
262,0.00602277,0.00583877,0,0,0,0,0,0,0.0282122,0.0197949,0.00866381,0,0,0.00307763,0,0.0153315,0.00149764,0.0485486,0.0249486,0.00669936,0.0175821,0.00981397,0.00613426,0.0215662,0.0207,0.0194354,0.0182367,0.0403122,0.00675727,0.0109094,0.0011172,0.012696,0.0229963,0.00737923,0.00358838,0.0047629,0,0,0.00522118,0,0.0164443,0.000995923,0.0328535,0.007421,0.0267695,0.00922051,0.00944063,0.00642444,0.012982,0.0211036,0.0142112,0.00461052,0.0343406,0.00366544,0.00457529,0.0136422,0.00414377,0.00234323,0.00160265,0.00803998,0.00667099,0,0,0,0,0,0,0,0,0.0179751,0.0150453,0,0,0.0353556,0.0386527,0.0164971
263,0.00583611,0.00580448,0,0,0,0,0,0,0.0282828,0.0187557,0.00913218,0,0,0.00326412,0,0.0153386,0.00159151,0.0478841,0.0235909,0.00697424,0.0155931,0.00986402,0.00584624,0.0213345,0.0204131,0.0195549,0.0188146,0,0.00664008,0.0109259,0.00114894,0.0145638,0.0229948,0.00797289,0.00337533,0.00442664,0,0,0.00541786,0,0.0164257,0.000955325,0.0329524,0.00815512,0.0262273,0.0104124,0.00985913,0.00616098,0.0129375,0.0219771,0.0145376,0.00509566,0.0340853,0.00313582,0.00559117,0.0153504,0.00400538,0.00231723,0.00165866,0.00806906,0.00650443,0,0,0,0,0,0,0,0,0.016091,0.0160983,0,0,0.0345534,0.0381542,0.0151659
264,0.00621748,0.0109494,0,0,0,0,0,0,0.0293566,0.0195301,0.00964443,0,0,0.0150491,0,0.012562,0.009698,0.0480699,0.0253503,0.00714667,0.0160173,0.0104977,0.00625523,0.0210571,0.0202121,0.0191581,0.0184377,0.0412591,0.0158843,0.0121139,0.00434923,0.0150247,0.0231761,0.0079944,0.00348548,0.0066971,0,0,0.00397413,0,0.0170633,0.00192801,0.0328858,0.00836813,0.0256303,0.0104123,0.0107128,0.0114244,0.0127162,0.0220556,0.0144355,0.00515944,0.0339012,0.00306304,0.00597944,0.0158,0.00799283,0.00501515,0.000694355,0.0140283,0.00658763,0,0,0,0,0,0,0,0,0.0166742,0.0158204,0,0,0.0355523,0.0375682,0.0158992
265,0.00263725,0.00766835,0,0,0,0,0,0,0.0290258,0.0191407,0.00991675,0,0,0.00832356,0,0.0139926,0.00495109,0.0481024,0.0250225,0.00765713,0.0150111,0.0104309,0.00467139,0.0204818,0.0196572,0.0187397,0.0185517,0.0410467,0.00995846,0.0114839,0.00219892,0.0155159,0.0230433,0.00785253,0.00330066,0.00260823,0,0,0.000942449,0,0.016707,0.00110603,0.0331926,0.00819945,0.0251817,0.0103571,0.011047,0.00865318,0.0122577,0.0219965,0.0140383,0.00514514,0.0336621,0.00296005,0.00629182,0.0162479,0.00590745,0.00362282,0.000722041,0.0102705,0.00340098,0,0,0,0,0,0,0,0,0,0.0152278,0,0,0.0349705,0.036924,0.0156126
266,0.00237159,0.0074872,0,0,0,0,0,0,0.0290369,0.0192739,0.0101988,0,0,0.00811786,0,0.0141226,0.0048129,0.0482615,0.0263123,0.00820231,0.0149957,0.0105657,0.00457039,0.0206567,0.0197703,0.0188835,0.0186703,0.0403015,0.00960886,0.0114587,0.00209527,0.0162699,0.0230761,0.00796956,0.00326055,0.00232908,0,0,0.000706698,0,0.0167318,0.00138043,0.0334172,0.00875074,0.0246067,0.0104775,0.0115083,0.00835527,0.0117629,0.0221076,0.0138057,0.00534062,0.0334021,0.00282272,0.00676365,0.0169578,0.00584479,0.00393653,0.000696264,0.0102277,0.00330045,0,0,0,0,0,0,0,0,0.0136809,0.014933,0,0,0.0340014,0.0366688,0.0154004
267,0.00231302,0.0070584,0,0,0,0,0,0,0.0289936,0.0195325,0.0102097,0,0,0.0073366,0,0.0144313,0.00434581,0.0481484,0.025927,0.00873628,0.0143224,0.0103002,0.00431869,0.0208762,0.0200948,0.0192192,0.0194194,0,0.0087392,0.0113845,0.00189812,0.0168894,0.0230834,0.00791019,0.00299275,0.00167787,0,0,0.00113636,0,0.0166876,0.00119933,0.0338832,0.00902856,0.024054,0.0106708,0.0115476,0.00789979,0.0111979,0.0221156,0.0132999,0.00551488,0.0332129,0.00266636,0.00700802,0.017613,0.00556164,0.00379288,0.000808251,0.00996526,0.00330921,0,0,0,0,0,0,0,0,0.0136493,0.0147544,0,0,0.0337167,0.036042,0.0145302
268,0.00247567,0.00675945,0,0,0,0,0,0,0.028987,0.0187454,0.010565,0,0,0.00674146,0,0.0146284,0.00397115,0.0475914,0.0263098,0.0089748,0.0130648,0.0101562,0.00408963,0.0198151,0.0187778,0.0183807,0.0189568,0.0397009,0.00806565,0.0113587,0.00181622,0.0173895,0.0231356,0.00799827,0.0028253,0.00140554,0,0,0.00159369,0,0.0166722,0.000962192,0.034202,0.00964764,0.0237069,0.0110045,0.0114436,0.00761666,0.0107459,0.0221292,0.0128716,0.00561162,0.0330728,0.00262633,0.00727324,0.0180852,0.00515544,0.00361168,0.000868635,0.0097791,0.0032733,0,0,0,0,0,0,0,0,0.0139705,0.0146033,0,0,0.0326782,0.0354892,0.0143926
269,0.00230179,0.00650322,0,0,0,0,0,0,0.0289496,0.0182613,0.0107041,0,0,0.00615495,0,0.0148097,0.00361839,0.0469449,0.0261841,0.00911798,0.0114751,0.00961139,0.00378461,0.0192702,0.0180168,0.0180831,0.0193145,0.0394003,0.00745492,0.0113105,0.00173766,0.0176693,0.0231741,0.00812819,0.00248596,0.00106924,0,0,0.00202281,0,0.0166748,0.000920971,0.0346267,0.0101637,0.0234156,0.0110896,0.010917,0.00731619,0.0105942,0.0220414,0.0125033,0.00562712,0.032991,0.00276565,0.00751279,0.0183739,0.00480507,0.00366663,0.00085045,0.00958739,0.00329526,0,0,0,0,0,0,0,0,0.0134373,0.0142196,0,0,0.0323624,0.034894,0.0143976
270,0.00235289,0.00623204,0,0,0,0,0,0,0.0288687,0.017185,0.010545,0,0,0.00558038,0,0.0149798,0.0032358,0.0460349,0.0248897,0.00928068,0.00859829,0.00857233,0.00351261,0.0184104,0.0170002,0.0175403,0.0199109,0.0402177,0.0068784,0.0112667,0.00158484,0.0179044,0.0231892,0.00829253,0.00207289,0.000692789,0,0,0.00241807,0,0.0166645,0.000964457,0.0351682,0.0103976,0.0231775,0.0111166,0.00995104,0.00699268,0.0108266,0.0219189,0.0121269,0.0057635,0.0329658,0.00288416,0.00766751,0.0186676,0.00457686,0.0036735,0.00088924,0.00935883,0.00355056,0,0,0,0,0,0,0,0,0.0114459,0.0137136,0,0,0.0325401,0.0340521,0.0128235
271,0.00259315,0.00597231,0,0,0,0,0,0,0.028779,0.0157318,0.0102005,0,0,0.00517115,0,0.0151813,0.00289252,0.0450789,0.0229569,0.00956524,0.00587318,0.00728969,0.00336025,0.0175388,0.0161649,0.0166423,0.0206086,0.0417594,0.00641624,0.0112035,0.00149766,0.0182189,0.0231589,0.00836613,0.0018296,0.000615441,0,0,0.00275018,0,0.0166305,0.000936097,0.0357376,0.0105224,0.0229515,0.0112529,0.00877618,0.00671343,0.0103514,0.0219103,0.0117921,0.00580279,0.0329557,0.00290675,0.00779147,0.0190638,0.00443652,0.00361392,0.000977896,0.00913115,0.0039742,0,0,0,0,0,0,0,0,0.00957149,0.013297,0,0,0.0330518,0.0331905,0.0112421
272,0.00276523,0.00584007,0,0,0,0,0,0,0.0287768,0.0152933,0.0101508,0,0,0.00473872,0,0.015426,0.00258827,0.0445622,0.0222422,0.00979838,0.00687825,0.00662168,0.00329289,0.0171476,0.0156258,0.0161642,0.0207213,0.0428661,0.00605079,0.0111222,0.00152551,0.0184097,0.0231688,0.00834777,0.00194979,0.000899621,0,0,0.00308483,0,0.0166093,0.000870217,0.0360485,0.0107349,0.0227666,0.0114529,0.00796943,0.00644803,0.00995857,0.0218897,0.0114946,0.00601973,0.0329151,0.00292324,0.00792864,0.0193801,0.00423762,0.00353619,0.00111476,0.00891774,0.00422862,0,0,0,0,0,0,0,0,0.00999456,0.0130073,0,0,0.0335348,0.0325059,0.0111423
273,0.00301677,0.00571866,0,0,0,0,0,0,0.0288013,0.0150339,0.0100534,0,0,0.00443728,0,0.0158093,0.00243315,0.0436115,0.0215246,0.00998141,0.00590621,0.00618538,0.00338145,0.0169255,0.015289,0.0158895,0.0209561,0.0440707,0.00584506,0.0109264,0.0014911,0.0186743,0.0231931,0.00852268,0.00216964,0.00115415,0,0,0.00334535,0,0.0166108,0.0008674,0.0361277,0.0108703,0.0226034,0.0115472,0.00721497,0.00623817,0.00971227,0.0217868,0.011136,0.00626737,0.0328422,0.00298564,0.00791158,0.0198627,0.00412443,0.00329836,0.00119059,0.00864556,0.00447115,0,0,0,0,0,0,0,0,0.0107337,0.0126723,0,0,0.0343589,0.0322635,0.0107978
274,0.00331847,0.00562259,0,0,0,0,0,0,0.0287918,0.0150221,0.00993074,0,0,0.00430948,0,0.0161293,0.00229892,0.042493,0.0210094,0.0101199,0.00572247,0.0058042,0.00361004,0.0167564,0.015305,0.0156401,0.0212698,0.0448937,0.00577459,0.0107361,0.00138961,0.0187159,0.0232226,0.00850398,0.00234862,0.00145489,0,0,0.00371879,0,0.016611,0.00103513,0.0361452,0.0106937,0.0225238,0.0115299,0.00663761,0.00596867,0.00948,0.0216483,0.0107261,0.00632626,0.0327633,0.00302651,0.00767604,0.0200074,0.00389689,0.00293554,0.00129662,0.00832794,0.00486321,0,0,0,0,0,0,0,0,0.0121269,0.0122059,0,0,0.0352671,0.0320689,0.0107288
275,0.00648976,0.011319,0,0,0,0,0,0,0.0294609,0.0151289,0.0095992,0,0,0.0144459,0,0.0134525,0.0107915,0.0415053,0.0204378,0.0101284,0.00636523,0.00533791,0.00469378,0.0164922,0.0157193,0.015232,0.0216519,0.0452213,0.0152986,0.0117715,0.00396532,0.0185282,0.0232852,0.00829484,0.00254712,0.00635252,0,0,0.00403272,0,0.0171263,0.00223427,0.036136,0.0103781,0.0222264,0.0114947,0.00662641,0.0107048,0.00918382,0.0214536,0.010296,0.00623933,0.0326911,0.00314388,0.00739795,0.0198208,0.00752501,0.0051855,0.000831943,0.0144979,0.00866473,0,0,0,0,0,0,0,0,0.013317,0.0116269,0,0,0.0357922,0.0316937,0.0109711
276,0.00334848,0.00843418,0,0,0,0,0,0,0.0293345,0.0151378,0.00936766,0,0,0.00911261,0,0.0144245,0.00666805,0.0407406,0.0196722,0.0106592,0,0.0052347,0.00341379,0.015965,0.0156109,0.0147228,0.0221587,0.044841,0.01054,0.0113792,0.00218174,0.0181435,0.0231096,0.00799425,0.00283238,0.0027352,0,0,0.00129932,0,0.0167423,0.00116743,0.0363499,0.0100071,0.0221761,0.0116028,0.00631422,0.0082868,0.0090066,0.0212774,0.00970321,0.00594572,0.0324738,0.00307597,0.00706574,0.0195923,0.00530182,0.00365661,0.000721723,0.0109039,0.00597756,0,0,0,0,0,0,0,0,0.0143808,0.0109358,0,0,0.0360096,0.0314989,0.0115143
277,0.0035947,0.00872452,0,0,0,0,0,0,0.0293915,0.0155762,0.00926451,0,0,0.00932015,0,0.0142939,0.00692371,0.0400818,0.01946,0.0104583,0.00908245,0.0054975,0.00330318,0.0161759,0.0156438,0.0146817,0.0232107,0.0449544,0.0106238,0.0114186,0.0020401,0.0177666,0.023166,0.00789507,0.00287998,0.00308487,0,0,0.000963261,0,0.0167908,0.00127177,0.0363246,0.00997194,0.0221601,0.0115323,0.00615172,0.00842243,0.00890358,0.0210884,0.00916895,0.0059461,0.0324067,0.0030477,0.00672345,0.0194135,0.00512326,0.00385413,0.000687898,0.0110419,0.00619545,0,0,0,0,0,0,0,0,0.0142954,0.0105232,0,0,0.0360088,0.0308359,0.010705
278,0.00382881,0.0089881,0,0,0,0,0,0,0.0293371,0.015805,0.00901552,0,0,0.00975458,0,0.0141914,0.0073477,0.0398262,0.0187591,0.010658,0.00938072,0.00532007,0.00334608,0.0159862,0.0150479,0.0140911,0.0241908,0.0447022,0.010763,0.011439,0.00213917,0.0173736,0.0231797,0.00776312,0.00308643,0.00339357,0,0,0.00063111,0,0.0168381,0.00149644,0.0363951,0.00988213,0.0219951,0.0114207,0.00618048,0.00850803,0.00874853,0.0209162,0.0087489,0.00594164,0.0321999,0.00295183,0.0065278,0.019252,0.00501566,0.00401343,0.000630593,0.0112013,0.00661986,0,0,0,0,0,0,0,0,0.0147961,0.00996422,0,0,0.0345974,0.0304961,0.0102561
279,0.00407967,0.00926359,0,0,0,0,0,0,0.0291741,0.0155914,0.00880321,0,0,0.0103248,0,0.0140698,0.0078011,0.0398448,0.017387,0.0109923,0.0091994,0.00509798,0.00347322,0.0154312,0.0141066,0.0134678,0.0252471,0.0430202,0.0109693,0.011428,0.00235235,0.0172111,0.0231599,0.00768397,0.00336723,0.00348648,0,0,0.000643565,0,0.0168512,0.00148664,0.0364992,0.00976166,0.0217831,0.0114441,0.0064319,0.00852225,0.00866815,0.020754,0.00824573,0.00591493,0.0319845,0.00285255,0.00640454,0.0190482,0.00490636,0.00407493,0.000591354,0.0114462,0.00713394,0,0,0,0,0,0,0,0,0.0149382,0.00930701,0,0,0.0331029,0.0303696,0.00978258
280,0.00411944,0.00922633,0,0,0,0,0,0,0.029067,0.0150166,0.00846471,0,0,0.0107662,0,0.0140748,0.00815707,0.0402211,0.0148041,0.0117614,0,0.00481569,0.00378617,0.0141082,0.0130558,0.0124681,0.0261538,0.0388065,0.0112499,0.0113992,0.0025458,0.0173468,0.023167,0.00778546,0.00368169,0.00282736,0,0,0.000891266,0,0.0168387,0.00125998,0.0367424,0.00997344,0.0215036,0.0117161,0.00668245,0.00811161,0.00859114,0.020628,0.00781165,0.0059774,0.0317539,0.00270799,0.00641878,0.019111,0.00465405,0.00396617,0.000648355,0.0113267,0.00746231,0,0,0,0,0,0,0,0,0.0148488,0.00870244,0,0,0.0309329,0.0306125,0.00936864
281,0.0036869,0.00884656,0,0,0,0,0,0,0.0290767,0.0133991,0.00835428,0,0,0.0101429,0,0.0142792,0.00763296,0.0407694,0.0125316,0.0115738,0.00797585,0.00469057,0.00359007,0.0132278,0.0121176,0.0116545,0.0275387,0.0340272,0.0105638,0.0113084,0.00235392,0.0172983,0.0232068,0.0079188,0.00370683,0.0021036,0,0,0.00134857,0,0.0168286,0.00105533,0.0367294,0.00999804,0.0215631,0.0117878,0.00683256,0.00764646,0.00853649,0.0203358,0.00741933,0.00597222,0.0317605,0.00278591,0.00616377,0.0190169,0.00410105,0.00367044,0.000789024,0.010828,0.0070656,0,0,0,0,0,0,0,0,0.0134059,0.00813,0,0,0.0279249,0.0303305,0.00793215
282,0.00338401,0.00846427,0,0,0,0,0,0,0.0290348,0.0112948,0.007978,0,0,0.00957316,0,0.0143291,0.00716747,0.041536,0.00996256,0.0118158,0.00698748,0.00467888,0.00356402,0.0117446,0.0105871,0.0102099,0.0289271,0.0286837,0.00988206,0.0113216,0.00221024,0.0174425,0.0231496,0.00809429,0.00387836,0.00173394,0,0,0.00197833,0,0.0167746,0.000975806,0.0369144,0.00997212,0.0215273,0.0119995,0.0068559,0.00717167,0.00842162,0.0200564,0.0069827,0.00599443,0.0317262,0.00284574,0.00591874,0.0190681,0.00376005,0.00344865,0.000823826,0.0103427,0.00667754,0,0,0,0,0,0,0,0,0.0116584,0.00746587,0,0,0.0232169,0.0305798,0.00652426
283,0.00316673,0.00812024,0,0,0,0,0,0,0.0289799,0.0115513,0.00766332,0,0,0.00894674,0,0.0143755,0.00665598,0.0422805,0.0108589,0.0121276,0.00600369,0.00447208,0.00365286,0.0102469,0.00921112,0.0086404,0.0297749,0.0262971,0.00918158,0.0113307,0.0020698,0.0177671,0.0231141,0.00826522,0.00403266,0.00163892,0,0,0.00237658,0,0.0167377,0.000916077,0.0372054,0.00995253,0.0214861,0.0122503,0.00689502,0.00679556,0.00832315,0.0197304,0.00678645,0.00605271,0.0317395,0.00283916,0.0056766,0.0193643,0.00338828,0.00319188,0.000926802,0.0098739,0.00634334,0,0,0,0,0,0,0,0,0.0092319,0.00680594,0,0,0,0.03103,0.00458731
284,0.00308133,0.00776865,0,0,0,0,0,0,0.0289114,0.00902217,0.00717221,0,0,0.00830531,0,0.0144902,0.00617199,0.0429221,0.00793294,0.0126103,0.0054696,0.00417979,0.00381373,0.00880712,0.00774109,0.00727091,0.0312093,0.0199483,0.00852024,0.011309,0.00183024,0.0179784,0.0231176,0.00849395,0.00426259,0.00145564,0,0,0.00273012,0,0.0167497,0.00086053,0.0374136,0.0100363,0.0214905,0.0122693,0.0068079,0.0064681,0.00822252,0.0194351,0.00652347,0.00601434,0.0317236,0.00288972,0.00538938,0.0197946,0.00312361,0.00301057,0.00108569,0.0093716,0.00613777,0,0,0,0,0,0,0,0,0.0064621,0.00618688,0,0,0,0.0318634,0.00347558
285,0.00623186,0.0112418,0,0,0,0,0,0,0.0289501,0.00547991,0.00630516,0,0,0.0135882,0,0.0133781,0.010567,0.0432903,0.0047807,0.0135395,0,0.00368763,0.00387012,0.00724473,0.00664384,0.00638661,0.0326018,0.0146207,0.0131482,0.0117358,0.00341249,0.0183872,0.0232319,0.00863064,0.00470568,0.00541356,0,0,0.00425831,0,0.0172314,0.00212521,0.0377625,0.0100646,0.0212762,0.0122204,0.00685738,0.00915226,0.00834395,0.0191193,0.0062131,0.00589862,0.0316673,0.00294388,0.00509841,0.0202597,0.0057785,0.00536413,0.000968261,0.0135559,0.00909122,0,0,0,0,0,0,0,0,0.00335654,0.00558726,0,0,0,0.0331037,0.00392139
286,0.00566727,0.0104726,0,0,0,0,0,0,0.0288479,0.0067388,0.00549513,0,0,0.012507,0,0.0135237,0.00968794,0.0430435,0.0133023,0.0139299,0.00814194,0.00319366,0.00374625,0.00614306,0,0.00800607,0.0352345,0.00910622,0.0120348,0.0116854,0.00302358,0.0182133,0.023155,0.00873759,0.00494255,0.00439512,0,0,0.00328639,0,0.017202,0.00195114,0.0377612,0.0100643,0.0215198,0.0120866,0.00616945,0.00844018,0.00842979,0.0187884,0.00594172,0.00558869,0.031576,0.00301685,0.00450599,0.0200769,0.00519118,0.00511001,0.000790648,0.0124421,0.00845853,0,0,0,0,0,0,0,0,0.00612328,0.00505407,0,0,0,0.0340583,0.00711394
287,0.00513264,0.00990133,0,0,0,0,0,0,0.0287992,0.0109157,0.00480467,0,0,0.0114938,0,0.0136876,0.00878314,0.0433138,0.0193742,0.0143422,0.00864432,0.00290857,0.00365923,0.00642254,0,0.00981176,0.0365817,0.00601647,0.011052,0.011672,0.00272786,0.0182904,0.0231185,0.00879057,0.00522541,0.00366207,0,0,0.00250636,0,0.0172034,0.00173062,0.0378242,0.0102865,0.0216548,0.0120232,0.00578542,0.00765771,0.00829143,0.0184686,0.00579019,0.00554286,0.0314486,0.00299709,0.00409407,0.0200526,0.0045376,0.00510317,0.000796458,0.0115356,0.00772809,0,0,0,0,0,0,0,0,0.00829479,0.00459451,0,0,0,0.034886,0.00808443
288,0.00461969,0.00937542,0,0,0,0,0,0,0.0288131,0.0128974,0.00390157,0,0,0.0103729,0,0.0138616,0.00775123,0.0439398,0.0233275,0.0144952,0.00821288,0.00215188,0.00359366,0.00789105,0,0.0115422,0.0379768,0.00541608,0.0100379,0.011743,0.0025668,0.0181426,0.0231071,0.00910674,0.00560988,0.00342683,0,0,0.00181836,0,0.01723,0.00154548,0.0377289,0.0107285,0.0219099,0.0118758,0.00541269,0.00676852,0.00807847,0.0180955,0.00580335,0.00547118,0.031381,0.00289988,0.00372052,0.0197489,0.00372549,0.00477473,0.000895522,0.0107183,0.00708647,0,0,0,0,0,0,0,0,0.00878131,0.00431816,0,0,0,0.0354772,0.00778498
