Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTHII,x75,x76
109,0.0111955,0.00472094,0,0,0,0,0,0,0.00798359,0.0335413,0.0109074,0.006348,0,0,0.0143879,0,0.0131108,0.00102449,0.0371511,0.013775,0.0128822,0.00557325,0.00553792,0.0193141,0.00282342,0.00516003,0.00425341,0.0411546,0.00902921,0.00981241,0.00868568,0.0355666,0.00784478,0.0103753,0.0145678,0.00486373,0.0108521,0.0207201,0.0199356,0.010143,0.00914232,0,0,0.00568438,0,0.0153475,0.00272385,0.0374423,0.0237899,0.0167293,0.0202601,0.00610521,0.00937014,0.0148163,0.0331946,0.0188302,0.0124105,0.0214698,0.0126102,0.00843885,0.013349,0.00456527,0.00373665,0.00255184,0.00703003,0.0121879,0,0,0,0,0,0,0,0,0.0217482,0,0
110,0.0103633,0.005881,0,0,0,0,0,0,0.00740946,0.0334566,0.0106024,0.0058868,0,0,0.0116752,0,0.0138998,0.00198862,0.036954,0.013268,0.0127433,0.00531688,0.0058563,0.017446,0.00305298,0.00554166,0.00425025,0.0413329,0.00878444,0.00962153,0.00851622,0.0354191,0.00605046,0.00818423,0.0140162,0.00343245,0.0104176,0.0207874,0.0190802,0.0100479,0.00821507,0,0,0.00364337,0,0.0151857,0.00226788,0.0372603,0.0233098,0.017369,0.0205905,0.00628834,0.0101358,0.01537,0.0339647,0.0185943,0.0124989,0.0214499,0.0126321,0.0083493,0.0130926,0.00433342,0.00325809,0.00223157,0.00867534,0.0114888,0,0,0,0,0,0,0,0,0.0192682,0,0
111,0.00878067,0.00512129,0,0,0,0,0,0,0.00669677,0.0332281,0.00980738,0.00490933,0,0,0.0100511,0,0.0139157,0.000713747,0.0379979,0.0123739,0.0124299,0.00483897,0.0049102,0.0164716,0.00292463,0.0054567,0.00417523,0.0416689,0.00819671,0.00894658,0.00794453,0.0349533,0.00529284,0.00768175,0.0140322,0.00338841,0.0114082,0.020688,0.0147721,0.00759711,0.00668795,0,0,0.00415806,0,0.0152789,0.00288012,0.0384705,0.0124196,0.0192656,0.0218785,0.00437791,0.00974245,0.0092342,0.0306701,0.0134518,0.0109769,0.0152404,0.0115794,0.00717994,0.0116611,0.00343141,0.00339645,0.00232353,0.00771099,0.00964684,0,0,0,0,0,0,0,0,0.0204707,0,0
112,0.00963724,0.00471767,0,0,0,0,0,0,0.00642717,0.0335375,0.0100079,0.00443255,0,0,0.0105207,0,0.0136938,0.000686602,0.036514,0.0123253,0.0127532,0.00462932,0.0064979,0.0161301,0.00306804,0.00572943,0.00408017,0.0416617,0.00821717,0.00894576,0.00806132,0.0351167,0.00422582,0.00776058,0.0141189,0.00366366,0.0108969,0.0208707,0.0196164,0.00945975,0.00771687,0,0,0.00339923,0,0.0153058,0.00235962,0.0369616,0.0249813,0.0186698,0.0210601,0.00666742,0.00936753,0.0165719,0.0338364,0.0186658,0.0127433,0.0215517,0.0128084,0.00841837,0.0141046,0.00387874,0.00306535,0.00230025,0.00721733,0.010509,0,0,0,0,0,0,0,0,0.0131497,0,0
113,0.00925489,0.00419159,0,0,0,0,0,0,0.00661223,0.0334465,0.00925219,0.00373464,0,0,0.0102001,0,0.0136599,0.00051953,0.0364955,0.011598,0.0127471,0.00446776,0.0067087,0.0154316,0.00313255,0.00593178,0.00420367,0.0418302,0.00786186,0.00854234,0.00769376,0.034898,0.0032904,0.00748895,0.0140924,0.00375867,0.0114476,0.0208939,0.0199797,0.00917728,0.00737772,0,0,0.00326656,0,0.0153765,0.00250241,0.0368959,0.0254686,0.0192254,0.020924,0.00650591,0.00908496,0.0162645,0.0338173,0.0183295,0.0128587,0.0215182,0.012999,0.00863803,0.0149829,0.00363155,0.00307851,0.00232874,0.00652092,0.0101177,0,0,0,0,0,0,0,0,0.0117809,0,0
114,0.00678392,0.00312251,0,0,0,0,0,0,0.00579862,0.0328857,0.0076273,0.00148502,0,0,0.00750677,0,0.0138018,0.000560296,0.0374504,0.0100594,0.0131692,0.00325355,0.00577115,0.0133114,0.00380074,0.0066371,0.00500606,0.0432559,0.00631945,0.00686884,0.00626544,0.0337337,0.00324557,0.00655476,0.0137586,0.00331056,0.02902,0.0208983,0.0465123,0.00575692,0.00506937,0,0,0.00438107,0,0.0153628,0.00341082,0.0399963,0.0727549,0.0240551,0.036743,0.00381217,0.00912493,0.0409792,0,0.0380119,0.020145,0.0305363,0.0127171,0.0129544,0.027784,0.00300877,0.00387332,0.00245945,0.00482501,0.00716466,0,0,0,0,0,0,0,0,0,0,0
115,0.00672256,0.00380022,0,0,0,0,0,0,0.0061207,0.0329757,0.00776767,0.00242447,0,0,0.00739171,0,0.0140436,0.000209905,0.0382347,0.0101866,0.0122206,0.00431822,0.00502307,0.0131681,0.00340206,0.00630564,0.00476352,0.0425247,0.00687799,0.00795654,0.00667967,0.0340381,0.00317636,0.00600736,0.013758,0.00297127,0.0111445,0.0208967,0.0150479,0.00618188,0.00481307,0,0,0.00422645,0,0.0153868,0.00346417,0.0380642,0.0132469,0.0219594,0.0220867,0.0034524,0.00918222,0.00919772,0.030529,0.0140014,0.0125793,0.0146834,0.0124521,0.00873262,0.0120466,0.00253034,0.00377686,0.00247399,0.00588665,0.00730266,0,0,0,0,0,0,0,0,0,0,0
116,0.00757892,0.00369982,0,0,0,0,0,0,0.00662259,0.0331874,0.00762252,0.00163902,0,0,0.00832062,0,0.0141498,0.000956711,0.0369455,0.00987396,0.0126386,0.00424906,0.00644854,0.013215,0.00381862,0.00690799,0.00498862,0.0427788,0.00684274,0.00798386,0.00669053,0.0339788,0.0038203,0.00600582,0.0137865,0.00289873,0.00979322,0.0211332,0.0193023,0.00868405,0.00564061,0,0,0.00326939,0,0.0153966,0.00272818,0.0366222,0.025779,0.0214181,0.0197577,0.0053505,0.00917915,0.0151953,0.0338307,0.017509,0.0132077,0.0219143,0.0135018,0.0098307,0.0144508,0.00313944,0.00363222,0.00240104,0.00592294,0.00820698,0,0,0,0,0,0,0,0,0,0,0
117,0.00710424,0.00374427,0,0,0,0,0,0,0.00649184,0.0330556,0.00741454,0.00107487,0,0,0.00793275,0,0.0142976,0.000976634,0.0370871,0.00962955,0.0128363,0.00405247,0.00594781,0.0131881,0.00393664,0.0068148,0.00506115,0.0430996,0.00663399,0.007368,0.00652869,0.0337946,0.00377174,0.00581229,0.0137523,0.00282927,0.00968623,0.021194,0.0186472,0.00864625,0.00521294,0,0,0.003083,0,0.015471,0.00259659,0.0367725,0.0249274,0.0218877,0.0191919,0.00490214,0.00935824,0.0152185,0.0323851,0.0173401,0.0129964,0.0217866,0.0133944,0.00996223,0.0139648,0.00323395,0.00355592,0.0024807,0.00596299,0.00771691,0,0,0,0,0,0,0,0,0,0,0
118,0.00557626,0.00371299,0,0,0,0,0,0,0.00614604,0.0328094,0.00697339,0.0012216,0,0,0.00593502,0,0.0144967,0.000434858,0.0387616,0.00908425,0.012523,0.00438077,0.00347149,0.0116624,0.00408988,0.00674912,0.00539663,0.043355,0.00628263,0.00671604,0.00608767,0.0334327,0.00361626,0.00506996,0.0135292,0.00255268,0.00963311,0.0211217,0.0133065,0.00627774,0.00393502,0,0,0.00350439,0,0.0154762,0.00320954,0.0383168,0.0120798,0.0233349,0.0221394,0.00400278,0.0091791,0.0103651,0.0263111,0.0156154,0.0131923,0.0143708,0.0125457,0.00976288,0.00823449,0.00251251,0.00380942,0.00253247,0.0055527,0.00595379,0,0,0,0,0,0,0,0,0,0,0
119,0.00817143,0.00212727,0,0,0,0,0,0,0.00590592,0.0336518,0.00702799,0.000858986,0,0,0.010758,0,0.0133661,0.00345435,0.037478,0.00926545,0.0130637,0.00412212,0.00528784,0.0128702,0.00426382,0.00686881,0.0053932,0.0436333,0.00623547,0.00675765,0.00616745,0.0334719,0.00425452,0.00841046,0.0143443,0.00470128,0.00748019,0.0213893,0.0169521,0.00883527,0.00659325,0,0,0.00477631,0,0.0157336,0.00270874,0.0369628,0.0226241,0.02258,0.0181041,0.00496397,0.00742182,0.0148374,0.0309149,0.0165176,0.0133873,0.0211577,0.0141264,0.0111053,0.0116911,0.00351843,0.00422858,0.00305031,0.00248126,0.00841245,0,0,0,0,0,0,0,0,0,0,0
120,0.00784773,0.00280108,0,0,0,0,0,0,0.00611366,0.033662,0.00690074,0.0011988,0,0,0.00930046,0,0.0137095,0.00244137,0.03757,0.0090301,0.0130875,0.00422541,0.00496816,0.0122525,0.00439998,0.00689629,0.00551149,0.0438208,0.00609705,0.00648931,0.0061403,0.0333252,0.00444711,0.007229,0.0141318,0.00418668,0.00611561,0.0213137,0.0159464,0.00877499,0.00624197,0,0,0.00205846,0,0.015458,0.00185893,0.0370865,0.0212261,0.0230186,0.0174671,0.00497584,0.00820394,0.0161377,0.0304841,0.0160917,0.0136813,0.0208105,0.0146014,0.011826,0.0105064,0.00381286,0.00293823,0.00227593,0.0034635,0.00778553,0,0,0,0,0,0,0,0,0,0,0
121,0.00671897,0.00281929,0,0,0,0,0,0,0.00600571,0.0332946,0.00665315,0.00185713,0,0,0.00917734,0,0.0136577,0.00319946,0.038909,0.00855736,0.0128254,0.00466943,0.00262453,0.0116868,0.0044681,0.00674639,0.00577512,0.0439008,0.00592364,0.00605766,0.00609207,0.0331005,0.00402114,0.0075748,0.0139701,0.00440446,0.00699353,0.0212552,0.0119838,0.00596823,0.00513416,0,0,0.00194339,0,0.0155038,0.00218388,0.0386624,0.0130784,0.0243236,0.0210893,0.00488263,0.00805979,0.012774,0.0249354,0.0156328,0.0141396,0.0131504,0.0137597,0.0116021,0.00564184,0.0033328,0.00327283,0.00238119,0.00303374,0.0063896,0,0,0,0,0,0,0,0,0,0,0
122,0.00810779,0.00194752,0,0,0,0,0,0,0.00617991,0.0336791,0.00664107,0.00216896,0,0,0.0106751,0,0.0134803,0.00254671,0.0373642,0.00858713,0.0132695,0.00421287,0.0044838,0.0119687,0.00452116,0.00657535,0.00562336,0.0440944,0.0059357,0.00631031,0.00623083,0.0332105,0.0046079,0.00769553,0.014164,0.00478107,0.00389323,0.0214775,0.0149116,0.00809527,0.00652109,0,0,0.00245293,0,0.0155902,0.00150848,0.0376942,0.0187884,0.0240298,0.0158116,0.00421871,0.00814159,0.0164318,0.0299644,0.0147443,0.0147078,0.019772,0.0158657,0.0137696,0.00696286,0.00456131,0.00313509,0.00246448,0.00222248,0.00802654,0,0,0,0,0,0,0,0,0,0,0
123,0.00841277,0.00211276,0,0,0,0,0,0,0.00644431,0.0335075,0.00650749,0.00241458,0,0,0.0107865,0,0.0133123,0.00244907,0.0373294,0.00817717,0.0133194,0.00415706,0.00431786,0.0110302,0.00457967,0.00654913,0.00568621,0.0441323,0.00574033,0.00607256,0.00584782,0.0331675,0.005041,0.00738043,0.0139003,0.00498843,0.00345681,0.0215112,0.0144227,0.00817457,0.00675834,0,0,0.00243888,0,0.0155892,0.00174061,0.0379677,0.0175139,0.023978,0.0151746,0.00446749,0.00787564,0.0150974,0.0294501,0.0136958,0.0152214,0.0194333,0.01615,0.0145653,0.00441011,0.0044658,0.00341023,0.00264356,0.00208486,0.0083654,0,0,0,0,0,0,0,0,0,0,0
124,0.00710383,0.00266359,0,0,0,0,0,0,0.00619399,0.0332637,0.00651912,0.0026742,0,0,0.0103362,0,0.0134149,0.00338664,0.0383664,0.00757619,0.0132369,0.00431185,0.00223019,0.0105372,0.00443447,0.00639517,0.0058419,0.0440133,0.00566417,0.00581358,0.00569985,0.0330962,0.00445537,0.00746483,0.0138953,0.00478589,0.0074455,0.0214177,0.0117124,0.00593743,0.0055847,0,0,0.00260307,0,0.0156783,0.00225296,0.0397164,0.0172879,0.0243635,0.0192068,0.0054075,0.00774381,0.0105636,0.0234718,0.0129941,0.0150089,0.0124176,0.0141857,0.0137731,0.0102776,0.00374526,0.00360905,0.00276836,0.00264037,0.00701523,0,0,0,0,0,0,0,0,0.0143771,0,0
125,0.00702479,0.00239622,0,0,0,0,0,0,0.00688758,0.0337878,0.00632062,0.00263265,0,0,0.00911863,0,0.0139706,0.00130671,0.0369674,0.00701101,0.0135481,0.00435673,0.00385041,0.0107451,0.00461723,0.00641675,0.00572476,0.0441201,0.00575564,0.00614158,0.00621876,0.0331947,0.00549658,0.00583802,0.0140961,0.00388637,0.00381331,0.021664,0.0139438,0.0083795,0.00578765,0,0,0.00271413,0,0.0156296,0.00173519,0.0388224,0.016775,0.0235489,0.0150376,0.00490303,0.00914641,0.0116355,0.0276404,0.010168,0.0165609,0.0182969,0.0165865,0.0167956,0.0025049,0.00483818,0.00352811,0.00271908,0.003601,0.00725166,0,0,0,0,0,0,0,0,0.0135987,0,0
126,0.00531518,0.00301736,0,0,0,0,0,0,0.00603065,0.033435,0.00616419,0.00318073,0,0,0.00752304,0,0.0139971,0.00214971,0.0381686,0.00667325,0.0135371,0.00509372,0.0015175,0.00978578,0.004415,0.00625244,0.0062791,0.0441076,0.0056207,0.0056494,0.006088,0.0330885,0.00449937,0.00528249,0.013954,0.00353593,0.0103745,0.0214957,0.0109784,0.00540097,0.00439664,0,0,0.00216797,0,0.0155985,0.00199022,0.0401194,0.0199629,0.0244618,0.0170725,0.00599701,0.00916038,0.00917955,0.02328,0.0104761,0.0140451,0.0136346,0.0127337,0.013705,0.0169762,0.00409143,0.00348439,0.00254773,0.00390325,0.0054317,0,0,0,0,0,0,0,0,0.0137148,0,0
127,0.00511459,0.00320987,0,0,0,0,0,0,0.00603467,0.033392,0.00598344,0.00352171,0,0,0.00701362,0,0.0140515,0.00213192,0.0381154,0.00618749,0.0136705,0.00536987,0.00136645,0.00922978,0.00440163,0.00614763,0.00643201,0.0440429,0.00562053,0.00563542,0.00576059,0.0331492,0.00462728,0.00484954,0.0138694,0.0033873,0.0116615,0.0214869,0.0104665,0.00498187,0.0042562,0,0,0.00207512,0,0.0155852,0.00195281,0.0403115,0.021692,0.0245244,0.0156695,0.00623034,0.00920932,0.00840488,0.0233942,0.00899372,0.0131079,0.0147827,0.0114055,0.0132677,0.0199519,0.00402471,0.00329643,0.00248784,0.00416333,0.00511246,0,0,0,0,0,0,0,0,0.0127623,0,0
128,0.0048558,0.0034237,0,0,0,0,0,0,0.00630151,0.03327,0.00592478,0.00380653,0,0,0.00651317,0,0.0141394,0.0021506,0.0380094,0.00571108,0.013845,0.00545602,0.00141661,0.00867794,0.00431101,0.00610379,0.00637871,0.0438839,0.0057243,0.00587464,0.00578229,0.0332497,0.00531778,0.00446158,0.0137464,0.00326322,0.0129245,0.0215181,0.0100293,0.00455764,0.00402064,0,0,0.00199104,0,0.0156171,0.00198687,0.0404528,0.0236216,0.0246226,0.0141328,0.00648948,0.00911753,0.00753169,0.0236326,0.00738132,0.0119707,0.0163634,0.0097423,0.01271,0.0228443,0.00388455,0.00314381,0.00237232,0.00439862,0.00487296,0,0,0,0,0,0,0,0,0.0115844,0,0
129,0.00458208,0.00371524,0,0,0,0,0,0,0.00652406,0.0331759,0.00587894,0.00409152,0,0,0.00604473,0,0.0141897,0.0023032,0.0378271,0.00526132,0.0140282,0.00556627,0.00164872,0.00813765,0.0042965,0.00611764,0.00638205,0.0438132,0.00583535,0.00603092,0.00583979,0.0333142,0.00605544,0.00412877,0.013666,0.00312935,0.0142216,0.0215375,0.00982619,0.00409538,0.00381788,0,0,0.00198415,0,0.0156447,0.00214661,0.0404878,0.0247067,0.0246961,0.0125959,0.00675454,0.0090035,0.00666519,0.0239689,0.0056378,0.0107639,0.0183702,0.00777252,0.0121689,0.0255585,0.00374236,0.00307745,0.00222936,0.00466451,0.00433061,0,0,0,0,0,0,0,0,0.0106191,0,0
130,0.00709611,0.00486357,0,0,0,0,0,0,0.00650115,0.0332475,0.00568281,0.00458426,0,0,0.00990346,0,0.0132527,0.00581395,0.037688,0.00489929,0.0142565,0.00575132,0.00207516,0.00749876,0.00437517,0.00613592,0.00654766,0.0438575,0.00577276,0.00603461,0.00594014,0.033277,0.00696814,0.00686189,0.0139137,0.00468647,0.0155032,0.0216369,0.00955726,0.00339475,0.00553438,0,0,0.005103,0,0.0160399,0.00339973,0.040377,0.0252692,0.0248971,0.0105573,0.00697318,0.0063876,0.00555001,0.0246178,0.00417993,0.0093161,0.020837,0.00542572,0.0114854,0.0276292,0.00314164,0.00469318,0.00319088,0.00516028,0.00671264,0,0,0,0,0,0,0,0,0,0,0
131,0.00552539,0.00451904,0,0,0,0,0,0,0.00693131,0.0331581,0.00566411,0.00488324,0,0,0.00733543,0,0.0137106,0.00435175,0.0374279,0.00437891,0.0144783,0.00580193,0.00233758,0.00689025,0.00444293,0.00599852,0.00663727,0.0439281,0.00579186,0.00599558,0.00598323,0.0333237,0.00743939,0.00500099,0.0137128,0.00381174,0.0156344,0.0214995,0.00897237,0.00300667,0.00423583,0,0,0.00261973,0,0.0158368,0.00304099,0.0404334,0.0247918,0.0250173,0.00853846,0.00711562,0.00738723,0.00472502,0.0251571,0.00332279,0.00799006,0.0236939,0.00306137,0.0107185,0.0280906,0.00311091,0.00332646,0.00228469,0.00486986,0.00492643,0,0,0,0,0,0,0,0,0,0,0
132,0.00563834,0.00488153,0,0,0,0,0,0,0.00735981,0.0331448,0.00561404,0.00519739,0,0,0.00748005,0,0.0136862,0.0047824,0.0372986,0.00387314,0.0147407,0.00587621,0.00262431,0.00663639,0.00455705,0.00596024,0.00669064,0.0440278,0.00589258,0.00605124,0.00632901,0.0333656,0.00826248,0.00518335,0.0137073,0.0038518,0.0146219,0.0214848,0.00832483,0.00271634,0.00437826,0,0,0.00308172,0,0.01589,0.0035166,0.0405153,0.0232277,0.025024,0.00645731,0.00714506,0.00721134,0.00429797,0.0257678,0.00324314,0.00724705,0.0267001,0.00255429,0.0101655,0.0268388,0.00299007,0.00330458,0.00236796,0.00517903,0.0050101,0,0,0,0,0,0,0,0,0,0,0
133,0.00578662,0.00521895,0,0,0,0,0,0,0.00785474,0.0331233,0.00550973,0.00555694,0,0,0.00770015,0,0.0136488,0.00509463,0.0372403,0.00350744,0.015005,0.00597483,0.00296525,0.0065353,0.00472637,0.00594922,0.00678789,0.0440817,0.00596715,0.00618153,0.00654361,0.0334676,0.00896049,0.00540706,0.0136955,0.00393648,0.0128255,0.0214554,0.00777266,0.00247931,0.00455721,0,0,0.00361168,0,0.0159324,0.00398175,0.0406317,0.0205685,0.0249512,0.00397418,0.00722294,0.00707645,0.00476541,0.0263018,0.00378808,0.00748075,0.0297505,0.00495986,0.0102234,0.0239747,0.00283902,0.00330585,0.00235936,0.00550936,0.00493656,0,0,0,0,0,0,0,0,0,0,0
134,0.00589854,0.00557951,0,0,0,0,0,0,0.00840243,0.0330778,0.00542428,0.00601275,0,0,0.00814627,0,0.013581,0.00550603,0.0371763,0.00337528,0.0153083,0.00601456,0.00343078,0.00670004,0.00484224,0.0058623,0.00703826,0.0440278,0.00602018,0.00636606,0.00649219,0.0336106,0.00949765,0.00590095,0.0136946,0.00402948,0.0109796,0.0214241,0.00748119,0.00244309,0.00464325,0,0,0.00436651,0,0.0159473,0.00442626,0.0408227,0.0174035,0.0248176,0.00347742,0.00750108,0.00693837,0.00583349,0.026646,0.00458041,0.00930885,0.0328117,0.00815684,0.0116373,0.0198781,0.00264725,0.0035698,0.00232914,0.00589038,0.00492115,0,0,0,0,0,0,0,0,0,0,0
135,0.00562522,0.00583943,0,0,0,0,0,0,0.00884286,0.0330047,0.00531509,0.00653998,0,0,0.00751648,0,0.0137104,0.00528036,0.0370139,0.00350292,0.0156104,0.00603503,0.00389913,0.00646976,0.00491415,0.00583259,0.00752012,0.0439431,0.00612759,0.0064136,0.00627503,0.0336765,0.0101875,0.00544763,0.0135772,0.00380258,0.0086952,0.0213414,0.00916494,0.00236019,0.00449133,0,0,0.00452484,0,0.0159121,0.00456674,0.0410333,0.0161835,0.0248571,0.00777956,0.00777805,0.00697014,0.00691808,0.0271187,0.00551434,0.0129952,0.0357065,0.0115624,0.0151431,0.0145292,0.0025482,0.00344376,0.00224919,0.00615836,0.00460365,0,0,0,0,0,0,0,0,0,0,0
136,0.00534912,0.00609639,0,0,0,0,0,0,0.00959056,0.0329471,0.00508518,0.00701494,0,0,0.00692988,0,0.0138032,0.00500773,0.0368518,0.00366001,0.015841,0.00606941,0.0042647,0.00630491,0.00489538,0.00594419,0.0073516,0.043821,0.00611298,0.00640075,0.00632888,0.0336876,0.0111079,0.00486703,0.0134934,0.00358991,0.00734539,0.0212605,0.012422,0.00235198,0.00439101,0,0,0.00475384,0,0.0158753,0.00472428,0.0411797,0.0184925,0.0249812,0.0121042,0.00797474,0.0070766,0.00780321,0.0277611,0.00633388,0.0168806,0.0381173,0.0143977,0.0189812,0.00928811,0.00242756,0.00326981,0.00221113,0.00645775,0.00440096,0,0,0,0,0,0,0,0,0,0,0
137,0.0050558,0.00633795,0,0,0,0,0,0,0.0105899,0.0329027,0.00484852,0.00740005,0,0,0.00643387,0,0.0138475,0.00474835,0.0367206,0.00379053,0.0160211,0.00616548,0.0043425,0.00620627,0.00480182,0.00612536,0.00680191,0.0436757,0.00599274,0.00677047,0.00645875,0.033659,0.0121214,0.00419826,0.0134404,0.00338447,0.00883677,0.0211798,0.0160519,0.00239095,0.00430149,0,0,0.00495236,0,0.0158386,0.00494398,0.0414407,0.0218496,0.0251173,0.0170489,0.00811932,0.00725798,0.00857391,0.0285536,0.00712866,0.0208088,0.0401327,0.0168246,0.0230093,0.00612118,0.00231301,0.00316418,0.00223647,0.00680558,0.00432812,0,0,0,0,0,0,0,0,0,0,0
138,0.00474547,0.00660186,0,0,0,0,0,0,0.0112056,0.0328416,0.00458115,0.00769017,0,0,0.006082,0,0.0138863,0.00452916,0.0365614,0.00416158,0.0160814,0.00641089,0.00435798,0.00613546,0.00469963,0.00608048,0.00677434,0.0435139,0.00594401,0.00704619,0.00632148,0.0335613,0.0129936,0.00357411,0.0133823,0.00325205,0.0117646,0.0210977,0.0187445,0.00234255,0.00416717,0,0,0.00513044,0,0.0157912,0.00515349,0.0418277,0.023916,0.0252064,0.0217871,0.00827708,0.0074403,0.00919932,0.028803,0.00805092,0.0239536,0.0413893,0.0185058,0.0263788,0.00739493,0.00221789,0.0031727,0.00218913,0.00726166,0.0042891,0,0,0,0,0,0,0,0,0,0,0
139,0.00460169,0.00676192,0,0,0,0,0,0,0.0115256,0.0328242,0.00427481,0.00797418,0,0,0.00589047,0,0.0138623,0.00434011,0.0363331,0.00486082,0.0160755,0.00652104,0.00451183,0.00607873,0.00461876,0.00597223,0.00688801,0.0433577,0.00580297,0.00719132,0.00631069,0.0334727,0.0136049,0.00308133,0.0133677,0.00317896,0.0139246,0.0210538,0.0203144,0.00226715,0.004076,0,0,0.00520793,0,0.0157591,0.00526612,0.042193,0.025258,0.025329,0.0253677,0.00841811,0.00764472,0.00961295,0.0284748,0.00900284,0.025838,0.0418186,0.0193128,0.028603,0.00947797,0.00219592,0.00314692,0.00215782,0.00758812,0.0042781,0,0,0,0,0,0,0,0,0,0,0
140,0.00694039,0.00692474,0,0,0,0,0,0,0.0118845,0.03285,0.00386755,0.008428,0,0,0.00959174,0,0.0130901,0.00660216,0.036143,0.00585417,0.0162153,0.00661681,0.00469429,0.00705266,0.00464204,0.00608535,0.00683018,0.0433079,0.00557998,0.00731067,0.00642788,0.0332681,0.0141943,0.00565836,0.0136495,0.00444725,0.0153347,0.0211701,0.021167,0.00212807,0.00593466,0,0,0.0089904,0,0.0160448,0.00606765,0.0420897,0.0267073,0.0254898,0.0272416,0.00832857,0.00564471,0.00940737,0.0277831,0.00971729,0.0265886,0.0415767,0.0195029,0.029855,0.0112124,0.00279014,0.0046358,0.0029438,0.00755038,0.0071633,0,0,0,0,0,0,0,0,0,0,0
141,0.00694772,0.00704773,0,0,0,0,0,0,0.0113886,0.0327925,0.0036616,0.00889548,0,0,0.00944446,0,0.0130539,0.00651784,0.0359617,0.0067239,0.0165022,0.00655742,0.00484875,0.00684744,0.00458699,0.00602632,0.00657699,0.0433381,0.00528855,0.0071002,0.0063088,0.0331331,0.0138887,0.00552461,0.0136127,0.00446064,0.0148292,0.0211703,0.0206608,0.00194723,0.00586339,0,0,0.0088337,0,0.0160116,0.00602025,0.0415946,0.027634,0.0258902,0.0266498,0.00851481,0.00571542,0.00871857,0.0271786,0.009627,0.0262058,0.041217,0.0193481,0.0300901,0.0117766,0.00285512,0.00444598,0.00285799,0.00769364,0.00724496,0,0,0,0,0,0,0,0,0,0,0
142,0.00670043,0.00699573,0,0,0,0,0,0,0.0109231,0.0326922,0.00359698,0.00938839,0,0,0.00939116,0,0.013081,0.00638001,0.0358775,0.00753363,0.016778,0.00667798,0.00494767,0.0068396,0.00467345,0.00618265,0.00648011,0.0434702,0.00494526,0.0068431,0.00589274,0.0328992,0.0135879,0.0056633,0.0135484,0.00447028,0.0134456,0.0211866,0.0200136,0.00178603,0.00566017,0,0,0.00848348,0,0.0160171,0.0058626,0.0409728,0.0284785,0.0263994,0.0251451,0.00858519,0.00582569,0.0079442,0.0267811,0.00911599,0.0255827,0.0407407,0.019016,0.0302345,0.0114695,0.00302228,0.00415269,0.00270583,0.00762466,0.00700672,0,0,0,0,0,0,0,0,0,0,0
143,0.00634954,0.00686292,0,0,0,0,0,0,0.0103315,0.0325515,0.00370757,0.00981437,0,0,0.00945262,0,0.0131746,0.00622271,0.0358683,0.0082628,0.0169237,0.00661366,0.00498084,0.00693615,0.00477271,0.00621403,0.00622463,0.0435786,0.00459291,0.00651462,0.00573195,0.0326171,0.0130441,0.00600249,0.0134416,0.00455761,0.0105612,0.0211852,0.0191881,0.00166008,0.00538505,0,0,0.00824878,0,0.0160243,0.00573469,0.0404289,0.0280792,0.0269202,0.0225569,0.00856829,0.00583636,0.00733484,0.0267712,0.00823219,0.0246677,0.0401354,0.0184499,0.0300613,0.0094206,0.00321532,0.00378985,0.00255202,0.00744666,0.00664344,0,0,0,0,0,0,0,0,0,0,0
144,0.00597535,0.00667893,0,0,0,0,0,0,0.00948513,0.0324454,0.00404419,0.0101228,0,0,0.0094048,0,0.0131619,0.00619243,0.0359069,0.00892703,0.0169687,0.00653484,0.00490311,0.00709517,0.00488185,0.00619226,0.00593148,0.0436975,0.00429381,0.00638875,0.00574443,0.0323139,0.0122918,0.00637837,0.0134262,0.00454343,0.0075219,0.0211541,0.0179679,0.00162063,0.00511734,0,0,0.00807052,0,0.0160052,0.00561104,0.0401665,0.0263874,0.0273755,0.0195413,0.0084423,0.005887,0.0068211,0.0269009,0.0071999,0.0235383,0.0394612,0.01766,0.0294626,0.00796468,0.00337955,0.0034528,0.00241309,0.00719629,0.00621045,0,0,0,0,0,0,0,0,0,0,0
