Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
389,0.0500277,0.0681014,0,0,0,0,0,0,0.0354615,0,0.0167715,0.0723094,0,0,0.0295904,0,0,0.0340927,0.0724988,0.0273525,0.00829959,0.014098,0.0287275,0.0454953,0.0235788,0.0375379,0.049047,0.0309962,0.0164739,0.0156739,0.0205047,0.0233997,0.0133095,0.015498,0.00906701,0.0198261,0.0386976,0,0.00909022,0.0562578,0.0308865,0,0,0.00969443,0,0,0.0425474,0.0586707,0.0305102,0.0280705,0.0115146,0.0495518,0.0535982,0.0379202,0.123562,0.0442578,0.0305028,0.0683128,0.0450469,0.0510438,0.0838988,0.0169196,0.0276237,0.0105845,0.0199407,0.0422286,0.0237968,0,0,0,0,0,0,0,0,0
390,0.0500921,0.0681822,0,0,0,0,0,0,0.0354101,0,0.0168,0.0723092,0,0,0.0295366,0,0,0.0341657,0.07248,0.0272624,0.00837622,0.0140464,0.028626,0.0455427,0.023542,0.0375819,0.049021,0.0309802,0.0165322,0.0156469,0.0205815,0.0234189,0.0133907,0.0154855,0.00908647,0.0198565,0.0387745,0,0.00913203,0.0562979,0.030829,0,0,0.009682,0,0,0.0425573,0.0586641,0.0304432,0.0281222,0.0115095,0.0495229,0.053467,0.037981,0.12359,0.0442859,0.0306049,0.0684155,0.0450604,0.0510724,0.0839114,0.0168701,0.0274734,0.0104909,0.0200062,0.0423422,0.023707,0,0,0,0,0,0,0,0,0
391,0.0502004,0.0682065,0,0,0,0,0,0,0.0353769,0,0.0168645,0.0723283,0,0,0.0295081,0,0,0.0342705,0.0724446,0.027188,0.00836033,0.0140548,0.0285528,0.0456011,0.0235009,0.0376723,0.0490014,0.0309794,0.0168827,0.0156191,0.0206281,0.0234061,0.0135354,0.0154271,0.00916431,0.0199767,0.0388186,0,0.00925965,0.0562881,0.0307992,0,0,0.00970513,0,0,0.0425049,0.0586516,0.0304178,0.0281834,0.0115032,0.0494769,0.053385,0.0380281,0.12363,0.044331,0.0307394,0.0683373,0.0450708,0.0511006,0.0838956,0.0168255,0.0273018,0.0104567,0.0199561,0.0423937,0.0236132,0,0,0,0,0,0,0,0,0
392,0.0503102,0.0681641,0,0,0,0,0,0,0.0351626,0,0.0169233,0.0723733,0,0,0.0295088,0,0,0.0344095,0.0724383,0.0270193,0.00817209,0.0140437,0.0284436,0.0456772,0.0234723,0.0377838,0.0489745,0.0309396,0.0170466,0.0155764,0.0207528,0.0234848,0.0136676,0.0152975,0.00928289,0.0200961,0.0388557,0,0.00926885,0.0562815,0.0308005,0,0,0.00975411,0,0,0.04243,0.0586422,0.030405,0.0282137,0.0115015,0.049515,0.0533413,0.038051,0.123569,0.0443854,0.0307559,0.0683896,0.0450661,0.0510999,0.0838918,0.0168421,0.0271314,0.0104844,0.0198328,0.0423788,0.0235049,0,0,0,0,0,0,0,0,0
393,0.0503998,0.06809,0,0,0,0,0,0,0.0347892,0,0.0169815,0.0724103,0,0,0.029506,0,0,0.0345616,0.0724483,0.0268051,0.00787978,0.0140174,0.0283077,0.045751,0.0234502,0.0378568,0.0489651,0.0307919,0.0169852,0.0155399,0.0209133,0.0236326,0.0138157,0.01516,0.00940182,0.020187,0.0388917,0,0.0091543,0.0562761,0.0308407,0,0,0.00980673,0,0,0.0424363,0.0586345,0.0304194,0.028225,0.0114846,0.0495035,0.0532912,0.0380743,0.123529,0.0444301,0.0307943,0.0684238,0.0450549,0.051079,0.0839009,0.0169267,0.0269764,0.0105066,0.0197442,0.0423343,0.0234453,0,0,0,0,0,0,0,0,0
394,0.0504325,0.0680275,0,0,0,0,0,0,0.0346458,0,0.0170114,0.0723992,0,0,0.0293574,0,0,0.0347809,0.0724836,0.0267343,0.0080899,0.0139947,0.0281984,0.0458571,0.0234111,0.0378971,0.0490144,0.0306416,0.016899,0.0155552,0.0209835,0.0237355,0.0139261,0.015038,0.00924254,0.0204729,0.0388881,0,0.00907472,0.0563547,0.0308996,0,0,0.0100481,0,0,0.0424511,0.0586094,0.0304533,0.0282659,0.0114605,0.0494796,0.0532042,0.0380719,0.123548,0.0444484,0.0307703,0.0684243,0.0450415,0.0510677,0.0839055,0.0169579,0.0267835,0.0113377,0.0193165,0.0422962,0.0234099,0,0,0,0,0,0,0,0,0
395,0.0504729,0.0680267,0,0,0,0,0,0,0.0343271,0,0.0170402,0.0724123,0,0,0.0293016,0,0,0.0350075,0.0724985,0.0264994,0.00807222,0.0139403,0.0281372,0.0458901,0.0233811,0.0380008,0.0490792,0.0305677,0.0165959,0.0155597,0.0211194,0.0239127,0.0141208,0.0149321,0.00939832,0.0206467,0.0389139,0,0.00898847,0.0563772,0.0308683,0,0,0.0101189,0,0,0.0424672,0.0585926,0.0304413,0.0283143,0.0114549,0.0494687,0.0531319,0.0380738,0.123578,0.044451,0.0307669,0.0684328,0.0450364,0.0510724,0.0838993,0.0169441,0.0266276,0.0113588,0.0193839,0.0423149,0.0233455,0,0,0,0,0,0,0,0,0
396,0.0505418,0.0680418,0,0,0,0,0,0,0.0339267,0,0.0170429,0.0723846,0,0,0.0292327,0,0,0.0352518,0.072478,0.0262779,0.00813107,0.0138949,0.0280558,0.0459177,0.0233669,0.0380621,0.0489922,0.0305918,0.0161797,0.0155336,0.0212283,0.0240353,0.0142258,0.014865,0.00960502,0.0208151,0.0389952,0,0.00896651,0.0563726,0.0308272,0,0,0.0101572,0,0,0.0423767,0.0585855,0.0303971,0.0283721,0.0114686,0.0494628,0.0530233,0.0380946,0.123591,0.0444323,0.0307686,0.0684379,0.0450451,0.051051,0.0839024,0.0168774,0.0265211,0.0114661,0.0192794,0.0423345,0.0232574,0,0,0,0,0,0,0,0,0
397,0.0506367,0.0680728,0,0,0,0,0,0,0.0333916,0,0.017051,0.0724153,0,0,0.0291893,0,0,0.035349,0.0724661,0.0261101,0.0082395,0.0139038,0.0279579,0.0459692,0.0233731,0.0379735,0.0489362,0.0306826,0.0157275,0.0155052,0.0213506,0.0241344,0.0143314,0.0148749,0.00974746,0.0209074,0.0390861,0,0.00897884,0.0563726,0.0308482,0,0,0.0102154,0,0,0.0423371,0.0586021,0.0304045,0.0284355,0.0114807,0.0494524,0.0529043,0.0380799,0.123577,0.0444213,0.0307934,0.0684575,0.0450596,0.0510133,0.0839325,0.0168219,0.0265019,0.0115559,0.0192326,0.042354,0.0231673,0,0,0,0,0,0,0,0,0
398,0.0506952,0.0681254,0,0,0,0,0,0,0.0331812,0,0.0170744,0.0725202,0,0,0.0291681,0,0,0.0352832,0.0724551,0.0260404,0.00833721,0.0139401,0.027838,0.0460073,0.023374,0.0377642,0.0489355,0.0307117,0.0156172,0.0155022,0.0214461,0.0241961,0.0143737,0.0149153,0.00971385,0.0209005,0.0391286,0,0.00904456,0.0564204,0.0308559,0,0,0.0103401,0,0,0.0421962,0.0586012,0.0305302,0.0284852,0.0115103,0.049448,0.0527345,0.0380499,0.123543,0.0444227,0.0308638,0.0684795,0.0450743,0.0509675,0.0839882,0.0167958,0.0265366,0.0115623,0.0191214,0.0423746,0.02307,0,0,0,0,0,0,0,0,0
399,0.050731,0.0681353,0,0,0,0,0,0,0.0332227,0,0.0171033,0.0725813,0,0,0.0291443,0,0,0.0352037,0.0724708,0.0260494,0.00840697,0.0139575,0.0276703,0.0460078,0.0233665,0.0377707,0.0489589,0.0306807,0.0156697,0.015527,0.02148,0.0241903,0.0144362,0.0148617,0.00959133,0.0209142,0.0392033,0,0.00906807,0.0564975,0.0308796,0,0,0.0105028,0,0,0.0419462,0.0585556,0.0305647,0.0285144,0.0115281,0.0494334,0.0525561,0.038024,0.123547,0.0443615,0.0309177,0.0684871,0.0450846,0.0509003,0.0840068,0.0167743,0.0265306,0.0114849,0.0189943,0.042359,0.0230101,0,0,0,0,0,0,0,0,0
400,0.0507627,0.0680949,0,0,0,0,0,0,0.0333213,0,0.0171373,0.0725905,0,0,0.0290697,0,0,0.0351882,0.0725178,0.0260751,0.00851681,0.0139449,0.0274734,0.0459451,0.0233484,0.037765,0.0489965,0.0306602,0.015708,0.0155571,0.0214867,0.0241494,0.0145205,0.0146996,0.0095785,0.021,0.0393144,0,0.00905965,0.0565759,0.0309215,0,0,0.0106607,0,0,0.0416777,0.0584758,0.0305527,0.0284997,0.0115313,0.0493811,0.0523734,0.038026,0.123598,0.0442016,0.0309446,0.0684958,0.0450874,0.050822,0.0839998,0.016802,0.0265111,0.0113708,0.0190286,0.0423251,0.0229548,0,0,0,0,0,0,0,0,0
401,0.0508014,0.0680356,0,0,0,0,0,0,0.033457,0,0.0171576,0.0725756,0,0,0.028931,0,0,0.0352,0.0725553,0.0261396,0.00867846,0.0139083,0.0272899,0.0458226,0.0233148,0.0378968,0.0488781,0.0306416,0.0157513,0.0155739,0.0214577,0.0240656,0.0145621,0.014523,0.00955891,0.0211017,0.0394138,0,0.00903064,0.0566231,0.0309354,0,0,0.0106204,0,0,0.0416493,0.058451,0.0305662,0.0285046,0.0115381,0.049309,0.0522152,0.0380119,0.123619,0.0441519,0.0309349,0.0685325,0.0451041,0.0507736,0.08403,0.0168332,0.0264895,0.0102314,0.0196013,0.0423064,0.0229162,0,0,0,0,0,0,0,0,0
402,0.0507837,0.0680126,0,0,0,0,0,0,0.0336093,0,0.0171949,0.0726354,0,0,0.0288223,0,0,0.0351745,0.072594,0.0262418,0.00886118,0.0138973,0.0270249,0.0457693,0.0232761,0.0379408,0.0487807,0.0306017,0.0159333,0.0155922,0.0214003,0.0240112,0.0145142,0.0143817,0.00971774,0.0210289,0.0395386,0,0.00902974,0.0567043,0.0309583,0,0,0.0110492,0,0,0.0412775,0.05843,0.0305504,0.0285201,0.011571,0.0491795,0.0519994,0.037989,0.12358,0.043931,0.0308916,0.0685512,0.045121,0.0507472,0.0840453,0.0168016,0.0263383,0.0112964,0.0188763,0.042309,0.0228166,0,0,0,0,0,0,0,0,0
403,0.0507923,0.0680362,0,0,0,0,0,0,0.0337299,0,0.0172696,0.072708,0,0,0.0286695,0,0,0.0350852,0.0726195,0.0263828,0.00899179,0.013919,0.0268326,0.0456425,0.0232637,0.0379287,0.0487306,0.0305341,0.0163542,0.0156125,0.0213308,0.0239767,0.014551,0.0143305,0.00939421,0.0210773,0.0396315,0,0.00896264,0.0567971,0.0309301,0,0,0.0111686,0,0,0.0411178,0.0584245,0.0304312,0.0285458,0.0115918,0.0490907,0.051769,0.0379356,0.123542,0.0437832,0.0308517,0.0685652,0.0451443,0.0507294,0.0840413,0.0167929,0.0261528,0.0106975,0.0189009,0.0423713,0.022704,0,0,0,0,0,0,0,0,0
404,0.0507795,0.068073,0,0,0,0,0,0,0.0338072,0,0.0173563,0.0727739,0,0,0.0285387,0,0,0.0349388,0.0726174,0.0264923,0.00915628,0.0139533,0.0266111,0.045586,0.0232158,0.0378136,0.048692,0.0305795,0.0165173,0.0155763,0.0212872,0.0239477,0.0146365,0.0143578,0.00924976,0.0211492,0.0397045,0,0.00888864,0.0568734,0.0308826,0,0,0.0113066,0,0,0.0409537,0.0584892,0.0303482,0.0286024,0.0116164,0.0489735,0.0515817,0.0378764,0.123507,0.0437113,0.0308458,0.0685821,0.0451723,0.0507272,0.0840364,0.0167966,0.0261112,0.01008,0.0191297,0.0424365,0.0225774,0,0,0,0,0,0,0,0,0
405,0.0507523,0.0680989,0,0,0,0,0,0,0.033898,0,0.017361,0.0728565,0,0,0.0284472,0,0,0.034841,0.0726567,0.0265551,0.00930702,0.0139595,0.0263326,0.0456542,0.0231552,0.037718,0.0486514,0.0305894,0.0165061,0.0155242,0.0212776,0.0239329,0.0146848,0.0143807,0.00945037,0.0211607,0.0397234,0,0.00884529,0.0569556,0.0307892,0,0,0.0115091,0,0,0.0407476,0.0584528,0.030328,0.0285959,0.0116536,0.0488546,0.0514422,0.0378176,0.123487,0.0436974,0.0308758,0.0685992,0.0451908,0.0506977,0.0840442,0.016823,0.0260486,0.0099355,0.0191097,0.0424593,0.0224503,0,0,0,0,0,0,0,0,0
406,0.0507134,0.0681753,0,0,0,0,0,0,0.0340297,0,0.0173353,0.0729455,0,0,0.0284322,0,0,0.0348069,0.0727488,0.0266378,0.00941216,0.013963,0.0261113,0.045791,0.0230943,0.0376464,0.0485921,0.0305796,0.0164939,0.0154585,0.021228,0.0239171,0.0146682,0.0144413,0.00971214,0.0211192,0.039697,0,0.00885023,0.0569867,0.0306437,0,0,0.0120478,0,0,0.0402421,0.0584552,0.0303413,0.0286304,0.011696,0.0488149,0.0512672,0.0377809,0.123466,0.0437302,0.0309753,0.068618,0.0452102,0.0506388,0.0840663,0.016852,0.0259589,0.0111242,0.0183692,0.0424864,0.0223009,0,0,0,0,0,0,0,0,0
407,0.0507343,0.0682382,0,0,0,0,0,0,0.0340819,0,0.017375,0.072963,0,0,0.0284302,0,0,0.0347855,0.0727979,0.0266885,0.00949493,0.013968,0.0259778,0.0458879,0.0230471,0.0376116,0.0485339,0.0305816,0.0165273,0.0154484,0.0211712,0.0239139,0.0146323,0.0145034,0.0097002,0.0209955,0.0397007,0,0.00883704,0.0569929,0.0304521,0,0,0.0119861,0,0,0.0400435,0.0584792,0.030354,0.0286906,0.01173,0.0488253,0.0511279,0.0377452,0.123462,0.0437314,0.0310165,0.0686349,0.0452301,0.050647,0.0840888,0.0168335,0.0259329,0.0100132,0.0186393,0.0424842,0.0221835,0,0,0,0,0,0,0,0,0
408,0.0507035,0.0682933,0,0,0,0,0,0,0.034083,0,0.0174712,0.0729199,0,0,0.0284638,0,0,0.0347677,0.0728392,0.0266471,0.00964228,0.0139518,0.0257844,0.0460759,0.022974,0.0375669,0.0484429,0.0304931,0.0165798,0.0154296,0.0211606,0.0239137,0.0146543,0.0145471,0.00989212,0.0208942,0.0397331,0,0.00882377,0.0570385,0.0302796,0,0,0.0122876,0,0,0.0396201,0.0585176,0.0303707,0.0287815,0.0117544,0.0488192,0.050913,0.0377163,0.123489,0.0437192,0.0310163,0.068622,0.0452327,0.0506808,0.0841026,0.0168021,0.0258494,0.0108586,0.0181692,0.0424341,0.0220269,0,0,0,0,0,0,0,0,0
409,0.0507249,0.0683704,0,0,0,0,0,0,0.0340479,0,0.0175218,0.0728768,0,0,0.0286215,0,0,0.0348094,0.0728754,0.0264401,0.00969595,0.0138806,0.0256738,0.0461566,0.0229163,0.037502,0.0483597,0.0302899,0.0165273,0.0154576,0.0212507,0.0239969,0.0147101,0.0145413,0.00983155,0.0209584,0.0397315,0,0.00880479,0.0570866,0.0301031,0,0,0.0122066,0,0,0.0395967,0.0585737,0.0304312,0.0288536,0.0117646,0.0488449,0.0507021,0.0376993,0.123527,0.0437674,0.0309454,0.0686138,0.0452431,0.0507037,0.0840857,0.0168598,0.0258496,0.010297,0.0183433,0.042423,0.021899,0,0,0,0,0,0,0,0,0
410,0.0507416,0.068422,0,0,0,0,0,0,0.033973,0,0.0175275,0.0729054,0,0,0.0287197,0,0,0.0348471,0.0729113,0.0262633,0.00973575,0.0138393,0.0254979,0.0462517,0.0228523,0.0374337,0.0482795,0.0301715,0.0164076,0.0153827,0.0213313,0.0240601,0.0146952,0.0145395,0.00992776,0.020884,0.0397531,0,0.00883158,0.0571179,0.0300558,0,0,0.0121524,0,0,0.0395158,0.0585422,0.0304763,0.0289003,0.0117565,0.0488519,0.050496,0.0376873,0.123499,0.0439038,0.0309469,0.0686163,0.0452392,0.050737,0.0840662,0.016899,0.0258654,0.0104346,0.0181658,0.042379,0.0217796,0,0,0,0,0,0,0,0,0
411,0.0507758,0.0684462,0,0,0,0,0,0,0.0338752,0,0.0175263,0.072942,0,0,0.0287462,0,0,0.0348739,0.0729694,0.0261707,0.00978982,0.0138291,0.0252939,0.0462734,0.0228028,0.0373607,0.0482173,0.0301475,0.0163031,0.0151901,0.0213764,0.0240911,0.0146739,0.0144731,0.0100597,0.0208664,0.0398738,0,0.00892227,0.057158,0.030088,0,0,0.0120596,0,0,0.0394788,0.058549,0.0305387,0.028935,0.0117542,0.0488533,0.0502588,0.0376698,0.123446,0.0439917,0.0309866,0.0685958,0.0452213,0.050857,0.0840302,0.0168687,0.0258906,0.0105738,0.017993,0.0423109,0.0216508,0,0,0,0,0,0,0,0,0
412,0.0508268,0.0684339,0,0,0,0,0,0,0.0338957,0,0.0175441,0.0729964,0,0,0.0287556,0,0,0.0348817,0.0730187,0.0261755,0.00987277,0.0138294,0.0250832,0.0461941,0.0227674,0.0373221,0.0481756,0.0301958,0.0160923,0.0152697,0.0213587,0.0240767,0.0146077,0.0142607,0.0101409,0.0209422,0.0400575,0,0.00895819,0.0572176,0.0301447,0,0,0.0119391,0,0,0.0395049,0.0585681,0.0305815,0.0289598,0.0117657,0.0488358,0.0499727,0.0376417,0.123414,0.0439446,0.0310032,0.0685688,0.0452191,0.0510567,0.0840058,0.0167733,0.0259207,0.0106444,0.0178914,0.0422405,0.021521,0,0,0,0,0,0,0,0,0
413,0.0508502,0.0684222,0,0,0,0,0,0,0.0339473,0,0.0175802,0.0730513,0,0,0.0287789,0,0,0.0349054,0.0730574,0.0262873,0.00994685,0.0138469,0.0248861,0.0460419,0.0227241,0.037297,0.0481367,0.0302957,0.0160166,0.0153022,0.0213117,0.0240042,0.014635,0.0139599,0.0101627,0.0210554,0.0402101,0,0.00894718,0.0572667,0.0301943,0,0,0.0118169,0,0,0.0395123,0.0586183,0.0305798,0.0290052,0.0117754,0.048746,0.0496348,0.0376049,0.12341,0.0436999,0.0309928,0.0685801,0.0452526,0.0509044,0.0840215,0.0167286,0.0259598,0.0106269,0.017837,0.0422135,0.0214253,0,0,0,0,0,0,0,0,0
414,0.0508226,0.0683858,0,0,0,0,0,0,0.0339919,0,0.0176199,0.0730977,0,0,0.0286402,0,0,0.0348815,0.0731161,0.0262651,0.0100046,0.0138282,0.0246815,0.0458836,0.0226643,0.0372845,0.0481376,0.0302602,0.0160636,0.0152866,0.0213182,0.0240155,0.0146714,0.0136311,0.0101621,0.0211251,0.0403369,0,0.00888501,0.0573519,0.0302532,0,0,0.0117145,0,0,0.0395026,0.0586278,0.0304963,0.029023,0.011786,0.0485456,0.049356,0.0375629,0.123418,0.0435168,0.031035,0.0685971,0.045287,0.0508139,0.0840679,0.0166776,0.0259199,0.0105357,0.0178713,0.0422071,0.0213593,0,0,0,0,0,0,0,0,0
415,0.0507835,0.0683602,0,0,0,0,0,0,0.033975,0,0.017696,0.0730942,0,0,0.0285537,0,0,0.0347724,0.0731859,0.0260974,0.0100588,0.0137977,0.0244727,0.0456655,0.0226195,0.0372466,0.0481965,0.0300944,0.0161396,0.0154737,0.0213921,0.0241035,0.0146057,0.0133387,0.0100868,0.0210877,0.0404379,0,0.00876348,0.0575162,0.0303081,0,0,0.0116469,0,0,0.0393983,0.0586488,0.0303431,0.0290203,0.0118153,0.0484024,0.0491711,0.0375111,0.123425,0.0434293,0.0311495,0.0686359,0.045312,0.0508432,0.0841349,0.0166014,0.0258576,0.0103954,0.0178765,0.0422347,0.0212781,0,0,0,0,0,0,0,0,0
416,0.0507689,0.0683668,0,0,0,0,0,0,0.0340838,0,0.0177695,0.0730603,0,0,0.0284424,0,0,0.0346786,0.073219,0.0261369,0.0101535,0.0137967,0.0242129,0.0453995,0.0225877,0.0372258,0.0481632,0.0300057,0.0161649,0.0158596,0.0213635,0.0240903,0.0144491,0.0130582,0.0100443,0.0209968,0.0405303,0,0.00876915,0.0576333,0.0304056,0,0,0.0116151,0,0,0.0392642,0.0587938,0.0302015,0.0289787,0.0118475,0.0481916,0.0490558,0.0374457,0.123438,0.043531,0.0312267,0.0686864,0.045346,0.0509152,0.0841963,0.0165692,0.0257808,0.0103045,0.0177991,0.042304,0.0211922,0,0,0,0,0,0,0,0,0
417,0.0507952,0.068392,0,0,0,0,0,0,0.0341812,0,0.0178167,0.0730039,0,0,0.0282956,0,0,0.0346578,0.0732456,0.0261614,0.0103033,0.0138023,0.0239776,0.0451148,0.0225224,0.037211,0.0480641,0.0299776,0.0161456,0.0160206,0.0213329,0.0240538,0.0143207,0.0128075,0.0100774,0.0210997,0.0406123,0,0.0089205,0.0576834,0.0305462,0,0,0.0115826,0,0,0.0390895,0.0589795,0.0300902,0.0289422,0.0118609,0.0480296,0.0490234,0.0373811,0.123445,0.0437499,0.0312925,0.0687459,0.0453915,0.0509851,0.0842533,0.016584,0.0256924,0.0102159,0.0177279,0.042405,0.0210748,0,0,0,0,0,0,0,0,0
418,0.0508334,0.0684248,0,0,0,0,0,0,0.0342225,0,0.0178685,0.0730825,0,0,0.028197,0,0,0.0345957,0.0732741,0.0261865,0.0104183,0.0138411,0.0237931,0.0448653,0.0224052,0.0371929,0.0481177,0.0299759,0.0161534,0.0159848,0.0213002,0.0240087,0.0142393,0.0126274,0.0100894,0.0211738,0.040723,0,0.00902279,0.0577589,0.0307127,0,0,0.0115772,0,0,0.0389662,0.059001,0.0300356,0.028918,0.0118813,0.047949,0.0490582,0.0373303,0.123452,0.0436959,0.0313369,0.0687869,0.0454467,0.0510215,0.08432,0.0165873,0.0255681,0.0101312,0.0177488,0.0425151,0.0209604,0,0,0,0,0,0,0,0,0
419,0.0508778,0.0684487,0,0,0,0,0,0,0.0342014,0,0.0179137,0.0732726,0,0,0.0281846,0,0,0.0345119,0.073281,0.0262711,0.0104647,0.0138794,0.0236503,0.0446533,0.0223581,0.0371735,0.0481295,0.0300024,0.0162638,0.0157631,0.0212632,0.0239867,0.0142964,0.0125026,0.0100758,0.0211656,0.040902,0,0.0092034,0.0578551,0.0308038,0,0,0.0115937,0,0,0.0388258,0.0588084,0.0300765,0.0289237,0.0118954,0.0479364,0.049089,0.03729,0.12346,0.0433672,0.0313534,0.0687919,0.0454965,0.0510309,0.0843478,0.0165617,0.0254787,0.0101266,0.0176851,0.0426138,0.0208386,0,0,0,0,0,0,0,0,0
420,0.0509296,0.0684592,0,0,0,0,0,0,0.0342498,0,0.0178814,0.0733812,0,0,0.0282579,0,0,0.0344869,0.073292,0.0264788,0.010493,0.0139116,0.0235834,0.0444311,0.0223769,0.0371737,0.048065,0.0300636,0.0165311,0.015472,0.0211844,0.0239169,0.0144366,0.0123992,0.0100644,0.021105,0.0410225,0,0.00911307,0.0578737,0.0308376,0,0,0.0116123,0,0,0.0386981,0.0585854,0.0300606,0.0289558,0.0119112,0.0478649,0.0491222,0.0372472,0.123469,0.0431033,0.0313654,0.0688141,0.0455265,0.0510342,0.0843689,0.0165258,0.0254487,0.0100793,0.0176511,0.0426991,0.020707,0,0,0,0,0,0,0,0,0
421,0.0509693,0.0684017,0,0,0,0,0,0,0.0343424,0,0.0178584,0.0733645,0,0,0.0281561,0,0,0.0345271,0.0732924,0.0266617,0.0105219,0.0139502,0.0235222,0.0442917,0.0224309,0.0371459,0.0481006,0.030097,0.0167373,0.0156658,0.0210916,0.0238354,0.0144687,0.012241,0.0100574,0.0212021,0.0410868,0,0.00902139,0.0579094,0.0309029,0,0,0.0117708,0,0,0.0385308,0.0585326,0.0299972,0.0290468,0.0119307,0.0477307,0.0491261,0.0372243,0.123473,0.0430094,0.0313906,0.0688546,0.0455328,0.0510303,0.0843898,0.0164961,0.0254069,0.0104011,0.0175232,0.0427056,0.0205767,0,0,0,0,0,0,0,0,0
422,0.0510297,0.0683704,0,0,0,0,0,0,0.0343616,0,0.0178754,0.0732772,0,0,0.0282244,0,0,0.0345192,0.0732513,0.0266987,0.0105353,0.0139618,0.0234909,0.0440948,0.0224848,0.0371617,0.0481009,0.0301154,0.0168641,0.0157825,0.0211021,0.0238103,0.0145106,0.0120245,0.0100571,0.0211412,0.0411369,0,0.00902867,0.0579281,0.0309366,0,0,0.0118002,0,0,0.0385621,0.0585588,0.0299655,0.0290394,0.0119474,0.0476228,0.0491658,0.0372032,0.123479,0.0430525,0.0314322,0.0688756,0.0455216,0.0510329,0.0843957,0.0164806,0.0254319,0.0103163,0.0176169,0.0427234,0.020474,0,0,0,0,0,0,0,0,0
423,0.0510878,0.0683397,0,0,0,0,0,0,0.0342636,0,0.0179028,0.0732504,0,0,0.0283108,0,0,0.0345186,0.0732127,0.0266673,0.0105132,0.0139601,0.0234773,0.0438991,0.0225324,0.0371548,0.0482157,0.030217,0.0169093,0.0157813,0.0211668,0.0238264,0.0145813,0.0117901,0.0100323,0.0212627,0.0413166,0,0.00917198,0.0579741,0.0309901,0,0,0.0118174,0,0,0.0386617,0.0585831,0.0299965,0.02904,0.0119836,0.0475477,0.0492108,0.0371984,0.123495,0.0429813,0.031463,0.0688564,0.0455418,0.0511271,0.0844051,0.0163962,0.0254444,0.0103897,0.0176644,0.0427437,0.0203793,0,0,0,0,0,0,0,0,0
424,0.0511257,0.0682786,0,0,0,0,0,0,0.0342266,0,0.0179583,0.0731524,0,0,0.0284465,0,0,0.0344486,0.0732157,0.0266905,0.0105405,0.0139618,0.0234176,0.0436985,0.0225478,0.0371263,0.0482712,0.0303535,0.0169448,0.0157555,0.0211809,0.0238264,0.0146575,0.0115708,0.0100561,0.0211967,0.0415759,0,0.00932019,0.0580365,0.0310772,0,0,0.0118535,0,0,0.0386852,0.0586236,0.0300547,0.0290408,0.0120149,0.0474838,0.0492742,0.0371724,0.123508,0.0426728,0.0314613,0.0688513,0.0455845,0.0512769,0.0844964,0.0162875,0.0254509,0.0106815,0.0176312,0.0427553,0.0203089,0,0,0,0,0,0,0,0,0
425,0.051173,0.0681753,0,0,0,0,0,0,0.0342351,0,0.0179589,0.0730514,0,0,0.0284203,0,0,0.034415,0.0732246,0.0267244,0.0105625,0.0139668,0.0233676,0.0435318,0.0225587,0.0371241,0.0482927,0.0303894,0.0170279,0.0157572,0.0211427,0.0238063,0.0146727,0.011361,0.0100433,0.0212096,0.0415998,0,0.00930049,0.0580958,0.0312136,0,0,0.0117289,0,0,0.0388094,0.0586128,0.0300398,0.029005,0.0120131,0.0474086,0.04931,0.0371315,0.123484,0.0424808,0.0314644,0.0688625,0.045582,0.0511106,0.084677,0.0162826,0.0254553,0.010323,0.0178954,0.0427607,0.0202554,0,0,0,0,0,0,0,0,0
426,0.0512162,0.0680911,0,0,0,0,0,0,0.0342596,0,0.0179481,0.0730118,0,0,0.0284518,0,0,0.0343806,0.0732283,0.0267228,0.0105782,0.0139682,0.0233426,0.0433531,0.0225619,0.037131,0.0482787,0.0303569,0.0170206,0.0157727,0.021114,0.023803,0.0146556,0.0111297,0.0101018,0.0212128,0.0415822,0,0.00919259,0.0581168,0.0313485,0,0,0.0116202,0,0,0.0388861,0.0586261,0.0299686,0.0289421,0.0120013,0.0473385,0.0493307,0.0370994,0.123447,0.0425074,0.0314689,0.0688691,0.0455727,0.0511879,0.084579,0.0163244,0.0254785,0.0103523,0.0180361,0.0427873,0.0202197,0,0,0,0,0,0,0,0,0
