Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
36,0.0519183,0.0660199,0,0,0,0,0,0,0.0264877,0,0.0137539,0.0632914,0,0,0.0314207,0,0,0.0420107,0.0683006,0.0244338,0.0104867,0.0122045,0.0501549,0.0557907,0.0284843,0.0444113,0.0556854,0.0369798,0.0144133,0.0160152,0.0264563,0.027428,0.0201342,0.0233381,0.0125471,0.0252669,0.0417017,0,0.0115166,0.0572048,0.028056,0,0,0.0315881,0,0,0.0492153,0.0566512,0.0272732,0.0278756,0.010446,0.0607842,0.069724,0.0444385,0.127307,0.0481145,0.0343732,0.0674477,0.0429359,0.0501097,0.0840166,0.0173089,0.0368773,0.0132042,0.027303,0.0409487,0.0238255,0,0,0,0,0,0,0,0,0
37,0.0518128,0.0660905,0,0,0,0,0,0,0.0283117,0,0.0133727,0.063606,0,0,0.0313058,0,0,0.0420049,0.0684943,0.0244003,0.0100614,0.0127336,0.0499174,0.0558686,0.0283951,0.0436972,0.0553011,0.036867,0.0144672,0.0163101,0.0263766,0.0272385,0.0182593,0.0232536,0.0124919,0.025198,0.0418783,0,0.0114715,0.0567487,0.02797,0,0,0.0315506,0,0,0.0494411,0.056831,0.0271931,0.0280723,0.0103933,0.0609024,0.0697358,0.0443441,0.127278,0.0479775,0.0342686,0.0675158,0.0430407,0.0502299,0.0840627,0.0172741,0.0369449,0.0138869,0.0269701,0.0410499,0.0238929,0,0,0,0,0,0,0,0,0
38,0.0517539,0.0661097,0,0,0,0,0,0,0.0299338,0,0.0130739,0.0639049,0,0,0.0311776,0,0,0.0419906,0.0686238,0.024336,0.00957839,0.0132705,0.0496547,0.0560392,0.0283456,0.0430393,0.0549437,0.0367327,0.0143696,0.0166857,0.0262533,0.0270641,0.0168408,0.0232052,0.0124449,0.0250657,0.0420008,0,0.011409,0.0562875,0.0279262,0,0,0.0315413,0,0,0.04956,0.0570231,0.0271477,0.0282507,0.0103484,0.0610148,0.0697365,0.044231,0.12725,0.0478322,0.0341619,0.0675984,0.0431712,0.0503381,0.0841244,0.0172546,0.0369414,0.0142382,0.026807,0.0411122,0.0239196,0,0,0,0,0,0,0,0,0
39,0.0517376,0.0661279,0,0,0,0,0,0,0.0311729,0,0.0128105,0.0641456,0,0,0.0310884,0,0,0.0419984,0.0686758,0.0241072,0.00914481,0.0136371,0.0493935,0.0561951,0.0283664,0.0424499,0.0546921,0.0366006,0.0145765,0.0169678,0.026007,0.0268869,0.015455,0.0232313,0.0124275,0.0249944,0.0419693,0,0.0113,0.055925,0.0278711,0,0,0.0314545,0,0,0.0495773,0.0571987,0.0270688,0.0284669,0.0103373,0.0611417,0.0697357,0.0440892,0.127202,0.0476929,0.034054,0.0676768,0.043323,0.0504367,0.0841912,0.0172539,0.0369159,0.0143456,0.0267413,0.0411481,0.0239204,0,0,0,0,0,0,0,0,0
40,0.0517228,0.0661484,0,0,0,0,0,0,0.0319455,0,0.0125488,0.0644209,0,0,0.0309944,0,0,0.0420116,0.0686405,0.0236628,0.00878583,0.0139472,0.0491626,0.0563996,0.0284021,0.0419102,0.0546093,0.0365288,0.0147071,0.0171699,0.0256272,0.0265907,0.0143643,0.0232607,0.0124164,0.0249898,0.0418458,0,0.0111489,0.0556259,0.027813,0,0,0.0313348,0,0,0.0495629,0.0573729,0.0269424,0.0287109,0.0103559,0.0612894,0.0697241,0.0440399,0.127125,0.0475746,0.0339322,0.0677513,0.0434682,0.0505192,0.0842534,0.0172568,0.03688,0.0144467,0.0266436,0.0411933,0.0239436,0,0,0,0,0,0,0,0,0
41,0.051688,0.0661519,0,0,0,0,0,0,0.0325021,0,0.0123347,0.064641,0,0,0.0309355,0,0,0.0419276,0.0685317,0.023066,0.00844383,0.014221,0.0489307,0.0566785,0.0284484,0.0415444,0.0546181,0.0365179,0.0147077,0.0176595,0.0252159,0.0262169,0.0137672,0.0232801,0.012372,0.0249942,0.0417111,0,0.0111061,0.0553932,0.0277641,0,0,0.0312296,0,0,0.0495848,0.0575441,0.0270167,0.0289801,0.0103843,0.0614642,0.0696896,0.0439178,0.127005,0.0474906,0.0337602,0.0678087,0.0436003,0.0506008,0.0843341,0.0173131,0.0368588,0.0146017,0.026532,0.0411908,0.0239796,0,0,0,0,0,0,0,0,0
42,0.0516681,0.0661792,0,0,0,0,0,0,0.0328775,0,0.0122474,0.0648471,0,0,0.0309191,0,0,0.0418185,0.0683561,0.0224451,0.00816339,0.0143866,0.0487584,0.0569793,0.0285671,0.0412225,0.0546831,0.0365638,0.0146981,0.0180217,0.0247352,0.0258548,0.0135196,0.0232919,0.0123137,0.0249783,0.0416225,0,0.0111186,0.0552171,0.0277225,0,0,0.0311285,0,0,0.0496469,0.0576856,0.0271382,0.0293026,0.010379,0.0616915,0.0696632,0.0437555,0.126884,0.0473204,0.0335485,0.0678586,0.0437069,0.0506666,0.0843652,0.0173448,0.0368567,0.0147883,0.0264243,0.0411807,0.0239894,0,0,0,0,0,0,0,0,0
43,0.0516335,0.0661834,0,0,0,0,0,0,0.0331068,0,0.0124605,0.0649324,0,0,0.0309299,0,0,0.0418026,0.0681284,0.0220548,0.00797459,0.0145757,0.0487001,0.0572792,0.0288116,0.0411282,0.054827,0.0366571,0.0147035,0.0180843,0.0245902,0.0256391,0.0132405,0.0233242,0.0122691,0.0249859,0.0415413,0,0.0111619,0.055109,0.0276909,0,0,0.0310568,0,0,0.0497052,0.0578087,0.0271848,0.029647,0.0103686,0.061939,0.0696678,0.0435163,0.12678,0.0471555,0.0333413,0.0679732,0.0438132,0.0507243,0.0843877,0.01734,0.0369183,0.01494,0.0263172,0.0411612,0.0239782,0,0,0,0,0,0,0,0,0
44,0.0516041,0.0661475,0,0,0,0,0,0,0.0332656,0,0.0128539,0.0649469,0,0,0.0309363,0,0,0.0418378,0.0678411,0.021837,0.00788858,0.014889,0.0487567,0.0575892,0.0291579,0.0413203,0.0550242,0.0367834,0.0146799,0.0177535,0.0247258,0.0256719,0.0130774,0.0234092,0.012192,0.0250007,0.0414395,0,0.0111263,0.0550874,0.0276677,0,0,0.0310141,0,0,0.0497852,0.0579193,0.0271826,0.0299735,0.0103766,0.0621982,0.0696757,0.043289,0.126695,0.0470056,0.0331694,0.0680471,0.0439252,0.0508252,0.0844425,0.017357,0.0369586,0.0150741,0.0262333,0.0411551,0.0239627,0,0,0,0,0,0,0,0,0
45,0.0515897,0.0660716,0,0,0,0,0,0,0.0333696,0,0.0132492,0.0650159,0,0,0.0309131,0,0,0.0419351,0.067511,0.0218179,0.00789512,0.0152652,0.048889,0.0579163,0.0295977,0.0417254,0.0552397,0.0369421,0.0144897,0.0171443,0.0250537,0.0259167,0.0130902,0.0235369,0.0121492,0.0250029,0.041407,0,0.0110314,0.0551321,0.0276957,0,0,0.0309493,0,0,0.0498744,0.0580173,0.0272272,0.0302635,0.0103827,0.062441,0.06966,0.0431176,0.126636,0.0468734,0.0330538,0.0681182,0.0440762,0.0509275,0.0844827,0.0173949,0.0369467,0.0152474,0.0261452,0.041142,0.0239219,0,0,0,0,0,0,0,0,0
46,0.0515701,0.0659761,0,0,0,0,0,0,0.0333537,0,0.01353,0.0650388,0,0,0.0308639,0,0,0.0420996,0.0672047,0.0218975,0.00795009,0.0155573,0.0490327,0.0582131,0.0300068,0.0420164,0.0554737,0.0369743,0.0142472,0.0166303,0.0254299,0.026339,0.0131252,0.0236635,0.0121176,0.0249965,0.0412796,0,0.0109408,0.055182,0.0277616,0,0,0.0308517,0,0,0.0498619,0.0581158,0.0273629,0.0304898,0.0104119,0.062635,0.0696034,0.0429953,0.126599,0.0467965,0.0330049,0.0682071,0.0442192,0.0510055,0.0845582,0.0174744,0.0368973,0.0154014,0.0260145,0.0411021,0.023909,0,0,0,0,0,0,0,0,0
47,0.0515264,0.0658086,0,0,0,0,0,0,0.0330392,0,0.0136732,0.064999,0,0,0.0307772,0,0,0.0421747,0.0670078,0.0219694,0.00799109,0.0155939,0.0490532,0.0586024,0.0302129,0.0422597,0.055577,0.0368291,0.0141256,0.0164915,0.0257602,0.0267082,0.0133709,0.0237789,0.012179,0.0248826,0.0410187,0,0.0107749,0.0552987,0.0279561,0,0,0.0307433,0,0,0.0498356,0.0582056,0.0274555,0.0306236,0.0104554,0.0626691,0.069434,0.0428379,0.126642,0.0467645,0.0330484,0.0682659,0.0443572,0.051066,0.0846548,0.017587,0.036794,0.0155195,0.0259515,0.0410055,0.0238591,0,0,0,0,0,0,0,0,0
48,0.051525,0.0657208,0,0,0,0,0,0,0.0324244,0,0.0137751,0.0648732,0,0,0.0306331,0,0,0.0421352,0.0669688,0.0219491,0.00802526,0.0152479,0.0490354,0.0587762,0.0301079,0.0424451,0.0554829,0.0364893,0.0140981,0.0165274,0.0259704,0.0268702,0.0138708,0.0238196,0.0121524,0.024808,0.0407529,0,0.0106264,0.055454,0.028112,0,0,0.0305303,0,0,0.0498502,0.0582523,0.0276194,0.0307016,0.0105286,0.0626605,0.0691815,0.0426943,0.126675,0.0467356,0.0330752,0.0682787,0.0444494,0.0510625,0.0846869,0.0176867,0.0366382,0.0156503,0.0258546,0.0409762,0.0237717,0,0,0,0,0,0,0,0,0
49,0.0515356,0.0656741,0,0,0,0,0,0,0.0318156,0,0.0138992,0.0647735,0,0,0.0304695,0,0,0.0420426,0.0671091,0.0217696,0.00795116,0.0146653,0.0488641,0.0589275,0.0296831,0.0423772,0.0552181,0.0360601,0.0140818,0.0166179,0.0259039,0.0267839,0.0144097,0.0238102,0.0121478,0.0247086,0.0405384,0,0.0104517,0.0555758,0.0282721,0,0,0.0302857,0,0,0.0498594,0.0582787,0.0277868,0.0307189,0.0106179,0.0624826,0.0688427,0.0425954,0.126653,0.0466068,0.0330497,0.0682817,0.0444772,0.0510472,0.0846663,0.0177737,0.0364997,0.0157306,0.0257715,0.0409508,0.023668,0,0,0,0,0,0,0,0,0
50,0.0515874,0.0656664,0,0,0,0,0,0,0.0312485,0,0.0140479,0.064686,0,0,0.0302912,0,0,0.0419058,0.0673676,0.0215453,0.00769877,0.0142522,0.0485939,0.0590363,0.0290804,0.0422738,0.0548658,0.0356628,0.0140516,0.0168035,0.0255542,0.0265772,0.0148544,0.0237832,0.0121209,0.024608,0.0403415,0,0.0102147,0.0556527,0.0284339,0,0,0.0300061,0,0,0.0498249,0.0583067,0.0279307,0.0307029,0.0107032,0.0621591,0.0684865,0.0425418,0.126611,0.0464233,0.0330139,0.0682885,0.044481,0.0510563,0.0846286,0.0178553,0.0363583,0.0157863,0.0256864,0.040941,0.0235736,0,0,0,0,0,0,0,0,0
51,0.0516761,0.0657104,0,0,0,0,0,0,0.0308505,0,0.0141774,0.0646466,0,0,0.0300849,0,0,0.041818,0.0676461,0.0214191,0.00726496,0.0141872,0.0482612,0.0590987,0.0285068,0.0420576,0.054558,0.0353665,0.0140263,0.0167905,0.0253286,0.0264088,0.0152144,0.0237559,0.012021,0.0245079,0.0401368,0,0.0100555,0.0557655,0.0285608,0,0,0.0297662,0,0,0.0497904,0.0583468,0.0281909,0.0306832,0.0107892,0.061869,0.0681921,0.0424982,0.12656,0.0463667,0.0329677,0.0682899,0.0444915,0.0511101,0.084631,0.0179494,0.0362646,0.015858,0.0255843,0.0409412,0.0234784,0,0,0,0,0,0,0,0,0
52,0.0518028,0.0657223,0,0,0,0,0,0,0.0305712,0,0.0142919,0.0647359,0,0,0.0298741,0,0,0.0417874,0.0678351,0.0214308,0.00705653,0.0143856,0.0478444,0.0591676,0.0281174,0.0418535,0.0543829,0.0352026,0.0139513,0.0166727,0.0253092,0.0263491,0.0155969,0.0237146,0.0119231,0.0243699,0.0400595,0,0.0100257,0.0557902,0.0287146,0,0,0.0296026,0,0,0.0497952,0.0584026,0.0285105,0.0306785,0.0108779,0.0615787,0.0680093,0.0424107,0.126507,0.0463503,0.0329039,0.0683264,0.0445044,0.0511828,0.0846818,0.0180264,0.0362052,0.0159501,0.0255125,0.040886,0.023353,0,0,0,0,0,0,0,0,0
53,0.051939,0.0657338,0,0,0,0,0,0,0.0301869,0,0.0144006,0.0648345,0,0,0.0296183,0,0,0.0417149,0.0679308,0.0215317,0.00704705,0.0146044,0.0474838,0.0591569,0.0279549,0.041797,0.0543025,0.0351921,0.0139087,0.0166015,0.0253769,0.0263998,0.0158912,0.023612,0.0118802,0.024213,0.0401209,0,0.00996835,0.0558018,0.0288951,0,0,0.0294817,0,0,0.0498489,0.058457,0.0286798,0.0307269,0.0109865,0.0612613,0.0679272,0.0423124,0.126455,0.0462341,0.0328428,0.0683966,0.0445448,0.0512322,0.084728,0.0180611,0.0361706,0.0159956,0.025498,0.0408003,0.0231988,0,0,0,0,0,0,0,0,0
54,0.0520442,0.0657388,0,0,0,0,0,0,0.0298166,0,0.0145249,0.0649549,0,0,0.0293304,0,0,0.0416056,0.0679468,0.0216458,0.00716738,0.01461,0.0472028,0.0591046,0.0279875,0.0416667,0.0542939,0.0352991,0.013953,0.0164768,0.0253944,0.0264674,0.0161819,0.0235388,0.0118085,0.0241028,0.040184,0,0.00985454,0.0558213,0.0290738,0,0,0.0293509,0,0,0.04987,0.0585048,0.0287091,0.0307816,0.0110823,0.061002,0.0678765,0.04215,0.126426,0.0461714,0.0327833,0.0684858,0.0445753,0.0513015,0.0847803,0.0180728,0.0361782,0.0160143,0.0254674,0.040708,0.0230525,0,0,0,0,0,0,0,0,0
55,0.0521062,0.0656829,0,0,0,0,0,0,0.0294975,0,0.0147726,0.0650969,0,0,0.0289783,0,0,0.0416167,0.0679414,0.0217657,0.00728119,0.0144385,0.0469994,0.0590348,0.0281338,0.041592,0.0543007,0.0354329,0.0140395,0.0163717,0.0253898,0.0265127,0.0165283,0.023447,0.0117146,0.0239873,0.040208,0,0.00976262,0.0558145,0.0292332,0,0,0.0292138,0,0,0.0498785,0.0585559,0.0287078,0.0308161,0.0111812,0.0607997,0.0678117,0.0418894,0.126403,0.0462029,0.0327763,0.0685773,0.0446055,0.0514153,0.084864,0.0180898,0.0362282,0.0160394,0.0254068,0.0405653,0.0228981,0,0,0,0,0,0,0,0,0
56,0.0520803,0.0655999,0,0,0,0,0,0,0.0292038,0,0.0149907,0.0652299,0,0,0.0285791,0,0,0.0417476,0.0679762,0.0218915,0.00737821,0.0142399,0.0468397,0.0589281,0.0282904,0.0415406,0.0543021,0.0355026,0.0141147,0.0162666,0.0254549,0.0265167,0.0168866,0.023292,0.0117392,0.0238139,0.0402639,0,0.00970571,0.0557595,0.0293534,0,0,0.0290306,0,0,0.0498862,0.0585927,0.0286182,0.0308627,0.0112552,0.0606253,0.0677531,0.0417364,0.126381,0.0461775,0.0327685,0.0686676,0.0446637,0.0515298,0.0849686,0.0180886,0.0363389,0.0160492,0.0253534,0.0404195,0.0227286,0,0,0,0,0,0,0,0,0
57,0.05197,0.0655335,0,0,0,0,0,0,0.0289795,0,0.0151628,0.065397,0,0,0.0281008,0,0,0.0417404,0.068051,0.0220724,0.00752795,0.0141669,0.0466827,0.0587629,0.0283045,0.0414986,0.054271,0.0354737,0.0141898,0.0161741,0.0253578,0.0264708,0.0171178,0.02311,0.0117362,0.0235767,0.0403736,0,0.00969466,0.0557439,0.029462,0,0,0.0287917,0,0,0.0498858,0.0586132,0.0284995,0.0309454,0.0113458,0.0604778,0.06772,0.0416619,0.126346,0.0461261,0.0327377,0.068773,0.0447384,0.051663,0.085105,0.0180811,0.0364489,0.0160499,0.0252688,0.0403043,0.0225646,0,0,0,0,0,0,0,0,0
58,0.0518168,0.065482,0,0,0,0,0,0,0.0292236,0,0.0151379,0.0656153,0,0,0.0275759,0,0,0.041571,0.0681375,0.0227612,0.00767936,0.0142478,0.0464904,0.0585645,0.028248,0.0414374,0.0541946,0.0353645,0.0142179,0.0161124,0.0249432,0.0262839,0.0170517,0.0229451,0.0116359,0.0234366,0.0405168,0,0.00969834,0.0558227,0.0295624,0,0,0.0284962,0,0,0.0498511,0.058614,0.0283108,0.0310479,0.0114346,0.0603208,0.0676421,0.0415987,0.126289,0.046089,0.0327203,0.0688934,0.04483,0.0518053,0.0852505,0.0180445,0.0365552,0.0161043,0.0250906,0.0402025,0.0223667,0,0,0,0,0,0,0,0,0
59,0.0516877,0.0654637,0,0,0,0,0,0,0.0296809,0,0.0150293,0.0657559,0,0,0.0270323,0,0,0.0412453,0.06823,0.0235292,0.00771721,0.0144127,0.0462161,0.0583562,0.0281902,0.0413668,0.0540521,0.0352109,0.0140641,0.0160688,0.0246504,0.0260487,0.0168812,0.0228055,0.011463,0.0233079,0.0406896,0,0.00970135,0.0559699,0.0296392,0,0,0.0281201,0,0,0.049817,0.0586218,0.0281186,0.0311512,0.0115197,0.0601877,0.0674884,0.0415204,0.126242,0.0460681,0.0327327,0.0690156,0.0449365,0.051943,0.0853985,0.0180057,0.036706,0.0162085,0.0248848,0.0401139,0.0221346,0,0,0,0,0,0,0,0,0
60,0.0516079,0.0654774,0,0,0,0,0,0,0.0303226,0,0.014944,0.0657656,0,0,0.0265134,0,0,0.0410016,0.0683419,0.0243852,0.00740639,0.0145052,0.04588,0.0581383,0.0281568,0.0412781,0.0538846,0.0350596,0.0137642,0.0161166,0.0242063,0.0257317,0.0166724,0.022655,0.0112723,0.0232617,0.0409087,0,0.00972096,0.0561405,0.0296989,0,0,0.0276595,0,0,0.0497644,0.0586418,0.0279346,0.031251,0.0116018,0.0600835,0.0672326,0.0414371,0.126216,0.0459713,0.0327532,0.069145,0.0450781,0.0520582,0.085529,0.0179589,0.0368018,0.0162801,0.0246694,0.040076,0.0218727,0,0,0,0,0,0,0,0,0
61,0.0515869,0.0654899,0,0,0,0,0,0,0.0310631,0,0.0148632,0.0656834,0,0,0.0260065,0,0,0.0408386,0.0684336,0.0253699,0.00688035,0.0144789,0.045516,0.0578892,0.0281902,0.0411497,0.0537657,0.0349394,0.0136951,0.0161929,0.0235546,0.0253198,0.016519,0.0224415,0.0111924,0.0231332,0.0411669,0,0.00975064,0.0562822,0.0297194,0,0,0.0271072,0,0,0.0496998,0.0586721,0.027769,0.0313444,0.0116797,0.0599944,0.0668532,0.0413845,0.126188,0.0457986,0.0327707,0.0692784,0.0452179,0.0521793,0.0856572,0.0179034,0.0368278,0.0163098,0.0244346,0.0400808,0.0215986,0,0,0,0,0,0,0,0,0
62,0.0515948,0.065486,0,0,0,0,0,0,0.0317497,0,0.0148628,0.0656537,0,0,0.0254961,0,0,0.0406917,0.0685147,0.0263134,0.00671511,0.0143618,0.0451498,0.0576516,0.028241,0.04109,0.0536648,0.0348261,0.0137918,0.0161997,0.0230361,0.0248988,0.0164934,0.0221662,0.0110564,0.0229811,0.0414151,0,0.00973216,0.0563823,0.0297409,0,0,0.0264873,0,0,0.0496369,0.058725,0.0276837,0.0313944,0.0116551,0.0598599,0.0663841,0.0413346,0.126185,0.0456392,0.0327959,0.0693932,0.0453212,0.0522825,0.0857589,0.0178767,0.0368096,0.0163623,0.0241997,0.0400998,0.0213489,0,0,0,0,0,0,0,0,0
63,0.0515801,0.0654283,0,0,0,0,0,0,0.0322933,0,0.0149074,0.0657023,0,0,0.0249901,0,0,0.0405338,0.0686074,0.0270438,0.00668559,0.0142243,0.0447654,0.057488,0.0282884,0.0410452,0.0535656,0.0347226,0.0139609,0.0162175,0.0226198,0.0245287,0.0165412,0.0219121,0.0109283,0.0228579,0.0416314,0,0.00971917,0.0564796,0.0297914,0,0,0.02583,0,0,0.0495273,0.0587963,0.0276197,0.031396,0.0116488,0.0596435,0.0659298,0.0412545,0.126163,0.0455543,0.0328131,0.0694923,0.0454332,0.0523851,0.0858486,0.0178538,0.0367554,0.0164275,0.0239593,0.0400835,0.0211403,0,0,0,0,0,0,0,0,0
64,0.0515236,0.0654028,0,0,0,0,0,0,0.0326771,0,0.014932,0.0658156,0,0,0.02455,0,0,0.0403007,0.0687435,0.0274509,0.00658087,0.0141237,0.0443834,0.057369,0.0282837,0.0409913,0.053468,0.0345928,0.0139413,0.016244,0.0223356,0.0242564,0.0165498,0.0217109,0.010654,0.022992,0.041848,0,0.00971474,0.0566052,0.0298942,0,0,0.0251443,0,0,0.0493907,0.0588797,0.0275823,0.0313758,0.0116369,0.0594217,0.0654129,0.0412154,0.126114,0.0454943,0.0328171,0.0695615,0.0455378,0.0524789,0.0859359,0.0178175,0.0366153,0.0165214,0.0236595,0.0401035,0.0209584,0,0,0,0,0,0,0,0,0
65,0.0515036,0.0654588,0,0,0,0,0,0,0.033003,0,0.0149596,0.0658765,0,0,0.0241179,0,0,0.0404902,0.0689064,0.0277511,0.0061917,0.0140653,0.0440438,0.057214,0.0282158,0.0408935,0.0533431,0.0344728,0.0141086,0.016276,0.0221097,0.0240483,0.0165318,0.0214139,0.0109775,0.0226095,0.0420535,0,0.00970033,0.0567734,0.0299669,0,0,0.024492,0,0,0.0492952,0.0589796,0.0275677,0.0314097,0.0116341,0.0592327,0.0648884,0.0412101,0.12606,0.0454504,0.0327954,0.0696306,0.0455873,0.0525607,0.086006,0.0177935,0.0363804,0.0166811,0.023301,0.0401653,0.0208048,0,0,0,0,0,0,0,0,0
66,0.0515297,0.0654958,0,0,0,0,0,0,0.0331168,0,0.0150613,0.0658774,0,0,0.0237174,0,0,0.0405416,0.0690902,0.0277874,0.00592401,0.0140575,0.0436745,0.0570606,0.0280957,0.0407684,0.0532634,0.0343498,0.0142314,0.0162317,0.0219645,0.0239813,0.0165304,0.0212019,0.0110653,0.0223484,0.042213,0,0.00966884,0.0569341,0.0300503,0,0,0.023847,0,0,0.0492022,0.0590903,0.0275379,0.0314591,0.0116272,0.0589765,0.0643758,0.0412204,0.126011,0.0453901,0.0327385,0.0697112,0.0456367,0.0526308,0.0860861,0.0177818,0.036091,0.0168596,0.0229644,0.0401946,0.020645,0,0,0,0,0,0,0,0,0
67,0.0515536,0.0655182,0,0,0,0,0,0,0.0330747,0,0.0151803,0.0658436,0,0,0.023326,0,0,0.040456,0.0692723,0.027617,0.00560552,0.0140367,0.043325,0.0569309,0.0279336,0.0405736,0.0532154,0.034242,0.0143006,0.0160052,0.0218193,0.0240068,0.0165477,0.0210464,0.0109583,0.0222639,0.0423095,0,0.00963215,0.0570834,0.030126,0,0,0.0231785,0,0,0.0490692,0.0591955,0.0275107,0.0315454,0.0116416,0.0587635,0.0638728,0.0411019,0.125973,0.0453489,0.0327016,0.069755,0.0456938,0.0526913,0.0861631,0.0177769,0.0357852,0.0170308,0.0226613,0.0402185,0.0204948,0,0,0,0,0,0,0,0,0
68,0.0515888,0.0655486,0,0,0,0,0,0,0.0331658,0,0.0152643,0.0657873,0,0,0.0229052,0,0,0.0403613,0.0694107,0.0275947,0.00514998,0.0140492,0.0430493,0.0567551,0.0277462,0.0403778,0.0530475,0.0341509,0.0142968,0.0158983,0.0217091,0.0239478,0.0164595,0.0209322,0.0108107,0.0222583,0.0423519,0,0.00961902,0.0572407,0.0302053,0,0,0.0225206,0,0,0.0489099,0.0592878,0.027501,0.0315761,0.0116519,0.0586451,0.0633317,0.0410746,0.12593,0.0453059,0.032683,0.0698041,0.0457837,0.0527657,0.0862431,0.0177807,0.0354861,0.0171865,0.0224169,0.0402485,0.0203927,0,0,0,0,0,0,0,0,0
69,0.0516385,0.0655279,0,0,0,0,0,0,0.0332186,0,0.0153625,0.0658495,0,0,0.0226057,0,0,0.0402471,0.0695331,0.0275024,0.00499885,0.0140667,0.0426273,0.0565878,0.0275831,0.0402597,0.0529057,0.0340616,0.0142933,0.0159853,0.0216898,0.0239208,0.01635,0.0208239,0.0109285,0.0220901,0.042274,0,0.00966409,0.0573908,0.0302306,0,0,0.0219397,0,0,0.0487498,0.0592615,0.0274395,0.031639,0.0117478,0.0584267,0.06297,0.0410074,0.125901,0.0452866,0.0327096,0.0698533,0.0458396,0.0528355,0.0863164,0.0178175,0.0352015,0.0174083,0.0221771,0.0402274,0.0202889,0,0,0,0,0,0,0,0,0
70,0.0517077,0.0655438,0,0,0,0,0,0,0.0330454,0,0.0154691,0.065853,0,0,0.0223207,0,0,0.0402567,0.0696167,0.0271277,0.0050445,0.0140969,0.0423564,0.0564152,0.027431,0.0401288,0.0528127,0.0339836,0.014307,0.0159837,0.0218103,0.0240008,0.0162582,0.0206874,0.0109101,0.0220084,0.041745,0,0.00991659,0.0575393,0.030303,0,0,0.0214235,0,0,0.0485915,0.0590853,0.0272058,0.0317459,0.0119757,0.0582817,0.0625553,0.0409083,0.125818,0.0452678,0.0327152,0.0699328,0.0458479,0.0529279,0.0864189,0.0178951,0.0348705,0.0175289,0.0219462,0.0401765,0.0201642,0,0,0,0,0,0,0,0,0
71,0.0517185,0.065574,0,0,0,0,0,0,0.0325936,0,0.0154324,0.06625,0,0,0.0220454,0,0,0.0402111,0.0694967,0.0267443,0.00556385,0.0139827,0.0422808,0.0561719,0.0271179,0.0401229,0.0527522,0.0337512,0.0142367,0.0159046,0.0219692,0.0240751,0.0165815,0.0204913,0.0107616,0.0219662,0.0427159,0,0.0152063,0.0571424,0.030377,0,0,0.0210387,0,0,0.0484842,0.0593892,0.025795,0.0317202,0.0135777,0.0583622,0.06218,0.0407061,0.125681,0.0452811,0.0327673,0.0700184,0.046915,0.0527041,0.0856912,0.0173721,0.0345534,0.0176447,0.0216924,0.0401281,0.0200735,0,0,0,0,0,0,0,0,0
72,0.0518173,0.0655513,0,0,0,0,0,0,0.0322347,0,0.0157522,0.0659435,0,0,0.0219317,0,0,0.0402024,0.0697384,0.0261096,0.00528893,0.0140127,0.0420105,0.0560899,0.0272409,0.0400271,0.0526152,0.0337378,0.01429,0.0158195,0.0223626,0.0242906,0.0164716,0.0203939,0.0106596,0.0219147,0.041557,0,0.00980328,0.0576546,0.0304964,0,0,0.0205811,0,0,0.0483506,0.0590024,0.0272321,0.031913,0.0120528,0.0579801,0.0616394,0.0407881,0.12581,0.0450945,0.0327205,0.0700145,0.0458949,0.0529862,0.0864858,0.0179557,0.0341164,0.017804,0.0214067,0.040048,0.019944,0,0,0,0,0,0,0,0,0
73,0.051804,0.0653228,0,0,0,0,0,0,0.0318754,0,0.0159126,0.0663779,0,0,0.0218807,0,0,0.0401668,0.0698065,0.0257401,0.00574057,0.013962,0.0413484,0.0560811,0.0271642,0.0400817,0.0525298,0.0335982,0.0142866,0.0157734,0.0226209,0.0244298,0.0166816,0.0202624,0.0109908,0.0217038,0.0415367,0,0.00976905,0.0576382,0.0305071,0,0,0.0202416,0,0,0.048274,0.0590679,0.0272526,0.0318781,0.0121311,0.0574978,0.0614576,0.0407308,0.125818,0.0450794,0.0327929,0.0700567,0.0459254,0.053004,0.0865487,0.018022,0.0338051,0.0181909,0.0211435,0.0397953,0.019899,0,0,0,0,0,0,0,0,0
