Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
257,0.0228795,0.0255937,0,0,0,0.0381706,0.0201997,0.025801,0.00832089,0,0,0,0.0109735,0,0.0175633,0.00618963,0.0354427,0.0270154,0.0174893,0.00475021,0,0,0.0288807,0.0303543,0.0105381,0.0116785,0.00889372,0.030822,0.00117671,0.00906798,0.0109012,0.0153271,0,0.0485817,0,0.0125913,0.00439266,0.00514051,0.0273137,0.0132754,0.0190194,0.0189646,0.00813583,0,0,0.0207711,0,0.0099351,0.012362,0.0367403,0.0136513,0.0260269,0.0186733,0.0368753,0.0216196,0.0147002,0.015154,0.0117247,0.0163888,0.0058371,0.0238777,0.00825958,0.00696564,0.0293594,0.0152889,0.0121487,0.00792737,0.0243812,0.00845951,0,0,0,0,0
258,0.022907,0.0254477,0,0,0,0.0359044,0.0201387,0.0255117,0.00845865,0,0,0,0.0108525,0,0.017635,0.00614179,0.0356785,0.0269899,0.0179591,0.00353307,0,0,0.0288431,0.0302498,0.0101315,0.0110609,0.00779502,0.0310647,0.000723083,0.00894544,0.010877,0.0151861,0,0.0454081,0,0.0127942,0.00439147,0.00501929,0.0274082,0.0132428,0.0188905,0.0191609,0.00805777,0,0,0.0205441,0,0.00991246,0.0120294,0.0370842,0.0134579,0.0258994,0.019194,0.0372376,0.0215421,0.014802,0.0150673,0.0116735,0.0166027,0.00570992,0.0237987,0.00810202,0.00688997,0.0293995,0.0153063,0.0119025,0.00784841,0.024177,0.00837313,0,0,0,0,0
259,0.0227653,0.0250162,0,0,0,0.0334121,0.0200414,0.0247803,0.00827688,0,0,0,0.010597,0,0.0176686,0.00610698,0.035903,0.0267286,0.0185351,0.00259661,0,0,0.0282574,0.0300619,0.0093955,0.00981635,0.00661133,0.0313434,0.00104938,0.00883479,0.0104303,0.0149579,0,0.0417221,0,0.0130907,0.00434455,0.00487165,0.0241916,0.0131944,0.0151174,0.0191977,0.0078482,0,0,0.0199854,0,0.00991315,0.0116623,0.0373957,0.0100838,0.0259642,0.0175321,0.0369407,0.0211242,0.0149334,0.0142751,0.0110925,0.0161905,0.00363571,0.0251065,0.00472896,0.00379313,0.0268055,0.0149212,0.0118172,0.00774932,0.0236999,0.00813667,0,0,0,0,0
260,0.0224763,0.0244486,0,0,0,0.0311941,0.0199115,0.0242491,0.00805843,0,0,0,0.0104127,0,0.0177024,0.00617418,0.0360383,0.0267414,0.0192228,0.00329571,0,0,0.0275607,0.0298387,0.00844932,0.00808711,0.0058583,0.0316028,0.0021603,0.00886337,0,0.0144204,0,0.0380011,0,0.0133579,0.00430975,0.00475528,0.0227077,0.0131983,0.0132191,0.0192625,0.00750931,0,0,0.0193533,0,0.00992613,0.0113129,0.0376489,0.00856156,0.0260664,0.0164243,0.0362627,0.0204239,0.0149319,0.0138584,0.0108316,0.0158638,0.00298383,0.0261006,0.00285101,0.00204314,0.0257157,0.0143905,0.0117674,0.00772063,0.0231226,0.00793904,0,0,0,0,0
261,0.0221647,0.0239046,0,0,0,0.0298807,0.0197376,0.0239999,0.00796592,0,0,0,0.010217,0,0.0177887,0.0062563,0.0360674,0.0271189,0.0200323,0.00473207,0,0,0.0268331,0.0296884,0.0075413,0.00639443,0.00599742,0.0320018,0.00343666,0.00893006,0.0101839,0.0146372,0,0.0349403,0,0.0135924,0.0043131,0.00468283,0.0216434,0.0131551,0.0118753,0.0193719,0.00721904,0,0,0.0186202,0,0.00992969,0.0109315,0.0378934,0.0076528,0.0261962,0.0155631,0.035634,0.0197302,0.0148969,0.0135353,0.0107197,0.0155326,0.00269085,0.0269944,0.00160094,0.000980867,0.0249594,0.0138567,0.011695,0.00774951,0.0226096,0.00777261,0,0,0,0,0
262,0.021822,0.0234061,0,0,0,0.0309191,0.0195761,0.025138,0.00792527,0,0,0,0.00983172,0,0.0178417,0.00632716,0.0360719,0.028771,0.0208737,0.00612988,0,0,0.0260765,0.0296025,0.00712919,0.00554846,0.0070324,0.0326466,0.00528736,0.00964471,0,0.0147397,0,0.0341242,0,0.0137738,0.00430828,0.00458614,0.0208544,0.0131355,0.0110267,0.0194422,0.00705578,0,0,0.0179319,0,0.00995218,0.0105253,0.0381496,0.00721981,0.0263249,0.014862,0.0349939,0.0192428,0.0148504,0.013265,0.0105807,0.0153193,0.00309904,0.0277383,0.00130443,0.000969796,0.0244493,0.0133816,0.0116659,0.00782894,0.0221404,0.00768066,0,0,0,0,0
263,0.0213573,0.0228442,0,0,0,0.0313458,0.0193954,0.025161,0.00798356,0,0,0,0.00936708,0,0.0179108,0.00650237,0.0361486,0.0292472,0.0217486,0.00757935,0,0,0.0252282,0.0296156,0.00737018,0.00598755,0.00837216,0.0336066,0.00689282,0.00997557,0.0114184,0.0153893,0,0.0329877,0,0.0139324,0.00427083,0.00451112,0.0204527,0.0130885,0.0107075,0.0194373,0.00693871,0,0,0.0172568,0,0.00994137,0.0100369,0.0384291,0.0070447,0.0264397,0.014315,0.0340945,0.0188029,0.0146036,0.0129814,0.0103463,0.0151878,0.00351639,0.0282502,0.00155776,0.0014911,0.0241705,0.0128991,0.0117672,0.00796685,0.0216262,0.00775382,0,0,0,0,0
264,0.0210553,0.0223582,0,0,0,0.0323767,0.0191614,0.0255081,0.00819193,0,0,0,0.00919827,0,0.0180463,0.00661385,0.0363661,0.0300419,0.0225847,0.0089782,0,0,0.0244737,0.0295646,0.00834139,0.00737681,0.00953001,0.0346936,0.0079817,0.0106421,0.0120017,0.0161504,0,0.0327356,0,0.01409,0.00422221,0.00440125,0.020317,0.0131051,0.010714,0.019443,0.0069531,0,0,0.0168665,0,0.00998856,0.0095594,0.0387301,0.00713882,0.0264944,0.0137332,0.0332696,0.0185566,0.0142816,0.0126707,0.010096,0.0148948,0.00387188,0.0285859,0.00183734,0.00184077,0.0240629,0.0124372,0.0117114,0.00802606,0.0211514,0.00793837,0,0,0,0,0
265,0.0209462,0.0219119,0,0,0,0.0331198,0.0189338,0.0255047,0.00849211,0,0,0,0.00893911,0,0.0181558,0.00657066,0.0367374,0.0292537,0.0233743,0.0103933,0,0,0.0236992,0.0293614,0.00979257,0.00914511,0.0107475,0.0355786,0.00926595,0.0114052,0.0122033,0.017013,0,0.0326367,0,0.01422,0.00415185,0.00430468,0.0202432,0.0130475,0.0107036,0.019416,0.00707979,0,0,0.0162906,0,0.0100114,0.0091091,0.0389847,0.00740274,0.02652,0.013217,0.0326185,0.0181563,0.0140519,0.0123836,0.00986892,0.0145599,0.00415451,0.0287271,0.0018547,0.00191298,0.0239716,0.0120128,0.0116274,0.00802871,0.0206442,0.00817771,0,0,0,0,0
266,0.020963,0.0214763,0,0,0,0.0331672,0.0188258,0.0248744,0.00879645,0,0,0,0.00869883,0,0.01825,0.00660893,0.037235,0.0269306,0.0240769,0.012142,0,0,0.0229086,0.029166,0.0114309,0.0110161,0.011603,0.0360371,0.0109928,0.0121182,0.0128118,0.0176738,0,0.0323972,0,0.0144595,0.00421491,0.00430605,0.0200652,0.0129317,0.0105219,0.0193469,0.00735941,0,0,0.0155147,0,0.0100068,0.00868849,0.0391332,0.00789166,0.0265604,0.012811,0.0319952,0.0176307,0.0141888,0.012208,0.00967207,0.0144651,0.00413968,0.028741,0.00151912,0.00201423,0.0237514,0.0116172,0.0114983,0.00797651,0.0200781,0.00850616,0,0,0,0,0
267,0.0210159,0.0210549,0,0,0,0.0326169,0.0187151,0.0237378,0.00904595,0,0,0,0.00876253,0,0.0183336,0.00669302,0.0376713,0.0242737,0.0246514,0.0142819,0,0,0.0221813,0.0289638,0.0127013,0.0127129,0.0118663,0.0362992,0.0123777,0.012906,0.0136515,0.0178916,0,0.0320392,0,0.0147144,0.00427673,0.00430368,0.0198083,0.0128134,0.0102272,0.0192591,0.00769084,0,0,0.0147091,0,0.0100061,0.00825449,0.0392275,0.0085063,0.0265701,0.0125052,0.0314343,0.0171032,0.0144589,0.012126,0.00952005,0.0144918,0.00430097,0.0286892,0.00135982,0.002201,0.0234078,0.0111945,0.011348,0.00796964,0.0195135,0.00892375,0,0,0,0,0
268,0.0210833,0.0207294,0,0,0,0.0319251,0.018567,0.0229295,0.00915497,0,0,0,0.00869509,0,0.0183814,0.00669824,0.0379039,0.0239723,0.0250082,0.0160851,0,0,0.0215687,0.0287073,0.0132255,0.0137133,0.0117797,0.0363075,0.0134272,0.0134877,0.0140504,0.0176922,0,0.0315635,0,0.0148939,0.00421752,0.00429386,0.0195098,0.0128333,0.0100187,0.0191331,0.0078602,0,0,0.0143551,0,0.0100197,0.00799424,0.0392983,0.0092156,0.0265044,0.0121893,0.0310164,0.0168135,0.0144886,0.0121157,0.00939974,0.0143602,0.00445796,0.0285676,0.00197747,0.00230776,0.0229913,0.0108714,0.0111685,0.0079402,0.0190298,0.00931724,0,0,0,0,0
269,0.0211182,0.0205174,0,0,0,0.0311677,0.0184369,0.0229053,0.00910544,0,0,0,0.00841799,0,0.0183948,0.00657571,0.0379034,0.0264432,0.0251601,0.01683,0,0,0.0210618,0.0284369,0.0130674,0.0137027,0.0116546,0.0363512,0.013954,0.0136889,0.0137248,0.0174735,0,0.0309433,0,0.0148544,0.00412009,0.00432089,0.0188771,0.0129337,0.0094334,0.0190011,0.0080434,0,0,0.0142889,0,0.0100496,0.00800724,0.039394,0.0100994,0.0263775,0.0117626,0.0306427,0.0167227,0.0144388,0.0120631,0.00926634,0.0141854,0.00467651,0.0284424,0.00251142,0.00287925,0.0222156,0.0106568,0.0109686,0.00786003,0.018705,0.0096741,0,0,0,0,0
270,0.0210829,0.0204118,0,0,0,0.0312391,0.0184265,0.0232376,0.00889729,0,0,0,0.008233,0,0.0184174,0.00647095,0.0378027,0.0286848,0.025112,0.0158192,0,0,0.0206502,0.0282982,0.0125917,0.0127046,0.0114051,0.0363312,0.0134659,0.0134216,0.0135077,0.0174722,0,0.0308947,0,0.0147764,0.00416003,0.00433185,0.0181122,0.0130011,0.00835271,0.0188342,0.00820858,0,0,0.0144392,0,0.0100764,0.00808923,0.0394719,0.0112473,0.0262235,0.011285,0.0304218,0.0166794,0.0144368,0.0118779,0.00932689,0.0141535,0.00529188,0.0286057,0.00340324,0.00443693,0.0212804,0.0106019,0.0109341,0.00789356,0.0184973,0.0100423,0,0,0,0,0
271,0.0209815,0.0203475,0,0,0,0.0323229,0.0183998,0.0238175,0.00860467,0,0,0,0.00807641,0,0.0184381,0.0063475,0.0377106,0.0290326,0.0249248,0.0136207,0,0,0.0203916,0.0281654,0.0118466,0.011045,0.0106256,0.035942,0.012225,0.0129094,0.0132366,0.0175407,0,0.03173,0,0.0146708,0.00412774,0.00432531,0.017559,0.0130847,0.00729284,0.0186295,0.00831054,0,0,0.0146619,0,0.0101248,0.00825347,0.0394679,0.0127114,0.0260455,0.0107923,0.0303847,0.0167392,0.014483,0.0117715,0.00957518,0.014202,0.00651756,0.0289332,0.00430688,0.00576927,0.0205012,0.0106575,0.010973,0.00799951,0.0183759,0.0103489,0,0,0,0,0
272,0.021022,0.020318,0,0,0,0.0344753,0.0183786,0.0249198,0.00824853,0,0,0,0.00802598,0,0.0184419,0.0063136,0.0376556,0.0279644,0.0246474,0.011227,0,0,0.0202212,0.0280922,0.0108671,0.00919935,0.00941199,0.0350813,0.0107463,0.0121975,0.0126265,0.0176374,0,0.0335383,0,0.0145866,0.00410067,0.00437424,0.0171675,0.0132163,0.00661236,0.0184024,0.00840352,0,0,0.0149719,0,0.0101892,0.00843112,0.039365,0.0144142,0.02592,0.0105227,0.0304077,0.016908,0.0147096,0.0117589,0.00992982,0.0143875,0.0081437,0.0293439,0.00554178,0.0076938,0.0197583,0.0107515,0.0109173,0.00807378,0.0183088,0.010579,0,0,0,0,0
273,0.0212412,0.0203226,0,0,0,0.037157,0.0183609,0.0265119,0.00788467,0,0,0,0.00809522,0,0.0184527,0.00635426,0.0376324,0.028613,0.02435,0.00917061,0,0,0.0201833,0.0280953,0.00984302,0.00752896,0.00796048,0.0338691,0.00916284,0.0113777,0.011702,0.017805,0,0.0356142,0,0.0145642,0.00410581,0.00440639,0.0172239,0.0132138,0.00689635,0.0181397,0.00850444,0,0,0.0150527,0,0.0101974,0.00841178,0.0392055,0.0163566,0.0258148,0.0104918,0.0305357,0.0170548,0.0149306,0.011786,0.0103164,0.0146986,0.00975792,0.0298625,0.00934772,0.00928476,0.0193691,0.0108576,0.0108232,0.0080834,0.0183032,0.0107473,0,0,0,0,0
274,0.0215155,0.0203701,0,0,0,0.0392652,0.0183639,0.0284658,0.00753086,0,0,0,0.00822471,0,0.0184757,0.00645188,0.0376593,0.030458,0.0240811,0.00760841,0,0,0.0199874,0.0281755,0.00912074,0.0063982,0.00645897,0.0324988,0.00781591,0.0107319,0.0108594,0.0179288,0,0.0369909,0,0.0146177,0.0041633,0.00441818,0.0178402,0.013037,0.00822238,0.0179112,0.00865246,0,0,0.0149789,0,0.0101084,0.00825832,0.0390278,0.01861,0.0257224,0.0107135,0.0305969,0.0170852,0.0152198,0.0118235,0.0107292,0.015118,0.0113005,0.0304156,0.0165855,0.0106313,0.0193098,0.0109115,0.0108479,0.00804561,0.0183383,0.0108354,0,0,0,0,0
275,0.0217458,0.0203876,0,0,0,0.0392449,0.0184269,0.029636,0.0072499,0,0,0,0.00847941,0,0.0184984,0.00667145,0.0376938,0.0312852,0.0239346,0.00655767,0,0,0.0195971,0.028325,0.00864068,0.00596175,0.00529397,0.0312553,0.00704486,0.0106858,0.0107786,0.0177364,0,0.0365915,0,0.0147574,0.00430639,0.00439538,0.0186727,0.0129769,0.00987059,0.017779,0.00896387,0,0,0.0149965,0,0.0100866,0.00818648,0.0388471,0.0204768,0.0256723,0.011028,0.0305146,0.0169795,0.0155364,0.0119854,0.01109,0.0152576,0.0120843,0.0304867,0.019553,0.0113199,0.0194136,0.0108339,0.0107079,0.00799409,0.0183858,0.0108066,0,0,0,0,0
276,0.0219792,0.020434,0,0,0,0.0370006,0.0184458,0.0287924,0.00712781,0,0,0,0.00880697,0,0.0185327,0.00683326,0.0375953,0.0300934,0.0240241,0.00594835,0,0,0.0191392,0.0284753,0.00787751,0.00576564,0.0046779,0.0305075,0.00715734,0.0111504,0.0114516,0.0172203,0,0.0342272,0,0.0149348,0.00437191,0.00437604,0.0189526,0.0129778,0.0109454,0.0177927,0.00900703,0,0,0.0151325,0,0.0100891,0.00815737,0.0386888,0.0212466,0.0256313,0.0111338,0.030252,0.0169399,0.0157345,0.0123279,0.0111282,0.0153616,0.0117378,0.0295494,0,0.0112535,0.0189928,0.0107195,0.0104878,0.0079396,0.0184882,0.0106218,0,0,0,0,0
277,0.0219721,0.0204312,0,0,0,0.0339132,0.0183928,0.0266694,0.00710177,0,0,0,0.00909794,0,0.018592,0.00688602,0.0373628,0.0276153,0.0243435,0.00565107,0,0,0.0186602,0.0286258,0.00668795,0.00558829,0.00485046,0.0303431,0.00816516,0.0117643,0.0124569,0.016875,0,0.0314297,0,0.0151284,0.00437599,0.00437452,0.0190542,0.0129862,0.0115873,0.0178023,0.00900913,0,0,0.0147566,0,0.0101234,0.00809222,0.0385648,0.0208693,0.0255682,0.010747,0.0298933,0.0168611,0.0154145,0.0127775,0.0105354,0.015358,0.0105095,0.0280368,0.0164507,0.0105767,0.0180696,0.0105115,0.0103546,0.00791386,0.018578,0.0104041,0,0,0,0,0
278,0.02179,0.020442,0,0,0,0.0308788,0.0183189,0.0244389,0.00711455,0,0,0,0.0092979,0,0.0186399,0.00691252,0.0370394,0.0252344,0.0247102,0.00529451,0,0,0.0184003,0.0288322,0.0054197,0.0056495,0.0056507,0.0306836,0.00973883,0.0125053,0.0133358,0.0170158,0,0.0290666,0,0.015325,0.00435595,0.00430499,0.0189162,0.0129218,0.0125129,0.0177561,0.00889958,0,0,0.0144634,0,0.0100783,0.00795499,0.0384442,0.0202561,0.0255252,0.0102553,0.0296854,0.0168665,0.0144947,0.0133129,0.00983325,0.0154091,0.00930291,0.0258544,0.0146964,0.00974362,0.0165045,0.0102001,0.0102699,0.00781507,0.0186764,0.0102892,0,0,0,0,0
279,0.0216161,0.0205269,0,0,0,0.0281979,0.018277,0.0226292,0.00707079,0,0,0,0.00934744,0,0.0186412,0.00683385,0.0366411,0.0234005,0.0249275,0.00621847,0,0,0.0184781,0.0290624,0.00466181,0.00603151,0.00650949,0.0313571,0.0113039,0.0136874,0.0142819,0.0174467,0,0.0269247,0,0.0154454,0.00429766,0.00422842,0.0188431,0.0129143,0.0140765,0.0174906,0.00882454,0,0,0.0146638,0,0.0100706,0.00792117,0.0382467,0.0197937,0.0254389,0.00993296,0.0296187,0.0170876,0.0132671,0.014077,0.00957876,0.0154687,0.00866899,0.0230952,0.0115334,0.00923691,0.0147541,0.00999626,0.010156,0.00777558,0.0188654,0.0102891,0,0,0,0,0
280,0.021595,0.0207813,0,0,0,0.0258493,0.0182682,0.0212973,0.00697243,0,0,0,0.00917096,0,0.0186142,0.00662107,0.0361616,0.0222495,0.0249245,0.00777528,0,0,0.0189707,0.0292983,0.00446528,0.00663267,0.0069966,0.0321764,0.0125046,0.0151981,0.0147573,0.0177503,0,0.0248678,0,0.0154493,0.00424599,0.00428453,0.0193482,0.0130148,0.0167902,0.0169788,0.00883107,0,0,0.0152308,0,0.0101377,0.00817614,0.0379639,0.020438,0.0252389,0.00994112,0.0297779,0.0175417,0.0133543,0.0150938,0.00973283,0.0156881,0.00907522,0.020276,0.00940781,0.0101177,0.0132344,0.010145,0.0100618,0.00784063,0.0191966,0.0104448,0,0,0,0,0
281,0.0218326,0.0211826,0,0,0,0.0243697,0.0183685,0.0206093,0.00685544,0,0,0,0.00883054,0,0.0185862,0.00639242,0.0356112,0.021484,0.0247547,0.00853586,0,0,0.0197945,0.0295846,0.00422081,0.0073664,0.00729291,0.0326617,0.0129904,0.0161763,0.0153389,0.0176522,0,0.0235719,0,0.015408,0.00430931,0.00432374,0.0212923,0.0131178,0.0206949,0.0163518,0.00889734,0,0,0.015951,0,0.0101787,0.00859477,0.0376119,0.0227725,0.0249654,0.0103919,0.0302053,0.0180048,0.0136977,0.0163067,0.010505,0.0162881,0.0108534,0.0178986,0.0113947,0.0128832,0.0128807,0.010559,0.0101621,0.00788338,0.0196362,0.0107247,0,0,0,0,0
282,0.0221904,0.0215521,0,0,0,0.0237865,0.01846,0.020368,0.00674134,0,0,0,0.00856853,0,0.0185752,0.00617812,0.0351416,0.0207533,0.0245465,0.00862771,0,0,0.0205697,0.0298515,0.00376214,0.00832471,0.00719754,0.0324581,0.0129492,0.0168546,0.0157159,0.0171493,0,0.0231226,0,0.0153862,0.00430884,0.00434852,0.0230645,0.0131047,0.0229921,0.0156594,0.00900176,0,0,0.016513,0,0.0101582,0.00901537,0.0372859,0.024458,0.0247375,0.0101582,0.0305878,0.0184043,0.0138909,0.0170139,0.0112524,0.0167436,0.0127147,0.0167557,0.0130808,0.0150024,0.0125252,0.0109796,0.0103751,0.00794606,0.020015,0.0109195,0,0,0,0,0
283,0.0224923,0.0218027,0,0,0,0.0232533,0.0185821,0.0200416,0.00647733,0,0,0,0.0084618,0,0.018591,0.00611917,0.0348401,0.0198658,0.0243122,0.00853737,0,0,0.0208543,0.030072,0.00374696,0.00938294,0.00650215,0.0317105,0.0126261,0.0172705,0.015735,0.0164219,0,0.0226232,0,0.0153942,0.00445547,0.00438736,0.0235986,0.0131577,0.0230125,0.0149214,0.0089551,0,0,0.0171313,0,0.0102016,0.00948769,0.0369803,0.0243411,0.0245868,0.00906542,0.0306277,0.0186485,0.0139737,0.0170095,0.0114997,0.0169268,0.0138825,0.0160474,0.0135528,0.0159316,0.0109956,0.0110674,0.0104555,0.00803937,0.0201898,0.010995,0,0,0,0,0
284,0.0226085,0.0220196,0,0,0,0.0224856,0.0187136,0.0194275,0.00615418,0,0,0,0.00841235,0,0.0185747,0.0060973,0.0346087,0.0189124,0.0240702,0.00844997,0,0,0.0208908,0.0303083,0.00431643,0.0105647,0.00667012,0.0309571,0.0125757,0.0177116,0.0155956,0.015902,0,0.0219194,0,0.0154285,0.0045381,0.00442292,0.0235745,0.0130353,0.0220254,0.0141705,0.00876684,0,0,0.0173872,0,0.0101665,0.00980173,0.0367438,0.0237654,0.0244386,0.00817449,0.0305899,0.0185864,0.0140129,0.0168509,0.0118301,0.0171537,0.0148788,0.0149948,0.0142146,0.0167988,0.00890306,0.0111082,0.0106842,0.00816284,0.0203789,0.0107091,0,0,0,0,0
285,0.0225427,0.0222245,0,0,0,0.0224804,0.0188646,0.0190859,0.00581541,0,0,0,0.00823656,0,0.0185342,0.00597614,0.0344117,0.0183439,0.0238005,0.00866913,0,0,0.0208646,0.030537,0.00504124,0.011466,0.0068335,0.0303314,0.0127149,0.0180604,0.0154278,0.0157188,0,0.021655,0,0.015355,0.00456138,0.00445833,0.0229669,0.0129623,0.0205905,0.0134029,0.00855447,0,0,0.0175705,0,0.0101798,0.0100679,0.0364969,0.0228066,0.0242296,0.00780723,0.0305374,0.018406,0.0139364,0.0166073,0.0125747,0.0173808,0.0156451,0.0135883,0.0149823,0.0173835,0.00625081,0.0110467,0.0108843,0.0082935,0.0207013,0.01008,0,0,0,0,0
286,0.0223875,0.0224639,0,0,0,0.0232391,0.019046,0.0193872,0.00558093,0,0,0,0.0079623,0,0.0184918,0.00578318,0.0342461,0.0184219,0.0235604,0.00921703,0,0,0.0208568,0.0307415,0.00561945,0.0120088,0.00715725,0.0299649,0.0127818,0.0179437,0.0153218,0.0158077,0,0.022042,0,0.0151325,0.00462405,0.00449847,0.02178,0.0130387,0.0186877,0.0127428,0.00845533,0,0,0.0179289,0,0.0102309,0.0103709,0.0362224,0.021673,0.0240099,0.00772176,0.0303198,0.0182927,0.0140077,0.016205,0.0136454,0.0178631,0.0162654,0.0123721,0.0154422,0.0177652,0.0045921,0.0110683,0.0109047,0.00829677,0.021168,0.00936356,0,0,0,0,0
287,0.0223104,0.0228414,0,0,0,0.0245557,0.0193099,0.0201664,0.00548085,0,0,0,0.00760598,0,0.0184396,0.00557624,0.0342164,0.0192659,0.0233356,0.00964525,0,0,0.0209529,0.0310137,0.00595265,0.0123419,0.00688588,0.0297207,0.0125559,0.0174328,0.0150879,0.0157967,0,0.0229614,0,0.0148295,0.0047043,0.00450948,0.0196992,0.0132651,0.016598,0.0121847,0.00833462,0,0,0.0186778,0,0.0103369,0.0108435,0.0359351,0.0209093,0.0237146,0.00742605,0.0300039,0.0184396,0.0142114,0.015799,0.0147806,0.0184791,0.0167352,0.0114235,0.0157167,0.0184219,0.00467649,0.0112487,0.010874,0.00829539,0.0217887,0.00882292,0,0,0,0,0
288,0.0222964,0.0233331,0,0,0,0.0261957,0.0196787,0.0210876,0.0055282,0,0,0,0.0071488,0,0.0183642,0.00522214,0.034357,0.0204107,0.0231417,0.00978592,0,0,0.0212572,0.0312739,0.00603765,0.012618,0.00711301,0.0295888,0.0121717,0.0166959,0.0147852,0.0156405,0,0.0242335,0,0.0143953,0.00475029,0.00443604,0.0180956,0.0132533,0.0146343,0.0116774,0.00847502,0,0,0.0193963,0,0.0102638,0.0113613,0.0357185,0.0199613,0.0233421,0.00699078,0.0299708,0.0187387,0.0144697,0.015473,0.0159802,0.0191891,0.0172944,0.0107416,0.0161067,0.0192297,0.00468496,0.0116665,0.0112769,0.00838074,0.0224939,0.00857873,0,0,0,0,0
289,0.0223812,0.0238571,0,0,0,0.0278767,0.0199117,0.0218893,0.00562563,0,0,0,0.00691265,0,0.0182815,0.00492331,0.0345757,0.0214369,0.022939,0.00993296,0,0,0.0216527,0.0315131,0.00606919,0.0130058,0.00748619,0.0296003,0.0118917,0.0162957,0.0144986,0.015365,0,0.0258122,0,0.013951,0.00471132,0.00448922,0.0159066,0.0131435,0.012457,0.0110867,0.00884503,0,0,0.0200395,0,0.0101761,0.0118646,0.0356219,0.0188619,0.0229219,0.00647266,0.029867,0.0192255,0.0148794,0.0152884,0.0170872,0.0198561,0.0178021,0.0103287,0.0162657,0.0198381,0.00413047,0.0123593,0.0117005,0.00845771,0.0232038,0.00863397,0,0,0,0,0
290,0.022539,0.024345,0,0,0,0.0293493,0.019715,0.022205,0.0058662,0,0,0,0.0069781,0,0.0180255,0.00486029,0.0346928,0.0218651,0.0227949,0.0101276,0,0,0.0222923,0.0316621,0.00614478,0.0134351,0.00772098,0.0296896,0.0118411,0.0163065,0.0143375,0.0150002,0,0.0272166,0,0.0135641,0.0046182,0.00487462,0.0139227,0.0131788,0.00998344,0.0104992,0.00940019,0,0,0.0208187,0,0.0101886,0.0125618,0.0356284,0.0173435,0.0225564,0.00600298,0.0294453,0.0198427,0.0153443,0.0152261,0.0179885,0.0205143,0.0182083,0.010101,0.0161139,0.0204688,0.0063188,0.0131793,0.0119451,0.00859075,0.0238673,0.0088521,0,0,0,0,0
291,0.0231104,0.0253771,0,0,0,0.0305306,0.0201325,0.0217835,0.00664617,0,0,0,0.0070696,0,0.0178434,0.00463244,0.0346358,0.0209774,0.02276,0.0106023,0,0,0.024261,0.031859,0.0063102,0.0139413,0.0083243,0.030006,0.0123423,0.0174097,0.0144523,0.0145336,0,0.0289742,0,0.0128369,0.0047885,0.00509195,0.0124177,0.0133016,0.00768399,0.0104082,0.010425,0,0,0.0228939,0,0.0101483,0.013656,0.0357735,0.0162726,0.0221889,0.00557902,0,0.0210845,0.0159092,0.0152523,0.0187338,0.0212149,0.0184198,0.0101314,0.0156431,0.0208949,0.0125058,0.0146601,0.0124368,0.00877114,0.0251833,0.00927685,0,0,0,0,0
292,0.0235445,0.0258924,0,0,0,0.0310744,0.0204093,0.0205658,0.00726163,0,0,0,0.00731323,0,0.0177838,0.00450727,0.0344611,0.0187978,0.0227681,0.0113295,0,0,0.0252918,0.0318942,0.00664921,0.0142792,0.00916889,0.0305372,0.0133241,0.0192362,0.0149073,0.0140585,0,0.0306132,0,0.0124579,0.00486182,0.00508715,0.0120425,0.0133416,0.00653498,0.0102746,0.0110846,0,0,0.0240923,0,0.0101443,0.0142217,0.0360458,0.0169826,0.022116,0.00472269,0,0.02186,0.0162334,0.01536,0.0192919,0.0214658,0.0185232,0.0104245,0.0149726,0.0211364,0.0184094,0.0153553,0.0128182,0.0088556,0.0257784,0.0094514,0,0,0,0,0
293,0.0238126,0.0261813,0,0,0,0.0317565,0.0204411,0.0192198,0.007815,0,0,0,0.00779335,0,0.0178083,0.00456334,0.0342761,0.0160966,0.022842,0.0121923,0,0,0.0260988,0.0317869,0.00723772,0.0145746,0.00972353,0.0312826,0.0144274,0.0212035,0.0153032,0.0136036,0,0.0323032,0,0.0121755,0.00491596,0.00512595,0.0123127,0.0134699,0.00615824,0.0101227,0.0111623,0,0,0.0249689,0,0.0101436,0.0145395,0.0362868,0.0180631,0.022148,0.00343645,0,0.0223585,0.0161927,0.0153836,0.0194092,0.0212661,0.0188014,0.0106836,0.0145526,0.021288,0.020613,0.0157655,0.0130153,0.00895302,0.0261187,0.00954189,0,0,0,0,0
