Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,LFHD,LTHII,LASI,,x76,x83
1644,0.0100012,0.00199936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892035,0.0181746,0.0099982,0,0,0.0213703,0.0235136,0.0130002,0.0599511,0.0170653,0.00997597,0.0153208,0.0045179,0.0121986,0.021761,0.0173194,0.0253976,0.0144868,0.0113917,0.00368848,0.0276269,0.00966632,0.0146294,0,0.017485,0.018874,0.00652536,0.0327357,0.00836197,0.00635525,0,0,0.0475786,0,0.0273787,0.0537622,0.0469875,0.0155399,0.0221384,0.00598242,0.0100417,0.0555467,0.0401417,0.0140618,0,0.03773,0.0319109,0.032389,0.0375964,0.015192,0.0271944,0.0228598,0.0183157,0.00446918,0.00559069,0,0,0,0.00842399,0,0,0,0
1645,0.0100713,0.00220712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928384,0.017937,0.0104613,0,0,0.0215226,0.0234142,0.0131915,0.0605959,0.0176486,0.00973679,0.0156757,0.00377396,0.0112664,0.022166,0.0178986,0.0253286,0.0142205,0.0110217,0.0033155,0.027859,0.0100857,0.0148707,0,0.0174068,0.0196783,0.00641432,0.0334862,0.00887487,0.00649916,0,0,0.0476994,0,0.0273509,0.0533169,0.0481331,0.0153891,0.0223079,0.00538394,0.00999704,0.0552236,0.0399791,0.0140633,0,0.0380525,0.0319795,0.0327033,0.0379031,0.0156046,0.0271558,0.0228182,0.0184556,0.00482627,0.00567008,0,0,0,0,0.0131819,0,0,0
1646,0.00955533,0.00157509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905282,0.0127613,0.0104561,0,0,0.012449,0.0302656,0.00828044,0.0612359,0.0178438,0.00968171,0.0162789,0.00455335,0.0109696,0.022648,0.0185297,0.0253725,0.0141428,0.0106511,0.00305782,0.0279336,0.00998169,0.0121097,0.0144202,0.0118058,0.0205249,0.00624786,0.034459,0.00962111,0.00633602,0,0,0.048059,0,0.0272679,0.0529998,0.0494123,0.0154836,0.0226511,0.00614147,0.00968438,0.0549803,0.0395986,0.0139305,0,0.0384468,0.0320644,0.0330626,0.0383402,0.0160824,0.0269605,0.022658,0.0185226,0.00525957,0.00577046,0,0,0,0.010191,0.0102842,0,0,0
1647,0.0100605,0.00229851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945252,0.0180449,0.0103743,0,0,0.0212075,0.0235171,0.0127909,0.0615025,0.0176563,0.00958333,0.0154965,0.00452244,0.0106159,0.022987,0.0190245,0.025557,0.0141887,0.0107579,0.00328662,0.0278961,0.0111911,0.0144939,0,0.0173423,0.0215734,0.00614934,0.035201,0.0101347,0.00654388,0,0,0.0481645,0,0.0273262,0.0534883,0.0499606,0.0157051,0.0235328,0.00629339,0.00985795,0.0544875,0.0396153,0.0140755,0,0.0388726,0.0324452,0.0332784,0.0387675,0.0166729,0.0271574,0.0224419,0.0185321,0.00510584,0.00589261,0,0,0,0.013735,0.0101721,0,0,0
1648,0.00965553,0.0016688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972265,0.0122619,0.0100093,0,0,0.0122521,0.0309853,0.00795834,0.0612525,0.0170862,0.00934144,0.0150262,0.00470889,0.0106918,0.0228602,0.0187644,0.0256209,0.0141669,0.0110443,0.00375077,0.027546,0.0121703,0.011871,0.0151529,0.0115128,0.0221656,0.0060784,0.0353653,0.00971983,0.00654365,0,0,0.048001,0,0.027324,0.0537848,0.0498227,0.0154403,0.0239539,0.00681433,0.00969475,0.0544605,0.0392535,0.0138698,0,0.0389372,0.032777,0.0333228,0.0387884,0.017002,0.0271733,0.0221243,0.0185499,0.00552494,0.0064292,0,0,0,0.0152671,0.010009,0,0,0
1649,0.0105915,0.0023294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911364,0.0180928,0.00990487,0,0,0.020879,0.023748,0.0123292,0.0612577,0.0169522,0.00953744,0.0148786,0.00421946,0.0110106,0.022996,0.0189777,0.0257966,0.0137571,0.011125,0.00394437,0.027515,0.0126357,0.0139445,0,0.0173329,0.0227795,0.00600314,0.0354529,0.00986071,0.00707043,0,0,0.0482146,0,0.0275988,0.0542535,0.0501235,0.0155633,0.0248575,0.00655305,0.0100347,0.0541578,0.039227,0.0140465,0,0.0391079,0.0333821,0.0332894,0.0389191,0.0174971,0.0275826,0.0219435,0.0186208,0.00542394,0.0069455,0,0,0,0.0153475,0.00967219,0,0,0
1650,0.0107834,0.00206801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959584,0.0179056,0.0100066,0,0,0.0208849,0.0237319,0.0123952,0.0614262,0.0169485,0.0093161,0.0148,0.00483197,0.0113279,0.0234791,0.0195444,0.0260565,0.0141798,0.0111716,0.00413311,0.0275064,0.0138112,0.0140109,0,0.0174323,0.0230075,0.00591957,0.0355471,0.0102212,0.00715502,0,0,0.0481192,0,0.0278177,0.0544831,0.050372,0.0157043,0.0253909,0.00729349,0.0100228,0.05406,0.0389857,0.0141072,0,0.0390684,0.0339871,0.0330957,0.0388556,0.0173894,0.0277778,0.0218338,0.0186925,0.00530177,0.00726745,0,0,0,0.0154121,0.00956931,0,0,0
1651,0.0110465,0.00201414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111072,0.0178463,0.0105483,0,0,0.0208711,0.023764,0.0124323,0.061532,0.0173506,0.00915145,0.0142627,0.0052126,0.0112103,0.0241604,0.0196048,0.0263185,0.0140103,0.0104695,0.00364544,0.0276618,0.0155437,0.0140786,0,0.0173981,0.0230478,0.0058412,0.0354678,0.0104618,0.00725854,0,0,0.0483081,0,0.0279811,0.0546742,0.0503149,0.015972,0.0257706,0.00779216,0.00990821,0.0540399,0.0386564,0.0140682,0,0.0389471,0.034591,0.0327462,0.0386993,0.0173409,0.0278198,0.021721,0.0187422,0.00524119,0.00761343,0,0,0,0,0.00940611,0,0,0
1652,0.0105275,0.00258605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987889,0.0181599,0.0115357,0,0,0.0202078,0.0233098,0.0119547,0.0636989,0.016389,0.00992205,0.0101914,0.0057113,0.011929,0.0270829,0.021356,0,0.0108607,0.00471739,0.00837829,0.0321813,0.0121985,0.0137634,0,0.0168757,0.0222472,0.00642203,0.0348512,0.0107677,0.00624282,0,0,0.0479735,0,0.0280378,0.0531576,0.0500503,0.0159026,0.0260858,0.00817476,0.0102073,0.0544371,0.0388072,0.0142235,0,0.0386238,0.0354648,0.0319169,0.0383758,0.0174139,0.0277241,0.0229924,0.0186706,0.00537268,0.00698489,0,0,0,0,0.0109602,0,0,0
1653,0.0102456,0.00206736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934017,0.0123741,0.011719,0,0,0.0114306,0.0294449,0.00758895,0.063474,0.0167463,0.0102399,0.0105774,0.00600468,0.0110629,0.0268985,0.0214953,0,0.0111973,0.00482763,0.00845697,0.0319122,0.0112092,0.0111636,0.0140982,0.0113613,0.0216597,0.00631531,0.0341204,0.0104752,0.00634154,0,0,0.0481353,0,0.0281896,0.0531134,0.0494749,0.0159235,0.0259346,0.00864202,0.0100172,0.0547945,0.0382446,0.013956,0,0.0380775,0.0362276,0.0311522,0.0377461,0.0172775,0.0278297,0.0217341,0.018575,0.00564108,0.00755981,0,0,0,0.0234363,0.0107635,0,0,0
1654,0.0115948,0.00226326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108321,0.0167696,0.0102171,0,0,0.0197432,0.0227711,0.0125785,0.0615141,0.0168525,0.00917869,0.0138106,0.00587754,0.0106175,0.0240032,0.0196129,0.0268599,0.0142462,0.0108834,0.00410211,0.0269579,0.0153428,0.014448,0,0.0168242,0.0219126,0.00560109,0.0337159,0.0110458,0.0078567,0,0,0.0483911,0,0.027869,0.0548666,0.0491409,0.0164107,0.0264474,0.00864395,0.00996198,0.0544709,0.037571,0.0139034,0,0.0378925,0.0370082,0.0306784,0.0373988,0.0173946,0.0280626,0.0227932,0.0190678,0.00544217,0.00862052,0,0,0,0.0153628,0.00930024,0,0,0
1655,0.0111262,0.00119006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121924,0.0110521,0.010079,0,0,0,0.0296677,0.00850212,0.0612824,0.0165434,0.00891638,0.0147365,0.00654069,0.0113857,0.0240587,0.0195562,0.0265187,0.0156732,0.0128761,0.00617123,0.0260931,0.0164336,0.0137469,0.0138148,0.0116508,0.021161,0.00561054,0.0327745,0.0111359,0.00778431,0,0,0.0486813,0,0.0278839,0.0548416,0.0484295,0.0164455,0.0264332,0.00949097,0.0100707,0.0548145,0.0370881,0.0136441,0,0.0372538,0.0378826,0.0297229,0.0366959,0.0171818,0.0281172,0.0227481,0.0190685,0.0059357,0.00904909,0,0,0,0.011791,0.00951477,0,0,0
1656,0.0118195,0.00202706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013164,0.0171107,0.0103763,0,0,0.0198723,0.0231884,0.0119625,0.0616566,0.0167982,0.00871626,0.0146955,0.00684091,0.0118665,0.0244321,0.0199843,0.0267463,0.0156589,0.0129234,0.00633314,0.0259988,0.0174263,0.0138993,0,0.0167239,0.0207013,0.00555467,0.0320008,0.0120134,0.00814917,0,0,0.0490212,0,0.0281503,0.0549921,0.0479071,0.0170719,0.0269153,0.00999081,0.0103446,0.0547281,0.0368955,0.013678,0,0.0368704,0.0389021,0.0287875,0.0362401,0.0176258,0.0284008,0.0227283,0.0191318,0.00568683,0.0090023,0,0,0,0.010868,0.00982255,0,0,0
1657,0.0111202,0.00137688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133302,0.0110452,0.0105172,0,0,0.011563,0.0313599,0.00734455,0.0619225,0.016913,0.00828363,0.0145949,0.00761111,0.0109962,0.0246085,0.020284,0.0268419,0.0156095,0.0126999,0.00627939,0.0259139,0.0176645,0.011651,0.0161023,0.0107489,0.0201859,0.00546982,0.0310729,0.0124512,0.00794435,0,0,0.0492184,0,0.0282086,0.0549613,0.0470956,0.0176434,0.0270837,0.0109619,0.0104236,0.0548205,0.0364812,0.0134278,0,0.0362853,0.0398352,0.0277602,0.0355687,0.0182469,0.0285218,0.022451,0.0192174,0.00570673,0.00894331,0,0,0,0.0114334,0.0108803,0,0,0
1658,0.0112485,0.00134728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139266,0.0111024,0.0106217,0,0,0.0121299,0.0302151,0.00754625,0.0615944,0.0167165,0.00808234,0.0142999,0.00777689,0.010926,0.0243296,0.0199749,0.0266421,0.015684,0.0125649,0.00642139,0.0257018,0.0182262,0.0119068,0.0144574,0.0112884,0.0203278,0.00538018,0.0300087,0.0120675,0.00804809,0,0,0.0492599,0,0.0282041,0.0551957,0.0455459,0.0178281,0.0277101,0.0112692,0.0105851,0.0549647,0.0362945,0.013483,0,0.0358462,0.040771,0.0267399,0.0348687,0.0191419,0.0286152,0.0223486,0.0193078,0.00554695,0.00913106,0,0,0,0,0.0102623,0,0,0
1659,0.012336,0.00210371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156032,0.0162932,0.0113236,0,0,0,0.0231164,0.0133332,0.0600171,0.0161911,0.00674272,0.01371,0.0086635,0.0101327,0.0233042,0.0186962,0.0267421,0.0164235,0.0130798,0.00786201,0.0246271,0.0198664,0.0151399,0,0.017423,0.0188745,0.00573702,0.0270579,0.00887803,0.00823774,0,0,0.0496838,0,0.028904,0.0552452,0.0414414,0.017881,0.026797,0.0117798,0.0113044,0.0555521,0.0371161,0.013812,0,0.0335725,0.0420657,0.02437,0.0321925,0.0180448,0.0290876,0.0204696,0.0188901,0.00532408,0.0100644,0,0,0,0,0.0214083,0,0,0
1660,0.0122232,0.00256948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176158,0.0159505,0.012008,0,0,0.0208809,0.0240976,0.0127943,0.057935,0.0154488,0.00671402,0.0130714,0.0121224,0.0102796,0.0223682,0.0172329,0.0267849,0.0172027,0.0138921,0.00939959,0.0237746,0.0216536,0.0143492,0,0.017563,0.0191747,0.00592023,0.0249308,0.00758657,0.00785828,0,0,0.0501192,0,0.0291661,0.0563436,0.0387225,0.0182433,0.0271039,0.0147899,0.0122657,0.0561652,0.0380358,0.0144704,0,0.0322707,0.0431119,0.0226169,0.0304176,0.0176795,0.0297513,0.020617,0.0188423,0.0044025,0.010157,0,0,0,0.00958962,0.0601908,0,0,0
1661,0.0123026,0.00218141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142398,0.0162341,0.0109971,0,0,0.0192884,0.0231072,0.0124058,0.0609275,0.0161459,0.0077292,0.012695,0.00996,0.00995271,0.024055,0.0182651,0.0271888,0.0144408,0.0107976,0.00508824,0.0259304,0.0183947,0.014545,0,0.0170853,0.0190945,0.00538905,0.0253928,0.0114418,0.00840546,0,0,0.050482,0,0.029032,0.0555551,0.0417167,0.0190591,0.0277649,0.013713,0.0115284,0.0558907,0.0367489,0.0139159,0,0.0332894,0.0440682,0.0227624,0.0318464,0.0215724,0.0295611,0.0206711,0.0191825,0.00499523,0.00979138,0,0,0,0,0,0,0,0
1662,0.0110313,0.00208201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107858,0.0109317,0.0111163,0,0,0.0114669,0.0306926,0.0067109,0.063342,0.0152399,0.00933664,0.00942868,0.0104259,0.0102739,0.0270364,0.0206926,0,0.0119358,0.00445401,0.00864139,0.0315158,0.0137998,0.0109231,0.0150256,0.0107186,0.0193081,0.00592846,0.0240957,0.0122122,0.00718129,0,0,0.0499098,0,0.0288506,0.0540322,0.0410371,0.0191613,0.0280378,0.0140026,0.0119661,0.0563534,0.0367261,0.0142503,0,0.0331099,0.0449871,0.0217357,0.031678,0.0236975,0.0293163,0.0223443,0.0191992,0.00555927,0.00868716,0,0,0,0,0.0150335,0,0,0
1663,0.0120937,0.00191343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012944,0.0106663,0.0110612,0,0,0.0120903,0.0309486,0.00695921,0.0616688,0.0170378,0.00765769,0.0129628,0.00961495,0.0103014,0.0248912,0.0202526,0.0269549,0.0136546,0.00970048,0.00373804,0.0267375,0.0167394,0.0115207,0.0151837,0.0111,0.0193813,0.00517459,0.023813,0.013457,0.00863823,0,0,0.0500467,0,0.0285737,0.0556201,0.0403232,0.019884,0.0282058,0.0141793,0.0118679,0.0561557,0.0353544,0.0136724,0,0.0327922,0.045414,0.0212036,0.0311885,0.0236323,0.0291926,0.0221934,0.019579,0.0057259,0.00972227,0,0,0,0,0.0101127,0,0,0
1664,0.0119862,0.00165825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120132,0.0104925,0.0105893,0,0,0,0.0297832,0.00771401,0.0615382,0.0168182,0.0073921,0.0142162,0.0101049,0.0109924,0.0250791,0.0208218,0.0265661,0.0146658,0.0111048,0.0049993,0.0261613,0.0161663,0.0133282,0.0137642,0.0117025,0.0195827,0.00519588,0.0229789,0.0139362,0.00854777,0,0,0.0501132,0,0.0284392,0.0557232,0.0388493,0.0200011,0.0285357,0.0147105,0.0120768,0.0563627,0.0347499,0.0138282,0,0.032258,0.0461792,0.020283,0.0303332,0.023704,0.0292105,0.0223836,0.0196058,0.00557821,0.00975738,0,0,0,0.0105957,0.00869768,0,0,0
1665,0.0119197,0.0016712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128762,0.0101991,0.0110687,0,0,0,0.0298077,0.00839038,0.0614591,0.0169031,0.00728618,0.0142358,0.0103497,0.0114454,0.0250686,0.0206892,0.0263823,0.0147575,0.0112607,0.00518274,0.0261791,0.0170095,0.0144246,0.0133952,0.0119877,0.0197976,0.00526247,0.0218287,0.0140203,0.00849348,0,0,0.0503246,0,0.0285172,0.0558451,0.0367366,0.0199988,0.02853,0.0150301,0.0123857,0.0565056,0.0341524,0.0139209,0,0.0314423,0.0470023,0.0192171,0.029175,0.0236497,0.029409,0.0224912,0.0195918,0.0054539,0.00985508,0,0,0,0,0.00870333,0,0,0
1666,0.0128035,0.00234512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130825,0.016043,0.011121,0,0,0.0182432,0.0234773,0.0111942,0.0613771,0.0169411,0.00769446,0.0140419,0.00963558,0.0104278,0.0249411,0.0205835,0.0265351,0.0148824,0.0115611,0.0053811,0.0261109,0.0173594,0.0130717,0,0.0162842,0.0202047,0.00530312,0.0207413,0.0138158,0.00902348,0,0,0.050999,0,0.0289816,0.0560127,0.0349939,0.0201224,0.0286529,0.0143015,0.0128453,0.0565459,0.0337384,0.0142117,0,0.0305946,0.0478405,0.0180679,0.0279892,0.0235616,0.0299098,0.0211124,0.0193675,0.0053695,0.010303,0,0,0,0,0.00956371,0,0,0
1667,0.0123139,0.0020007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130598,0.0100076,0.0112229,0,0,0.012952,0.0318728,0.0068097,0.0614715,0.0170608,0.00776651,0.0145902,0.00945959,0.0105997,0.0247781,0.0205713,0.0272575,0.015022,0.0120267,0.00564349,0.0260141,0.0175295,0.0123872,0.016326,0.0108246,0.020568,0.00533262,0.0198448,0.0137819,0.00883693,0,0,0.0511411,0,0.0289474,0.0562042,0.0335652,0.0201432,0.0287864,0.0141296,0.0131392,0.0566376,0.0331428,0.0143634,0,0.0297832,0.0485252,0.0170005,0.0268899,0.0234458,0.0300803,0.0212521,0.0193459,0.00567039,0.0104088,0,0,0,0,0.00943713,0,0,0
1668,0.0122494,0.00206179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135874,0.00996728,0.0114353,0,0,0.0131764,0.032068,0.00683572,0.0618287,0.0172632,0.00740016,0.0145943,0.00961626,0.0105923,0.0247281,0.0206873,0.027709,0.0152297,0.0123019,0.00604527,0.0258828,0.0181953,0.0125105,0.0164655,0.0107339,0.0213206,0.00541586,0.0194821,0.0141026,0.00870182,0,0,0.050867,0,0.0287142,0.056455,0.0326682,0.0202191,0.0293329,0.0142666,0.0132673,0.0567685,0.0323985,0.0144386,0,0.0293032,0.0490968,0.0161745,0.0261361,0.0236908,0.0299736,0.022069,0.0194484,0.00542149,0.0103289,0,0,0,0,0.00904482,0,0,0
1669,0.0127299,0.00241515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143104,0.0159378,0.0117914,0,0,0.0181748,0.0235827,0.0111607,0.0623763,0.017459,0.00672453,0.0137984,0.00999875,0.0108017,0.0245331,0.0208336,0.0280287,0.0153759,0.012223,0.00640399,0.0257884,0.0189819,0.0129031,0,0.0165245,0.0218003,0.00553699,0.0190071,0.0145605,0.00875034,0,0,0.0510661,0,0.0289791,0.0564579,0.0315247,0.0203588,0.0295074,0.0146837,0.0134934,0.0569191,0.0315723,0.0142587,0,0.0286104,0.0497285,0.0152894,0.0251827,0.0239871,0.0301521,0.0216674,0.0193346,0.00473299,0.0102626,0,0,0,0,0.0099696,0,0,0
1670,0.0120508,0.0021809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147748,0.0106185,0.011817,0,0,0.0139691,0.0300693,0.00766589,0.0627928,0.0176735,0.00652477,0.0136787,0.00996064,0.0105854,0.0241325,0.0210188,0.0281203,0.015747,0.0125587,0.00696531,0.0255983,0.0195198,0.0129885,0.0133606,0.0115266,0.0221692,0.00556692,0.0187379,0.0146207,0.00838421,0,0,0.051235,0,0.0291057,0.0565345,0.0305594,0.0203157,0.0295728,0.0146398,0.0135986,0.0572099,0.0309226,0.0142459,0,0.0279305,0.0503289,0.0144308,0.0242737,0.0243417,0.0303226,0.0217233,0.0193791,0.00500513,0.0100439,0,0,0,0.017535,0.0101183,0,0,0
1671,0.0119842,0.00195469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148718,0.00997505,0.0114794,0,0,0,0.0300939,0.00943247,0.0629281,0.0175825,0.00698591,0.0137188,0.00965548,0.011789,0.0237224,0.0207618,0.0279062,0.0160032,0.0126915,0.00723951,0.0253868,0.0195991,0.0160136,0.0131542,0.0121571,0.0224057,0.00563567,0.018549,0.0142772,0.00832954,0,0,0.0512344,0,0.0291526,0.0567078,0.0298345,0.0201153,0.029286,0.0144296,0.0135715,0.0577,0.0303993,0.0142336,0,0.0271727,0.0508064,0.0136102,0.0234143,0.0246567,0.0302528,0.0218054,0.0193868,0.00516491,0.0102381,0,0,0,0.0176679,0.00916308,0,0,0
1672,0.0117682,0.00184908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152857,0.0105765,0.0114536,0,0,0,0.0307784,0.00892454,0.0631183,0.0177297,0.0074799,0.0137048,0.00988873,0.0117366,0.0236289,0.0206029,0.0278709,0.0163166,0.0129316,0.00760351,0.0252182,0.0200745,0.0153182,0.0136799,0.0117198,0.0226764,0.00570626,0.0188891,0.0145283,0.00816168,0,0,0.0510092,0,0.0290185,0.0570741,0.0301883,0.02019,0.0294276,0.0147194,0.0135336,0.0582,0.0299726,0.0143583,0,0.0269583,0.0512248,0.0131523,0.0231116,0.025365,0.0300368,0.021649,0.019365,0.0050256,0.0100885,0,0,0,0.0175991,0,0,0,0
1673,0.0115239,0.0019988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158122,0.0115349,0.01158,0,0,0.0147146,0.0306717,0.00808077,0.06343,0.0179167,0.00741166,0.0140572,0.00964601,0.0109826,0.0236926,0.0206389,0.0280571,0.0164761,0.0131848,0.00781628,0.0252208,0.0206169,0.0135889,0.0132796,0.0113279,0.0230034,0.00569113,0.0190741,0.0146963,0.00807219,0,0,0.0511186,0,0.0290772,0.0573756,0.0303876,0.0201756,0.0294607,0.0145161,0.0135561,0.0585325,0.0293556,0.014373,0,0.026783,0.0516814,0.012777,0.022881,0.0259465,0.0301277,0.021459,0.0193622,0.00492969,0.00979721,0,0,0,0.0175869,0,0,0,0
1674,0.0114476,0.00193653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159145,0.0122218,0.0114064,0,0,0.0142918,0.0305276,0.008018,0.0634272,0.0178423,0.00709647,0.0155818,0.00933147,0.0106257,0.0237099,0.0206424,0.0281194,0.0164643,0.0132959,0.00776476,0.0253011,0.0207064,0.0130923,0.012651,0.0113988,0.0233732,0.00574363,0.0193337,0.0145596,0.00802259,0,0,0.0510567,0,0.0291689,0.0575095,0.0312001,0.0199442,0.0293228,0.0143697,0.0134742,0.059047,0.0290415,0.0143819,0,0.0266238,0.0520419,0.0124527,0.0228249,0.0268077,0.0301039,0.0212916,0.0193244,0.00483638,0.00964949,0,0,0,0.0175153,0.00966453,0,0,0
1675,0.0114013,0.00190582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159068,0.0126535,0.0112461,0,0,0.0140007,0.0304701,0.00794278,0.0631402,0.017788,0.00704235,0.0173479,0.00928367,0.0102141,0.023715,0.0206988,0.0281188,0.0164294,0.0130479,0.00766366,0.0253875,0.0207195,0.0127497,0.0123934,0.0114579,0.023863,0.00576904,0.019768,0.0147461,0.00796962,0,0,0.0509993,0,0.0292251,0.0575428,0.0317662,0.0199145,0.0291509,0.0144583,0.0134467,0.0595424,0.0291204,0.0142596,0,0.0264748,0.0525016,0.0121104,0.0227557,0.0281205,0.0300976,0.0211792,0.0192999,0.00468544,0.00951479,0,0,0,0.0174382,0.0104309,0,0,0
1676,0.0113916,0.00190056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162254,0.0127435,0.0114114,0,0,0.0136838,0.0302396,0.00774832,0.062862,0.0177939,0.00721565,0.0181668,0.00958223,0.00986289,0.0236714,0.0206987,0.0282299,0.0165671,0.0130381,0.00773223,0.0253559,0.0210883,0.0123684,0.0124875,0.0113564,0.0241765,0.00578136,0.020087,0.0150394,0.00785539,0,0,0.0509391,0,0.029246,0.057679,0.0310349,0.0199968,0.0290376,0.0147578,0.0134656,0.0597662,0.0286239,0.0142599,0,0.0263021,0.0529513,0.0117941,0.0224959,0.028894,0.0300572,0.021183,0.0192917,0.00440421,0.00946536,0,0,0,0.0173935,0,0,0,0
1677,0.0112965,0.00169854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166053,0.0118458,0.0115518,0,0,0,0.0300656,0.00870423,0.0625628,0.0173505,0.00689415,0.0183352,0.00987091,0.0114929,0.0235848,0.0205836,0.028341,0.0164766,0.0128094,0.00741363,0.0254146,0.0214926,0.0149002,0.0124678,0.0116703,0.0244237,0.00582691,0.0202643,0.0147468,0.00764517,0,0,0.0507798,0,0.0291859,0.0576552,0.0306594,0.0199316,0.0288551,0.0151592,0.0133128,0.0600827,0.0281842,0.0141465,0,0.0260211,0.0532037,0.0114908,0.0222034,0.0295688,0.0298552,0.0216233,0.0193232,0.00426751,0.00977417,0,0,0,0,0,0,0,0
1678,0.0109431,0.00175999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181059,0.0122825,0.012502,0,0,0.0141456,0.0300529,0.00771711,0.0623438,0.0183693,0.0063391,0,0.00980079,0.0105147,0.0237067,0.0210311,0.0278079,0.0181932,0.0150768,0.00966398,0.0254689,0.023064,0.0129699,0.0124024,0.0112455,0.0245832,0.0057689,0.02062,0.0146638,0.00760145,0,0,0.0507523,0,0.0291887,0.0575992,0.0314164,0.0200498,0.0291871,0.0150688,0.0134018,0.0603679,0.0283854,0.0143079,0,0.0260787,0.0535119,0.0113665,0.0222525,0.0303526,0.0298128,0.0208541,0.0192074,0.00413304,0.0088966,0,0,0,0,0.0108805,0,0,0
1679,0.0109012,0.00156114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158964,0.0118999,0.0103379,0,0,0,0.0300711,0.0082092,0.0617216,0.0161636,0.00659015,0.0170224,0.00970311,0.0113829,0.0237421,0.0209293,0.0281598,0.0165789,0.0127033,0.00705747,0.0257883,0.0210446,0.0141631,0.0126002,0.0114462,0.0247967,0.00578708,0.0207215,0.0144158,0.00764731,0,0,0.0506249,0,0.0291688,0.0574857,0.0321109,0.0198737,0.0288484,0.0151164,0.0133158,0.0609046,0.028821,0.0141376,0,0.0258287,0.0536105,0.0111992,0.0222872,0.0312583,0.0294092,0.0208969,0.0191694,0.00422147,0.00863424,0,0,0,0.0165281,0.0104044,0,0,0
1680,0.0107386,0.00146775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157403,0.0117449,0.00987122,0,0,0,0.0302052,0.00822418,0.0612797,0.0155164,0.00681576,0.0140612,0.00972549,0.0116035,0.0237852,0.0210339,0.0280404,0.0166347,0.0126994,0.00678641,0.0261028,0.0209775,0.0143297,0.0126556,0.0114231,0.0247809,0.00574381,0.0206592,0.014407,0.00768657,0,0,0.050541,0,0.029063,0.0574214,0.0328103,0.0197888,0.0288098,0.015119,0.0132196,0.0612853,0.029014,0.0141672,0,0.0257528,0.0536991,0.0111762,0.0223287,0.0315756,0.0292051,0.0208424,0.0191441,0.00418722,0.00845094,0,0,0,0.016071,0.0100067,0,0,0
