Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,
34,0.0162422,0,0,0,0,0.0400225,0,0,0,0,0,0,0.00399733,0.017771,0.0112482,0.00941862,0,0,0.0448334,0,0.0352245,0.0262202,0.0395534,0.0163328,0.00614566,0.00850087,0.0186034,0.0599739,0.0032512,0.0060558,0.00491069,0.0121641,0.0111802,0.0113589,0.0330086,0.00524942,0.0495537,0.010866,0.0101836,0.00600688,0.0278793,0.0227436,0.0204367,0.0350425,0,0,0.0823213,0,0.0333559,0.0894631,0.0427982,0.0290421,0.0211647,0.0117962,0.017177,0.0550967,0.0048629,0.0107899,0.00459732,0.0106236,0.0179324,0.0415376,0.0173536,0.0193504,0.00581773,0.0669708,0.0834767,0.0373851,0.0407963,0.0155802,0,0,0,0,0,0,0
35,0.0162613,0,0,0,0,0.0400586,0,0,0,0,0,0,0.00403178,0.0176822,0.0112449,0.00939998,0,0,0.0448262,0,0.0352768,0.0261812,0.0395407,0.0163575,0.0061583,0.00850329,0.0186122,0.0600101,0.00326652,0.00606817,0.00489635,0.0121638,0.0111592,0.0113432,0.0330023,0.00522449,0.0495461,0.0109984,0.0101643,0.00612235,0.0278627,0.0227539,0.0203957,0.0351041,0,0,0.0823196,0,0.0333397,0.0894581,0.0428088,0.0290383,0.0211897,0.0118119,0.0172095,0.0551389,0.00480062,0.0108211,0.00462895,0.0106179,0.0179411,0.0416894,0.0173566,0.019322,0.0058316,0.0669601,0.0834331,0.0373474,0.0408188,0.0155813,0,0,0,0,0,0,0
36,0.016246,0,0,0,0,0.0400868,0,0,0,0,0,0,0.00403792,0.0176906,0.0112395,0.00941673,0,0,0.0448299,0,0.0352737,0.0261635,0.0395384,0.0163489,0.00615311,0.00851527,0.0186168,0.0600072,0.00330649,0.00607251,0.00488476,0.0121722,0.0111709,0.0113502,0.0330088,0.00518427,0.0495271,0.011003,0.0101733,0.00609178,0.027882,0.0227259,0.0203936,0.035117,0,0,0.0823721,0,0.0333569,0.0894752,0.0428196,0.0290396,0.0211611,0.0118128,0.0172319,0.0551384,0.0047781,0.0108165,0.00461428,0.0106231,0.0179499,0.0416513,0.0173275,0.0193108,0.00581021,0.0668986,0.0834311,0.0373285,0.0408222,0.0155465,0,0,0,0,0,0,0
37,0.016194,0,0,0,0,0.0401066,0,0,0,0,0,0,0.0040433,0.0177352,0.0112191,0.00946635,0,0,0.0448362,0,0.0352361,0.0262009,0.0395026,0.0163514,0.00613058,0.00854121,0.0186174,0.0599813,0.00330087,0.00612077,0.00490039,0.0121706,0.0111687,0.0113403,0.0330078,0.00517285,0.049507,0.0109202,0.0101966,0.00602572,0.0279388,0.0227318,0.0204069,0.0351015,0,0,0.0824024,0,0.0334397,0.0895012,0.0428074,0.0290551,0.0211485,0.0118482,0.017241,0.0550826,0.00475983,0.010834,0.00463961,0.0106189,0.0179278,0.0417569,0.0173148,0.0193585,0.00581819,0.0667976,0.083437,0.037322,0.040804,0.0154901,0,0,0,0,0,0,0
38,0.0161833,0,0,0,0,0.040132,0,0,0,0,0,0,0.00404994,0.0176925,0.0112097,0.00953419,0,0,0.0448235,0,0.0352876,0.0261764,0.0395187,0.0163353,0.00613674,0.00854489,0.0186315,0.059984,0.00329664,0.00610361,0.00491826,0.0121637,0.0111486,0.0113143,0.0330037,0.00517286,0.0494188,0.0110026,0.0101618,0.00598515,0.0279676,0.0227189,0.020387,0.0351291,0,0,0.082321,0,0.0334752,0.0895129,0.0428039,0.0290316,0.0211528,0.0118421,0.0172344,0.0550677,0.0047618,0.0108337,0.00464994,0.0106044,0.0178996,0.0418196,0.0173057,0.0193635,0.00584467,0.0668185,0.0834365,0.0373183,0.0408235,0.0154794,0,0,0,0,0,0,0
39,0.0162022,0,0,0,0,0.0401398,0,0,0,0,0,0,0.0041054,0.0176717,0.0112163,0.0094059,0,0,0.0448319,0,0.0353385,0.0261871,0.0395964,0.0163235,0.0061686,0.00852822,0.0186654,0.0599681,0.00331098,0.00608795,0.00491179,0.0121395,0.0111321,0.0113104,0.0329866,0.00516561,0.0492803,0.0110735,0.0101313,0.00602842,0.0279599,0.0227017,0.0203935,0.0351691,0,0,0.0822433,0,0.0334309,0.0895219,0.0428174,0.0289949,0.0211251,0.0118156,0.0172564,0.0551158,0.0047848,0.0108176,0.00464315,0.0106088,0.0178773,0.0418002,0.0172979,0.0193408,0.00588921,0.0668262,0.0834399,0.0373036,0.0408441,0.0154879,0,0,0,0,0,0,0
40,0.0162209,0,0,0,0,0.0401623,0,0,0,0,0,0,0.00419351,0.0177051,0.0112042,0.00933284,0,0,0.0448237,0,0.0353203,0.0261934,0.0396139,0.0162974,0.0062036,0.00850541,0.0186874,0.0599113,0.00332605,0.00606117,0.00490015,0.0121239,0.0111245,0.0113127,0.0329791,0.00517474,0.0492979,0.0110471,0.0101318,0.00594038,0.0279246,0.0227194,0.0204073,0.0352189,0,0,0.082216,0,0.0333566,0.0895384,0.0428192,0.0290256,0.0210895,0.0118408,0.0172827,0.055173,0.00478201,0.0108165,0.00462659,0.0105731,0.0179003,0.041737,0.0173082,0.019356,0.00589341,0.0668033,0.0834456,0.0373386,0.0408765,0.0154952,0,0,0,0,0,0,0
41,0.0162597,0,0,0,0,0.0402042,0,0,0,0,0,0,0.00412034,0.0177935,0.0111917,0.00935336,0,0,0.0448169,0,0.0352355,0.0262121,0.0395812,0.0162655,0.00621896,0.00851076,0.0187064,0.0598294,0.00334819,0.0061012,0.00490684,0.0121333,0.0111292,0.0113076,0.0329809,0.00515432,0.0492857,0.010914,0.0101581,0.00584756,0.0279377,0.0227034,0.0203607,0.0352373,0,0,0.0822312,0,0.0333675,0.0895483,0.0428263,0.0290251,0.0210631,0.0118406,0.0173109,0.0551683,0.00476333,0.0107994,0.00460465,0.0105137,0.0179109,0.0415843,0.0172969,0.019367,0.00588377,0.0667743,0.083428,0.0373747,0.0408982,0.0154602,0,0,0,0,0,0,0
42,0.016283,0,0,0,0,0.0402531,0,0,0,0,0,0,0.00407718,0.0178425,0.0111802,0.0093711,0,0,0.0447807,0,0.035202,0.0262024,0.0395275,0.0162407,0.00620592,0.00854262,0.0187146,0.0597942,0.00335352,0.00611955,0.00491218,0.0121534,0.0111421,0.0113253,0.0329778,0.00509961,0.0492964,0.0108511,0.010172,0.00583079,0.0280212,0.0227166,0.0201743,0.0352417,0,0,0.082283,0,0.0334762,0.0895599,0.0428145,0.0290324,0.021082,0.0118521,0.0173176,0.055132,0.00475085,0.0107881,0.00458206,0.0105122,0.0179074,0.0416072,0.0172847,0.0193784,0.00589851,0.0667395,0.0834771,0.0373606,0.0409166,0.0154149,0,0,0,0,0,0,0
43,0.0162739,0,0,0,0,0.0402616,0,0,0,0,0,0,0.00406731,0.0178613,0.01118,0.009352,0,0,0.0447236,0,0.035198,0.0261498,0.0395124,0.016218,0.00619915,0.00855737,0.0187069,0.0597764,0.00332102,0.00612733,0.00490906,0.0121433,0.0111254,0.0113083,0.0329728,0.00508215,0.0492709,0.0108288,0.0101598,0.0058233,0.028075,0.022709,0.0200869,0.0352422,0,0,0.0823044,0,0.0335197,0.0895496,0.0428101,0.0290294,0.0210691,0.0118555,0.0173213,0.055131,0.00476579,0.0107762,0.00456582,0.010524,0.0178944,0.0415543,0.017292,0.0193922,0.00592036,0.0667206,0.083583,0.0373101,0.0409351,0.0153887,0,0,0,0,0,0,0
44,0.0162687,0,0,0,0,0.0402823,0,0,0,0,0,0,0.0040894,0.0178712,0.0111714,0.00930606,0,0,0.044745,0,0.0351895,0.026161,0.039544,0.0161845,0.00620767,0.00854853,0.0187139,0.0597683,0.00332833,0.00608453,0.00490584,0.0121047,0.0110979,0.0112954,0.0329604,0.00510249,0.0491923,0.0108237,0.0101746,0.00583014,0.0280701,0.0227375,0.0200644,0.0352708,0,0,0.082329,0,0.033505,0.0895606,0.0428105,0.0290754,0.0210685,0.0118883,0.0173431,0.0551706,0.00479292,0.0108118,0.00456972,0.0105862,0.017891,0.0417093,0.0172915,0.0193938,0.00594705,0.066705,0.0836212,0.0372828,0.040959,0.0153959,0,0,0,0,0,0,0
45,0.0162757,0,0,0,0,0.040306,0,0,0,0,0,0,0.00409499,0.0178891,0.0111747,0.00927551,0,0,0.0447603,0,0.0351569,0.0262309,0.0395923,0.0161598,0.00621647,0.00850946,0.0187269,0.0597655,0.00333603,0.00609324,0.00489702,0.0120867,0.0110889,0.0112707,0.0329388,0.00512614,0.0490259,0.0108201,0.0101858,0.00586124,0.0280691,0.0227375,0.0200649,0.0353191,0,0,0.0823157,0,0.0334945,0.0895849,0.0428255,0.0291206,0.0210522,0.0118951,0.0173687,0.055194,0.00478455,0.0108325,0.00457397,0.0106281,0.0178896,0.0417625,0.0172858,0.0193858,0.00595711,0.0666935,0.0835903,0.0372451,0.0409749,0.0154068,0,0,0,0,0,0,0
46,0.0163076,0,0,0,0,0.0403377,0,0,0,0,0,0,0.00409234,0.017872,0.0111622,0.00926341,0,0,0.0447438,0,0.0351434,0.0262616,0.0396508,0.0161589,0.00622486,0.00847003,0.0187501,0.0597474,0.00334846,0.00612604,0.00488113,0.0121148,0.0110873,0.0112521,0.0329171,0.00514249,0.0489857,0.0108336,0.0101842,0.00591568,0.0280906,0.0227291,0.0201308,0.0353794,0,0,0.0822948,0,0.0334986,0.0896076,0.0428572,0.0291066,0.0210161,0.0118699,0.0173899,0.055219,0.00477728,0.0108082,0.00459262,0.0106083,0.017888,0.0416675,0.0172847,0.0193751,0.00594353,0.0666877,0.0835379,0.0372171,0.0409817,0.0154198,0,0,0,0,0,0,0
47,0.0163294,0,0,0,0,0.040387,0,0,0,0,0,0,0.00412248,0.0178019,0.0111657,0.00924627,0,0,0.0446928,0,0.0351721,0.0262047,0.0396131,0.0161856,0.00621001,0.00847347,0.0187561,0.0597261,0.00337096,0.00611632,0.0048831,0.0121328,0.0110846,0.0112561,0.0329146,0.00513622,0.0490123,0.0108907,0.0101671,0.0058687,0.0281114,0.0226913,0.0203127,0.035423,0,0,0.0822134,0,0.0335104,0.0895913,0.0428715,0.0290668,0.0209595,0.0118325,0.0173748,0.0552528,0.00480041,0.0107647,0.00457241,0.0105913,0.0179007,0.041403,0.0172791,0.019387,0.00592912,0.0666513,0.0835803,0.0372338,0.0410062,0.0154217,0,0,0,0,0,0,0
48,0.0163298,0,0,0,0,0.0404059,0,0,0,0,0,0,0.00419468,0.0177008,0.0111741,0.00923365,0,0,0.0446783,0,0.0352016,0.0261327,0.0395594,0.0161733,0.00618391,0.00848793,0.0187558,0.0597457,0.00334795,0.00611977,0.00489291,0.0121151,0.0110921,0.011267,0.0329218,0.00514562,0.048908,0.0109713,0.0101575,0.00584661,0.0281069,0.0226618,0.0203854,0.0354591,0,0,0.0822131,0,0.0335292,0.0895879,0.0428743,0.0290359,0.0209271,0.0118335,0.0173573,0.0552769,0.00482984,0.0107487,0.00456686,0.0105785,0.0179109,0.041293,0.0172734,0.0194094,0.00595239,0.066647,0.0835766,0.0372693,0.0410238,0.0154194,0,0,0,0,0,0,0
49,0.0163391,0,0,0,0,0.0404173,0,0,0,0,0,0,0.00408693,0.0177333,0.0111811,0.0092284,0,0,0.0446793,0,0.0351353,0.0261323,0.0395506,0.0161402,0.00617151,0.00851476,0.0187639,0.0597391,0.0033031,0.00615209,0.00491418,0.0120732,0.0110826,0.0112489,0.0329202,0.00518737,0.0488745,0.0108901,0.0102086,0.00579603,0.0280943,0.0226678,0.0204187,0.0354945,0,0,0.0822697,0,0.0335496,0.0896039,0.0428711,0.029047,0.0209226,0.0118445,0.0173624,0.0552861,0.00480824,0.0107621,0.00455931,0.0105602,0.0179041,0.0413557,0.0172588,0.0194106,0.00595912,0.0666516,0.0835285,0.0372928,0.0410212,0.0154007,0,0,0,0,0,0,0
50,0.0163669,0,0,0,0,0.0404528,0,0,0,0,0,0,0.00399893,0.0177927,0.0111485,0.00920902,0,0,0.0446559,0,0.0350837,0.0261284,0.0395727,0.0161441,0.00617342,0.00851961,0.0187525,0.0597178,0.00330392,0.00613205,0.00493723,0.0120554,0.0110689,0.0112361,0.0329064,0.00522924,0.0489379,0.010818,0.0102412,0.00578022,0.0280734,0.022688,0.0205247,0.0355481,0,0,0.0822921,0,0.0335596,0.0896442,0.0428498,0.0290432,0.0209525,0.0118579,0.0173796,0.0552987,0.00475414,0.0107862,0.0045697,0.0105487,0.0178943,0.0415103,0.0172527,0.0194123,0.00595342,0.0666663,0.0835492,0.0373061,0.0410533,0.0153897,0,0,0,0,0,0,0
51,0.0163864,0,0,0,0,0.0404436,0,0,0,0,0,0,0.00399348,0.0178223,0.0111161,0.00920376,0,0,0.0445895,0,0.0350878,0.0260871,0.0395681,0.0162885,0.00618438,0.0085128,0.0187335,0.0596905,0.00331492,0.00610233,0.00493322,0.0120621,0.0110605,0.0112268,0.0328798,0.00526241,0.0489929,0.0108064,0.0102313,0.00580537,0.0280521,0.0227096,0.0205802,0.0355429,0,0,0.0823291,0,0.0335132,0.0896619,0.0428388,0.0290246,0.0209511,0.011862,0.0173707,0.0553142,0.00474206,0.0107816,0.00454842,0.0105651,0.0178929,0.0414073,0.0172482,0.0193963,0.0059305,0.0666938,0.0835017,0.037307,0.0410791,0.0153622,0,0,0,0,0,0,0
52,0.0164018,0,0,0,0,0.040438,0,0,0,0,0,0,0.00403023,0.0177862,0.011093,0.00920084,0,0,0.0445617,0,0.0351108,0.0260522,0.0396071,0.0165451,0.00620277,0.00845598,0.0187385,0.0596779,0.00331348,0.00610811,0.00488312,0.0120557,0.0110528,0.0111939,0.0328415,0.00531558,0.0489267,0.0108605,0.0101923,0.00586652,0.0280293,0.0227121,0.0205816,0.0355175,0,0,0.0823382,0,0.0334594,0.0896513,0.0428423,0.0290088,0.0209519,0.0118638,0.0173778,0.0553417,0.00476859,0.0107877,0.00455173,0.010558,0.017868,0.0414186,0.0172271,0.0193684,0.00593826,0.0666898,0.0834621,0.0373292,0.0410814,0.0153547,0,0,0,0,0,0,0
53,0.0163811,0,0,0,0,0.0404429,0,0,0,0,0,0,0.00411866,0.0177234,0.011097,0.00926586,0,0,0.0445358,0,0.0351456,0.0260338,0.0395863,0.0165723,0.00618406,0.00842934,0.0187416,0.059676,0.00326554,0.00605819,0.0048471,0.0120597,0.0110641,0.011195,0.0328329,0.00535,0.0489113,0.0109215,0.0101673,0.00584166,0.028048,0.0227177,0.0205781,0.0355061,0,0,0.0823763,0,0.0335061,0.0896643,0.0428184,0.029031,0.0209633,0.0119016,0.0173719,0.0553349,0.00483674,0.010852,0.00457962,0.0106173,0.0178595,0.0416556,0.0172243,0.0193602,0.00598469,0.0666471,0.0834541,0.0373093,0.0410638,0.0153405,0,0,0,0,0,0,0
54,0.0163664,0,0,0,0,0.0404858,0,0,0,0,0,0,0.00409067,0.0177589,0.0111085,0.00949742,0,0,0.0445512,0,0.0350961,0.0260496,0.0395505,0.0164215,0.00617133,0.00847117,0.0187294,0.0596475,0.00324236,0.00603538,0.00487707,0.0120532,0.0110597,0.0112149,0.0328585,0.00534818,0.048833,0.0108524,0.0101794,0.00578079,0.0280334,0.0227335,0.0205462,0.03553,0,0,0.0824082,0,0.0335063,0.0896723,0.0427898,0.0290596,0.02097,0.0119298,0.0173693,0.0553254,0.00491368,0.010899,0.00458696,0.0106336,0.0178756,0.0417721,0.01724,0.0193862,0.00601617,0.0665974,0.0834518,0.0373006,0.0410952,0.0153022,0,0,0,0,0,0,0
55,0.016403,0,0,0,0,0.040523,0,0,0,0,0,0,0.00409884,0.017757,0.0110937,0.00960674,0,0,0.044506,0,0.0350823,0.0260074,0.0395996,0.0164648,0.00619845,0.00849185,0.0187183,0.0596195,0.00325523,0.00601901,0.00490969,0.0120398,0.011046,0.0112115,0.0328558,0.00533215,0.0488277,0.0108612,0.0101804,0.00580688,0.0279971,0.0227434,0.0204347,0.0355866,0,0,0.0824152,0,0.0334385,0.0897041,0.0427726,0.0290688,0.0209933,0.0119347,0.0173758,0.0553446,0.00484656,0.0108981,0.00458866,0.0106068,0.0178735,0.0417416,0.0172591,0.0194214,0.00602426,0.0665991,0.0834617,0.0373121,0.0411423,0.0152749,0,0,0,0,0,0,0
56,0.0164637,0,0,0,0,0.0405923,0,0,0,0,0,0,0.00404784,0.0177062,0.0110965,0.00954888,0,0,0.044413,0,0.0351366,0.0259202,0.0397141,0.0162764,0.00625767,0.00851206,0.0187462,0.0596396,0.00323834,0.00603435,0.0049455,0.0120258,0.0110133,0.0111938,0.0328557,0.00528487,0.0489312,0.0109707,0.010153,0.00582562,0.0279744,0.0227376,0.0204067,0.0356509,0,0,0.0824171,0,0.0334282,0.0897248,0.0427838,0.0290703,0.0210234,0.0119045,0.0173989,0.0553709,0.00483235,0.0108705,0.00457657,0.010541,0.0178903,0.0416726,0.0172707,0.0194284,0.00599603,0.0666184,0.0834506,0.0373141,0.0412098,0.0152663,0,0,0,0,0,0,0
57,0.016477,0,0,0,0,0.0406725,0,0,0,0,0,0,0.00402928,0.0177212,0.0111143,0.00945627,0,0,0.0443491,0,0.035107,0.0258668,0.0396888,0.0162047,0.0062761,0.00854927,0.01879,0.0596703,0.00321276,0.00605867,0.00498854,0.0120332,0.0110072,0.0112047,0.0328743,0.00525578,0.0489118,0.0109481,0.0101656,0.00583524,0.0279726,0.0227443,0.0204645,0.0356946,0,0,0.0823873,0,0.0334738,0.0897435,0.0427939,0.0290669,0.0210137,0.0118866,0.0174121,0.0553733,0.00491426,0.010864,0.00455323,0.0105266,0.0179169,0.0415783,0.017266,0.0194406,0.00597118,0.0666155,0.0834502,0.0372896,0.0412731,0.0152441,0,0,0,0,0,0,0
58,0.0164851,0,0,0,0,0.0407504,0,0,0,0,0,0,0.00401376,0.0178093,0.0111203,0.00959438,0,0,0.0443515,0,0.0350091,0.0259111,0.039728,0.0163274,0.00630745,0.00856519,0.0188255,0.0596362,0.00322986,0.00608475,0.00499845,0.0120415,0.0110215,0.0112235,0.0328661,0.00524755,0.0488307,0.0108166,0.010216,0.00578941,0.0279748,0.0227516,0.0204414,0.0357229,0,0,0.0823615,0,0.0335133,0.0897419,0.0428156,0.0290701,0.0209776,0.0118717,0.0174374,0.0553657,0.00483965,0.0108534,0.00453624,0.0105638,0.0179283,0.0414473,0.0172663,0.0194399,0.00595474,0.066589,0.0834741,0.0372738,0.0413359,0.0152154,0,0,0,0,0,0,0
59,0.0164889,0,0,0,0,0.0407453,0,0,0,0,0,0,0.00400529,0.0178348,0.0111208,0.00960225,0,0,0.0443422,0,0.0349885,0.0259033,0.0397367,0.0165206,0.00633672,0.00857284,0.0188231,0.0595928,0.00322304,0.006081,0.00499876,0.0120383,0.0110179,0.0112184,0.0328392,0.00525409,0.0488729,0.0107772,0.0102243,0.00574829,0.0279553,0.0227554,0.020494,0.0357159,0,0,0.0823627,0,0.0334478,0.0897193,0.0428049,0.0290677,0.0209499,0.0118912,0.017453,0.0553657,0.00478858,0.0108759,0.00455081,0.010599,0.017934,0.0414973,0.0172559,0.0194244,0.00598277,0.0665968,0.083472,0.0372888,0.0413497,0.0151972,0,0,0,0,0,0,0
60,0.016512,0,0,0,0,0.04074,0,0,0,0,0,0,0.00410595,0.0178143,0.0111011,0.00941742,0,0,0.0443357,0,0.0349955,0.0258697,0.0398987,0.0163277,0.00638918,0.00857479,0.0188777,0.0596045,0.00326069,0.00606311,0.00498213,0.0120187,0.0109937,0.0112003,0.0328393,0.00527426,0.0488084,0.0108125,0.0101983,0.0057779,0.0279873,0.0227644,0.0205804,0.0357537,0,0,0.0823334,0,0.0334281,0.0896954,0.0428221,0.0290635,0.0209194,0.0118842,0.0175068,0.0553749,0.00475339,0.0108623,0.00454746,0.0105697,0.0179233,0.0414709,0.0172584,0.0194221,0.00595834,0.0665769,0.0834535,0.0373211,0.0413641,0.0151963,0,0,0,0,0,0,0
61,0.0165121,0,0,0,0,0.040754,0,0,0,0,0,0,0.00429338,0.0177663,0.0110802,0.00932599,0,0,0.0443129,0,0.0350091,0.0258268,0.0399264,0.0161641,0.00639035,0.00857701,0.0188888,0.0595977,0.0032852,0.00609122,0.00498138,0.0120368,0.0109884,0.0111769,0.0328356,0.00530379,0.0487787,0.0108868,0.0101755,0.00578621,0.0280591,0.0227648,0.0205269,0.0357594,0,0,0.0823573,0,0.0334926,0.0897159,0.0428127,0.0290534,0.0209258,0.0118993,0.01753,0.0553558,0.00475379,0.0108591,0.00456939,0.0105645,0.0179109,0.0415261,0.0172598,0.0194281,0.00596036,0.0665433,0.0834911,0.0373077,0.0413712,0.015179,0,0,0,0,0,0,0
62,0.0164943,0,0,0,0,0.0407852,0,0,0,0,0,0,0.00434241,0.0177577,0.0110895,0.00941048,0,0,0.0442567,0,0.0350407,0.0258081,0.0397746,0.016128,0.00636329,0.00860307,0.0188762,0.0596315,0.00326589,0.00609714,0.00504294,0.0120721,0.011012,0.0111896,0.0328421,0.00532814,0.0488566,0.0109458,0.0101314,0.00572491,0.0281063,0.0227332,0.0205331,0.0357515,0,0,0.0823612,0,0.0335316,0.0897212,0.0427899,0.0290397,0.0209275,0.0119057,0.0175079,0.0553024,0.00474264,0.0108492,0.00457419,0.0105941,0.0179138,0.0414419,0.0172348,0.0194369,0.00598452,0.0665017,0.083514,0.0373005,0.0414054,0.01511,0,0,0,0,0,0,0
63,0.0164722,0,0,0,0,0.04081,0,0,0,0,0,0,0.00427165,0.01785,0.0110905,0.00963513,0,0,0.0442543,0,0.0350287,0.0258384,0.0397084,0.0161457,0.00634675,0.00861808,0.0188604,0.0596543,0.00324503,0.00610488,0.00506466,0.0120601,0.0109906,0.0111973,0.0328386,0.00532302,0.0489574,0.0108365,0.0101388,0.00571961,0.0281183,0.0227264,0.0205497,0.0357125,0,0,0.0823444,0,0.0335192,0.0896926,0.0427773,0.0290531,0.0209674,0.0119353,0.0175037,0.0552518,0.00473383,0.0108792,0.00459704,0.0106372,0.0179112,0.0415903,0.0172397,0.0194343,0.00602179,0.0664815,0.0835012,0.0373001,0.0414226,0.015041,0,0,0,0,0,0,0
64,0.0164617,0,0,0,0,0.0408408,0,0,0,0,0,0,0.00411625,0.0179435,0.0110789,0.00978778,0,0,0.0442833,0,0.0350366,0.0258868,0.0396738,0.0161628,0.00633439,0.00865128,0.0188452,0.0596265,0.00320863,0.00609915,0.00505516,0.0120501,0.0109604,0.0111976,0.0328567,0.00521483,0.0489649,0.0107686,0.0101363,0.00579323,0.0281271,0.0227352,0.0205504,0.0356773,0,0,0.0823223,0,0.0334748,0.089657,0.0427669,0.0290863,0.0209731,0.0119466,0.0175004,0.0552449,0.0047567,0.0108913,0.00456997,0.0106637,0.0179051,0.0415911,0.0172593,0.0194486,0.0060203,0.0664645,0.0834428,0.0373136,0.041431,0.0149926,0,0,0,0,0,0,0
65,0.0164706,0,0,0,0,0.0408779,0,0,0,0,0,0,0.00408326,0.0179822,0.0110653,0.00984135,0,0,0.0443023,0,0.0350987,0.0259321,0.0397435,0.0161961,0.00634331,0.008679,0.018859,0.0594934,0.00320213,0.00603177,0.00506118,0.0120413,0.0109401,0.0111948,0.032868,0.00512759,0.0489429,0.0107571,0.0101337,0.0058375,0.0280991,0.0227366,0.020549,0.0357048,0,0,0.0822997,0,0.0333841,0.0896329,0.0427763,0.0290958,0.0209405,0.0119389,0.0175194,0.0552897,0.00476992,0.0108687,0.00451742,0.0106741,0.0178942,0.0414637,0.0172412,0.0194533,0.00601481,0.0664439,0.0833614,0.0373668,0.0414497,0.0149782,0,0,0,0,0,0,0
66,0.0164961,0,0,0,0,0.0409004,0,0,0,0,0,0,0.0040924,0.0179304,0.0110663,0.00979412,0,0,0.0443201,0,0.0351209,0.0259315,0.0398569,0.0162149,0.0063609,0.00868186,0.0188846,0.0594479,0.00322512,0.00601199,0.00506564,0.0120208,0.0109219,0.0111757,0.0328567,0.00511195,0.0489512,0.0107687,0.0101298,0.00588823,0.0280744,0.0227716,0.0205921,0.0357354,0,0,0.0822619,0,0.033342,0.08963,0.0427834,0.0291047,0.0209532,0.0119639,0.017545,0.0553144,0.00475255,0.0108726,0.00453094,0.0106661,0.0179027,0.0415812,0.0172342,0.0194567,0.00602283,0.0664229,0.0833664,0.0374007,0.0414622,0.0149716,0,0,0,0,0,0,0
67,0.0164917,0,0,0,0,0.0409322,0,0,0,0,0,0,0.00410595,0.0178789,0.0110809,0.00977736,0,0,0.044289,0,0.0351289,0.0259231,0.0397954,0.0161937,0.00633547,0.00867132,0.0188698,0.0594627,0.00320571,0.00606386,0.0050675,0.012014,0.010925,0.0111818,0.0328701,0.00512406,0.0490057,0.0107669,0.0100972,0.00583806,0.0280656,0.0227532,0.0206764,0.0357471,0,0,0.0822308,0,0.0333614,0.0896433,0.0427595,0.0290747,0.0209609,0.0119736,0.0175284,0.0552996,0.00473966,0.0108785,0.00454896,0.0106601,0.017917,0.041675,0.017251,0.0194554,0.00602372,0.066404,0.0835139,0.0373955,0.0414741,0.0149552,0,0,0,0,0,0,0
68,0.0164821,0,0,0,0,0.0409748,0,0,0,0,0,0,0.00410708,0.0178483,0.0110867,0.00980091,0,0,0.044258,0,0.035112,0.0259314,0.0397476,0.0161691,0.00632845,0.00868636,0.0188726,0.0594854,0.00320415,0.00608535,0.00508026,0.0120463,0.0109359,0.0111933,0.0328802,0.00511414,0.0490153,0.0107543,0.0100702,0.00575921,0.0280724,0.0227114,0.0206684,0.0357988,0,0,0.0822025,0,0.0333834,0.0896487,0.0427373,0.0290289,0.02095,0.0119561,0.017512,0.0552775,0.00477089,0.0108873,0.00456833,0.0106356,0.0179211,0.0416314,0.0172624,0.0194464,0.00600712,0.0663586,0.0835552,0.0373895,0.0414915,0.0149229,0,0,0,0,0,0,0
69,0.0165082,0,0,0,0,0.0410277,0,0,0,0,0,0,0.00408786,0.0178799,0.0110851,0.00973646,0,0,0.0442444,0,0.0351182,0.0259043,0.0397575,0.0161442,0.00634818,0.0087011,0.0188807,0.0595018,0.00321341,0.00612338,0.00506662,0.0120783,0.0109648,0.0112125,0.0328965,0.00507151,0.0490377,0.0107252,0.010055,0.00577102,0.0280587,0.0226761,0.020756,0.0358651,0,0,0.0821515,0,0.0333751,0.0896603,0.0427435,0.0289991,0.0209209,0.0119246,0.0175088,0.055288,0.00478058,0.0108532,0.00454886,0.0105579,0.0179323,0.0414214,0.0172657,0.0194402,0.00596697,0.0663187,0.083582,0.0374088,0.0415369,0.0148939,0,0,0,0,0,0,0
70,0.0165519,0,0,0,0,0.0410935,0,0,0,0,0,0,0.0040807,0.0178808,0.0110926,0.00956192,0,0,0.0442657,0,0.0351543,0.0259018,0.0397601,0.016138,0.00636915,0.00871595,0.0188834,0.0595334,0.00324716,0.00608587,0.00507273,0.0120965,0.0109802,0.0112248,0.0329056,0.00500073,0.0491036,0.0107759,0.0100797,0.0058313,0.0280559,0.0226855,0.0207958,0.0359299,0,0,0.0820686,0,0.0333651,0.0896743,0.0427494,0.0289933,0.0209363,0.0119291,0.0175304,0.0553054,0.00479455,0.0108464,0.00455109,0.0105575,0.0179344,0.0414257,0.0172643,0.0194407,0.00594552,0.0662749,0.0835366,0.0374264,0.0415908,0.0148829,0,0,0,0,0,0,0
