Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LASI,LILC,LGTR,
1510,0,0.00827813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327239,0.00762265,0.0163796,0,0,0.0385871,0,0.0344556,0.021329,0.0210254,0.00954618,0.0103405,0.0090215,0,0.0024285,0.0117258,0.0315618,0.00610309,0.00884895,0.00586178,0.0138642,0.0379381,0.0340671,0.0079171,0.0132727,0.0172133,0.0153447,0.0127536,0.0078595,0.00558886,0,0,0.0133063,0,0.0290255,0.0121969,0.0723352,0.011362,0.0102252,0.0264882,0.0164723,0.0150214,0.0175885,0.0481113,0.0260221,0.023881,0.0145098,0.0275131,0.00681665,0.0120387,0.0150628,0.0131875,0.0358077,0.0158131,0.0106789,0.00646158,0,0,0,0.0122648,0.0548878,0.0647636,0
1511,0,0.00829885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326498,0.00767156,0.0159869,0,0,0.0386205,0,0.0344903,0.0213421,0.0209582,0.00954687,0.0103539,0.00887399,0,0.00248785,0.0117323,0.0314643,0.00609726,0.00884866,0.00590629,0.0138742,0.0380309,0.0341073,0.00789848,0.0132827,0.0172293,0.0153268,0.0128083,0.00786799,0.00589723,0,0,0.0132754,0,0.028993,0.0121589,0.0723566,0.0114211,0.010231,0.0265365,0.0164835,0.0150025,0.017608,0.0480813,0.0260587,0.0239194,0.0145362,0.0274746,0.00691688,0.0121116,0.0150894,0.0131845,0.0356609,0.0157781,0.0106756,0.00640163,0,0,0,0.0122676,0.0548877,0.0647408,0
1512,0,0.00832851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328605,0.00767606,0.0153533,0,0,0.0386368,0,0.0345105,0.0213655,0.0209544,0.00957988,0.0104404,0.00887174,0,0.00255299,0.0117139,0.0313352,0.00608559,0.00891581,0.0059462,0.0138911,0.0382508,0.0341197,0.00788248,0.0132814,0.0172806,0.0152884,0.0128537,0.00789187,0.00589523,0,0,0.0132546,0,0.0289847,0.0121818,0.0723716,0.011442,0.0102332,0.0265646,0.0165364,0.0149339,0.0175856,0.0480375,0.0260817,0.0239506,0.0145507,0.0275627,0.00697313,0.0121176,0.0150893,0.013205,0.0354858,0.0157604,0.0106969,0.00643455,0,0,0,0.0123101,0.0549995,0.0646765,0
1513,0,0.00832062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032893,0.00763945,0.0152281,0,0,0.0386704,0,0.0345018,0.0213824,0.0210274,0.00958549,0.0104206,0.00895294,0,0.00245015,0.0117149,0.0313196,0.00612987,0.00889731,0.00599571,0.0139303,0.0381249,0.0341191,0.00787629,0.0132882,0.0173607,0.0152675,0.012868,0.00787721,0.00555548,0,0,0.0132442,0,0.0290116,0.0121943,0.0723559,0.0113723,0.0101963,0.0265711,0.016548,0.014844,0.0176383,0.0480597,0.0260787,0.0239726,0.0145988,0.0277254,0.00689672,0.0121406,0.0151552,0.0132297,0.0352609,0.0157156,0.0106846,0.00651235,0,0,0,0.012353,0.0550442,0.0647532,0
1514,0,0.00832314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328027,0.00757951,0.0154931,0,0,0.038705,0,0.0344959,0.0214018,0.0210985,0.00960779,0.0104342,0.00894651,0,0.00238459,0.0117454,0.0313363,0.00613364,0.00883252,0.00600032,0.0139619,0.0379798,0.0341146,0.0078684,0.0133042,0.0173978,0.0152824,0.0128942,0.00789469,0.00553996,0,0,0.0132728,0,0.0290751,0.0121888,0.072349,0.0113371,0.0101782,0.0265556,0.0166051,0.0147555,0.017627,0.0480902,0.0260688,0.0239829,0.0146722,0.0277799,0.00687044,0.0121316,0.015244,0.0132368,0.0349557,0.0156319,0.0106819,0.00646494,0,0,0,0.0124377,0.0550448,0.0648463,0
1515,0,0.00832509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328726,0.00761133,0.0158563,0,0,0.0387868,0,0.034515,0.0214769,0.0211037,0.00964737,0.010526,0.00890003,0,0.0024587,0.0117969,0.0313151,0.00606682,0.00876557,0.00599455,0.014018,0.0378837,0.0341776,0.00784933,0.0133375,0.0174096,0.0153039,0.0128949,0.00792861,0.00586856,0,0,0.0132819,0,0.0291007,0.0121815,0.0723473,0.0113627,0.0101802,0.026543,0.0166783,0.0147109,0.0176079,0.0480736,0.0260621,0.0239788,0.0147455,0.0278063,0.00686082,0.0120779,0.0152377,0.0132041,0.0347046,0.0155615,0.0106974,0.00633224,0,0,0,0.0125262,0.055109,0.0648556,0
1516,0,0.00830105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329497,0.00763347,0.015589,0,0,0.0388567,0,0.0345436,0.021506,0.0211515,0.00955898,0.0105461,0.00890562,0,0.00246385,0.011699,0.0314124,0.00611341,0.00883553,0.00605298,0.0140044,0.0379872,0.0342341,0.00783318,0.0133622,0.0173988,0.0153025,0.0128537,0.00798492,0.00602574,0,0,0.0132299,0,0.0290914,0.0121499,0.0723485,0.0113351,0.0101728,0.026548,0.0167362,0.0147019,0.017622,0.0480703,0.0260918,0.0239781,0.0147936,0.0278337,0.00687564,0.0121263,0.015272,0.0132084,0.0345133,0.0154897,0.0106902,0.00624495,0,0,0,0.0125977,0.0551452,0.0648386,0
1517,0,0.00824521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328647,0.00765207,0.0156656,0,0,0.0388455,0,0.0345502,0.0214943,0.0212133,0.00950919,0.0104565,0.00894273,0,0.00243359,0.0116802,0.0313885,0.006132,0.00886644,0.0061027,0.0140174,0.0379781,0.0342504,0.00781624,0.0133602,0.0174209,0.0152882,0.0128623,0.00795748,0.00598555,0,0,0.0131835,0,0.0290917,0.0120852,0.0723347,0.0112483,0.0101431,0.0265578,0.0167001,0.0146871,0.0176343,0.0480738,0.0261361,0.0239981,0.014782,0.0278529,0.00686346,0.0121544,0.0153272,0.0132633,0.0342961,0.0153955,0.0106472,0.0062363,0,0,0,0.0126284,0.0550596,0.0648847,0
1518,0,0.00817513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325043,0.00765821,0.0163013,0,0,0.0389175,0,0.034548,0.0215347,0.0212138,0.00959672,0.0102795,0.00897982,0,0.00240398,0.0117778,0.0313379,0.00611452,0.00877545,0.00607238,0.014051,0.0376911,0.0343235,0.00781881,0.0133588,0.0174635,0.0152899,0.0128039,0.00784688,0.00589362,0,0,0.0131832,0,0.0290847,0.012026,0.0723303,0.0112264,0.0101301,0.0265638,0.0165313,0.0146702,0.0176515,0.0480651,0.0261509,0.0240301,0.0148009,0.027841,0.00687559,0.012228,0.0153598,0.0133122,0.0340673,0.015303,0.0105905,0.0062169,0,0,0,0.0126032,0.0549784,0.0649235,0
1519,0,0.00813643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032078,0.00770708,0.0165435,0,0,0.0389791,0,0.034573,0.0215685,0.0212604,0.00972379,0.010171,0.00902031,0,0.00243737,0.0119162,0.0313612,0.00611674,0.00860662,0.00606215,0.0140813,0.0371413,0.0343188,0.00784723,0.0133589,0.017527,0.015293,0.0127912,0.00772537,0.00581471,0,0,0.0132288,0,0.0290884,0.0119707,0.0723505,0.0111359,0.0101867,0.0265664,0.0163464,0.0146379,0.0176303,0.0480637,0.0261312,0.0240435,0.014815,0.0277238,0.006912,0.0122866,0.0153429,0.0133488,0.033911,0.0151976,0.0105325,0.00616713,0,0,0,0.012542,0.0550449,0.0648965,0
1520,0,0.00813353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320038,0.00779962,0.0162381,0,0,0.038963,0,0.034655,0.0216144,0.0213183,0.00978128,0.0101755,0.00902755,0,0.00249633,0.0119812,0.031326,0.00609298,0.00851603,0.00608331,0.0141436,0.0367799,0.0343158,0.00790699,0.0133702,0.0175729,0.0152829,0.0128671,0.00773069,0.00575045,0,0,0.0132282,0,0.0291063,0.0119331,0.0723458,0.0110466,0.0102405,0.0265735,0.0163073,0.0146012,0.0175929,0.0480596,0.0261222,0.0240457,0.0148172,0.0275682,0.00697185,0.0122775,0.015371,0.0133792,0.033833,0.0151495,0.0105126,0.00613217,0,0,0,0.0125237,0.0550958,0.0648715,0
1521,0,0.00823086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032254,0.00783247,0.0155353,0,0,0.0390098,0,0.03469,0.0216333,0.0213983,0.00964154,0.0104651,0.00900023,0,0.00238262,0.0118722,0.031428,0.00616134,0.00860247,0.00612494,0.0141335,0.0368966,0.0344135,0.00792375,0.0134028,0.0175575,0.0152986,0.0129129,0.00783649,0.00569246,0,0,0.0132709,0,0.0291543,0.0119076,0.0723161,0.0111548,0.0102373,0.0265645,0.0165119,0.014551,0.0175151,0.0480685,0.0261033,0.0240472,0.0148378,0.0277014,0.00692379,0.0122102,0.0154184,0.013412,0.0338108,0.0150563,0.0106072,0.00620137,0,0,0,0.012599,0.0552357,0.0648083,0
1522,0,0.00828653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326062,0.00779044,0.0154315,0,0,0.0391325,0,0.0346976,0.0216478,0.0214266,0.00955531,0.0106407,0.00905516,0,0.00231998,0.0117999,0.0314604,0.0061752,0.00872885,0.00616292,0.0140924,0.0373378,0.0345723,0.00789973,0.0134452,0.0175327,0.0153105,0.0128966,0.00789863,0.00559318,0,0,0.0133317,0,0.0291757,0.0119069,0.0722934,0.011212,0.0101806,0.0265684,0.0166606,0.0145424,0.0175234,0.0480639,0.0260974,0.024044,0.0148351,0.0278885,0.00686548,0.0121632,0.0153805,0.0134601,0.0338269,0.0150388,0.0106591,0.006287,0,0,0,0.0126832,0.0552802,0.0648178,0
1523,0,0.00827029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329897,0.0077834,0.0158019,0,0,0.0391766,0,0.0347,0.0216437,0.0214431,0.00948986,0.0105929,0.00909668,0,0.00234905,0.0117294,0.0314121,0.00614942,0.00886282,0.00618803,0.0140873,0.0378387,0.0346089,0.00786929,0.0134706,0.0175057,0.0153227,0.0129081,0.00797217,0.00575896,0,0,0.0134222,0,0.0291456,0.0119223,0.0723232,0.0111587,0.0101544,0.0265791,0.0166977,0.0145831,0.017443,0.0480512,0.0261168,0.0240382,0.0148224,0.027869,0.00687527,0.0120711,0.0153881,0.0135104,0.0338137,0.0150701,0.0106602,0.00624697,0,0,0,0.0127245,0.0552492,0.0648228,0
1524,0,0.00824006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325492,0.00779963,0.0161249,0,0,0.0392034,0,0.0346749,0.0216772,0.0214273,0.0095737,0.0105381,0.00915295,0,0.00239335,0.0117951,0.0313775,0.0061306,0.00873847,0.00614026,0.0141079,0.0374902,0.034589,0.00788205,0.0134673,0.0175007,0.0153322,0.0129077,0.00794687,0.00568469,0,0,0.0134781,0,0.0291302,0.0119421,0.0723684,0.0111397,0.0101808,0.0265898,0.016609,0.0145754,0.0173802,0.0480505,0.0261453,0.02407,0.0147798,0.0276718,0.00694353,0.0120983,0.0154072,0.0135498,0.0337374,0.0150797,0.0106411,0.00617983,0,0,0,0.0126956,0.0552613,0.0647696,0
1525,0,0.00820111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324626,0.00784039,0.0156492,0,0,0.0391379,0,0.0346461,0.0216975,0.0213537,0.00974066,0.0104588,0.00921917,0,0.00253263,0.0118978,0.0312793,0.00603626,0.00863079,0.0061237,0.0141667,0.0373035,0.034514,0.00792623,0.0134765,0.0175181,0.0153514,0.0128934,0.00784455,0.00543811,0,0,0.0135024,0,0.0290741,0.0119368,0.0723626,0.01117,0.0101934,0.0265971,0.0164848,0.01455,0.0173608,0.0480584,0.0261502,0.0240956,0.0147996,0.0276723,0.00688634,0.0121737,0.0154442,0.013566,0.0337079,0.0150984,0.0106093,0.00613522,0,0,0,0.0126135,0.0552952,0.0647404,0
1526,0,0.00815908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325743,0.0078741,0.0154283,0,0,0.039092,0,0.0346679,0.0217115,0.021377,0.00974915,0.0103798,0.00918799,0,0.00253929,0.0118758,0.031301,0.00603944,0.00866651,0.0061762,0.0141831,0.037359,0.0345198,0.00793908,0.0134884,0.0174915,0.0153691,0.0129159,0.00778343,0.00558658,0,0,0.0135523,0,0.0290281,0.0118904,0.0723507,0.0113195,0.0101976,0.0266097,0.0163897,0.0145537,0.0174059,0.0480349,0.0261458,0.0240848,0.0148151,0.0276662,0.00688389,0.012204,0.0154292,0.0135826,0.0336245,0.0150529,0.0105798,0.00603978,0,0,0,0.0125756,0.0552914,0.0647586,0
1527,0,0.00811915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326055,0.0078988,0.01578,0,0,0.0390855,0,0.0346951,0.0217319,0.0214108,0.00971119,0.0103424,0.00917078,0,0.00248809,0.0118698,0.0313476,0.00609011,0.00878394,0.00621147,0.0141958,0.0375121,0.0345843,0.00795287,0.0134901,0.0175115,0.0153948,0.0129782,0.00773961,0.0057193,0,0,0.0136295,0,0.0290118,0.0118769,0.0723364,0.0113918,0.0102027,0.0266041,0.016315,0.0145407,0.0174321,0.0480283,0.0261226,0.024082,0.0147586,0.0276627,0.00689902,0.0121503,0.0154247,0.0136145,0.0335087,0.0149998,0.0105435,0.00598022,0,0,0,0.0125802,0.0552968,0.0648041,0
1528,0,0.00812419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326154,0.00788583,0.0165236,0,0,0.0390947,0,0.0347042,0.0217146,0.0214417,0.00967665,0.0105017,0.00920994,0,0.0024541,0.0118259,0.0313536,0.00610045,0.00896299,0.00623487,0.0141686,0.0378531,0.0345521,0.00796205,0.0134803,0.0175058,0.0154184,0.0130647,0.00778824,0.00564933,0,0,0.0136752,0,0.028989,0.0118999,0.0723419,0.0114356,0.0102044,0.0266042,0.0163798,0.0144948,0.0174378,0.0480411,0.0261138,0.0240892,0.0146873,0.0276109,0.00695139,0.0120483,0.0153493,0.0136304,0.0334108,0.0149622,0.0105607,0.00601172,0,0,0,0.0126301,0.0553655,0.064832,0
1529,0,0.00812705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329287,0.00783936,0.0166169,0,0,0.0390423,0,0.0346966,0.0216894,0.0214487,0.00964392,0.010516,0.00929954,0,0.00243896,0.0117973,0.0313282,0.00607825,0.00902311,0.00628978,0.0141675,0.0383282,0.0345383,0.00797582,0.0134754,0.0174455,0.0154297,0.0131138,0.00787768,0.00537295,0,0,0.0137358,0,0.0289545,0.0119798,0.0723439,0.0114089,0.0101359,0.0265941,0.0164822,0.0144709,0.0174525,0.0480437,0.0261182,0.0240841,0.0146909,0.0276839,0.00692326,0.0120869,0.0153506,0.0136616,0.0333362,0.0149337,0.0105862,0.00614682,0,0,0,0.0127109,0.0553945,0.064896,0
1530,0,0.00809087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329794,0.00782089,0.0162322,0,0,0.0390184,0,0.0346917,0.0216778,0.021427,0.00972271,0.0104215,0.00935847,0,0.00248928,0.0118828,0.0312443,0.00600504,0.00896812,0.00630791,0.0142121,0.0383664,0.0345588,0.00796853,0.0134763,0.0174492,0.01544,0.0130108,0.00782233,0.00524028,0,0,0.0138011,0,0.0289312,0.0120295,0.0723558,0.0112595,0.0101309,0.0266225,0.0164302,0.0144474,0.0175048,0.0480302,0.0261463,0.0241122,0.0147179,0.0275987,0.0070007,0.0121977,0.0153729,0.0137032,0.0332615,0.0149301,0.0105686,0.00621317,0,0,0,0.0126753,0.0553888,0.0649091,0
1531,0,0.00808103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332223,0.00784365,0.0166578,0,0,0.0391184,0,0.034697,0.0217118,0.021458,0.00969805,0.0103526,0.00936656,0,0.00249522,0.0118513,0.0312104,0.00598646,0.00902687,0.0063139,0.014198,0.0386461,0.0346192,0.00796634,0.0134852,0.0174376,0.015466,0.0128863,0.00783209,0.0052806,0,0,0.013837,0,0.0289305,0.012052,0.0723736,0.0112484,0.0101494,0.0266291,0.0164145,0.0144276,0.0174733,0.0480278,0.0261406,0.0241171,0.0147131,0.0275894,0.00697873,0.0121749,0.0153754,0.0137457,0.033166,0.0149137,0.0105766,0.00621713,0,0,0,0.0126812,0.0554117,0.0649224,0
1532,0,0.00808717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332786,0.00790753,0.0170153,0,0,0.0391421,0,0.0347286,0.0217697,0.0215025,0.00967148,0.0103789,0.00939138,0,0.00250253,0.0118198,0.0313095,0.00600772,0.00902121,0.00631549,0.0142388,0.0385859,0.0346353,0.00797958,0.0135219,0.0174652,0.0155012,0.0128788,0.00782392,0.00531383,0,0,0.0138853,0,0.0289322,0.012104,0.0723764,0.0112116,0.010161,0.0266114,0.0163892,0.0143634,0.0174001,0.0480614,0.0261105,0.0241048,0.0147087,0.0277238,0.00693137,0.0121545,0.0154033,0.0137684,0.0330208,0.0148915,0.0105762,0.00619913,0,0,0,0.0126946,0.0555093,0.0648922,0
1533,0,0.00804257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344129,0.0079162,0,0,0,0.0390902,0,0.0347433,0.0218247,0.0216844,0.00961276,0.0102912,0.00943062,0,0.00261896,0.0116613,0.0311633,0.00598725,0.00949087,0.00665954,0.0143932,0.039699,0.0346313,0.00803342,0.0135457,0.0174617,0.0155359,0.0128776,0.00781388,0.00533381,0,0,0.0138795,0,0.0289201,0.0121081,0.0723874,0.0112716,0.010119,0.026613,0.0163517,0.0143389,0.0174017,0.0480567,0.0261188,0.0241057,0.0146984,0.0277146,0.006959,0.012163,0.0153999,0.0137512,0.0328797,0.014856,0.0105067,0.0061798,0,0,0,0.012755,0.0555959,0.0649842,0
1534,0,0.00806523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341876,0.00790948,0.017237,0,0,0.039038,0,0.0347381,0.0218754,0.0214884,0.00973643,0.0103141,0.00947399,0,0.00267774,0.011767,0.0311998,0.00586209,0.00936901,0.0064099,0.0143062,0.0394741,0.0345996,0.00806113,0.0136083,0.0173645,0.0155592,0.0128531,0.0078707,0.00528258,0,0,0.0139472,0,0.028962,0.0120464,0.0724025,0.0112473,0.0100943,0.0266419,0.0164405,0.0142753,0.0174568,0.0480341,0.0261626,0.0241154,0.014691,0.027556,0.00699053,0.0121626,0.0152997,0.0137856,0.0328315,0.0148588,0.010545,0.00616472,0,0,0,0.0127877,0.0554814,0.0649905,0
1535,0,0.00802459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034831,0.00774453,0,0,0,0.0391816,0,0.0346002,0.0219076,0.0218809,0.00940417,0.0102787,0.00956501,0,0.00253159,0.011475,0.031265,0.00609395,0.00976275,0.00686979,0.0143902,0.0402294,0.0347978,0.00796641,0.0135897,0.0173138,0.0155769,0.0128009,0.00787755,0.00534756,0,0,0.0139179,0,0.0289411,0.011879,0.0724164,0.0112683,0.0100419,0.026641,0.0164465,0.0142803,0.0174516,0.0480355,0.0261427,0.024102,0.0146728,0.0275685,0.0069356,0.0120656,0.0152524,0.0137915,0.0328509,0.0149029,0.0104932,0.00621926,0,0,0,0.0129148,0.0555939,0.0650522,0
1536,0,0.00807119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343592,0.00768701,0.017239,0,0,0.0393319,0,0.0345611,0.0219933,0.0216879,0.00952521,0.0103826,0.00960978,0,0.00253663,0.011632,0.0312697,0.00601696,0.00939794,0.0066079,0.0143249,0.0396893,0.0349682,0.00792217,0.0135958,0.0172901,0.0156086,0.0128041,0.00788413,0.00532534,0,0,0.0140225,0,0.0289835,0.0119016,0.072401,0.0113892,0.0100412,0.0266327,0.0165118,0.0142012,0.017443,0.0480678,0.0261173,0.0240809,0.0146227,0.0277784,0.0068542,0.0120027,0.0152217,0.0138453,0.0328425,0.0149644,0.0105525,0.00621312,0,0,0,0.012892,0.05559,0.065021,0
1537,0,0.00801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349576,0.00767796,0,0,0,0.0394301,0,0.0345476,0.0220799,0.0219552,0.00941829,0.010293,0.0096494,0,0.00248563,0.0115381,0.0310868,0.00610484,0.00972896,0.00696272,0.0144837,0.0403983,0.0350516,0.00794536,0.0135972,0.0173508,0.0156474,0.0128854,0.00776475,0.00531124,0,0,0.0140455,0,0.0289684,0.0119859,0.0723792,0.011333,0.010011,0.0266024,0.0163345,0.0141993,0.0174584,0.0480704,0.0260852,0.0240814,0.0145462,0.0278704,0.00685229,0.0120268,0.0152882,0.0138378,0.0328135,0.0149858,0.0104562,0.00621754,0,0,0,0.0128866,0.0556839,0.0650734,0
1538,0,0.00801197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344978,0.00770298,0.017291,0,0,0.0394552,0,0.0345709,0.0221545,0.021841,0.00945023,0.0102749,0.00968044,0,0.00238188,0.0116124,0.0311806,0.00607683,0.00948202,0.00666026,0.0143863,0.0399012,0.0351136,0.00796595,0.0136519,0.0173048,0.0156553,0.012882,0.00774835,0.00531961,0,0,0.0141819,0,0.0289741,0.012177,0.0723944,0.01136,0.0100373,0.0265948,0.0162848,0.0141605,0.0174604,0.048049,0.0261004,0.0240934,0.0145464,0.0277972,0.00688824,0.0120167,0.015276,0.0138675,0.0327986,0.0149765,0.0104773,0.00617517,0,0,0,0.0128096,0.0555924,0.0650738,0
1539,0,0.00797755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345898,0.0077022,0.0173582,0,0,0.0394849,0,0.0345646,0.0221763,0.0219635,0.00933317,0.0101687,0.00969242,0,0.00227879,0.0114888,0.0312368,0.0061411,0.00953086,0.00670412,0.0143973,0.0399056,0.035237,0.00796607,0.0136727,0.0172735,0.0156698,0.0128373,0.00779266,0.00537716,0,0,0.0142354,0,0.0289555,0.0122103,0.0724264,0.0113673,0.0100459,0.0265836,0.0162683,0.0141447,0.0174314,0.0480507,0.0261012,0.0240689,0.0145728,0.0276661,0.00694208,0.0119055,0.0152509,0.0138611,0.032803,0.014938,0.0104504,0.00614928,0,0,0,0.0128378,0.0555995,0.0650895,0
1540,0,0.00799123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346838,0.00770255,0.0174429,0,0,0.0395401,0,0.0345612,0.0222037,0.0220388,0.00924307,0.0102241,0.00968639,0,0.00217564,0.0113788,0.0312909,0.00619326,0.00958738,0.00676756,0.014423,0.0399184,0.0352933,0.00795584,0.0136892,0.0172656,0.0157036,0.0128711,0.00784095,0.00541483,0,0,0.0143169,0,0.0289342,0.0122367,0.072431,0.0114898,0.0100322,0.0265625,0.0163421,0.0141178,0.0173661,0.0481043,0.0260577,0.0240287,0.0145683,0.0277504,0.00681801,0.0118815,0.0152386,0.013883,0.032797,0.0149577,0.0104584,0.0061561,0,0,0,0.0129237,0.05567,0.0651036,0
1541,0,0.00797566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347861,0.00772779,0.0175436,0,0,0.0396314,0,0.0345564,0.0222447,0.0221142,0.00919121,0.0102392,0.00969789,0,0.00216919,0.0112971,0.0312283,0.00619793,0.00964082,0.0068369,0.0144698,0.0399881,0.0353163,0.00795384,0.0137173,0.0172506,0.0157307,0.0128606,0.00784467,0.00540602,0,0,0.0144307,0,0.0289095,0.0122915,0.0724296,0.0115099,0.0100439,0.0265561,0.0163406,0.0140844,0.0173256,0.0480721,0.0260174,0.0240026,0.0145469,0.0277572,0.00676813,0.0119572,0.0152122,0.0139217,0.0328004,0.015021,0.010446,0.00616244,0,0,0,0.0129516,0.0557125,0.0651007,0
1542,0,0.00795968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347619,0.0077962,0.0176208,0,0,0.0397974,0,0.0345714,0.0223264,0.0222255,0.00909292,0.0102106,0.00971094,0,0.00213166,0.0112071,0.0312772,0.00623009,0.00968818,0.00690006,0.0145049,0.0400376,0.0353196,0.00798493,0.0137363,0.0171952,0.0157786,0.0128857,0.00789605,0.00539885,0,0,0.0145244,0,0.0288509,0.0123487,0.0724499,0.0116178,0.0100538,0.0265446,0.0163312,0.0140502,0.0173109,0.0480277,0.0259946,0.0239605,0.0145492,0.0275993,0.00690293,0.0119769,0.0151286,0.0139462,0.0328117,0.0150643,0.01042,0.00615495,0,0,0,0.0130149,0.055725,0.0651444,0
1543,0,0.00788677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354276,0.00791877,0,0,0,0.0398251,0,0.0346254,0.0223902,0.0225391,0.00884723,0.0100229,0.0097533,0,0.00211539,0.0109495,0.0313034,0.00635394,0.0101094,0.00730741,0.0146766,0.0408042,0.0353001,0.00803574,0.0137561,0.0171608,0.0158057,0.0128845,0.00785687,0.00537804,0,0,0.0145186,0,0.0287276,0.0123429,0.0724592,0.0116588,0.0100291,0.0264925,0.0161999,0.0140907,0.0172545,0.047999,0.0259672,0.0239272,0.0144755,0.0275611,0.00695941,0.0120242,0.0150923,0.013897,0.0329104,0.0150377,0.0103261,0.00616619,0,0,0,0.0130618,0.0558281,0.0652032,0
1544,0,0.00789458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349171,0.00798027,0.0178504,0,0,0.0398388,0,0.0346779,0.0224122,0.022351,0.00882749,0.00989985,0.00978476,0,0.00202994,0.0110064,0.0313824,0.00629691,0.0098709,0.00706654,0.0146258,0.0402468,0.0353668,0.00805711,0.0137899,0.017136,0.0158377,0.0128885,0.00780434,0.00535798,0,0,0.0146713,0,0.0287038,0.0124033,0.0724673,0.0117396,0.0100153,0.0264455,0.0161392,0.0140666,0.017241,0.0480199,0.0259398,0.023888,0.0143796,0.0276011,0.00685274,0.0121157,0.0150144,0.0139331,0.0329619,0.015018,0.0103257,0.00614219,0,0,0,0.0129842,0.0557588,0.0652011,0
1545,0,0.00784142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350018,0.00795296,0.0178664,0,0,0.0398937,0,0.0346816,0.0224175,0.0223813,0.00869871,0.00972515,0.00982112,0,0.00198123,0.0109345,0.0313265,0.00633379,0.00995234,0.0071666,0.0147282,0.0402663,0.0354318,0.00806408,0.013807,0.017132,0.015843,0.0128839,0.007733,0.00535904,0,0,0.0147712,0,0.0286537,0.0124381,0.0725008,0.0118189,0.0100023,0.0264123,0.0159709,0.0140877,0.0172807,0.0480284,0.0259228,0.0238717,0.0142945,0.0275794,0.00668954,0.0120993,0.0150713,0.0139468,0.032998,0.0150429,0.0102462,0.00611662,0,0,0,0.0128974,0.0557626,0.0652241,0
1546,0,0.00778341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350931,0.00792722,0.0175084,0,0,0.0400159,0,0.0346555,0.0224148,0.0224159,0.00851618,0.00965286,0.00987973,0,0.00195074,0.0108231,0.0313221,0.00640059,0.0100407,0.0072542,0.0147996,0.0402996,0.0354029,0.0080543,0.0137964,0.0171198,0.0158458,0.0128429,0.00772911,0.00525216,0,0,0.0148983,0,0.0285902,0.012504,0.0725105,0.0119008,0.0100156,0.0263682,0.01585,0.0140761,0.0173106,0.0480049,0.0258695,0.023832,0.0142351,0.0275587,0.00665033,0.0119342,0.0151435,0.0139899,0.0330202,0.0151055,0.0101845,0.00612341,0,0,0,0.0128695,0.0558311,0.0652363,0
