Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
296,0.0172474,0.0755285,0.0259413,0,0.0183043,0.066494,0.0480913,0,0.0440508,0.0549399,0.0242114,0.0372667,0.021506,0.0308549,0.0623217,0.0365383,0.062046,0.0594091,0.0223867,0.0623144,0.0663177,0.0366903,0.0398854,0.0233303,0.0221593,0.0116705,0.0256117,0.0197202,0,0.0151597,0.0470773,0.0360879,0.0320536,0,0.0361002,0.0781208,0.0283936,0.0394332,0.0336749,0,0.0615497,0.0190192,0.0466823,0.0597923,0.0405987,0.0119858,0.0335692,0.0175025,0.0165403,0.0562306,0.0290759,0.0118949,0.0304851,0.0770269,0.0551897,0,0,0,0
297,0.017526,0.0753099,0.0256771,0,0.0184783,0.0675531,0.0480843,0,0.0438534,0.0547232,0.0241648,0.0374237,0.0213671,0.0312389,0.0626991,0.0358623,0.0616333,0.0591284,0.0224166,0.0620504,0.0661469,0.0364851,0.0395174,0.0235118,0.0224399,0.0116609,0.0255786,0.0202462,0,0.0172686,0.0463771,0.036263,0.0321757,0,0.0359954,0.0780592,0.0308534,0.03865,0.0332156,0,0.0617622,0.0196869,0.0475772,0.0606784,0.0408931,0.0125386,0.0336055,0.0170982,0.0172723,0.0614569,0.0290211,0.0119414,0.0303751,0.0766983,0.0554135,0,0,0,0
298,0.0177774,0.0751828,0.0256565,0,0.0186163,0.0686926,0.0478742,0,0.0437883,0.0545882,0.0240867,0.0375062,0.021083,0.0312967,0.0629378,0.0352968,0.0612491,0.0589595,0.0226194,0.0617975,0.0659534,0.0362844,0.0388978,0.0230245,0.0226404,0.0116674,0.0254178,0.0217321,0,0.0189282,0.0457445,0.0363928,0.0321699,0,0.0359045,0.0780812,0.0331819,0.0381565,0.0329281,0,0.0618755,0.0201461,0.0483486,0.0614511,0.0411865,0.0132321,0.0334276,0.0167819,0.0179014,0.0660946,0.0291042,0.0119227,0.0302024,0.0764879,0.0556323,0,0,0,0
299,0.0179701,0.0752132,0.0260847,0,0.0186244,0.0696771,0.0474346,0,0.0437822,0.0545158,0.0240378,0.0376175,0.0209312,0.0311413,0.0630132,0.0348754,0.060931,0.0588358,0.022873,0.061736,0.065919,0.036211,0.038715,0.0221536,0.0227504,0.0116568,0.0251982,0.0212224,0,0,0.0451517,0.0365566,0.0318114,0,0.0357111,0.0782287,0.0358356,0.0378512,0.0322815,0,0.0616202,0.0204996,0.0486806,0.0619467,0.0413834,0.0147505,0.0330561,0.0160977,0.0192185,0.067322,0.0293459,0.0118694,0.0299619,0.0763884,0.056136,0,0,0,0
300,0.0182765,0.0752171,0.0266915,0,0.0185603,0.070957,0.0468742,0,0.043883,0.0541311,0.0237783,0.0378279,0.0206536,0.0309246,0.0629382,0.0346448,0.0607699,0.0588321,0.02312,0.061604,0.0658401,0.0361805,0.0387433,0.021142,0.0227276,0.0116794,0.0249977,0.0246039,0,0.0193693,0.0442813,0.0366751,0.0314245,0,0.035597,0.0781046,0.0347889,0.0374332,0.0333821,0,0.0613996,0.0208268,0.0496186,0.0627847,0.041674,0.0140285,0.0324868,0.0168301,0.017938,0.0712077,0.0295702,0.0118131,0.0296596,0.0763239,0.0564048,0,0,0,0
301,0.018608,0.0752471,0.0274747,0,0.0184875,0.072154,0.046276,0,0.0439473,0.0538961,0.0233921,0.0379578,0.0204651,0.0307902,0.0627971,0.0344104,0.060412,0.0587935,0.0233766,0.0614428,0.0657494,0.0361884,0.0386022,0.020054,0.0226459,0.0117324,0.024819,0.0251125,0,0.0195078,0.0437239,0.0366925,0.0310473,0,0.0355833,0.0779757,0.0350927,0.0369502,0.0339396,0,0.0611395,0.0212352,0.0501283,0.0634029,0.0420115,0.0144465,0.0318794,0.0167201,0.0180338,0.0722234,0.029823,0.0117862,0.0293554,0.0762956,0.0565948,0,0,0,0
302,0.0187218,0.0752832,0.0283277,0,0.0184741,0.0733571,0.0457959,0,0.0441215,0.0536859,0.0229248,0.0380745,0.0203356,0.0306163,0.062691,0.0341709,0.0599052,0.0587226,0.0236837,0.0612859,0.0656702,0.036227,0.0383089,0.019213,0.022441,0.0117718,0.0247114,0.025226,0,0.0196037,0.0432817,0.0367215,0.030728,0,0.0356199,0.0779162,0.0351359,0.0364343,0.0343721,0,0.0608984,0.0218095,0.0505535,0.0639456,0.0424249,0.0147732,0.0314319,0.0164308,0.0181931,0.0725418,0.0300805,0.011782,0.029054,0.0763044,0.0567281,0,0,0,0
303,0.0188051,0.0754063,0.0289242,0,0.0185787,0.074539,0.0455238,0,0.0443898,0.0535038,0.0225051,0.0381901,0.0201859,0.0304637,0.0626791,0.033898,0.0596591,0.0586629,0.0239461,0.0611193,0.0655877,0.0362942,0.03811,0.018341,0.0222309,0.0118741,0.0246271,0.0252536,0,0.0198357,0.0429184,0.0367006,0.0305155,0,0.035634,0.077949,0.034928,0.0358775,0.0346252,0,0.0606363,0.0223923,0.050904,0.0644065,0.0427777,0.0149233,0.0311807,0.0162075,0.018354,0.0726096,0.0302477,0.0117555,0.0288139,0.0764024,0.0568608,0,0,0,0
304,0.0190398,0.0755253,0.0293707,0,0.0187243,0.0755737,0.0454076,0,0.0447383,0.0532511,0.0220888,0.0383444,0.0200006,0.030458,0.0627284,0.0335685,0.0593486,0.058586,0.0241172,0.0609538,0.0655092,0.0363819,0.0379909,0.01744,0.0220471,0.0119886,0.0246576,0.0252033,0,0.0202968,0.0425981,0.0365358,0.0304518,0,0.0356427,0.0780336,0.0347614,0.0352634,0.0346721,0,0.0604348,0.0229,0.0513097,0.0647996,0.0430363,0.0149993,0.0310881,0.0161902,0.0185143,0.0724536,0.0302863,0.0117113,0.0286445,0.0765176,0.0569617,0,0,0,0
305,0.0191977,0.0755593,0.0296727,0,0.0188062,0.0763656,0.045268,0,0.0449403,0.0529718,0.0217305,0.0386619,0.0198649,0.0308307,0.0629533,0.0331009,0.0589881,0.0584049,0.0240366,0.0608943,0.0655008,0.0364964,0.0376653,0.0165353,0.0221944,0.0120868,0.0247432,0.0247275,0,0.0207543,0.0423678,0.0362051,0.0304145,0,0.0356785,0.0779729,0.0348091,0.0349521,0.0346378,0,0.060329,0.023315,0.0517966,0.0651431,0.0431509,0.0149194,0.0310474,0.0160203,0.0184434,0.071912,0.0301954,0.0117186,0.0285229,0.0766972,0.0569132,0,0,0,0
