Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
243,0.0154954,0.0574004,0.0508375,0,0.0132009,0.0496707,0.0231451,0,0.0429956,0.0660073,0.033787,0.0159386,0.0232499,0.0465125,0.0298664,0.0239956,0.0518875,0.0557397,0.026579,0.0533449,0.0586219,0.0250055,0.0334716,0.022336,0.029689,0.0138487,0.0128956,0.0197853,0,0.0212088,0.0497271,0.0415008,0.0192099,0,0.0319661,0.0708441,0.0114234,0.0173834,0.0364906,0.0456126,0.0381507,0.0161665,0.0403399,0.0483417,0.0381122,0.0241423,0.0255294,0,0.0316545,0.0231547,0.034294,0.00990799,0.0239891,0.052148,0.0490791,0,0,0,0
244,0.0158458,0.0568602,0.0471082,0,0.012384,0.0481172,0.0232983,0,0.0433221,0.06552,0.0333365,0.0156012,0.0229268,0.0475324,0.0302667,0.0249393,0.0527904,0.0567022,0.0268138,0.052428,0.0574427,0.0240561,0.0335389,0.0172283,0.029573,0.0139593,0.0130803,0.0182988,0,0.0211726,0.0488624,0.0421964,0.0200575,0,0.0321903,0.0703394,0.0107853,0.018063,0.0363897,0.0462388,0.0389929,0.0161773,0.0397658,0.048405,0.0381551,0.0239928,0.0249072,0.00639442,0.0315759,0.0239394,0.0335887,0.0100722,0.0245468,0.0514229,0.0493024,0,0,0,0
245,0.015736,0.0568046,0.0435171,0,0.0114237,0.0467701,0.0237441,0,0.0436697,0.0652962,0.0328247,0.0156995,0.0228426,0.0483282,0.0307585,0.0260241,0.0537956,0.057742,0.0271821,0.051797,0.05638,0.0233936,0.0338593,0.0122559,0.0290378,0.0138738,0.0135076,0.0176234,0,0.0213736,0.0484156,0.0420119,0.0212053,0,0.0325681,0.0697244,0.0101722,0.0186131,0.0363346,0.0462557,0.0400377,0.0158215,0.0394682,0.048487,0.0378963,0.0240211,0.0248921,0.00686549,0.0314632,0.0240181,0.0326312,0.0102215,0.025286,0.0512486,0.0497586,0,0,0,0
246,0.0158139,0.056671,0.0402791,0,0.0105695,0.0456925,0.0243171,0,0.0439416,0.0652551,0.0321991,0.0158662,0.0227531,0.0489359,0.0313634,0.0272573,0.0549365,0.0588674,0.0276029,0.0513333,0.0554753,0.0229839,0.0341083,0.00969356,0.0286816,0.0138529,0.0138261,0.0177798,0,0.0215948,0.0482343,0.0418377,0.0221839,0,0.0328983,0.0691253,0.00985575,0.0192622,0.0358585,0.0463469,0.0409491,0.0154377,0.0394902,0.0486503,0.0374791,0.023897,0.0255269,0,0.031276,0.0235831,0.0318086,0.0103336,0.0259238,0.0509862,0.0503303,0,0,0,0
247,0.0162021,0.0562463,0.0371629,0,0.00988872,0.0446868,0.0248161,0,0.0441373,0.0653328,0.031929,0.0158848,0.022717,0.0494093,0.031857,0.0287522,0.0562282,0.0598818,0.0278528,0.0510382,0.0548966,0.0227973,0.0344653,0.0124469,0.0286807,0.013943,0.0139369,0.0169996,0,0.0217069,0.0482141,0.0421068,0.0227159,0,0.0329731,0.0686096,0.00970797,0.0202102,0.0358631,0.0470395,0.0414944,0.0152578,0.0394622,0.0487353,0.0373453,0.0237164,0.0256794,0,0.0313014,0.0241656,0.0314274,0.0103603,0.02625,0.0503764,0.0507927,0,0,0,0
248,0.0163639,0.0558733,0.0337905,0,0.0090345,0.0437289,0.0252908,0,0.0442855,0.0654544,0.0329789,0.0160351,0.0227759,0.0496917,0.0323581,0.0304129,0.0574345,0.0606497,0.0279082,0.0510369,0.0546768,0.0230395,0.0348901,0.0185381,0.0288298,0.013999,0.0140248,0.0163483,0,0.0217102,0.0485375,0.0422051,0.0229986,0,0.0330303,0.0684035,0.00982388,0.0208405,0.035706,0.0476497,0.0418925,0.0149458,0.0395307,0.0486545,0.0372733,0.0236363,0.0258209,0,0.0312938,0.0248676,0.0311947,0.0104052,0.0264497,0.0498707,0.0513132,0,0,0,0
249,0.0162699,0.0555689,0.0306799,0,0.00902455,0.0428231,0.0254053,0,0.0441848,0.0651043,0.0352067,0.0164846,0.0226022,0.0500766,0.0328507,0.031598,0.0583622,0.0612528,0.0279557,0.0515645,0.0550602,0.0239199,0.0354254,0.0259773,0.0289913,0.013989,0.0140619,0.0158492,0,0.0216517,0.0491707,0.0423752,0.0231919,0,0.0329407,0.0684041,0.0100735,0.0210321,0.0351898,0.0479816,0.0421108,0.0145972,0.0396495,0.0485095,0.0372627,0.0235833,0.0258868,0,0.0312978,0.0255241,0.0311183,0.0104385,0.026371,0.0494906,0.051768,0,0,0,0
250,0.0163111,0.0554536,0.0292754,0,0.0107712,0.0423173,0.0252772,0,0.043847,0.0645003,0.0376145,0.0171147,0.0216006,0.050385,0.033267,0.0325458,0.0585609,0.0616476,0.0282501,0.0528273,0.0563213,0.0255514,0.0362556,0.0335484,0.0291873,0.0138808,0.013985,0.0156126,0,0.021601,0.0499682,0.0423756,0.0229836,0,0.0326765,0.0683289,0.010432,0.0209753,0.0345175,0.0476576,0.0418677,0.014472,0.0397931,0.0484177,0.0374945,0.0235538,0.0257953,0,0.0314293,0.0258849,0.0313566,0.0104199,0.0260459,0.0492872,0.0520111,0,0,0,0
251,0.0164621,0.0554304,0.0298594,0,0.0122903,0.0416288,0.0252326,0,0.043595,0.06367,0.0395156,0.0177789,0.0213274,0.0504566,0.0335625,0.033569,0.0589091,0.0620601,0.0284348,0.0540491,0.057344,0.026883,0.0374774,0.0388152,0.0293735,0.0137959,0.0139098,0.0156503,0,0.0216123,0.0507197,0.0422582,0.0226413,0,0.0323949,0.0681316,0.0107988,0.0208719,0.0340745,0.0471407,0.0415915,0.0144051,0.0399585,0.048311,0.0378251,0.0236233,0.0255755,0,0.0316196,0.0258998,0.0316574,0.0103339,0.0257677,0.0492222,0.0521989,0,0,0,0
252,0.0165177,0.0554736,0.0300327,0,0.0123762,0.0407072,0.0251746,0,0.0434425,0.0632988,0.0410438,0.0183152,0.021741,0.0506123,0.0337192,0.0341815,0.0593062,0.0623999,0.0284684,0.055039,0.0579747,0.0276764,0.0388014,0.0423205,0.0295885,0.0137643,0.0138358,0.0149956,0,0.0218161,0.0513334,0.0421999,0.0222993,0,0.0322601,0.0678947,0.0109269,0.0209814,0.0344047,0.0470628,0.0412609,0.0144778,0.0398995,0.0482271,0.0382148,0.0238972,0.0248212,0.00761889,0.0319644,0.026266,0.031944,0.0102697,0.025468,0.049262,0.0522648,0,0,0,0
253,0.016961,0.0557028,0.0296901,0,0.0117943,0.0399228,0.0249056,0,0.0432893,0.0629921,0.0422733,0.0186621,0.0222875,0.0508943,0.0338341,0.0344249,0.0596334,0.0626927,0.0284976,0.0559299,0.0585902,0.0283674,0.039975,0.0449187,0.0297056,0.0137193,0.0137747,0.015532,0,0.0218978,0.0519246,0.0421373,0.021977,0,0.0321739,0.0676892,0.0109851,0.0209648,0.0341577,0.0470299,0.0408193,0.0146208,0.0398708,0.048209,0.0384929,0.0239823,0.0245595,0.00779403,0.0320932,0.025536,0.0322233,0.0102478,0.0251647,0.0494634,0.0522798,0,0,0,0
254,0.0173214,0.0559886,0.030146,0,0.0114089,0.0389897,0.0246556,0,0.0432033,0.0625754,0.0431908,0.0188378,0.0230831,0.0510386,0.0339296,0.0348429,0.059926,0.0629525,0.0284458,0.0567073,0.0590588,0.0289999,0.0411668,0.0467874,0.0297865,0.0137054,0.0137133,0.0161578,0,0.0220355,0.0525741,0.0420911,0.0218266,0,0.0321448,0.0675229,0.0108993,0.0210515,0.034038,0.0468405,0.0405921,0.0147666,0.039652,0.048158,0.0387606,0.0240753,0.0243662,0.00791508,0.0322132,0.0245656,0.0324046,0.0102292,0.0250084,0.0497344,0.0522337,0,0,0,0
255,0.0173543,0.0562746,0.0308589,0,0.0115911,0.0383815,0.0243207,0,0.0432753,0.062588,0.0436831,0.0193696,0.0233678,0.0510601,0.0339461,0.0353913,0.0602565,0.0633089,0.0285217,0.0575181,0.0596987,0.0297834,0.0420536,0.0483279,0.0299568,0.0137971,0.0136954,0.0168942,0,0.0221554,0.0531198,0.042049,0.0217085,0,0.0321759,0.0674371,0.0107837,0.0211006,0.034012,0.0465208,0.0404391,0.0150158,0.0392427,0.0480836,0.0391238,0.0241666,0.0243177,0.00808599,0.0324034,0.0233739,0.0325669,0.0102416,0.0248386,0.0500749,0.051943,0,0,0,0
256,0.0172064,0.0556519,0.0312034,0,0.0118282,0.0382108,0.0242353,0,0.0435267,0.0628706,0.0438138,0.0201216,0.0231192,0.0508365,0.0351739,0.0361438,0.0607507,0.0638079,0.0287682,0.0581032,0.0603254,0.0304096,0.0425202,0.0493381,0.0302597,0.0139135,0.013675,0.017658,0,0.0222846,0.0538019,0.0424283,0.021881,0,0.0323622,0.0674236,0.0106159,0.0211706,0.0339987,0.0457111,0.0403207,0.0153214,0.0387456,0.0478637,0.0394282,0.0242726,0.024434,0.00832564,0.0326527,0.0222011,0.0323332,0.010289,0.0249469,0.0499998,0.0513741,0,0,0,0
257,0.0164574,0.0557204,0.0313926,0,0.0117059,0.0376969,0.0240318,0,0.0437524,0.0632895,0.0439381,0.0207101,0.0232461,0.0511624,0.0353235,0.0366388,0.0611675,0.0640531,0.0287466,0.0584558,0.060634,0.030734,0.0430156,0.0498181,0.0304584,0.0140777,0.0137388,0.018606,0,0.0223437,0.0540959,0.0423977,0.0220593,0,0.0324612,0.0675002,0.0102942,0.0214056,0.033788,0.0456057,0.0404127,0.0156606,0.0382489,0.0477143,0.0397049,0.0243365,0.0246403,0.00863296,0.0329608,0.0207497,0.0323404,0.0102755,0.0249651,0.0502314,0.0506608,0,0,0,0
258,0.0167358,0.0559513,0.0315374,0,0.0116793,0.037315,0.0239407,0,0.0438709,0.0637125,0.0440342,0.0212972,0.0232204,0.0515677,0.0352436,0.037271,0.0615381,0.0642325,0.0287066,0.0587399,0.0608661,0.0310221,0.0434136,0.050114,0.0306293,0.0141013,0.0138154,0.0195805,0,0.0224153,0.0543581,0.0422795,0.0222053,0,0.032534,0.0676093,0.0100269,0.0216514,0.033474,0.0453963,0.0404268,0.0160274,0.0376734,0.0476137,0.040067,0.0244468,0.0248,0.00900984,0.0332184,0.0193401,0.0323147,0.0102705,0.0249533,0.0505456,0.0501674,0,0,0,0
259,0.016839,0.0561085,0.03169,0,0.0118185,0.0370674,0.0238724,0,0.0439579,0.0640309,0.0442136,0.0218145,0.0230768,0.0517646,0.0350645,0.0378325,0.0619833,0.0643676,0.0286481,0.0590559,0.0610858,0.0314017,0.0437698,0.0503862,0.0307288,0.0141504,0.0138233,0.0204948,0,0.0225064,0.0546523,0.0422926,0.022376,0,0.0325839,0.0676587,0.0099778,0.0221067,0.0330402,0.0451767,0.0405033,0.0163039,0.0371151,0.0477073,0.0403933,0.0245617,0.0248794,0.00933779,0.0334411,0.0181491,0.032226,0.0102713,0.0249418,0.0508405,0.0499328,0,0,0,0
260,0.0165198,0.0561834,0.0318226,0,0.0120499,0.0353144,0.0238613,0,0.0439532,0.0646414,0.0444186,0.0219737,0.0230005,0.0496698,0.0339853,0.0386892,0.0625481,0.0644321,0.0284754,0.05941,0.0612931,0.031711,0.0441536,0.0502145,0.0307977,0.0141572,0.0136182,0.0191093,0,0.0222265,0.0575268,0.0427139,0.0230636,0,0.0329309,0.0659526,0.0120367,0,0.0315419,0.0457492,0.041604,0.0164106,0.0378137,0.0491788,0.0403348,0.0238167,0.0240649,0.00904026,0.0327262,0.020434,0.0317244,0.0104877,0.0252679,0.0516836,0.0489093,0,0,0,0
261,0.0163329,0.056385,0.0318494,0,0.0123211,0.0351276,0.0236475,0,0.0438056,0.065353,0.0445813,0.0218056,0.0225256,0.0491768,0.0325478,0.0397886,0.0633665,0.0649513,0.0288966,0.0595071,0.0613352,0.0318077,0.0442558,0.0496658,0.03134,0.0142478,0.0132649,0.021863,0,0.0207999,0.0606042,0.0431573,0.0230704,0,0.0329234,0.0629007,0.0146412,0,0.0291186,0.0462799,0.0418437,0.0171739,0.040634,0,0.042102,0.0210556,0.0254123,0.00970106,0.0310035,0.0170545,0.031865,0.0105274,0.0251528,0.0521628,0.0475822,0,0,0,0
262,0.0163155,0.0561014,0.032119,0,0.0126903,0.0369443,0.0239384,0,0.0441976,0.0641331,0.0453962,0.0233137,0.0227368,0.0526884,0.0343896,0.0395688,0.0637853,0.0647962,0.0284537,0.0602709,0.0620355,0.0324747,0.044797,0.0513434,0.0310492,0.0142252,0.0138043,0.022753,0,0.0227642,0.0564919,0.0425361,0.0232174,0,0.0327901,0.0678243,0.00995114,0.022446,0.0320928,0.0449257,0.0412904,0.0168242,0.0356727,0.0477563,0.0409548,0.0248628,0.0248102,0.00994149,0.0341169,0.0152363,0.0317533,0.0104218,0.0250186,0.0512484,0.0488628,0,0,0,0
263,0.0163908,0.0561871,0.0322266,0,0.0130417,0.0355621,0.0240512,0,0.0441886,0.0645623,0.0461886,0.0236913,0.0228372,0.0508336,0.0332606,0.0403772,0.0646292,0.0648993,0.0284588,0.0608454,0.0624984,0.0329268,0.0451876,0.0520937,0.0311973,0.0142776,0.0136375,0.0213829,0,0.0223439,0.0596792,0.0430058,0.0238161,0,0.0329207,0.0661969,0.0117304,0,0.0311653,0.0453636,0.042207,0.01665,0.036569,0.0489078,0.0406805,0.0241995,0.0241037,0.00962617,0.0334156,0.0170566,0.0313408,0.010577,0.0251097,0.0519147,0.0476921,0,0,0,0
264,0.0161028,0.0561292,0.0323757,0,0.0133586,0.0357686,0.0241056,0,0.044174,0.0646269,0.0470933,0.0242777,0.0228907,0.0512808,0.0329454,0.0410751,0.0654681,0.0650366,0.0285691,0.0614653,0.063044,0.033471,0.0455818,0.053336,0.0313403,0.0143269,0.013542,0.0220738,0,0.0223749,0.0605311,0.0430392,0.0239807,0,0.0328536,0.0663064,0.0117088,0,0.0310817,0.045128,0.0423377,0.0166911,0.0361042,0.0487587,0.0408743,0.024333,0.024165,0.00985714,0.0336586,0.015963,0.0312516,0.0105401,0.0249338,0.0518787,0.0474428,0,0,0,0
265,0.0160993,0.0560998,0.0324593,0,0.0135589,0.035994,0.0241349,0,0.0441235,0.0647205,0.0480788,0.0248803,0.0228707,0.0515618,0.03268,0.041851,0.0663823,0.0651757,0.0287908,0.0621267,0.0636359,0.0340027,0.0459782,0.0545828,0.0314693,0.0143147,0.0135165,0.0227433,0,0.0224304,0.0614755,0.0430786,0.024065,0,0.0327735,0.0664432,0.0116814,0,0.030917,0.0449341,0.04244,0.0166961,0.0356434,0.0486058,0.0410586,0.0244566,0.0241837,0.00997644,0.0339458,0.0149999,0.0311867,0.0105532,0.024754,0.0518541,0.0470827,0,0,0,0
266,0.0159194,0.0561246,0.0325275,0,0.0138954,0.0362919,0.0241172,0,0.0440287,0.0648343,0.048871,0.0254674,0.0227909,0.0515885,0.0325323,0.0426733,0.0673245,0.0653357,0.0291669,0.062781,0.0643005,0.034487,0.0463709,0.0559284,0.0315927,0.0142671,0.0135255,0.0234597,0,0.0224592,0.062423,0.0430848,0.0241149,0,0.0327161,0.0665966,0.0116519,0,0.0307118,0.0447688,0.0424839,0.0167557,0.0352465,0.0484483,0.04125,0.0245922,0.0241811,0.0100538,0.0342006,0.0140484,0.0311497,0.0105902,0.0245745,0.0517946,0.0471152,0,0,0,0
267,0.0157931,0.0561815,0.0325625,0,0.0142816,0.0366795,0.0240979,0,0.0439397,0.0649775,0.0493925,0.0260693,0.0226234,0.0516366,0.0323015,0.0435109,0.0682611,0.0655288,0.0296637,0.0634364,0.0649959,0.0350551,0.0467155,0.0572058,0.0317377,0.014218,0.0134949,0.0241714,0,0.0224713,0.0632929,0.0430496,0.0241618,0,0.032678,0.0667578,0.0115964,0,0.0305541,0.0446291,0.0424504,0.0168375,0.0349081,0.048298,0.0414221,0.0247065,0.0241218,0.0101975,0.0343889,0.0130794,0.0311426,0.0106445,0.0243265,0.0517026,0.0471386,0,0,0,0
268,0.0157828,0.0562491,0.0325129,0,0.0146152,0.0371139,0.0240817,0,0.0438794,0.0651299,0.0495956,0.0266598,0.0223504,0.0516909,0.0320855,0.0443432,0.0691914,0.0657213,0.0302367,0.0640394,0.0656841,0.0356593,0.0469643,0.0582029,0.0318667,0.0142062,0.0134008,0.0248686,0,0.0225009,0.0640734,0.0430222,0.024197,0,0.0325096,0.06688,0.0115151,0,0.0305051,0.0445723,0.0423375,0.0169181,0.0346568,0.0481481,0.0415934,0.0248607,0.023989,0.0105125,0.0345599,0.012153,0.031162,0.0106679,0.0240447,0.0516412,0.0469212,0,0,0,0
269,0.0158534,0.0563115,0.0323924,0,0.0148389,0.0374845,0.0240741,0,0.043797,0.0653058,0.0496359,0.0271509,0.0220279,0.051702,0.0319229,0.0450655,0.0701178,0.0658625,0.0308607,0.0645598,0.0662816,0.0362232,0.047174,0.0587569,0.0320111,0.014176,0.0133366,0.0255404,0,0.0225015,0.0646975,0.0430244,0.0241573,0,0.0324079,0.0669316,0.0115978,0,0.0305529,0.044538,0.0421525,0.0168546,0.0345216,0.0480058,0.0416629,0.0250869,0.0238198,0.0106163,0.0347611,0.0114212,0.0311993,0.0106547,0.0238569,0.0515956,0.0465072,0,0,0,0
270,0.015562,0.0562709,0.0320903,0,0.0150046,0.0394088,0.0240157,0,0.0438222,0.0649132,0.0491565,0.0277828,0.021607,0.0542346,0.0327422,0.0454634,0.0709122,0.0659489,0.0313956,0.0650226,0.066933,0.0367567,0.0472357,0.0589229,0.0321394,0.0140705,0.0135206,0.0284134,0,0.0229179,0.0624644,0.0425488,0.0236747,0,0.0321716,0.0688883,0.0100664,0.0228443,0.0311035,0.0441533,0.0410776,0.01771,0.0329103,0.0467687,0.0425721,0.0259153,0.0243299,0.0112437,0.0357808,0.00824158,0.0315881,0.0106632,0.0233055,0.0507856,0.0474068,0,0,0,0
271,0.0156061,0.056305,0.0315176,0,0.0152775,0.0400116,0.0239906,0,0.0437478,0.0649201,0.0485151,0.0282079,0.0210389,0.0543945,0.0327197,0.0461372,0.0717112,0.066079,0.0320558,0.0653391,0.0674688,0.0371934,0.047115,0.0582605,0.0322465,0.0140696,0.0134901,0.0292579,0,0.0228994,0.0628545,0.0425606,0.0235309,0,0.0321372,0.0690026,0.0100969,0.0225764,0.0311895,0.0438631,0.0408404,0.0177775,0.0329946,0.0466358,0.0427439,0.0261102,0.0241177,0.0111235,0.0359949,0.00758863,0.0317135,0.0106594,0.0231772,0.0507558,0.0473049,0,0,0,0
272,0.0158535,0.0564267,0.0304682,0,0.0155319,0.0393838,0.0239291,0,0.0436552,0.0658549,0.047666,0.0286043,0.0203009,0.0542151,0.0324428,0.0470599,0.0725286,0.0662586,0.0329754,0.0654543,0.0677346,0.0374406,0.0467722,0.0561349,0.0324992,0.0140726,0.0133919,0.0364045,0,0.021164,0.0648109,0.0425864,0.0232665,0,0.0320165,0.0664564,0.0110442,0.0245569,0.0304777,0.0430482,0.0403495,0.0155201,0,0.0483895,0.0424304,0.0244695,0.0266466,0.0115123,0.0359145,0.00894294,0.0319977,0.0106447,0.0228871,0.0508953,0.0468352,0,0,0,0
273,0.0159191,0.0564562,0.0293348,0,0.0158202,0.0399713,0.0238841,0,0.0435983,0.0659058,0.0465063,0.0288799,0.0195747,0.0540604,0.0324655,0.0474824,0.0731322,0.0661936,0.0333915,0.0655624,0.068089,0.0377695,0.0463183,0.0537268,0.0326609,0.0140496,0.0133714,0.0377428,0,0.0210662,0.0650385,0.0425445,0.0231338,0,0.0320084,0.0666187,0.0110935,0.0244962,0.0307992,0.0426168,0.0398986,0.0156211,0,0.0482151,0.0426504,0.0246501,0.0265743,0.011488,0.0362212,0.00985219,0.0321714,0.0106535,0.0226534,0.0508108,0.04677,0,0,0,0
274,0.0160993,0.056426,0.0281013,0,0.016292,0.040668,0.0239724,0,0.0433904,0.0654679,0.0448915,0.029122,0.0185503,0.0513592,0.0315888,0.0476677,0.0735707,0.0661349,0.0337466,0.0654912,0.0683089,0.0381272,0.0455946,0.050447,0.0327622,0.0141352,0.0130679,0.0290035,0,0.0228841,0.0669974,0.0429378,0.0236627,0,0.0322433,0.0676679,0.0119558,0,0.0307143,0.043371,0.0406884,0.0171538,0.0335684,0.0471966,0.0422165,0.0262087,0.0229456,0.0103996,0.0358996,0.00824805,0.0317977,0.0107181,0.0229109,0.0513689,0.0458228,0,0,0,0
275,0.0160945,0.0564037,0.027343,0,0.0166726,0.0411757,0.02391,0,0.0433035,0.0655484,0.0431191,0.0289905,0.0177805,0.0512346,0.0313371,0.0477839,0.073732,0.0659109,0.0338812,0.065351,0.0685382,0.0382966,0.0449093,0.0460037,0.0329578,0.0141406,0.0130061,0.0294601,0,0.0229506,0.0670978,0.0429698,0.023506,0,0.0321475,0.0679129,0.0121734,0,0.0309123,0.0433398,0.0402824,0.0173493,0.0336338,0.0470646,0.042341,0.0264998,0.0227471,0.0103133,0.0360578,0.0077825,0.0319835,0.0106888,0.0226983,0.0512644,0.045641,0,0,0,0
276,0.0161496,0.0563687,0.0270029,0,0.017307,0.0419216,0.0238847,0,0.0432339,0.0654799,0.0410689,0.0289496,0.0168894,0.0508643,0.0311217,0.0478586,0.0736956,0.0656838,0.0340457,0.0651377,0.068724,0.0384557,0.0440777,0.0405735,0.0331687,0.0141968,0.0128763,0.0301416,0,0.0230855,0.0670913,0.04303,0.023295,0,0.0320065,0.0682516,0.0122291,0,0.0310232,0.0433062,0.0398477,0.0175603,0.0332286,0.046882,0.0424293,0.0267127,0.0226368,0.0102331,0.036243,0.00719225,0.03219,0.010679,0.0224521,0.0512466,0.0453709,0,0,0,0
277,0.0162381,0.0562861,0.0274549,0,0.0180725,0.0427518,0.0238538,0,0.0430928,0.0654022,0.0390651,0.0288725,0.0161007,0.0504021,0.0308654,0.0477857,0.0733846,0.0653591,0.0342481,0.0648993,0.0687385,0.038641,0.0431596,0.0346295,0.033394,0.0142328,0.0127703,0.030996,0,0.0232746,0.0669507,0.0430534,0.0230571,0,0.031879,0.0686389,0.0121352,0,0.0310632,0.0432658,0.039413,0.017754,0.0323979,0.0466028,0.0424775,0.0269287,0.0225523,0.0102637,0.0364877,0.00658269,0.0324014,0.0106877,0.0222229,0.0512612,0.045171,0,0,0,0
278,0.0163131,0.0562414,0.0285426,0,0.0189094,0.0437715,0.0238264,0,0.0430035,0.0652219,0.0371341,0.028743,0.0156109,0.0498142,0.030621,0.0476242,0.0727025,0.0650134,0.0345828,0.0646795,0.068826,0.0389105,0.0422911,0.0287527,0.0336523,0.0142954,0.0126488,0.0318507,0,0.0234907,0.066656,0.0430625,0.0227456,0,0.0318033,0.0690879,0.0120553,0,0.0313029,0.0432409,0.0388728,0.0181009,0.0317659,0.0462519,0.0425862,0.0272289,0.0224325,0.0102232,0.0367273,0.0060247,0.032663,0.0106903,0.0219946,0.0513035,0.0450516,0,0,0,0
279,0.0164155,0.0562632,0.029864,0,0.0200749,0.0450706,0.0237805,0,0.0429552,0.064771,0.0355966,0.0286744,0.0156744,0.0492862,0.0303964,0.0473988,0.0716222,0.0647405,0.0351335,0.0644022,0.0689291,0.0393573,0.0414229,0.0233172,0.0339356,0.0143921,0.0124547,0.0328013,0,0.0237244,0.0661723,0.043078,0.0223289,0,0.0316902,0.0696178,0.0118661,0,0.031691,0.0431939,0.0382614,0.0186173,0.0311469,0.0458231,0.0427292,0.0276429,0.0223988,0.0102123,0.0368488,0.00546145,0.0329941,0.0106722,0.0217373,0.0514164,0.0449141,0,0,0,0
280,0.0166007,0.0562834,0.031513,0,0.021321,0.0463135,0.0237178,0,0.0429197,0.0642457,0.0346438,0.0285273,0.016687,0.0488792,0.0300763,0.0471722,0.0702253,0.0644682,0.0356468,0.064094,0.0689459,0.0398395,0.040601,0.0185976,0.034236,0.0145037,0.0123083,0.0336095,0,0.023985,0.0656121,0.0431436,0.0219421,0,0.0316072,0.0701334,0.011586,0,0.0321397,0.0432159,0.0376796,0.0191232,0.0304363,0.0453983,0.042797,0.0279655,0.0224593,0.0101996,0.0370001,0.00514951,0.0333443,0.0106709,0.0215914,0.0515283,0.0444343,0,0,0,0
281,0.016826,0.0563192,0.0319919,0,0.0230147,0.0479159,0.023658,0,0.0429007,0.0634364,0.0345842,0.0286047,0.0189247,0.0482992,0.0296665,0.0469824,0.0683217,0.0643139,0.036154,0.0634883,0.0686639,0.0402508,0.0395417,0.0155557,0.0345494,0.0145449,0.0122702,0.0347802,0,0.0242126,0.0649418,0.0432627,0.0215051,0,0.0315493,0.0708117,0.0112625,0,0.032697,0.0432824,0.0369966,0.0197565,0.0296127,0.0449521,0.0429246,0.028241,0.0225564,0.0102688,0.0372443,0.00522804,0.0336771,0.0105918,0.0214692,0.0516141,0.0440867,0,0,0,0
282,0.0170222,0.0563703,0.0313959,0,0.0247012,0.0494148,0.0235565,0,0.0429337,0.0626429,0.0353006,0.0286176,0.0221561,0.0477147,0.0291856,0.0467532,0.0662071,0.0641578,0.0363628,0.0625842,0.0680417,0.040385,0.0382903,0.0141228,0.0348457,0.0145935,0.0122183,0.0360123,0,0.024407,0.0643313,0.0433584,0.0210654,0,0.0314355,0.0715184,0.011036,0,0.0331799,0.0433593,0.036331,0.0203683,0.0288411,0.044517,0.0429922,0.0284951,0.0226127,0.0103508,0.0374884,0.00560195,0.0339537,0.0103981,0.021369,0.0516599,0.043986,0,0,0,0
283,0.0171759,0.0563863,0.029491,0,0.0261839,0.0506695,0.0234645,0,0.0429946,0.0621605,0.0368834,0.028553,0.025935,0.0472554,0.0287731,0.0465264,0.0640716,0.0640445,0.0361366,0.0613578,0.0670119,0.0401567,0.0368305,0.0145382,0.0351064,0.0146612,0.0121445,0.0371878,0,0.0245906,0.063847,0.043425,0.020704,0,0.0313455,0.072209,0.0107623,0,0.0335562,0.0437108,0.0358559,0.0209116,0.0281171,0.0440911,0.0431139,0.0287905,0.0226267,0.0104183,0.0377036,0.00623723,0.0342135,0.0102847,0.0213521,0.0515841,0.0438774,0,0,0,0
284,0.0169681,0.0566038,0.0307218,0,0.0255126,0.0513907,0.0227808,0,0.0436971,0.0621117,0.0380744,0.0280064,0.0250949,0.0464143,0.0286022,0.0452936,0.0624911,0.0634817,0.0351594,0.0618836,0.0677462,0.0404316,0.0371141,0.0153697,0.0351077,0.0142084,0.0116241,0.0340666,0,0.0238416,0.0636111,0.0430285,0.0207302,0,0.0312922,0.0731038,0.00996135,0,0.0351259,0.0429471,0.035534,0.0217967,0.026246,0.0430685,0.0432701,0.0306329,0.0204894,0.0105782,0.0392394,0.00447793,0.0342581,0.0100387,0.0212649,0.0518738,0.0438819,0,0,0,0
285,0.0164318,0.0569339,0.0337576,0,0.0251034,0.0526519,0.0219428,0,0.0445558,0.0625748,0.039924,0.0285096,0.0233611,0.048336,0.0295231,0.043753,0.0611745,0.0632421,0.0348435,0.0632502,0.0692497,0.0410037,0.0381359,0.0170846,0.0350526,0.0135535,0.011312,0.0397651,0,0.0224774,0.0615715,0.0420211,0.0199704,0,0.0311443,0.0731772,0.0090571,0.0243061,0.0352379,0.0401745,0.0336763,0.021576,0,0.0429693,0.0442926,0.0304693,0.0217049,0.0112775,0.0402989,0.00972694,0.0350649,0.00966397,0.020503,0.0514845,0.0446923,0,0,0,0
