Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
79,0,0,0,0,0.0297089,0.0592089,0,0,0,0.0357907,0,0.0239682,0.0631586,0,0,0.0234024,0,0,0.0438234,0.0561743,0.0227915,0.0328879,0.0286545,0.0577426,0.0489354,0.0393867,0.056741,0.0482966,0.0137668,0.0520803,0.0565365,0.0305075,0.0277372,0.00921315,0.0347809,0.0152103,0.0206018,0.0219416,0,0.137685,0.041856,0.0436685,0,0,0.0195002,0,0,0.0233824,0.0729247,0.042572,0.0168444,0.0364257,0.0593045,0.0282427,0.0445491,0.0762636,0.0682569,0.0324763,0.0234549,0.0232085,0,0.0305294,0.0540489,0.0393073,0.00652045,0.0181028,0.0557898,0.0460701,0,0,0,0
80,0,0,0,0,0.0297141,0.0591809,0,0,0,0.035927,0,0.0238909,0.0631676,0,0,0.0231613,0,0,0.0439146,0.0566968,0.0223821,0.0326439,0.0286072,0.0573303,0.0485677,0.0393062,0.0565655,0.0482359,0.0136901,0.0520922,0.0565235,0.0305053,0.0277679,0.00907674,0.0348664,0.0150412,0.020589,0.0217218,0,0.139236,0.0423167,0.0437146,0,0,0.0195188,0,0,0.023203,0.0726724,0.0410723,0.0173124,0.0358146,0.0593805,0.0280495,0.0448505,0.0764664,0.0684285,0.0332968,0.0242351,0.0224161,0,0.031285,0.0514738,0.0394683,0.00642576,0.0178615,0.0557095,0.0459204,0,0,0,0
81,0,0,0,0,0.0297815,0.0591397,0,0,0,0.0360302,0,0.023865,0.063266,0,0,0.0228564,0,0,0.0439099,0.0568913,0.022092,0.0321572,0.0285796,0.0567721,0.0479847,0.0390743,0.0564717,0.0481839,0.0137276,0.0521227,0.0565507,0.0305325,0.0278176,0.00896355,0.0349101,0.0149166,0.0204957,0.021244,0,0.141319,0.0429963,0.043826,0,0,0.0194472,0,0,0.0231017,0.0722244,0.0390994,0.0181486,0.0343462,0.0594722,0.0277564,0.045458,0.076476,0.0686103,0.0343384,0.0247107,0.0211635,0,0.0321039,0.0495893,0.0397117,0.00652972,0.0175379,0.0556631,0.0456293,0,0,0,0
82,0,0,0,0,0.0298295,0.0591055,0,0,0,0.0362177,0,0.0235993,0.0634187,0,0,0.0225794,0,0,0.0439309,0.0569703,0.022156,0.0317945,0.0285719,0.0562612,0.0476344,0.0385574,0.0565057,0.0481495,0.0138098,0.0520837,0.0566434,0.0304942,0.0276509,0.00912397,0.0349906,0.0148168,0.0204676,0.0208999,0,0.142644,0.0436543,0.0439204,0,0,0.0193971,0,0,0.0229808,0.0717123,0.0371026,0.0187948,0.0334101,0.0594595,0.0275105,0.0459095,0.0767291,0.0689087,0.035085,0.0248177,0.0207545,0,0.0327406,0.0464985,0.0399454,0.00655039,0.017245,0.0555935,0.0454609,0,0,0,0
83,0,0,0,0,0.0298916,0.0590915,0,0,0,0.0368816,0,0.0231579,0.0634968,0,0,0.0222808,0,0,0.0439056,0.0571902,0.0226503,0.0313876,0.0285945,0.0557088,0.0474721,0.0383142,0.0563713,0.0480898,0.01398,0.0519847,0.056783,0.0304084,0.0272595,0.00964832,0.0351872,0.014723,0.0204264,0.0208591,0,0.144135,0.0443895,0.0440052,0,0,0.0192769,0,0,0.0228135,0.0710936,0.0351406,0.0195629,0.0322027,0.0594309,0.0272689,0.0462495,0.0769466,0.0692745,0.0358397,0.0249016,0.0204099,0,0.0332142,0.0431025,0.0402,0.00653297,0.0169162,0.0555282,0.0452712,0,0,0,0
84,0,0,0,0,0.0299768,0.0590864,0,0,0,0.0381051,0,0.0226014,0.063529,0,0,0.0219877,0,0,0.0437978,0.0575894,0.0236007,0.03098,0.0286367,0.0550976,0.0472889,0.0380751,0.0559569,0.0479946,0.0142128,0.0518874,0.0569807,0.0303194,0.0267032,0.0106881,0.0352733,0.0145762,0.0203939,0.0212841,0,0.145746,0.0451537,0.0440877,0,0,0.0191222,0,0,0.0226981,0.0704668,0.0332744,0.020416,0.0308145,0.0594179,0.0270028,0.0464006,0.0770648,0.0696844,0.0365914,0.0249551,0.0203069,0,0.0335654,0.0394754,0.0404825,0.0066291,0.0165533,0.0554601,0.0451189,0,0,0,0
85,0,0,0,0,0.0299427,0.0592556,0,0,0,0.0324597,0,0.0240873,0.0637803,0,0,0.0217275,0,0,0.0438333,0.058285,0.0196881,0.0305133,0.0265055,0.0539093,0.0469959,0.0359964,0.0548748,0.0486795,0.01548,0.0537491,0.0573175,0.0319523,0.0309357,0.00608708,0.0351526,0.0141148,0.0200829,0.0236683,0,0.146767,0.0460784,0.0442751,0,0,0.0187229,0,0,0.0230199,0.0695257,0.0320167,0.0220974,0.0283626,0.0594365,0.026676,0.047051,0.0779271,0.0705575,0.0374841,0.0235251,0.022082,0,0.0328714,0.0331679,0.0406458,0.00647078,0.0162662,0.0556902,0.0446955,0,0,0,0
86,0,0,0,0,0.0301364,0.0592979,0,0,0,0.0330474,0,0.0238983,0.0638572,0,0,0.021417,0,0,0.0437679,0.0587659,0.0198395,0.0300899,0.0262298,0.0529988,0.0467091,0.0353434,0.0545419,0.0486741,0.0159943,0.0540049,0.0575768,0.0321465,0.0311747,0.00589631,0.0352193,0.0138558,0.019976,0.0247358,0,0.148107,0.0469155,0.0442841,0,0,0.0185725,0,0,0.0228694,0.0690935,0.0302982,0.0230957,0.0276388,0.0591564,0.0262147,0.0469054,0.0773584,0.070747,0.0386481,0.0231719,0.0220108,0,0.033265,0.030224,0.0409922,0.00653918,0.0159248,0.0557265,0.0445729,0,0,0,0
87,0,0,0,0,0.0302763,0.059309,0,0,0,0.0336347,0,0.023629,0.0642896,0,0,0.0210789,0,0,0.0436847,0.058911,0.0199662,0.0297982,0.0259594,0.0519221,0.0463395,0.0346164,0.0541569,0.0486148,0.0162288,0.0542482,0.0578178,0.0324224,0.0314069,0.00585578,0.03539,0.0136535,0.0198188,0.0278089,0,0.149767,0.0473526,0.0443095,0,0,0.0184397,0,0,0.0227538,0.0689145,0.0339268,0.0240258,0.0255998,0.0589044,0.0258739,0.0463449,0.0760459,0.070842,0.0391267,0.0217828,0.0250712,0,0.0317222,0.0255123,0.041283,0.0065569,0.0156668,0.0557805,0.0444276,0,0,0,0
88,0,0,0,0,0.0305454,0.0593104,0,0,0,0.034944,0,0.0233708,0.0640065,0,0,0.0223697,0,0,0.0426936,0.0593204,0.0191568,0.0293928,0.0260612,0.0510329,0.0465084,0.0342448,0.0534655,0.0483798,0.0167792,0.0546876,0.0581915,0.0328068,0.0317913,0.0067685,0.0351582,0.014724,0.0182697,0.0283046,0,0.150859,0.0483948,0.0442678,0,0,0.0172005,0,0,0.0233035,0.0686187,0.0338236,0.0251315,0.023575,0.058616,0.0252573,0.0464389,0.0749264,0.0707391,0.0399108,0.0222246,0.025244,0,0.0319826,0.0244275,0.0419301,0.00739462,0.0154245,0.0557442,0.0442854,0,0,0,0
89,0,0,0,0,0.0306146,0.0593422,0,0,0,0.0351127,0,0.0232938,0.06416,0,0,0.0215734,0,0,0.0429829,0.0598932,0.0201492,0.0290539,0.0258622,0.0499163,0.0462785,0.0335488,0.0528677,0.048509,0.0172871,0.0548682,0.058337,0.0328671,0.031862,0.00628831,0.0353611,0.014404,0.0183419,0.0300521,0,0.151493,0.0494207,0.0443127,0,0,0.0174556,0,0,0.0230187,0.0685093,0.0332888,0.0261251,0.022557,0.0580838,0.0249433,0.0464531,0.07373,0.0707748,0.0409543,0.022753,0.0255723,0,0.0322847,0.022582,0.0420961,0.00689537,0.0152234,0.0558748,0.0440236,0,0,0,0
90,0,0,0,0,0.0307038,0.0593396,0,0,0,0.0356386,0,0.0232176,0.0640401,0,0,0.0210894,0,0,0.0431985,0.0604443,0.0201345,0.0286724,0.025946,0.0490889,0.0460468,0.0331407,0.0524849,0.0484304,0.0177751,0.0550936,0.0584812,0.0329807,0.0319954,0.00643162,0.035531,0.0141864,0.0185204,0.0313212,0,0.152043,0.0503418,0.0443865,0,0,0.017462,0,0,0.0228702,0.068465,0.033951,0.0270282,0.0209924,0.0577187,0.0246353,0.0469679,0.0724251,0.0705222,0.0419273,0.0233453,0.0259337,0,0.0325215,0.02229,0.0423445,0.00678955,0.0149311,0.0559109,0.0437948,0,0,0,0
91,0,0,0,0,0.0307698,0.0593186,0,0,0,0.0361,0,0.023148,0.0639906,0,0,0.0207958,0,0,0.0433875,0.0609261,0.0199985,0.0283263,0.02608,0.0484209,0.0458509,0.032891,0.0521267,0.0482863,0.0180575,0.0551909,0.058562,0.0331117,0.0320526,0.00654862,0.0357039,0.0140511,0.0186901,0.0325181,0,0.15236,0.0510564,0.0444174,0,0,0.0173666,0,0,0.0227965,0.068506,0.0352332,0.0276108,0.0198077,0.057458,0.0243226,0.0475553,0.0714608,0.0700986,0.0426252,0.0238598,0.0260965,0,0.0326206,0.0227227,0.0425597,0.00680298,0.0146975,0.0559096,0.043676,0,0,0,0
92,0,0,0,0,0.03068,0.0593728,0,0,0,0.0363592,0,0.0231295,0.0640992,0,0,0.0205495,0,0,0.0434503,0.0612859,0.0200044,0.0279583,0.026273,0.047625,0.0457881,0.0327804,0.0517788,0.0480783,0.0180768,0.0552945,0.0586063,0.0332009,0.032032,0.00673557,0.0358466,0.0138135,0.0187085,0.0329679,0,0.152429,0.0517232,0.0444049,0,0,0.0172009,0,0,0.0229843,0.0684475,0.0373161,0.0284628,0.0202544,0.0571825,0.0239632,0.0474411,0.0709198,0.0701034,0.0431034,0.0238981,0.0255692,0,0.0324486,0.0231872,0.0425652,0.00664651,0.0146212,0.0560762,0.043507,0,0,0,0
93,0,0,0,0,0.0306387,0.0593997,0,0,0,0.0364383,0,0.0231126,0.0642302,0,0,0.0203479,0,0,0.0434993,0.0615176,0.0198531,0.0276091,0.0266213,0.0469682,0.0457444,0.0328133,0.0515122,0.0478151,0.0179666,0.0552701,0.0586297,0.0333138,0.0320217,0.00691658,0.0358213,0.0136458,0.0187213,0.0339609,0,0.152456,0.0522364,0.0443778,0,0,0.0170613,0,0,0.0231502,0.0683934,0.0382766,0.0291904,0.0214,0.0570236,0.0239316,0.0469714,0.0705709,0.0701159,0.0433211,0.0241747,0.0246405,0,0.0324348,0.0228147,0.0425756,0.00655732,0.0145912,0.0561761,0.0433188,0,0,0,0
94,0,0,0,0,0.0306415,0.059384,0,0,0,0.0364202,0,0.0230755,0.0643116,0,0,0.0202249,0,0,0.0434807,0.0616593,0.0194892,0.0272794,0.0270941,0.046562,0.0456226,0.0329156,0.0512717,0.0475569,0.0177345,0.0551865,0.0585656,0.033376,0.0320099,0.00697542,0.0357511,0.0136677,0.0187939,0.0345505,0,0.152347,0.052562,0.0443845,0,0,0.0169253,0,0,0.0231827,0.0684191,0.0387861,0.028771,0.0216715,0.0570654,0.0239404,0.046652,0.0701367,0.0696233,0.0431179,0.0242844,0.0239694,0,0.032392,0.0227855,0.0426662,0.00658889,0.0145296,0.0561348,0.0431283,0,0,0,0
95,0,0,0,0,0.0305458,0.0594159,0,0,0,0.0365437,0,0.0231122,0.0645392,0,0,0.0201801,0,0,0.0435086,0.0615442,0.0192466,0.027035,0.0276119,0.0460916,0.0453018,0.033122,0.0511295,0.047234,0.0171907,0.0549675,0.0583321,0.0332395,0.0316784,0.00719997,0.0355242,0.0137375,0.0188741,0.0345111,0,0.152029,0.0527324,0.0445512,0,0,0.0166756,0,0,0.0232694,0.0683877,0.0389317,0.0269885,0.0209908,0.0573569,0.0240092,0.0470442,0.0699149,0.0688772,0.0427588,0.0241793,0.0236756,0,0.0322372,0.0233485,0.042764,0.006587,0.0144586,0.0561066,0.0428588,0,0,0,0
96,0,0,0,0,0.0305672,0.0594311,0,0,0,0.0365982,0,0.0229872,0.0646965,0,0,0.0201433,0,0,0.043418,0.061645,0.0187909,0.0267609,0.0282354,0.046082,0.0449688,0.0333009,0.0509219,0.0469562,0.01679,0.0548847,0.0580902,0.0332002,0.0314349,0.00754262,0.0354905,0.013916,0.0189987,0.0339725,0,0.15181,0.0526653,0.0446339,0,0,0.0165554,0,0,0.0232122,0.0686241,0.0391112,0.0259654,0.0200068,0.0575626,0.0239383,0.0475389,0.0696512,0.0679792,0.0421436,0.0238462,0.0239918,0,0.0320236,0.0244884,0.0428664,0.00681104,0.0143746,0.0559788,0.0428925,0,0,0,0
97,0,0,0,0,0.0309654,0.0591221,0,0,0,0.0422929,0,0.0230196,0.0648117,0,0,0.0200094,0,0,0.0430766,0.0613553,0.0214764,0.0266769,0.0297818,0.0467655,0.0446829,0.034661,0.0516992,0.0464768,0.0155615,0.0531478,0.057122,0.0313887,0.0280791,0.0126193,0.0358292,0.0142915,0.0195124,0.0317445,0,0.152006,0.0522821,0.0444758,0,0,0.017023,0,0,0.0225824,0.0690821,0.0390015,0.0248472,0.0200839,0.0574845,0.0240417,0.0470407,0.0689842,0.0670511,0.0413008,0.0237367,0.0240427,0,0.0322075,0.0267113,0.0430208,0.00757696,0.0143795,0.0553442,0.0435131,0,0,0,0
98,0,0,0,0,0.0309564,0.0592139,0,0,0,0.0409532,0,0.0244479,0.0652093,0,0,0.0200724,0,0,0.0430118,0.0612797,0.0190349,0.0264154,0.0297384,0.0465827,0.044606,0.034476,0.0516613,0.0464649,0.0152321,0.0534894,0.0566628,0.0316445,0.0295248,0.0133617,0.0357329,0.0144675,0.0193008,0.0299211,0,0.151614,0.0518835,0.0445114,0,0,0.0171905,0,0,0.022562,0.0690225,0.0375941,0.0249303,0.0208132,0.0575086,0.0241245,0.0466007,0.0694072,0.0670166,0.0410375,0.0232759,0.0240298,0,0.0319393,0.0271723,0.0429535,0.00749833,0.0143931,0.0551808,0.0435324,0,0,0,0
99,0,0,0,0,0.0309813,0.0592452,0,0,0,0.0414781,0,0.0241189,0.0656878,0,0,0.0199606,0,0,0.0429942,0.0610151,0.0184278,0.0260876,0.0293514,0.0464046,0.0443309,0.0343226,0.0517369,0.0465993,0.0152222,0.0532429,0.0566119,0.0316744,0.0297573,0.0143434,0.0355811,0.0143297,0.0193847,0.0266044,0,0.151081,0.0516016,0.0445649,0,0,0.0170847,0,0,0.0226935,0.0691102,0.0366965,0.024955,0.0206494,0.0573833,0.0242373,0.0464229,0.069606,0.0669418,0.0408499,0.0226572,0.0240312,0,0.0318985,0.0297505,0.0428711,0.00752919,0.0144726,0.0550398,0.0435229,0,0,0,0
100,0,0,0,0,0.0309815,0.0592689,0,0,0,0.0427043,0,0.0232263,0.0660841,0,0,0.0198732,0,0,0.0429997,0.0605592,0.0177985,0.0258186,0.0285961,0.0461708,0.0439454,0.034178,0.0519299,0.0467545,0.0152766,0.0530422,0.0567578,0.031706,0.0298868,0.0157528,0.0355478,0.0142289,0.019458,0.0240822,0,0.15068,0.0512823,0.0446396,0,0,0.0170767,0,0,0.0227716,0.0690152,0.0351877,0.0249903,0.0206006,0.0571653,0.0243279,0.046391,0.0700274,0.0669628,0.040773,0.0223279,0.0239574,0,0.0320066,0.0312378,0.0427671,0.00756115,0.0145585,0.0548917,0.0434745,0,0,0,0
101,0,0,0,0,0.0309703,0.0593213,0,0,0,0.0441746,0,0.0221609,0.0663422,0,0,0.0197622,0,0,0.0430081,0.0600722,0.0171265,0.0255461,0.0275942,0.0458412,0.0437767,0.0340479,0.0523613,0.0469396,0.0153295,0.0530994,0.0570102,0.0317706,0.030126,0.0174039,0.0356897,0.01419,0.0194876,0.0218332,0,0.150455,0.051168,0.0447498,0,0,0.0171298,0,0,0.0227537,0.0685703,0.0335216,0.0252171,0.0205125,0.0570366,0.0244345,0.0462933,0.0705638,0.0671033,0.0405599,0.0224186,0.0238181,0,0.0319549,0.0322166,0.0427363,0.00762519,0.014569,0.0548848,0.043424,0,0,0,0
102,0,0,0,0,0.0310361,0.0593787,0,0,0,0.0461463,0,0.0211379,0.0659079,0,0,0.0196318,0,0,0.0429487,0.0600701,0.0165673,0.0249851,0.026585,0.0454671,0.043552,0.0340001,0.0526849,0.0471257,0.0158151,0.0533811,0.0574203,0.0318225,0.0305308,0.0195617,0.0358562,0.014157,0.0194393,0.0169854,0,0.150242,0.0521532,0.0448485,0,0,0.0171192,0,0,0.0226235,0.0678317,0.0256166,0.0264373,0.0217253,0.0568599,0.0242078,0.0459645,0.0710877,0.0671727,0.0408439,0.0245831,0.0204317,0,0.0331122,0.0358167,0.0428683,0.00768897,0.0143424,0.0549116,0.0433665,0,0,0,0
103,0,0,0,0,0.0310637,0.0594259,0,0,0,0.0479795,0,0.0198974,0.0656559,0,0,0.0194844,0,0,0.0427853,0.0598058,0.016098,0.0243673,0.0254902,0.0450932,0.0430104,0.0340171,0.0531237,0.0472575,0.0159755,0.0536746,0.0578471,0.0317375,0.0309216,0.0215467,0.0360022,0.0141073,0.0192979,0.0141087,0,0.150463,0.0526456,0.0449913,0,0,0.0170443,0,0,0.0224738,0.0672825,0.0243498,0.028044,0.0228088,0.0568498,0.0240757,0.0451182,0.0711019,0.0671589,0.0401007,0.0244455,0.020995,0,0.0325203,0.035449,0.0429904,0.0076896,0.0141395,0.0548806,0.043285,0,0,0,0
104,0,0,0,0,0.0311275,0.0595537,0,0,0,0.0498904,0,0.0186239,0.0650992,0,0,0.0193035,0,0,0.0425304,0.0596399,0.0159601,0.0236857,0.0243999,0.0447393,0.0426374,0.0341404,0.053623,0.0473793,0.0160999,0.0540211,0.0582306,0.0316101,0.0311898,0.023636,0.036096,0.0140361,0.0191475,0.0121279,0,0.150604,0.0534302,0.045184,0,0,0.0170377,0,0,0.0223192,0.0667529,0.0230204,0.0290371,0.0238397,0.0568269,0.0240684,0.0442875,0.0705855,0.0670238,0.039705,0.0238134,0.0222369,0,0.032088,0.0352009,0.0430789,0.00766734,0.0140048,0.0549616,0.0431018,0,0,0,0
105,0,0,0,0,0.0312778,0.0597241,0,0,0,0.0517174,0,0.017255,0.0642508,0,0,0.0191592,0,0,0.0423777,0.0595354,0.0163747,0.0229273,0.0233922,0.0445036,0.042247,0.0343521,0.0543037,0.0474464,0.0162236,0.0544172,0.0586268,0.0314782,0.0313599,0.0256303,0.0361691,0.0139742,0.0190568,0.0109571,0,0.150707,0.0543383,0.0454348,0,0,0.0170837,0,0,0.0221599,0.0660884,0.0219396,0.029645,0.0242135,0.0567859,0.0241826,0.043398,0.0697325,0.0670252,0.0400132,0.0232815,0.0234888,0,0.0319644,0.0352558,0.0430665,0.00761245,0.0139854,0.0552654,0.0428885,0,0,0,0
106,0,0,0,0,0.0313236,0.0599784,0,0,0,0.0531331,0,0.0158081,0.0632354,0,0,0.0190423,0,0,0.0423221,0.0593561,0.0174438,0.0221574,0.0225291,0.044406,0.042038,0.0346303,0.0551187,0.0474681,0.0162538,0.0544568,0.0589169,0.0313175,0.0314122,0.0273002,0.0361828,0.0139762,0.0189996,0.00996966,0,0.150895,0.0550742,0.0456725,0,0,0.017135,0,0,0.0220871,0.0654219,0.021338,0.0302137,0.0239134,0.0568212,0.0243174,0.0423779,0.0690571,0.0671376,0.0404561,0.0233421,0.0238997,0,0.032194,0.0354169,0.0429969,0.0075865,0.0140331,0.0556545,0.0427374,0,0,0,0
107,0,0,0,0,0.0312249,0.0602418,0,0,0,0.0552888,0,0.014028,0.0617936,0,0,0.0190675,0,0,0.0422703,0.0589295,0.0194381,0.0213424,0.0215944,0.0446088,0.041786,0.0349623,0.0562448,0.047392,0.0159513,0.0545066,0.0594784,0.0310233,0.0317837,0.0296038,0.0361341,0.0140242,0.0187843,0.00976513,0,0.150977,0.055198,0.0458073,0,0,0.0171069,0,0,0.0222306,0.0650307,0.0203916,0.0305088,0.0241147,0.0568626,0.0245635,0.0413457,0.0690432,0.0670918,0.0399587,0.0236419,0.0234225,0,0.0324147,0.0347265,0.0428922,0.00774674,0.0141399,0.0559928,0.0426901,0,0,0,0
108,0,0,0,0,0.0309558,0.0604005,0,0,0,0.0554184,0,0.0133343,0.06127,0,0,0.0189192,0,0,0.0423985,0.0586601,0.0214057,0.0207816,0.0213154,0.0449615,0.0414703,0.0355868,0.0569641,0.0475316,0.0154066,0.0544524,0.0597697,0.030615,0.0314534,0.0296119,0.0361772,0.014298,0.0185749,0.00949787,0,0.150849,0.0553393,0.0459014,0,0,0.0172147,0,0,0.0221844,0.0650782,0.0208913,0.0303231,0.0242964,0.0565061,0.0248925,0.0408426,0.0687501,0.0663949,0.0389369,0.0239062,0.0225319,0,0.0325669,0.0350895,0.0426427,0.00787661,0.0143743,0.0564024,0.0426877,0,0,0,0
109,0,0,0,0,0.0300072,0.0605985,0,0,0,0.0496368,0,0.00961847,0.0601242,0,0,0.0193432,0,0,0.0422709,0.0592247,0.0246743,0.0191856,0.0220044,0.0449177,0.0408474,0.034417,0.0555464,0.0473266,0.0161707,0.0567303,0.0618059,0.0320244,0.0330787,0.0221884,0.0356736,0.0142212,0.0186047,0.0126646,0,0.149621,0.0551982,0.0466204,0,0,0.0164683,0,0,0.0231511,0.0650327,0.0222014,0.0313841,0.0243374,0.0569918,0.0254583,0.04184,0.0701438,0.0661999,0.0380205,0.0224614,0.0237347,0,0.0312472,0.0307701,0.0423121,0.00710153,0.0146963,0.0570822,0.042212,0,0,0,0
110,0,0,0,0,0.0306006,0.0603874,0,0,0,0.0571941,0,0.0148018,0.0588735,0,0,0.0187197,0,0,0.0426704,0.0583268,0.0268743,0.0194374,0.0207445,0.0469833,0.0412226,0.036419,0.0583974,0.0479638,0.0139325,0.0544163,0.0601272,0.0289812,0.0303378,0.030505,0.0362198,0.0142241,0.0187998,0.0104852,0,0.148868,0.0548918,0.0457713,0,0,0.0175234,0,0,0.0221137,0.0653469,0.0213067,0.0294622,0.0270004,0.0554488,0.0257397,0.0406216,0.0689964,0.0652518,0.0371872,0.0236413,0.021366,0,0.0322415,0.0335841,0.0420898,0.00760425,0.0150752,0.0572404,0.0428736,0,0,0,0
111,0,0,0,0,0.0305835,0.0603077,0,0,0,0.0567926,0,0.0144388,0.0573307,0,0,0.0187801,0,0,0.0430922,0.0579224,0.0292471,0.018893,0.0205233,0.0485715,0.0413343,0.0369975,0.0594,0.0483689,0.0132742,0.0544754,0.0603837,0.0283988,0.0303834,0.0301732,0.0361362,0.0143928,0.019046,0.0109292,0,0.148012,0.0543727,0.0456618,0,0,0.0177258,0,0,0.0222754,0.0654375,0.0213213,0.0293123,0.0277338,0.0550256,0.026137,0.0404619,0.0689398,0.0650689,0.0366766,0.0231817,0.0213338,0,0.0318308,0.0327422,0.0417343,0.00750848,0.0155343,0.0576455,0.0430618,0,0,0,0
112,0,0,0,0,0.0306247,0.0602676,0,0,0,0.0557053,0,0.0142493,0.0555441,0,0,0.0189058,0,0,0.043327,0.0574087,0.0312534,0.018427,0.0204455,0.0505515,0.041698,0.0378734,0.0604335,0.0486781,0.0128237,0.0545851,0.0605261,0.0277203,0.0307807,0.029231,0.0358836,0.0141219,0.0196864,0.0108753,0,0.147216,0.0536366,0.0455317,0,0,0.017825,0,0,0.0223901,0.0653264,0.0210304,0.0298776,0.0278567,0.0549219,0.02637,0.0400113,0.0688007,0.0651594,0.0361117,0.0227227,0.0215213,0,0.0313667,0.0321468,0.0413933,0.00748962,0.0159801,0.0578013,0.0432949,0,0,0,0
113,0,0,0,0,0.0307094,0.0602506,0,0,0,0.0538588,0,0.0140121,0.0539371,0,0,0.0191963,0,0,0.0436969,0.0568679,0.032478,0.0180638,0.0203317,0.0526617,0.042411,0.0389294,0.0613675,0.0489343,0.0122203,0.0547055,0.0604156,0.0271173,0.0315669,0.0272252,0.0355477,0.0140235,0.0203212,0.0102695,0,0.146722,0.0529022,0.0453714,0,0,0.0180501,0,0,0.0224279,0.0650034,0.0204469,0.0305757,0.0277279,0.0551625,0.0265252,0.0397037,0.0687003,0.0655114,0.0355788,0.0223187,0.0217968,0,0.0309551,0.0318292,0.0410284,0.00732043,0.0164059,0.0577272,0.0435212,0,0,0,0
114,0,0,0,0,0.0307933,0.060249,0,0,0,0.0513475,0,0.0134595,0.0525339,0,0,0.0196688,0,0,0.0442782,0.0562106,0.0329718,0.0178832,0.020028,0.0544956,0.0434037,0.040113,0.0623052,0.0494128,0.0116547,0.0548743,0.0601422,0.0268167,0.0326919,0.0235325,0.0353559,0.0142608,0.0208327,0.00923037,0,0.146608,0.0524285,0.0451861,0,0,0.018335,0,0,0.0225187,0.0644396,0.0195682,0.0309327,0.0275733,0.0556225,0.0268734,0.0395335,0.0687525,0.0660541,0.0352958,0.021934,0.0220258,0,0.0306289,0.0319723,0.0405489,0.00715222,0.0168455,0.0577531,0.0437289,0,0,0,0
115,0,0,0,0,0.0307962,0.0601839,0,0,0,0.0484085,0,0.0130089,0.0512203,0,0,0.0201614,0,0,0.0445899,0.0556254,0.0333579,0.017935,0.0197072,0.055855,0.0443291,0.0414227,0.0635401,0.0501368,0.0116179,0.0553376,0.0599027,0.0268874,0.0341909,0.0184705,0.0351543,0.0142291,0.0214129,0.00780961,0,0.146955,0.0523237,0.0449664,0,0,0.0187145,0,0,0.0225873,0.0637641,0.0186193,0.0306814,0.0271635,0.0562157,0.0273085,0.0394713,0.0690454,0.0665405,0.0352219,0.0216555,0.0220174,0,0.0303791,0.0326915,0.0399566,0.00711167,0.0172296,0.0579021,0.0439406,0,0,0,0
116,0,0,0,0,0.0306397,0.0600352,0,0,0,0.0441129,0,0.00982963,0.0500514,0,0,0.0205859,0,0,0.0447055,0.0552406,0.0332901,0.0179078,0.0196136,0.056878,0.0449021,0.0432009,0.0654374,0.0508898,0.0123684,0.055994,0.0600639,0.027104,0.0351858,0.0122547,0.0350041,0.014118,0.0218262,0.00625633,0,0.147896,0.0523535,0.0448052,0,0,0.0191322,0,0,0.0226455,0.0631965,0.0180446,0.031088,0.0273668,0.0570535,0.0278588,0.0392579,0.0692327,0.0666011,0.0351979,0.02154,0.0223016,0,0.0303408,0.0338064,0.0393548,0.00704393,0.0176186,0.0580705,0.0442333,0,0,0,0
117,0,0,0,0,0.0305195,0.0599772,0,0,0,0.0429352,0,0.013014,0.0491963,0,0,0.0231771,0,0,0.0439663,0.0550908,0.0351209,0.0181656,0.0197214,0.0578332,0.0462255,0.0440237,0.0663233,0.0516902,0.0125919,0.0567348,0.0600121,0.0277594,0.0372958,0.00898032,0.0344201,0.0173564,0.0191214,0.00565813,0,0.148182,0.0523126,0.0445699,0,0,0.0190867,0,0,0.023012,0.0629978,0.0173587,0.0313342,0.0281843,0.0575944,0.028196,0.0386393,0.0693605,0.0664264,0.0348383,0.021437,0.0227,0,0.030285,0.0343194,0.0390955,0.00753431,0.017719,0.0583086,0.0444976,0,0,0,0
118,0,0,0,0,0.0302494,0.0597154,0,0,0,0.0386128,0,0.0071849,0.0484053,0,0,0.0215496,0,0,0.0449438,0.0551977,0.0328941,0.0179126,0.020318,0.0585282,0.0457149,0.0457203,0.0685116,0.052452,0.0133882,0.0566042,0.059719,0.0273376,0.0372559,0.012847,0.0349976,0.0147973,0.0214311,0.00414248,0,0.14809,0.052972,0.0447819,0,0,0.0198689,0,0,0.0229579,0.0627273,0.0180493,0.0320194,0.0271607,0.0581504,0.02871,0.0384052,0.0690312,0.0660827,0.0346363,0.0212194,0.0229102,0,0.0302102,0.0359855,0.0384774,0.00710291,0.0181096,0.0582391,0.0446995,0,0,0,0
